MSR_CA1,HInfo_CA1,MSR_SUB,HInfo_SUB,MSR_posCA1,HInfo_posCA1,MSR_posSUB,HInfo_posSUB
0.2956158916,0.1928705625,0.2625179771190476,0.12825821143809527,0.2956158916,0.08375010220000001,0.2625179771190476,0.18292616924761906
0.2924171189,0.4595436995,0.26233231364000004,0.10263643960499999,0.2924171189,0.06272948710000001,0.26233231364000004,0.20229348936
0.29678173215000003,0.3181729442,0.2625301721941177,0.08072001072352941,0.29678173215000003,0.07272677420000001,0.2625301721941177,0.40901016770588233
0.294638746,0.3595074923,0.280610408925,0.27119857395,0.294638746,0.07136590150000001,0.280610408925,0.29965913165
0.29139581800000003,0.22363772085000003,0.27507179303333334,0.11523168166666668,0.29139581800000003,0.12424736095000001,0.27507179303333334,0.38625693763333335
0.2875876243666667,0.11711038406666667,0.2751587414,0.1402201851,0.2875876243666667,0.15163478930000002,0.2751587414,0.12490883450000001
0.26414912700000004,0.063209873,0.2746310070181818,0.1711783506272727,0.26414912700000004,0.2828946732,0.2746310070181818,0.16630960288181817
0.2784643761,0.0627031687,0.2615558080375,0.11492622235,0.2784643761,0.2681087017,0.2615558080375,0.2814737230125
0.29552631560000003,0.1949532048,0.26655165735,0.12507437845000002,0.29552631560000003,0.1094309219,0.26655165735,0.254739055975
0.2950905112,0.27809750955,0.28351509680000003,0.24821177810000003,0.2950905112,0.08152457020000001,0.28351509680000003,0.34750155926666676
0.29514138865,0.523957733,0.26186810273333333,0.08964922810000002,0.29514138865,0.053734329799999994,0.26186810273333333,0.17191346663333337
0.29852300460000003,0.7222046283,0.2693670574611111,0.13198598244999998,0.29852300460000003,0.0560782296,0.2693670574611111,0.22715890867222222
0.2869514888,0.526997599,0.2671268116,0.17101259993333331,0.2869514888,0.0442967613,0.2671268116,0.21181794623333336
0.29025008055,0.19009108845,0.2913756049666667,0.27583459250000003,0.29025008055,0.149408875,0.2913756049666667,0.09414384190000001
0.289103001,0.1661338463,0.27018207712500003,0.17517603142500002,0.289103001,0.1677273433,0.27018207712500003,0.34581674227500003
0.27543748970000004,0.1412265828,0.2854225546882353,0.26533706905882354,0.27543748970000004,0.1342194736,0.2854225546882353,0.2352230071
0.29283920345000003,0.18634016135,0.26997314512500004,0.15901717799999998,0.29283920345000003,0.10513622385000002,0.26997314512500004,0.20879607230000002
0.29547348900000003,0.21057705770000001,0.27464450653333333,0.18111965200000002,0.29547348900000003,0.0851815457,0.27464450653333333,0.19409621996666668
0.2808266142,0.14221086425,0.26804851263333335,0.10634280643333334,0.2808266142,0.14690564945,0.26804851263333335,0.17938109426666668
0.29777505190000003,0.41215950020000003,0.26954034131111115,0.11494453982222222,0.29777505190000003,0.0961284413,0.26954034131111115,0.19862068900000002
0.2968023906,0.30202595200000004,0.2692371193875,0.11852449575000001,0.2968023906,0.1018868343,0.2692371193875,0.1893730571875
0.2948027038,0.25456962250000004,0.27078336845,0.1362133495,0.2948027038,0.089807311,0.27078336845,0.20290388004999999
0.2932621495,0.2207731104,0.26989806153333334,0.1116672496,0.2932621495,0.07766130090000001,0.26989806153333334,0.27002205646666666
0.295681673575,0.305780867975,0.2658213596625,0.13089929050000002,0.295681673575,0.082151108225,0.2658213596625,0.23560188647500002
0.29494660438000003,0.39072210608,0.27078336845,0.1362133495,0.29494660438000003,0.0698354369,0.27078336845,0.219493780475
0.2947350646,0.4326145843,0.26989806153333334,0.1116672496,0.2947350646,0.09820671695,0.26989806153333334,0.24133878583333335
0.29559405575000003,0.31268952140000006,0.2658213596625,0.13089929050000002,0.29559405575000003,0.09176881740000001,0.2658213596625,0.2446773255
0.29561601875,0.3360177922,0.272228448,0.197894304825,0.29561601875,0.08936179429999999,0.272228448,0.2019943287
0.29315747765,0.18378435150000003,0.2664418979666667,0.12848840036666667,0.29315747765,0.13093131088333335,0.2664418979666667,0.34259384856666664
0.29272606489999997,0.1478229157,0.296899893375,0.47134741827499993,0.29272606489999997,0.14668489410000002,0.296899893375,0.0986230198
0.29634728995000004,0.09362490700000001,0.29154603987058825,0.4114080825235294,0.29634728995000004,0.19942122865,0.29154603987058825,0.15086192851176472
0.26861302314,0.07259278124,0.289304939275,2.3280723126750003,0.26861302314,0.24711175753999998,0.289304939275,0.05859302565
0.2825649556,0.10075035525,0.29137357187058827,0.536800774582353,0.2825649556,0.1811473573,0.29137357187058827,0.15635215339411768
0.28736735155,0.14584406370000003,0.29242661882500004,0.537760980875,0.28736735155,0.14060858738333334,0.29242661882500004,0.148519395775
0.29868746525,0.47342037260000003,0.29643127927058827,0.5814501514176471,0.29868746525,0.060496856450000004,0.29643127927058827,0.10927748024705881
0.29246715744999996,0.46841674825,0.27821223825,0.16290049525,0.29246715744999996,0.0563083135,0.27821223825,0.213646139725
0.286897687,0.61832994315,0.283494746025,0.291629511,0.286897687,0.0433820833,0.283494746025,0.13432586551250003
0.2933258052,0.7449255174,0.289092818575,0.3057321045,0.2933258052,0.039970794000000004,0.289092818575,0.20034309910000003
0.292968731425,0.58251234485,0.28787852683529414,0.34377017364705886,0.292968731425,0.053508773275000004,0.28787852683529414,0.16122151910588234
0.2957842249,0.17327655190000002,0.29393723260000004,0.45109592965,0.2957842249,0.10351448575000001,0.29393723260000004,0.09245131495
0.2850554182,0.15435206535,0.26055156805,0.100677737825,0.2850554182,0.16207660725,0.26055156805,0.2155992016
0.2756044823,0.1668572197,0.26798224800000003,0.1579045016615385,0.2756044823,0.1247561838,0.26798224800000003,0.1308851579
0.2960574019,0.1983911324,0.29252860255,0.777662913975,0.2960574019,0.09135132840000001,0.29252860255,0.08180270225
0.2939913214,0.2645141414166667,0.29458626816666666,0.3503791803833333,0.2939913214,0.10772029021666667,0.29458626816666666,0.13476196583333333
0.29506881785000005,0.16794195160000003,0.291454226509091,0.573076679309091,0.29506881785000005,0.11813005875,0.291454226509091,0.14483651006363638
0.29439104722500004,0.13934596900000001,0.2829036912058824,0.2605986558941177,0.29439104722500004,0.14460597505,0.2829036912058824,0.13328708284705884
0.26755433902500003,0.054348368800000005,0.29712570846923075,0.6243004797230769,0.26755433902500003,0.34011452292500005,0.29712570846923075,0.07654840796923078
0.28393549085,0.5587130959,0.27416501355,0.211951787125,0.28393549085,0.05705822690000001,0.27416501355,0.15380122405000002
0.29717455724999997,0.2614077599,0.27535559561111117,0.1775061033888889,0.29717455724999997,0.0958596286,0.27535559561111117,0.16676270866666668
0.2955637142,0.1871855731,0.2872164595,1.1534768460333333,0.2955637142,0.13127063275,0.2872164595,0.055174196233333334
0.29908061225000004,0.2279328583,0.2613452401,0.1095351052,0.29908061225000004,0.07919022595,0.2613452401,0.22075830370000002
0.29367367845000003,0.52418796565,0.2734232331,0.11700876202499999,0.29367367845000003,0.08036845615,0.2734232331,0.268833892425
0.29513567630000004,0.2656765469,0.2696442435,0.15315419505,0.29513567630000004,0.10737475035,0.2696442435,0.16579942860000002
0.29719356005,0.24797494460000002,0.2790762856333333,0.1271269199,0.29719356005,0.09841854885000001,0.2790762856333333,0.1915016263
0.2968411892,0.5012242462000001,0.27091062065000004,0.1367549246,0.2968411892,0.0667732722,0.27091062065000004,0.29677212475000003
0.2952328473,0.2966543587,0.27262082330000004,0.09705913765,0.2952328473,0.08363450430000001,0.27262082330000004,0.2049653405
0.29584227105000005,0.5370448807,0.2699690782,0.1027920252,0.29584227105000005,0.06782945425,0.2699690782,0.22041590465000002
0.29535579695,0.32125980590000003,0.27152923959999997,0.15039013450000002,0.29535579695,0.09812432055,0.27152923959999997,0.25621562523333336
0.2821734369,0.11971753695000001,0.2929004101,0.7806205905,0.2821734369,0.1220097087,0.2929004101,0.08538029130000001
0.283825757,0.1545407044,0.2970467509,0.3284158941,0.283825757,0.2076052695,0.2970467509,0.1441082728
0.2979930296,0.27306617440000003,0.2938535713,0.3010182122,0.2979930296,0.0916054929,0.2938535713,0.1033944658
0.2966195957,0.3759502898,0.2982032873,0.6479894150000001,0.2966195957,0.06640232530000001,0.2982032873,0.054706693800000004
0.27159459155,0.0678133016,0.2917028649,0.8466273067000001,0.27159459155,0.33286067230000005,0.2917028649,0.1707100895
0.2772522246,0.1139597525,0.29592572030000003,1.6148487076,0.2772522246,0.1291940719,0.29592572030000003,0.0594565621
0.2674927009,0.0473714344,0.2729621316,0.11576888070000001,0.2674927009,0.3198041249,0.2729621316,0.211966374
0.2949277795,0.3248930416,0.2811252654,0.21251460900000002,0.2949277795,0.1007508624,0.2811252654,0.11320288960000001
0.2972623494,0.35710110780000004,0.29059988540000004,0.31926706355,0.2972623494,0.0737311596,0.29059988540000004,0.16417964975000002
0.2850746753,0.8334290646,0.29685433945000006,0.4640018304,0.2850746753,0.026684793800000002,0.29685433945000006,0.13667805035000002
0.2900234607,0.1994272584,0.29841903540000003,1.1859322315,0.2900234607,0.07856883070000001,0.29841903540000003,0.0705316756
0.2972763438,0.3767323561,0.29692706690000004,0.5205100875,0.2972763438,0.0666730881,0.29692706690000004,0.0579217286
0.263364032925,0.05917055392500001,0.295184954,0.9550110709,0.263364032925,0.5695334542,0.295184954,0.0974307477
0.287278858325,0.29732968927500003,0.2935516401,0.4073627266,0.287278858325,0.1876669835,0.2935516401,0.1186398209
0.29589578120000004,0.5312621929666667,0.27528019800000003,0.23584216630000002,0.29589578120000004,0.10314140563333334,0.27528019800000003,0.3252201688
0.2866396784,0.2719337325,0.2673427963,0.1750501324,0.2866396784,0.1570997505,0.2673427963,0.3953362938
0.29459622383333334,0.6468543093333333,0.2838173351,0.3029589341,0.29459622383333334,0.1495055299,0.2838173351,0.2262043069
0.2984735779,1.1128077766,0.2703200656,0.1872554898,0.2984735779,0.0721404633,0.2703200656,0.2930097746
0.29389055160000005,0.5186693541999999,0.2849383339,0.2739558133,0.29389055160000005,0.1047960623,0.2849383339,0.294993516
0.2871735296666667,0.27136222956666667,0.27673775785,0.22678794755,0.2871735296666667,0.19299776756666667,0.27673775785,0.13409220859999998
0.2857821129,0.2233214598,0.26001206600000004,0.09631299680000001,0.2857821129,0.1564916579,0.26001206600000004,0.2004543335
0.2975958816,0.4713250268,0.2808739621,0.2136372313,0.2975958816,0.1064784931,0.2808739621,0.1796271499
0.2888376410333333,0.28223592446666673,0.2663300591,0.11945596445000001,0.2888376410333333,0.13705820753333334,0.2663300591,0.2586839832
0.2936329416,0.34754823290000003,0.27096837804999996,0.09459983120000001,0.2936329416,0.10907936010000001,0.27096837804999996,0.229010096
0.2959841481,0.3960871238666667,0.26786672040000004,0.08810373415,0.2959841481,0.08873638760000001,0.26786672040000004,0.39113056190000006
0.2807480303,0.17446734220000001,0.2698169643,0.1133306449,0.2807480303,0.1570411704,0.2698169643,0.3426547406
0.2886724256,0.39009900295,0.26786478880000003,0.1303773464,0.2886724256,0.07523035,0.26786478880000003,0.2658252984
0.2867607173,0.23702592443333334,0.2729621316,0.11576888070000001,0.2867607173,0.1544588671,0.2729621316,0.24798715710000002
0.2868559064,0.29670842270000003,0.26008892675,0.0787850175,0.2868559064,0.1425193108,0.26008892675,0.22278366685
0.2956252549,0.7739196006333332,0.2652710043,0.11422194000000001,0.2956252549,0.06056945823333334,0.2652710043,0.2437658402
0.28660218464,0.29324610364,0.2579292406,0.055843804500000004,0.28660218464,0.11693251314,0.2579292406,0.3426743129
0.29402746873999996,0.52724837474,0.255183661,0.0811174705,0.29402746873999996,0.07782783388,0.255183661,0.4249414131
0.294691858125,0.419566335,0.2700011403,0.1474284857,0.294691858125,0.09371871012500001,0.2700011403,0.246559409
0.2882785424666667,0.24798136833333337,0.2639142089,0.16020823480000002,0.2882785424666667,0.19393251020000002,0.2639142089,0.1817894538
0.29233074960000005,0.5073428821,0.281236718,0.3075109656,0.29233074960000005,0.13882735196666665,0.281236718,0.3032575407
0.2958602120818182,0.4578518831227273,0.2761735932,0.1085330063,0.2958602120818182,0.1328356543136364,0.2761735932,0.20085262610000001
0.2908181348666667,0.30108573860000004,0.2808537384,0.2857102184,0.2908181348666667,0.13127954666666666,0.2808537384,0.23276569330000002
0.297164118375,0.869528767525,0.2597945859,0.1129543947,0.297164118375,0.08372285437500002,0.2597945859,0.2091794875
0.29573263867777777,0.6840549092333333,0.2621561114,0.0676520783,0.29573263867777777,0.08399092355555556,0.2621561114,0.251521651
0.29474687244000003,0.6292966074599999,0.2647345209,0.0894853078,0.29474687244000003,0.09478074482,0.2647345209,0.2156430081
0.2965823187,0.5800627460333333,0.2673240516,0.1104484936,0.2965823187,0.09794000006666666,0.2673240516,0.1963250479
0.29562463029999997,0.300133254,0.2567280711,0.0831058819,0.29562463029999997,0.10681576645,0.2567280711,0.1945781567
0.2902576661333333,0.2537367950666667,0.2661352223,0.11599141035,0.2902576661333333,0.1566541379666667,0.2661352223,0.3150070079
0.29330905957500003,0.581683364175,0.26871267565,0.09935818795000001,0.29330905957500003,0.122187263675,0.26871267565,0.23375270945
0.2955611556,0.47805003905,0.2638268637,0.0876146163,0.2955611556,0.1139179155,0.2638268637,0.2250419001
0.292232839725,0.40788143325000004,0.2741172135,0.120501957,0.292232839725,0.105577999,0.2741172135,0.26802340055
0.2887745547,0.27648189430000003,0.2600115886,0.08965806485000001,0.2887745547,0.2321567673,0.2600115886,0.25548088055
0.28947640765,0.4683573402,0.2766276808,0.13035633359999999,0.28947640765,0.1297128469,0.2766276808,0.21856823145
0.2916491258,1.1439349036,0.26986401055,0.1601908513,0.2916491258,0.0881145279,0.26986401055,0.21062083930000003
0.2877959023,0.3823506682,0.2539674658,0.0651913304,0.2877959023,0.1203615849,0.2539674658,0.24023964620000002
0.2959734556,0.2505821154,0.2876307051,0.5436293348,0.2959734556,0.1525028854,0.2876307051,0.1878197724
0.29313274125,0.2888843148,0.275147525925,0.20010115085000002,0.29313274125,0.1661734052,0.275147525925,0.09602293965
0.2949951992,0.3833962516,0.2939051444,0.23685912380000002,0.2949951992,0.1814038342,0.2939051444,0.1460150403
0.29339288205,0.59282029955,0.29885670400000003,0.2306501072,0.29339288205,0.1087049003,0.29885670400000003,0.1219640417
0.29279338885,0.32843205965,0.2946224975,0.7147891064,0.29279338885,0.20397262030000002,0.2946224975,0.052946644
0.28918607135,0.42175991945,0.2915450723333333,0.19406340403333333,0.28918607135,0.16538485025,0.2915450723333333,0.2397294772
0.29242688930000005,0.38645165055,0.2948271617,0.6114790442,0.29242688930000005,0.1876275252,0.2948271617,0.1312578406
0.2766980654,0.1605695428,0.2905114835,0.48855587640000003,0.2766980654,0.14584964690000002,0.2905114835,0.22208159090000001
0.2913172457,1.8727043496000002,0.27359950655000004,0.25786809075,0.2913172457,0.0630048315,0.27359950655000004,0.24656965975
0.2951988485,0.6481171727,0.2944809094,0.22726365880000002,0.2951988485,0.07160161820000001,0.2944809094,0.1470664253
0.2937364243,0.3755286597,0.2806237541,0.2457742699,0.2937364243,0.1260993775,0.2806237541,0.15151618220000002
0.2954562187,0.7093977261000001,0.2868740273,0.22090386297500003,0.2954562187,0.1096996821,0.2868740273,0.19429431562500002
0.2937864704,0.5804266703000001,0.29425749970000004,0.25952159950000003,0.2937864704,0.1257972395,0.29425749970000004,0.1057921498
0.29166707810000003,1.7675670189,0.2828101807,0.3527680003,0.29166707810000003,0.0388018319,0.2828101807,0.2124066316
0.29266251660000003,0.4039638384,0.2834757806,0.263103076675,0.29266251660000003,0.1820014232,0.2834757806,0.151167734925
0.2758289473,0.14738081020000002,0.26929556790000003,0.082941074,0.2758289473,0.1232406818,0.26929556790000003,0.1798926103
0.29504335190000003,1.0703094176,0.2756744716,0.22268937090000002,0.29504335190000003,0.1341610221,0.2756744716,0.22775513660000002
0.2950313088,0.6213780640000001,0.2821554913,0.3523704841,0.2950313088,0.11709109770000001,0.2821554913,0.20882844920000002
0.2971228567,0.8703069924,0.2706772391,0.13512621905,0.2971228567,0.1321772075,0.2706772391,0.2197289551
0.2925581632,0.3892232008,0.27899731066,0.24683633428,0.2925581632,0.1685559706,0.27899731066,0.15173461886
0.2908839359,0.4665694033,0.28245726590000003,0.4381893892,0.2908839359,0.2130380172,0.28245726590000003,0.22854781470000002
0.29283012830000005,0.7032450841333334,0.266571363,0.0529295205,0.29283012830000005,0.09336039886666668,0.266571363,0.2193530797
0.2959180771,0.6993148098333334,0.2865169547,0.6725498051000001,0.2959180771,0.09960406226666667,0.2865169547,0.2364236441
0.29605160410000003,0.3782349586,0.2693066636,0.0996279193,0.29605160410000003,0.1060692958,0.2693066636,0.2194942132
0.29378230995,1.07364326,0.2773139825,0.17786586240000002,0.29378230995,0.0785217177,0.2773139825,0.1877605605
0.2968037142,0.5515421293,0.2904018434,0.2808383041,0.2968037142,0.0704359093,0.2904018434,0.21763756450000002
0.2870249814,1.9000347977,0.2562066434,0.0558379109,0.2870249814,0.04275212316666666,0.2562066434,0.3114739633
0.2879949784,0.1358496246,0.2757865929,0.1529756291,0.2879949784,0.13057974220000002,0.2757865929,0.42949185630000003
0.2847687731,0.12753309593333334,0.2785172202,0.20656801160000002,0.2847687731,0.1989241824,0.2785172202,0.2645304592
0.27380202625,0.2126586343,0.2675466958,0.08740056260000001,0.27380202625,0.27967951175,0.2675466958,0.3236493019
0.2841497671,0.2333664157,0.2691698782,0.1017977831,0.2841497671,0.1293257486,0.2691698782,0.3420727908
0.2900544053,0.1466802473,0.2863431533,0.3192522481,0.2900544053,0.1262958491,0.2863431533,0.21823929290000002
0.2805100661,0.2136634919,0.2913525957,0.0980535963,0.2805100661,0.2624038294,0.2913525957,0.1766827718
0.29600152585,0.33207823550000004,0.2720502712,0.1395719097,0.29600152585,0.17449022165,0.2720502712,0.32686316190000003
0.2972779392,0.6378463223,0.27558607560000004,0.12968818640000002,0.2972779392,0.0650396246,0.27558607560000004,0.2808585134
0.29151503852941174,0.5998661652117647,0.2799770603,0.1569235256,0.29151503852941174,0.060991397064705875,0.2799770603,0.29971013950000003
0.28888332045,0.713306433775,0.279425093,0.2154374809,0.28888332045,0.056229396875000004,0.279425093,0.2549065886
0.29510818980000003,0.8785497412750001,0.2886918292,0.33164246610000003,0.29510818980000003,0.04944747975,0.2886918292,0.2247475043
0.2920585747,0.9223051899250001,0.2781109211,0.1584840052,0.2920585747,0.06963617715,0.2781109211,0.3184920022
0.28356414195,1.7461998361750002,0.285851685,0.25938254980000003,0.28356414195,0.026689221575000005,0.285851685,0.2303445155
0.29244424665,0.88453690055,0.2876234318,0.34812757780000003,0.29244424665,0.051130387400000005,0.2876234318,0.2861393177
0.2905948094,1.0599992319666667,0.2778637838,0.12405113770000001,0.2905948094,0.04646787626666667,0.2778637838,0.3025701877
0.2951322680642857,1.0895459103000003,0.279685303,0.1420171536,0.2951322680642857,0.045060708500000005,0.279685303,0.24997942450000002
0.29037217213333333,0.9500398774666666,0.276307468,0.1607879122,0.29037217213333333,0.0398928287,0.276307468,0.3253270097
0.29518801584615384,0.6600096505,0.29655575840000004,0.30444630440000003,0.29518801584615384,0.05307659033846154,0.29655575840000004,0.14703647690000002
0.29304713668666665,0.4608063120933333,0.2796652696333333,0.1295825545,0.29304713668666665,0.11326817211999998,0.2796652696333333,0.26958035939999997
0.29158045575,0.29735126665,0.2902216003,0.55563776955,0.29158045575,0.07747192650000001,0.2902216003,0.22943136555
0.2945743212117647,0.3849434436647059,0.2799687392,0.1259979077,0.2945743212117647,0.12999055322941178,0.2799687392,0.2309986842
0.29312298204285714,0.4217640572571429,0.27156250854999997,0.22372666035,0.29312298204285714,0.12339623503571431,0.27156250854999997,0.3921886277
0.28973925265,0.29531852194999997,0.2792097591,0.1236397793,0.28973925265,0.06894387130000001,0.2792097591,0.29026079215
0.29615049298,0.42744069399000006,0.2718171235,0.10903543550000001,0.29615049298,0.08941385903,0.2718171235,0.4025538016666667
0.29480010534285717,0.6763323455571429,0.28450244495,0.1674230917,0.29480010534285717,0.06386864565714286,0.28450244495,0.1362340933
0.2927907044545454,0.7331154807454545,0.26804801155,0.16946634160000001,0.2927907044545454,0.07751945167272728,0.26804801155,0.2478500549
0.28811602478333337,0.7711235659333333,0.27479017260000005,0.23386643740000002,0.28811602478333337,0.07114084121666668,0.27479017260000005,0.24684600420000002
0.29261207437777775,0.5636565685777778,0.2948936169,0.5456377634,0.29261207437777775,0.0638472119888889,0.2948936169,0.1222543278
0.29278663906,0.7774488658733334,0.2955530113,0.27147143535,0.29278663906,0.06101229622666667,0.2955530113,0.128814124
0.2948300751333333,0.5977428288333334,0.2919520894,0.4501418629,0.2948300751333333,0.055010486266666665,0.2919520894,0.16587811705
0.2874128395428571,1.3708857292142855,0.2948936169,0.5456377634,0.2874128395428571,0.042244946400000004,0.2948936169,0.1032518172
0.2807513125666667,2.0946174194,0.2941599353,0.4825985125,0.2807513125666667,0.037461650633333336,0.2941599353,0.08402728500000001
0.29241123005,0.6554243653125,0.29737251530000003,0.809574659,0.29241123005,0.10399779841250001,0.29737251530000003,0.1291978325
0.29260040808000004,0.6914288349000002,0.29655856140000003,0.3164399692,0.29260040808000004,0.055899677700000004,0.29655856140000003,0.0774248629
0.29368922576666673,1.2096969904333335,0.29711797030000003,0.6026732162,0.29368922576666673,0.0368595282,0.29711797030000003,0.13013548290000002
0.28800471660000004,0.48598838330000005,0.2948485883666667,0.21001327483333335,0.28800471660000004,0.058936172800000006,0.2948485883666667,0.22279234213333335
0.29669135716666667,0.6010768396,0.2970476817,0.25788052943333334,0.29669135716666667,0.1126802903,0.2970476817,0.1806211061
0.2885490476666667,0.4072339560666667,0.29556838885000003,0.20321129335,0.2885490476666667,0.1009728064,0.29556838885000003,0.2100140217
0.29367481855,0.5339485473166666,0.29481293940000003,0.22896436420000002,0.29367481855,0.07648270278333333,0.29481293940000003,0.2273035287
0.2955907279,0.3977822246,0.297826657,0.2767714451,0.2955907279,0.06606227073333333,0.297826657,0.1565152933
0.29269100205,1.7706884857,0.279981833,0.1904114882,0.29269100205,0.0312639849,0.279981833,0.3233430553
0.29328161204000003,0.51466437448,0.28419869865,0.257950478,0.29328161204000003,0.08188532820000001,0.28419869865,0.33723223750000003
0.29838139395,0.67874174435,0.2806364215,0.1901703855,0.29838139395,0.0644473131,0.2806364215,0.2976322785
0.29195706205,0.6927194828000001,0.2784399622,0.1458214512,0.29195706205,0.09616394235,0.2784399622,0.3484094124
0.2884493463,0.1920434265,0.2723130629,0.12171609820000001,0.2884493463,0.15622467375000001,0.2723130629,0.1768638472
0.29428213043333334,0.4112114914,0.2818216585,0.2802902174,0.29428213043333334,0.11333785423333333,0.2818216585,0.27820622910000004
0.2938164351,0.7726571462,0.2830556534,0.18822003810000001,0.2938164351,0.06350555205,0.2830556534,0.2343660763
0.29238037530000005,0.5028636575000001,0.2732037686,0.1843448625,0.29238037530000005,0.1071014628,0.2732037686,0.3678435091
0.2948201939666667,0.48365381303333344,0.2744243901,0.1985543254,0.2948201939666667,0.0997099418,0.2744243901,0.41290726910000003
0.2991416464,0.50325165715,0.27545643940000003,0.1418414345,0.2991416464,0.051796643200000006,0.27545643940000003,0.25877526796666667
0.29125076790000004,0.58334360445,0.2732102835333334,0.1418602842,0.29125076790000004,0.0568119805,0.2732102835333334,0.22110945976666666
0.2876800716,0.8498468187500001,0.28412805783333334,0.1685960708333333,0.2876800716,0.0304762677,0.28412805783333334,0.24355881143333336
