Rmax_OHS,OHS-AND_SUB,Rmax_OHS,OHS-OR_SUB,PossRmax_OHS,OHS-PossAND_SUB,PossRmax_OHS,OHS-PossOR_SUB
0.9099078646000001,0.8774693812000001,0.9099078646000001,0.8727075298333334,0.9315612193,0.8309036103666667,0.9315612193,0.9209787192333333
0.9099078646000001,0.7995225809333334,0.9099078646000001,0.8662115184666668,0.9303440244000001,0.8251201720333334,0.9303440244000001,0.9236926703666667
0.9099078646000001,0.5793801643000001,0.9099078646000001,0.8938614502000001,0.9140935511,0.70355477055,0.9140935511,0.9082717984333333
0.9099078646000001,0.8095012162,0.9099078646000001,0.8985336138666667,0.9181039011000001,0.8107449382666667,0.9181039011000001,0.9148981308666668
0.9099078646000001,0.8127196432333333,0.9099078646000001,0.8913875454333334,0.9198356956,0.8045164706,0.9198356956,0.9127603297666665
0.9099078646000001,0.8127196432333333,0.9099078646000001,0.8913875454333334,0.9140935511,0.8184858805333333,0.9140935511,0.9213741329666667
0.9144751142,0.7709009642,0.9144751142,0.9110213480666668,0.9220072755000001,0.7995021757000002,0.9220072755000001,0.9150233043333333
0.9099078646000001,0.7635149602666668,0.9099078646000001,0.8449833281666668,0.9140935511,0.8272587938333333,0.9140935511,0.9174720506999999
0.9099078646000001,0.7446650553,0.9099078646000001,0.8486943340666667,0.9241534326,0.6975367305666667,0.9241534326,0.9113551765333335
0.9099078646000001,0.6877917767333335,0.9099078646000001,0.8763928369,0.9140935511,0.6604170676333333,0.9140935511,0.9222217665
0.9099078646000001,0.9452507825666667,0.9099078646000001,0.9032285203666667,0.9140935511,0.7401471916000001,0.9140935511,0.9177715074666667
0.9099078646000001,0.7678437220333333,0.9099078646000001,0.8610980036666667,0.9194500325,0.8095819802333333,0.9194500325,0.9168525795333333
0.9158652133,0.7655879995666667,0.9158652133,0.9086103606333333,0.9140935511,0.8700688684333334,0.9140935511,0.9149050796
0.9099078646000001,0.7809777851333334,0.9099078646000001,0.8680150984666666,0.9140935511,0.8528572764,0.9140935511,0.9162608203000001
0.9099078646000001,0.8277293768,0.9099078646000001,0.9009762324333334,0.9140935511,0.8228487847,0.9140935511,0.9130994888666667
0.9099078646000001,0.70355477055,0.9099078646000001,0.8680693280666668,0.9140935511,0.875,0.9140935511,0.9126731087333333
0.910044559,nan,0.910044559,0.8960752325,0.9283524425,nan,0.9283524425,0.901332524
0.8965066211,nan,0.8965066211,0.8942864191000001,0.9221735464,nan,0.9221735464,0.922063662
0.8848863,nan,0.8848863,0.8669018628,0.9065818869000001,nan,0.9065818869000001,0.9048831348
0.907407508,0.8710490643000001,0.907407508,0.8941820573,0.8996823444000001,0.5793801643000001,0.8996823444000001,0.9050400699500001
0.8890742438,0.8105245321500001,0.8890742438,0.8667323543,0.9223501747,0.5793801643000001,0.9223501747,0.9045469715
0.9082307561,nan,0.9082307561,0.8793169660000001,0.9168791339000001,nan,0.9168791339000001,0.9030815563000001
0.9177548419,0.8277293768,0.9177548419,0.8880235039,0.9189983660000001,1.0,0.9189983660000001,0.9176006946499999
0.8852178606000001,0.875,0.8852178606000001,0.8819567068333334,0.9234834902,nan,0.9234834902,0.9099065804666667
0.9056953052000001,nan,0.9056953052000001,0.8846012144500001,0.9160099948,0.8277293768,0.9160099948,0.9062229494
0.9170771161,1.0,0.9170771161,0.8933971745333333,0.9338980512,1.0,0.9338980512,0.9039052151666667
0.8568283166,1.0,0.8568283166,0.8481564377666667,0.9315612193,0.640663452,0.9315612193,0.9190249487666667
0.8264881291,0.8816150137000001,0.8264881291,0.8070859497333335,0.9303440244000001,0.8105245321500001,0.9303440244000001,0.9178073255333333
0.8230514674,nan,0.8230514674,0.8429294648000001,0.8954123809000001,nan,0.8954123809000001,0.8895108110000001
0.8665543937,0.875,0.8665543937,0.8678063612,0.9181039011000001,1.0,0.9181039011000001,0.9143147103333334
0.8851753113,1.0,0.8851753113,0.877063433,0.9198356956,0.5793801643000001,0.9198356956,0.9157547161
0.8851753113,1.0,0.8851753113,0.877063433,0.9137521172,1.0,0.9137521172,0.9179665158333333
0.9144751142,1.0,0.9144751142,0.8975622965333333,0.9220072755000001,0.78969008215,0.9220072755000001,0.9117477998333334
0.8230514674,nan,0.8230514674,0.7687571007333335,0.9046418312000001,0.5793801643000001,0.9046418312000001,0.9035185901666667
0.8230514674,1.0,0.8230514674,0.7533943920666667,0.9241534326,nan,0.9241534326,0.8860583618333333
0.8230514674,nan,0.8230514674,0.7712696527666667,0.9012878049,nan,0.9012878049,0.8869623047666666
0.9005832965,nan,0.9005832965,0.8763488445333335,0.913537645,1.0,0.913537645,0.8932709764333334
0.853546451,nan,0.853546451,0.8128545210333332,0.9194500325,nan,0.9194500325,0.9013300388
0.9158652133,1.0,0.9158652133,0.9030536016666667,0.9135030899000001,nan,0.9135030899000001,0.9046588975000001
0.8230514674,nan,0.8230514674,0.7926381278000001,0.8993954737000001,nan,0.8993954737000001,0.8993180078666666
0.8662590491000001,nan,0.8662590491000001,0.8177046020000001,0.910952058,nan,0.910952058,0.8970939062666666
0.8230514674,nan,0.8230514674,0.8045214792666666,0.9045786962000001,nan,0.9045786962000001,0.8908470660666667
0.8969231453000001,0.883401528,0.8969231453000001,0.9108737135,0.9283524425,0.7231882613,0.9283524425,0.9243283718
0.910044559,0.78663327605,0.910044559,0.9116877349000001,0.9230166106000001,0.7876784694000001,0.9230166106000001,0.91790606345
0.910044559,0.8151948457,0.910044559,0.90462475065,0.9230166106000001,0.8198393310000001,0.9230166106000001,0.91659064425
0.910044559,0.8014042416333335,0.910044559,0.9060984394333333,0.9283524425,0.7327382049000001,0.9283524425,0.9108296461333335
0.9082307561,0.861516366,0.9082307561,0.906535685,0.9283524425,0.7539527898,0.9283524425,0.9144018628
0.9177548419,0.84947861525,0.9177548419,0.9116004975,0.9230166106000001,0.76494580955,0.9230166106000001,0.9180286902000001
0.910044559,0.8451972477333335,0.910044559,0.9086264447,0.9283524425,0.8513919375333333,0.9283524425,0.9207700514333333
0.9056953052000001,0.8094906826,0.9056953052000001,0.91063459965,0.9283524425,0.8433001499500001,0.9283524425,0.9061860659000001
0.9170771161,0.7941248637333334,0.9170771161,0.9075244691333334,0.9338980512,0.8078314450333334,0.9338980512,0.9214079149666666
0.910044559,0.8462243164333335,0.910044559,0.8778389632,0.9315612193,0.8317904599333334,0.9315612193,0.9226959226333333
0.910044559,0.8207347269666667,0.910044559,0.8425189838333335,0.9303440244000001,0.8435910168666667,0.9303440244000001,0.9207200769333334
0.910044559,0.8162594803666666,0.910044559,0.8983540849333332,0.9283524425,1.0,0.9283524425,0.9078220822
0.910044559,0.7941678781000001,0.910044559,0.9152474335333335,0.9283524425,0.7877496274000001,0.9283524425,0.9172854469666668
0.910044559,0.8076713079000001,0.910044559,0.9006127849666669,0.9283524425,0.7811792464666666,0.9283524425,0.9205927427000001
0.910044559,0.8076713079000001,0.910044559,0.9006127849666669,0.9283524425,0.8285539504666667,0.9283524425,0.9156864516000001
0.9144751142,0.8217065466000001,0.9144751142,0.9124952723666667,0.9283524425,0.7807142261333334,0.9283524425,0.9189065053333333
0.910044559,0.7914066225666666,0.910044559,0.8569941195333334,0.9283524425,0.7654252436333334,0.9283524425,0.9214217948666668
0.910044559,0.7205576918333333,0.910044559,0.8426627851666667,0.9283524425,0.6785789710333333,0.9283524425,0.9197028799666668
0.910044559,0.6257688942333334,0.910044559,0.8732959346000001,0.9283524425,0.6880188944000001,0.9283524425,0.9085680134
0.910044559,0.7699625506333333,0.910044559,0.9058605225333333,0.9283524425,0.7234465228333334,0.9283524425,0.9222706573666667
0.910044559,0.7569212050999999,0.910044559,0.8570141481000001,0.9283524425,0.8202526554666667,0.9283524425,0.9115011437000001
0.9158652133,0.7743725597666667,0.9158652133,0.903265046,0.9283524425,0.7688116905666668,0.9283524425,0.9183844077666667
0.910044559,0.8532958839666667,0.910044559,0.8654763851666667,0.9283524425,0.6875105260666666,0.9283524425,0.9111127112333334
0.910044559,0.6766031309666666,0.910044559,0.8842932657999999,0.9283524425,0.7085519650666668,0.9283524425,0.9190174643
0.910044559,0.7764600547666666,0.910044559,0.8781410314999999,0.9283524425,0.875,0.9283524425,0.9076879161000001
0.9156941238,0.82447631632,0.9156941238,0.8914375273000001,0.9383253932000001,0.77547197754,0.9383253932000001,0.9147549725999999
0.9156941238,0.8477376667666667,0.9156941238,0.9117055011666668,0.9383253932000001,0.8756451263666666,0.9383253932000001,0.9166154852666667
0.9156941238,0.822585478,0.9156941238,0.9068759222,0.9383253932000001,0.8308754146,0.9383253932000001,0.92101040135
0.9156941238,0.8081321751199999,0.9156941238,0.8901311103199999,0.9383253932000001,0.80726107778,0.9383253932000001,0.9143828604600002
0.9156941238,0.7809585088200001,0.9156941238,0.9082977275199999,0.9383253932000001,0.7565437649400001,0.9383253932000001,0.92449043078
0.9156941238,0.82737477738,0.9156941238,0.9150671196600001,0.9383253932000001,0.8111120422600001,0.9383253932000001,0.92065193232
0.8997701521,0.7875852489333334,0.8997701521,0.9051398602999999,0.9178666750000001,0.7759097922666666,0.9178666750000001,0.9136159587666667
0.9156941238,0.8114791889600002,0.9156941238,0.90471056996,0.9383253932000001,0.7999736919000001,0.9383253932000001,0.91491184826
0.9156941238,0.822549992525,0.9156941238,0.906243948775,0.9383253932000001,0.80769292945,0.9383253932000001,0.91192798325
0.9197150110000001,0.8098692313200001,0.9197150110000001,0.9164299857800001,0.9383253932000001,0.8491738681000001,0.9383253932000001,0.92216158746
0.9156941238,0.76986531685,0.9156941238,0.8944057150999999,0.9383253932000001,0.6594165985000001,0.9383253932000001,0.91373720122
0.9156941238,0.8275239597,0.9156941238,0.90677715078,0.9383253932000001,0.74759091046,0.9383253932000001,0.91981379288
0.9156941238,0.84219944052,0.9156941238,0.8746236031400001,0.9383253932000001,0.78077213826,0.9383253932000001,0.91754944196
0.9156941238,0.767686222,0.9156941238,0.9041072401600001,0.9383253932000001,0.8363157928800001,0.9383253932000001,0.90991234326
0.9156941238,0.7730579204500001,0.9156941238,0.9078222742000001,0.9383253932000001,0.7743020374249999,0.9383253932000001,0.91967623185
0.9156941238,0.7730579204500001,0.9156941238,0.9078222742000001,0.9383253932000001,0.7879452536,0.9383253932000001,0.9188809707250001
0.9156941238,0.7085220909400001,0.9156941238,0.85971532786,0.9383253932000001,0.8595521632400001,0.9383253932000001,0.9199060155000002
0.9156941238,0.7285097617,0.9156941238,0.847500831,0.9383253932000001,0.80076693024,0.9383253932000001,0.91187333662
0.9156941238,0.832345041075,0.9156941238,0.8727749608000002,0.9383253932000001,0.9570163547666667,0.9383253932000001,0.9115513093000001
0.9156941238,0.711359835375,0.9156941238,0.8758155357999999,0.9383253932000001,0.843501276925,0.9383253932000001,0.91402171928
0.9156941238,0.750658119925,0.9156941238,0.86995055822,0.9383253932000001,0.8095853036799999,0.9383253932000001,0.9098123533000001
0.9156941238,0.78379511654,0.9156941238,0.8992843392000001,0.9383253932000001,0.89908721312,0.9383253932000001,0.9114308087199999
0.9156941238,0.75243075426,0.9156941238,0.8671818656200001,0.9383253932000001,0.7635170094199999,0.9383253932000001,0.91170104768
0.9156941238,0.735087978675,0.9156941238,0.8699733092,0.9383253932000001,0.75842738768,0.9383253932000001,0.91308438342
0.9051551423,0.5793801643000001,0.9051551423,0.891856740075,0.9186164821,nan,0.9186164821,0.8989720434
0.8997701521,0.8224908743,0.8997701521,0.9188978635,0.9146479264,0.8506077525,0.9146479264,0.9253216244
0.9156941238,0.835270125925,0.9156941238,0.899523756675,0.9383253932000001,0.8213990599000001,0.9383253932000001,0.9118708857500001
0.9259565838,1.0,0.9259565838,0.91839186955,0.9300516459,0.83724979265,0.9300516459,0.9292825416000001
0.9087301395,0.7419975829500001,0.9087301395,0.88527987745,0.9227549726000001,0.8122116088,0.9227549726000001,0.9280574425000001
0.8923108470000001,0.8074171892500001,0.8923108470000001,0.9141992621,0.9252939553,0.8424361999000001,0.9252939553,0.92315341175
0.9063326786,0.8579039776,0.9063326786,0.8909162972,0.9227549726000001,0.7834907978000001,0.9227549726000001,0.9160396713000001
0.8923108470000001,0.7925606018,0.8923108470000001,0.8866882302000001,0.9227549726000001,0.86673410355,0.9227549726000001,0.9260784955500001
0.8923108470000001,0.79246742345,0.8923108470000001,0.906462239,0.9227549726000001,0.86146621015,0.9227549726000001,0.91449379725
0.8923108470000001,0.8268797237500001,0.8923108470000001,0.8897383524,0.9243633654000001,0.8001237278000001,0.9243633654000001,0.921326851
0.8923108470000001,0.83581978695,0.8923108470000001,0.8932965230500001,0.9227549726000001,0.83646613995,0.9227549726000001,0.92074554275
0.9074834498000001,0.82828316925,0.9074834498000001,0.8753689975000001,0.9227549726000001,0.79719047295,0.9227549726000001,0.9179423638499999
0.9074834498000001,0.82828316925,0.9074834498000001,0.8753689975000001,0.9227549726000001,0.7900884342500001,0.9227549726000001,0.9188579680500001
0.8923108470000001,0.8445055487500001,0.8923108470000001,0.8886763926500001,0.9227549726000001,0.8243842018,0.9227549726000001,0.91539688495
0.8923108470000001,0.5793801643000001,0.8923108470000001,0.8611139938500001,0.9227549726000001,0.7632300274,0.9227549726000001,0.92223997565
0.8923108470000001,0.8710490643000001,0.8923108470000001,0.85948669445,0.9227549726000001,0.8710490643000001,0.9227549726000001,0.9143980235
0.8923108470000001,0.8197606284000001,0.8923108470000001,0.8596685085,0.9227549726000001,0.810636168,0.9227549726000001,0.91897824395
0.8923108470000001,0.8292483441,0.8923108470000001,0.8796435752,0.9230228186,0.85289387185,0.9230228186,0.9139092022
0.8923108470000001,0.83099700035,0.8923108470000001,0.8688995393500001,0.9227549726000001,0.82861387085,0.9227549726000001,0.9205252778
0.8923108470000001,0.852439846,0.8923108470000001,0.8546942268000001,0.9227549726000001,0.8452241731,0.9227549726000001,0.9087926265
0.8923108470000001,0.7737238719,0.8923108470000001,0.8997292694500001,0.9227549726000001,0.82348513555,0.9227549726000001,0.9193707288
0.8824852616000001,0.7993727156,0.8824852616000001,0.8900416096,0.9227549726000001,0.7924079021,0.9227549726000001,0.9246794713
0.8939578446,0.7811490143500001,0.8939578446,0.87290297905,0.9227549726000001,0.7117010637500001,0.9227549726000001,0.9224858567
0.901886586,0.7524344895,0.901886586,0.9263945729,0.9246826393,0.8616882289000001,0.9246826393,0.9238206813000001
0.8795911941000001,0.8558025499,0.8795911941000001,0.9089885829000001,0.9246826393,0.8715314305,0.9246826393,0.926184428
0.916254954,0.8885712938,0.916254954,0.9237834707,0.9246826393,0.8470281179,0.9246826393,0.9208790917
0.8795911941000001,0.8389956443000001,0.8795911941000001,0.8940412295,0.9246826393,0.7948209434,0.9246826393,0.9237519003
0.8795911941000001,0.8102203212,0.8795911941000001,0.9148466393,0.9246826393,0.8457680722,0.9246826393,0.9214815662
0.8795911941000001,0.8118562650000001,0.8795911941000001,0.8934909122,0.9246826393,0.7791092033,0.9246826393,0.9148635291
0.8795911941000001,0.8389602316,0.8795911941000001,0.8884433060000001,0.9246826393,0.7844675206,0.9246826393,0.9232197036
0.8795911941000001,0.8389602316,0.8795911941000001,0.8884433060000001,0.9246826393,0.8293973664000001,0.9246826393,0.9111785663
0.9055725261,0.8987720602,0.9055725261,0.8930394934,0.9246826393,0.8383348635000001,0.9246826393,0.9240241610000001
0.8795911941000001,0.8710490643000001,0.8795911941000001,0.8750631018,0.9246826393,0.5793801643000001,0.9246826393,0.9256332030000001
0.8795911941000001,nan,0.8795911941000001,0.879412442,0.9246826393,nan,0.9246826393,0.9170156370000001
0.8795911941000001,0.5793801643000001,0.8795911941000001,0.8765885033,0.9246826393,0.8710490643000001,0.9246826393,0.9237319422
0.8795911941000001,0.782094772,0.8795911941000001,0.8884929682,0.9246826393,0.869918257,0.9246826393,0.9134926197000001
0.8795911941000001,0.8405639062,0.8795911941000001,0.8497289992,0.9246826393,0.6827945331,0.9246826393,0.9247972971
0.8795911941000001,0.6562657891,0.8795911941000001,0.8975470556,0.9246826393,0.7966576245,0.9246826393,0.9135163121000001
0.8795911941000001,0.75,0.8795911941000001,0.8784397394000001,0.9246826393,1.0,0.9246826393,0.9204466734000001
0.885871697,0.8047576292,0.885871697,0.899103689,0.9246826393,0.8266391346,0.9246826393,0.9188680323
0.8795911941000001,0.8267078067,0.8795911941000001,0.8905302903000001,0.9246826393,0.8197372117,0.9246826393,0.9368102301000001
0.9205824333,0.8725948939,0.9205824333,0.888049874,0.9246826393,0.7947100196,0.9246826393,0.9214583424
0.8965066211,nan,0.8965066211,0.9057115012,0.9221735464,0.8710490643000001,0.9221735464,0.9068839654
0.9082307561,0.7863507153,0.9082307561,0.9097197781,0.9221735464,0.7964904909,0.9221735464,0.9248664564
0.8965066211,0.8224908743,0.8965066211,0.9013669415000001,0.9221735464,0.7966576245,0.9221735464,0.9218080004
0.8965066211,0.7966576245,0.8965066211,0.9112153573,0.9221735464,0.6562657891,0.9221735464,0.9095471797
0.8965066211,0.8076303134,0.8965066211,0.9113878885000001,0.9338980512,0.7231882613,0.9338980512,0.9128062543000001
0.8965066211,0.8011180016,0.8965066211,0.8753630928,0.9221735464,0.8383348635000001,0.9221735464,0.9201021884
0.8965066211,0.8360014278000001,0.8965066211,0.8560706441,0.9242069890000001,0.8414452875,0.9242069890000001,0.9250782033
0.8965066211,nan,0.8965066211,0.891121052,0.9221735464,1.0,0.9221735464,0.9011266515
0.8965066211,0.6562657891,0.8965066211,0.9146796296,0.9221735464,0.9166666667000001,0.9221735464,0.9076678184
0.8965066211,0.8034218908,0.8965066211,0.8946978683000001,0.9221735464,0.7382048828000001,0.9221735464,0.9096310834
0.8965066211,0.8034218908,0.8965066211,0.8946978683000001,0.9221735464,0.7924079021,0.9221735464,0.9234886974000001
0.9144751142,0.7451201751000001,0.9144751142,0.9112918725,0.9221735464,0.8458100152,0.9221735464,0.9227067881000001
0.8965066211,0.75,0.8965066211,0.8620630968,0.9221735464,0.75,0.9221735464,0.9125005060000001
0.8965066211,0.8277293768,0.8965066211,0.8332436459,0.9221735464,0.5793801643000001,0.9221735464,0.9214853395
0.8965066211,nan,0.8965066211,0.8688401743,0.9221735464,nan,0.9221735464,0.9035266368
0.9005832965,0.8710490643000001,0.9005832965,0.9198695056,0.9221735464,0.7185463541,0.9221735464,0.9222911202
0.8965066211,0.7964904909,0.8965066211,0.835141294,0.9221735464,0.7364516253000001,0.9221735464,0.9149260685
0.8965066211,0.8277293768,0.8965066211,0.8983487702,0.9221735464,0.7982309856,0.9221735464,0.9128730144
0.8965066211,0.8277293768,0.8965066211,0.8665785889000001,0.9221735464,0.8710490643000001,0.9221735464,0.9216829821
0.8965066211,0.8710490643000001,0.8965066211,0.8783788758000001,0.9221735464,0.8180073353,0.9221735464,0.9123453331
0.8965066211,1.0,0.8965066211,0.8460840405000001,0.9221735464,nan,0.9221735464,0.8961023679000001
0.907407508,0.7634747566333333,0.907407508,0.9001466450400001,0.9240462192000001,0.8083597495599999,0.9240462192000001,0.91339218986
0.8928074773,1.0,0.8928074773,0.8966053425,0.9224587903,0.8239293825125,0.9224587903,0.9188886091
0.8646117028,0.5793801643000001,0.8646117028,0.8808240494000001,0.9245959686,0.8308829913333332,0.9245959686,0.9119380271666667
0.8929378868000001,0.5793801643000001,0.8929378868000001,0.892622479825,0.9257348104,0.8218740680500001,0.9257348104,0.9263634608
