OHK_CA1,HInfo_CA1,OHK_SUB,HInfo_SUB,OHK_posCA1,HInfo_posCA1,OHK_posSUB,HInfo_posSUB
0.3231814939,0.1436361499,0.2316876317,0.11555736670000001,0.3231814939,0.1244633547,0.2316876317,0.3854982669
0.3461783189,0.21583628370000002,0.22014625380909092,0.11774823659090909,0.3461783189,0.1246536902,0.22014625380909092,0.20445611293636368
0.3450457934,0.20076687040000002,0.23380574776666666,0.13585791156666668,0.3450457934,0.1455145812,0.23380574776666666,0.23678351293333333
0.38530720690000003,0.1928705625,0.20964556769523812,0.12825821143809527,0.38530720690000003,0.08375010220000001,0.20964556769523812,0.18292616924761906
0.3842130192,0.4595436995,0.21103665102,0.10263643960499999,0.3842130192,0.06272948710000001,0.21103665102,0.20229348936
0.3913584913,0.3181729442,0.1747140392588235,0.08072001072352941,0.3913584913,0.07272677420000001,0.1747140392588235,0.40901016770588233
0.3960609064,0.3595074923,0.264274655325,0.27119857395,0.3960609064,0.07136590150000001,0.264274655325,0.29965913165
0.34155970350000003,0.22363772085000003,0.23967943746666667,0.11523168166666668,0.34155970350000003,0.12424736095000001,0.23967943746666667,0.38625693763333335
0.32693747506666665,0.11711038406666667,0.239264932,0.1402201851,0.32693747506666665,0.15163478930000002,0.239264932,0.12490883450000001
0.1617447868,0.063209873,0.2527265788454546,0.1711783506272727,0.1617447868,0.2828946732,0.2527265788454546,0.16630960288181817
0.22731839080000002,0.0627031687,0.17015432762500002,0.11492622235,0.22731839080000002,0.2681087017,0.17015432762500002,0.2814737230125
0.3558587002,0.1949532048,0.21393804990000004,0.12507437845000002,0.3558587002,0.1094309219,0.21393804990000004,0.254739055975
0.3684979333,0.27809750955,0.2993928275,0.24821177810000003,0.3684979333,0.08152457020000001,0.2993928275,0.34750155926666676
0.39052902380000004,0.523957733,0.2049040800666667,0.08964922810000002,0.39052902380000004,0.053734329799999994,0.2049040800666667,0.17191346663333337
0.3895136818,0.7222046283,0.20869975814444444,0.13198598244999998,0.3895136818,0.0560782296,0.20869975814444444,0.22715890867222222
0.38454296,0.526997599,0.2228297473333333,0.17101259993333331,0.38454296,0.0442967613,0.2228297473333333,0.21181794623333336
0.41373947525,0.19009108845,0.35369914110000006,0.27583459250000003,0.41373947525,0.149408875,0.35369914110000006,0.09414384190000001
0.3379407159,0.1661338463,0.207389382625,0.17517603142500002,0.3379407159,0.1677273433,0.207389382625,0.34581674227500003
0.22027012740000002,0.1412265828,0.2829122888647059,0.26533706905882354,0.22027012740000002,0.1342194736,0.2829122888647059,0.2352230071
0.35097319660000004,0.18634016135,0.21973642495,0.15901717799999998,0.35097319660000004,0.10513622385000002,0.21973642495,0.20879607230000002
0.34086458340000003,0.21057705770000001,0.24786039163333337,0.18111965200000002,0.34086458340000003,0.0851815457,0.24786039163333337,0.19409621996666668
0.2820642729,0.14221086425,0.23852704050000004,0.10634280643333334,0.2820642729,0.14690564945,0.23852704050000004,0.17938109426666668
0.392520081,0.41215950020000003,0.2364270784777778,0.11494453982222222,0.392520081,0.0961284413,0.2364270784777778,0.19862068900000002
0.3537688221,0.30202595200000004,0.2327767832875,0.11852449575000001,0.3537688221,0.1018868343,0.2327767832875,0.1893730571875
0.3862231787,0.25456962250000004,0.23971226635,0.1362133495,0.3862231787,0.089807311,0.23971226635,0.20290388004999999
0.3559076299,0.2207731104,0.22518963933333333,0.1116672496,0.3559076299,0.07766130090000001,0.22518963933333333,0.27002205646666666
0.4125275788,0.305780867975,0.19282191440000002,0.13089929050000002,0.4125275788,0.082151108225,0.19282191440000002,0.23560188647500002
0.39910748817999997,0.39072210608,0.23971226635,0.1362133495,0.39910748817999997,0.0698354369,0.23971226635,0.219493780475
0.39377824015,0.4326145843,0.22518963933333333,0.1116672496,0.39377824015,0.09820671695,0.22518963933333333,0.24133878583333335
0.39378791615,0.31268952140000006,0.19282191440000002,0.13089929050000002,0.39378791615,0.09176881740000001,0.19282191440000002,0.2446773255
0.40832502075,0.3360177922,0.225895694875,0.197894304825,0.40832502075,0.08936179429999999,0.225895694875,0.2019943287
0.3875674629333334,0.18378435150000003,0.188738873,0.12848840036666667,0.3875674629333334,0.13093131088333335,0.188738873,0.34259384856666664
0.35576710764,0.1478229157,0.40016431945,0.47134741827499993,0.35576710764,0.14668489410000002,0.40016431945,0.0986230198
0.34962959175,0.09362490700000001,0.36857313548823534,0.4114080825235294,0.34962959175,0.19942122865,0.36857313548823534,0.15086192851176472
0.21751730519999998,0.07259278124,0.382948777175,2.3280723126750003,0.21751730519999998,0.24711175753999998,0.382948777175,0.05859302565
0.25682270910000005,0.10075035525,0.4027118360882353,0.536800774582353,0.25682270910000005,0.1811473573,0.4027118360882353,0.15635215339411768
0.31370217625,0.14584406370000003,0.37486821192499997,0.537760980875,0.31370217625,0.14060858738333334,0.37486821192499997,0.148519395775
0.42546108735,0.47342037260000003,0.4045769472117647,0.5814501514176471,0.42546108735,0.060496856450000004,0.4045769472117647,0.10927748024705881
0.38790277660000005,0.46841674825,0.26758037650000005,0.16290049525,0.38790277660000005,0.0563083135,0.26758037650000005,0.213646139725
0.43109079,0.61832994315,0.30293059536875,0.291629511,0.43109079,0.0433820833,0.30293059536875,0.13432586551250003
0.398775417,0.7449255174,0.35476803770000004,0.3057321045,0.398775417,0.039970794000000004,0.35476803770000004,0.20034309910000003
0.404037465675,0.58251234485,0.3249215807941177,0.34377017364705886,0.404037465675,0.053508773275000004,0.3249215807941177,0.16122151910588234
0.38649260165,0.17327655190000002,0.38861722900000006,0.45109592965,0.38649260165,0.10351448575000001,0.38861722900000006,0.09245131495
0.32710014715,0.15435206535,0.1975600743,0.100677737825,0.32710014715,0.16207660725,0.1975600743,0.2155992016
0.2843825891,0.1668572197,0.24924575383076922,0.1579045016615385,0.2843825891,0.1247561838,0.24924575383076922,0.1308851579
0.39288214815,0.1983911324,0.3915301658,0.777662913975,0.39288214815,0.09135132840000001,0.3915301658,0.08180270225
0.37340485983333344,0.2645141414166667,0.3823804495,0.3503791803833333,0.37340485983333344,0.10772029021666667,0.3823804495,0.13476196583333333
0.39052850355,0.16794195160000003,0.37749023531818177,0.573076679309091,0.39052850355,0.11813005875,0.37749023531818177,0.14483651006363638
0.3473079264250001,0.13934596900000001,0.2917261134647059,0.2605986558941177,0.3473079264250001,0.14460597505,0.2917261134647059,0.13328708284705884
0.19569329227499999,0.054348368800000005,0.3765263490692308,0.6243004797230769,0.19569329227499999,0.34011452292500005,0.3765263490692308,0.07654840796923078
0.3924546453,0.5587130959,0.25302422475,0.211951787125,0.3924546453,0.05705822690000001,0.25302422475,0.15380122405000002
0.40898176725,0.2614077599,0.24442699517777777,0.1775061033888889,0.40898176725,0.0958596286,0.24442699517777777,0.16676270866666668
0.3953578199,0.1871855731,0.3901432159666667,1.1534768460333333,0.3953578199,0.13127063275,0.3901432159666667,0.055174196233333334
0.39428405915,0.2279328583,0.20187000123333335,0.1095351052,0.39428405915,0.07919022595,0.20187000123333335,0.22075830370000002
0.43710156675,0.52418796565,0.24332155040000003,0.11700876202499999,0.43710156675,0.08036845615,0.24332155040000003,0.268833892425
0.40985937855,0.2656765469,0.24617344755,0.15315419505,0.40985937855,0.10737475035,0.24617344755,0.16579942860000002
0.4224042777,0.24797494460000002,0.2512928539333334,0.1271269199,0.4224042777,0.09841854885000001,0.2512928539333334,0.1915016263
0.441469779,0.5012242462000001,0.2075092926,0.1367549246,0.441469779,0.0667732722,0.2075092926,0.29677212475000003
0.3924870224,0.2966543587,0.21692389709999998,0.09705913765,0.3924870224,0.08363450430000001,0.21692389709999998,0.2049653405
0.3872025377,0.5370448807,0.22228435515,0.1027920252,0.3872025377,0.06782945425,0.22228435515,0.22041590465000002
0.42160066370000004,0.32125980590000003,0.22691554473333334,0.15039013450000002,0.42160066370000004,0.09812432055,0.22691554473333334,0.25621562523333336
0.2723362804,0.11971753695000001,0.47381142190000003,0.7806205905,0.2723362804,0.1220097087,0.47381142190000003,0.08538029130000001
0.2529829789,0.1545407044,0.36607646250000003,0.3284158941,0.2529829789,0.2076052695,0.36607646250000003,0.1441082728
0.4026269538,0.27306617440000003,0.34754567270000003,0.3010182122,0.4026269538,0.0916054929,0.34754567270000003,0.1033944658
0.4331249628,0.3759502898,0.40549657510000003,0.6479894150000001,0.4331249628,0.06640232530000001,0.40549657510000003,0.054706693800000004
0.2133046654,0.0678133016,0.3850486005,0.8466273067000001,0.2133046654,0.33286067230000005,0.3850486005,0.1707100895
0.28772551560000004,0.1139597525,0.39494404990000004,1.6148487076,0.28772551560000004,0.1291940719,0.39494404990000004,0.0594565621
0.1934505186,0.0473714344,0.2266668902,0.11576888070000001,0.1934505186,0.3198041249,0.2266668902,0.211966374
0.372808578,0.3248930416,0.2839390617,0.21251460900000002,0.372808578,0.1007508624,0.2839390617,0.11320288960000001
0.37442080720000004,0.35710110780000004,0.32649807890000004,0.31926706355,0.37442080720000004,0.0737311596,0.32649807890000004,0.16417964975000002
0.39679070790000004,0.8334290646,0.39398387300000004,0.4640018304,0.39679070790000004,0.026684793800000002,0.39398387300000004,0.13667805035000002
0.3720294168,0.1994272584,0.44404341540000003,1.1859322315,0.3720294168,0.07856883070000001,0.44404341540000003,0.0705316756
0.38413112320000004,0.3767323561,0.3642730651,0.5205100875,0.38413112320000004,0.0666730881,0.3642730651,0.0579217286
0.16488847342500002,0.05917055392500001,0.4393460738,0.9550110709,0.16488847342500002,0.5695334542,0.4393460738,0.0974307477
0.307349530325,0.29732968927500003,0.3207370388,0.4073627266,0.307349530325,0.1876669835,0.3207370388,0.1186398209
0.3755164266666667,0.5312621929666667,0.22939356130000002,0.23584216630000002,0.3755164266666667,0.10314140563333334,0.22939356130000002,0.3252201688
0.3389893006,0.2719337325,0.1924547258,0.1750501324,0.3389893006,0.1570997505,0.1924547258,0.3953362938
0.37689994156666673,0.6468543093333333,0.291138982,0.3029589341,0.37689994156666673,0.1495055299,0.291138982,0.2262043069
0.3932179132,1.1128077766,0.2211932885,0.1872554898,0.3932179132,0.0721404633,0.2211932885,0.2930097746
0.39760781823333335,0.5186693541999999,0.3194410119,0.2739558133,0.39760781823333335,0.1047960623,0.3194410119,0.294993516
0.3041014782,0.27136222956666667,0.28584495855000003,0.22678794755,0.3041014782,0.19299776756666667,0.28584495855000003,0.13409220859999998
0.2853239493,0.2233214598,0.1894933259,0.09631299680000001,0.2853239493,0.1564916579,0.1894933259,0.2004543335
0.3958536092,0.4713250268,0.2619138098,0.2136372313,0.3958536092,0.1064784931,0.2619138098,0.1796271499
0.33471296870000006,0.28223592446666673,0.2091442514,0.11945596445000001,0.33471296870000006,0.13705820753333334,0.2091442514,0.2586839832
0.3567992392,0.34754823290000003,0.2315133723,0.09459983120000001,0.3567992392,0.10907936010000001,0.2315133723,0.229010096
0.3783458111333333,0.3960871238666667,0.19517125635,0.08810373415,0.3783458111333333,0.08873638760000001,0.19517125635,0.39113056190000006
0.2952819567,0.17446734220000001,0.23039474370000002,0.1133306449,0.2952819567,0.1570411704,0.23039474370000002,0.3426547406
0.39426304295000003,0.39009900295,0.2253042998,0.1303773464,0.39426304295000003,0.07523035,0.2253042998,0.2658252984
0.35306829103333337,0.23702592443333334,0.2266668902,0.11576888070000001,0.35306829103333337,0.1544588671,0.2266668902,0.24798715710000002
0.3310481141,0.29670842270000003,0.1805685662,0.0787850175,0.3310481141,0.1425193108,0.1805685662,0.22278366685
0.3827698449333334,0.7739196006333332,0.18479777500000003,0.11422194000000001,0.3827698449333334,0.06056945823333334,0.18479777500000003,0.2437658402
0.32840633836,0.29324610364,0.17705597720000002,0.055843804500000004,0.32840633836,0.11693251314,0.17705597720000002,0.3426743129
0.40506305791999997,0.52724837474,0.1565445905,0.0811174705,0.40506305791999997,0.07782783388,0.1565445905,0.4249414131
0.3603774386,0.419566335,0.2190205393,0.1474284857,0.3603774386,0.09371871012500001,0.2190205393,0.246559409
0.38364040930000004,0.24798136833333337,0.20766197800000002,0.16020823480000002,0.38364040930000004,0.19393251020000002,0.20766197800000002,0.1817894538
0.3939819549333334,0.5073428821,0.2820494793,0.3075109656,0.3939819549333334,0.13882735196666665,0.2820494793,0.3032575407
0.3922282818000001,0.4578518831227273,0.2792789579,0.1085330063,0.3922282818000001,0.1328356543136364,0.2792789579,0.20085262610000001
0.34491834543333333,0.30108573860000004,0.2553905325,0.2857102184,0.34491834543333333,0.13127954666666666,0.2553905325,0.23276569330000002
0.38290658737500005,0.869528767525,0.1825283098,0.1129543947,0.38290658737500005,0.08372285437500002,0.1825283098,0.2091794875
0.38436700428888887,0.6840549092333333,0.1827784753,0.0676520783,0.38436700428888887,0.08399092355555556,0.1827784753,0.251521651
0.3782741854,0.6292966074599999,0.19746086470000002,0.0894853078,0.3782741854,0.09478074482,0.19746086470000002,0.2156430081
0.36764929556666665,0.5800627460333333,0.22347367310000002,0.1104484936,0.36764929556666665,0.09794000006666666,0.22347367310000002,0.1963250479
0.3666158297,0.300133254,0.1982383831,0.0831058819,0.3666158297,0.10681576645,0.1982383831,0.1945781567
0.33458840466666667,0.2537367950666667,0.184476894,0.11599141035,0.33458840466666667,0.1566541379666667,0.184476894,0.3150070079
0.38055190195,0.581683364175,0.2091370321,0.09935818795000001,0.38055190195,0.122187263675,0.2091370321,0.23375270945
0.35013125355,0.47805003905,0.1893370049,0.0876146163,0.35013125355,0.1139179155,0.1893370049,0.2250419001
0.3956352943,0.40788143325000004,0.21313999225000002,0.120501957,0.3956352943,0.105577999,0.21313999225000002,0.26802340055
0.3174775004,0.27648189430000003,0.18177377360000002,0.08965806485000001,0.3174775004,0.2321567673,0.18177377360000002,0.25548088055
0.41550214805,0.4683573402,0.28592827725000003,0.13035633359999999,0.41550214805,0.1297128469,0.28592827725000003,0.21856823145
0.33223370680000003,1.1439349036,0.23374616,0.1601908513,0.33223370680000003,0.0881145279,0.23374616,0.21062083930000003
0.392140635,0.3823506682,0.1844459839,0.0651913304,0.392140635,0.1203615849,0.1844459839,0.24023964620000002
0.37957539960000003,0.2505821154,0.3421120771,0.5436293348,0.37957539960000003,0.1525028854,0.3421120771,0.1878197724
0.3629805007,0.2888843148,0.272576224275,0.20010115085000002,0.3629805007,0.1661734052,0.272576224275,0.09602293965
0.4021249689,0.3833962516,0.3708611398,0.23685912380000002,0.4021249689,0.1814038342,0.3708611398,0.1460150403
0.38828594245000003,0.59282029955,0.42577997700000003,0.2306501072,0.38828594245000003,0.1087049003,0.42577997700000003,0.1219640417
0.4077951421,0.32843205965,0.3912518813,0.7147891064,0.4077951421,0.20397262030000002,0.3912518813,0.052946644
0.3552500087,0.42175991945,0.3369513535,0.19406340403333333,0.3552500087,0.16538485025,0.3369513535,0.2397294772
0.3775834375,0.38645165055,0.3739302078,0.6114790442,0.3775834375,0.1876275252,0.3739302078,0.1312578406
0.25028359780000003,0.1605695428,0.3127097197,0.48855587640000003,0.25028359780000003,0.14584964690000002,0.3127097197,0.22208159090000001
0.43680106690000003,1.8727043496000002,0.221381471975,0.25786809075,0.43680106690000003,0.0630048315,0.221381471975,0.24656965975
0.3612937261,0.6481171727,0.39934227640000003,0.22726365880000002,0.3612937261,0.07160161820000001,0.39934227640000003,0.1470664253
0.3838229824,0.3755286597,0.2785977107,0.2457742699,0.3838229824,0.1260993775,0.2785977107,0.15151618220000002
0.41982704190000003,0.7093977261000001,0.310028882725,0.22090386297500003,0.41982704190000003,0.1096996821,0.310028882725,0.19429431562500002
0.3638802883,0.5804266703000001,0.3704757671,0.25952159950000003,0.3638802883,0.1257972395,0.3704757671,0.1057921498
0.4148422688,1.7675670189,0.2985537514,0.3527680003,0.4148422688,0.0388018319,0.2985537514,0.2124066316
0.41194490180000004,0.4039638384,0.293683889275,0.263103076675,0.41194490180000004,0.1820014232,0.293683889275,0.151167734925
0.24918984900000002,0.14738081020000002,0.2128580672,0.082941074,0.24918984900000002,0.1232406818,0.2128580672,0.1798926103
0.4155938383,1.0703094176,0.2495711935,0.22268937090000002,0.4155938383,0.1341610221,0.2495711935,0.22775513660000002
0.3544718857,0.6213780640000001,0.2916749791,0.3523704841,0.3544718857,0.11709109770000001,0.2916749791,0.20882844920000002
0.38880041600000004,0.8703069924,0.22007914405,0.13512621905,0.38880041600000004,0.1321772075,0.22007914405,0.2197289551
0.3348945801,0.3892232008,0.25510278882000004,0.24683633428,0.3348945801,0.1685559706,0.25510278882000004,0.15173461886
0.35888756800000005,0.4665694033,0.286474333,0.4381893892,0.35888756800000005,0.2130380172,0.286474333,0.22854781470000002
0.3879316490333333,0.7032450841333334,0.1990323418,0.0529295205,0.3879316490333333,0.09336039886666668,0.1990323418,0.2193530797
0.38207632256666674,0.6993148098333334,0.3452883907,0.6725498051000001,0.38207632256666674,0.09960406226666667,0.3452883907,0.2364236441
0.3770017389,0.3782349586,0.225713978,0.0996279193,0.3770017389,0.1060692958,0.225713978,0.2194942132
0.38413462645,1.07364326,0.24406001530000002,0.17786586240000002,0.38413462645,0.0785217177,0.24406001530000002,0.1877605605
0.4190972532,0.5515421293,0.3084756424,0.2808383041,0.4190972532,0.0704359093,0.3084756424,0.21763756450000002
0.40494320046666665,1.9000347977,0.1724626909,0.0558379109,0.40494320046666665,0.04275212316666666,0.1724626909,0.3114739633
0.3295293526,0.1358496246,0.23097773230000002,0.1529756291,0.3295293526,0.13057974220000002,0.23097773230000002,0.42949185630000003
0.28976725410000004,0.12753309593333334,0.2659414972,0.20656801160000002,0.28976725410000004,0.1989241824,0.2659414972,0.2645304592
0.24025965855,0.2126586343,0.1871251623,0.08740056260000001,0.24025965855,0.27967951175,0.1871251623,0.3236493019
0.2746104393,0.2333664157,0.2292283689,0.1017977831,0.2746104393,0.1293257486,0.2292283689,0.3420727908
0.3355409239,0.1466802473,0.28650330300000004,0.3192522481,0.3355409239,0.1262958491,0.28650330300000004,0.21823929290000002
0.29010509630000003,0.2136634919,0.33207361690000003,0.0980535963,0.29010509630000003,0.2624038294,0.33207361690000003,0.1766827718
0.39565138745000006,0.33207823550000004,0.2134951363,0.1395719097,0.39565138745000006,0.17449022165,0.2134951363,0.32686316190000003
0.4106188243,0.6378463223,0.2207771853,0.12968818640000002,0.4106188243,0.0650396246,0.2207771853,0.2808585134
0.37024471174117646,0.5998661652117647,0.2546474502,0.1569235256,0.37024471174117646,0.060991397064705875,0.2546474502,0.29971013950000003
0.389757371375,0.713306433775,0.3004106368,0.2154374809,0.389757371375,0.056229396875000004,0.3004106368,0.2549065886
0.402410444775,0.8785497412750001,0.3261227686,0.33164246610000003,0.402410444775,0.04944747975,0.3261227686,0.2247475043
0.4127241794625,0.9223051899250001,0.21398895040000002,0.1584840052,0.4127241794625,0.06963617715,0.21398895040000002,0.3184920022
0.42758380875,1.7461998361750002,0.3260291379,0.25938254980000003,0.42758380875,0.026689221575000005,0.3260291379,0.2303445155
0.42850896935000005,0.88453690055,0.34001859500000003,0.34812757780000003,0.42850896935000005,0.051130387400000005,0.34001859500000003,0.2861393177
0.41165387793333336,1.0599992319666667,0.2657881888,0.12405113770000001,0.41165387793333336,0.04646787626666667,0.2657881888,0.3025701877
0.40119881876428576,1.0895459103000003,0.2979923485,0.1420171536,0.40119881876428576,0.045060708500000005,0.2979923485,0.24997942450000002
0.3568353655,0.9500398774666666,0.2680013765,0.1607879122,0.3568353655,0.0398928287,0.2680013765,0.3253270097
0.4032785390076923,0.6600096505,0.3442044549,0.30444630440000003,0.4032785390076923,0.05307659033846154,0.3442044549,0.14703647690000002
0.3896342766866667,0.4608063120933333,0.2749550174666667,0.1295825545,0.3896342766866667,0.11326817211999998,0.2749550174666667,0.26958035939999997
0.33643939850000004,0.29735126665,0.34502678340000004,0.55563776955,0.33643939850000004,0.07747192650000001,0.34502678340000004,0.22943136555
0.39036621021764706,0.3849434436647059,0.24261190500000002,0.1259979077,0.39036621021764706,0.12999055322941178,0.24261190500000002,0.2309986842
0.38127912148571436,0.4217640572571429,0.20979998405,0.22372666035,0.38127912148571436,0.12339623503571431,0.20979998405,0.3921886277
0.3485917795,0.29531852194999997,0.2627712547,0.1236397793,0.3485917795,0.06894387130000001,0.2627712547,0.29026079215
0.38352339639,0.42744069399000006,0.22672002633333332,0.10903543550000001,0.38352339639,0.08941385903,0.22672002633333332,0.4025538016666667
0.3997276768428572,0.6763323455571429,0.27839890315,0.1674230917,0.3997276768428572,0.06386864565714286,0.27839890315,0.1362340933
0.37002872377272733,0.7331154807454545,0.21360945925000002,0.16946634160000001,0.37002872377272733,0.07751945167272728,0.21360945925000002,0.2478500549
0.35609342345,0.7711235659333333,0.20194470475,0.23386643740000002,0.35609342345,0.07114084121666668,0.20194470475,0.24684600420000002
0.4183591459888889,0.5636565685777778,0.4146457907,0.5456377634,0.4183591459888889,0.0638472119888889,0.4146457907,0.1222543278
0.4042979712933334,0.7774488658733334,0.36222158025000006,0.27147143535,0.4042979712933334,0.06101229622666667,0.36222158025000006,0.128814124
0.37112979653333333,0.5977428288333334,0.3858822003,0.4501418629,0.37112979653333333,0.055010486266666665,0.3858822003,0.16587811705
0.38101396902857143,1.3708857292142855,0.4146457907,0.5456377634,0.38101396902857143,0.042244946400000004,0.4146457907,0.1032518172
0.44907125513333335,2.0946174194,0.39178468790000004,0.4825985125,0.44907125513333335,0.037461650633333336,0.39178468790000004,0.08402728500000001
0.3998184359875,0.6554243653125,0.34989250580000003,0.809574659,0.3998184359875,0.10399779841250001,0.34989250580000003,0.1291978325
0.39040822842,0.6914288349000002,0.3924969096,0.3164399692,0.39040822842,0.055899677700000004,0.3924969096,0.0774248629
0.38173781736666673,1.2096969904333335,0.403122391,0.6026732162,0.38173781736666673,0.0368595282,0.403122391,0.13013548290000002
0.36675144935000004,0.48598838330000005,0.3427745265,0.21001327483333335,0.36675144935000004,0.058936172800000006,0.3427745265,0.22279234213333335
0.3978706600333333,0.6010768396,0.37153545243333336,0.25788052943333334,0.3978706600333333,0.1126802903,0.37153545243333336,0.1806211061
0.3276917688666667,0.4072339560666667,0.36639559575,0.20321129335,0.3276917688666667,0.1009728064,0.36639559575,0.2100140217
0.38025615074999997,0.5339485473166666,0.3637988635,0.22896436420000002,0.38025615074999997,0.07648270278333333,0.3637988635,0.2273035287
0.3575349810333333,0.3977822246,0.35693697020000004,0.2767714451,0.3575349810333333,0.06606227073333333,0.35693697020000004,0.1565152933
0.39998987900000005,1.7706884857,0.27135426300000004,0.1904114882,0.39998987900000005,0.0312639849,0.27135426300000004,0.3233430553
0.36237043449999995,0.51466437448,0.294639672,0.257950478,0.36237043449999995,0.08188532820000001,0.294639672,0.33723223750000003
0.368026417,0.67874174435,0.2769800945,0.1901703855,0.368026417,0.0644473131,0.2769800945,0.2976322785
0.36456238975,0.6927194828000001,0.2494237565,0.1458214512,0.36456238975,0.09616394235,0.2494237565,0.3484094124
0.32278279095,0.1920434265,0.2093646898,0.12171609820000001,0.32278279095,0.15622467375000001,0.2093646898,0.1768638472
0.39144922693333334,0.4112114914,0.2813626984,0.2802902174,0.39144922693333334,0.11333785423333333,0.2813626984,0.27820622910000004
0.41047253125000005,0.7726571462,0.2916441775,0.18822003810000001,0.41047253125000005,0.06350555205,0.2916441775,0.2343660763
0.40884767495,0.5028636575000001,0.22336712490000002,0.1843448625,0.40884767495,0.1071014628,0.22336712490000002,0.3678435091
0.3797271726,0.48365381303333344,0.21650072650000002,0.1985543254,0.3797271726,0.0997099418,0.21650072650000002,0.41290726910000003
0.3734257783,0.50325165715,0.23502715053333334,0.1418414345,0.3734257783,0.051796643200000006,0.23502715053333334,0.25877526796666667
