OHK-OR_SUB,OHK-XOR_SUB,OHK-PossOR_SUB,OHK-PossXOR_SUB
0.1942588077,0.19390178730000002,0.1647128027,0.1647496346
0.19874399015,0.19835673780000002,0.15258688660000003,0.15227942955
0.17556334240000002,0.17547542770000002,0.16485580545,0.1647283175
0.19730587365000002,0.20846253925000002,0.15958532775,0.1594512583
0.19317922875,0.19302008315000002,0.1597251681,0.15971696770000002
0.21422582355000003,0.21396882760000002,0.16214313200000002,0.16720412025
0.21422582355000003,0.21396882760000002,0.16097012415,0.16078922895
0.19956220010000003,0.1993300326,0.16442536275000003,0.1643211691
0.23641076475,0.23641304805000002,0.15957287455000002,0.15956818475
0.23900433345,0.23896593184999998,0.1675179299,0.16752308385
0.24666483370000003,0.24602558165000002,0.16148126275000002,0.1613791207
0.2084962254,0.20827415305000002,0.16599659035000003,0.16587973425000002
0.22879115190000002,0.23777266215,0.15958559325,0.15950645330000002
0.24521421770000001,0.24495807944999998,0.1739134545,0.1737948676
0.18371602355,0.18340530685,0.15744607815,0.15735286975
0.1995257165,0.19942563800000002,0.15629519090000002,0.1562673491
0.21801519060000002,0.217728679,0.15705377385000002,0.15696015525
0.14956526080000002,0.1495944561,0.15298674680000002,0.1527383235
0.17080055900000002,0.1705415832,0.1505831604,0.1503730376
0.1514905811,0.1512779629,0.1539358556,0.1537191562
0.1907343799,0.19028885380000002,0.15417739760000002,0.1541586596
0.1638376826,0.1637411473,0.1555859338,0.1554455612
0.1906016969,0.1903710573,0.1636612906,0.1635832949
0.1992227013,0.1990590381,0.1570056079,0.1569069239
0.1992227013,0.1990590381,0.1662608764,0.1581612372
0.1896572966,0.1895778015,0.1533955737,0.1533772074
0.2202553747,0.2202073149,0.1541001421,0.1541228655
0.2146766765,0.2146766765,0.16291697260000002,0.16291697260000002
0.21901831830000001,0.2190216177,0.1568832093,0.16440973080000001
0.199759879,0.1994413476,0.16481323180000002,0.1647527474
0.24956311550000002,0.2492051996,0.1525219271,0.1523463049
0.19535620780000001,0.21802389930000002,0.1655859061,0.1656015579
0.21523837610000002,0.21520158350000002,0.1608008474,0.1607057638
0.18293774370000002,0.1828323724,0.1592962412,0.159220148
0.1926915875,0.1925517427,0.1407010594,0.1406098355
0.19760656540000002,0.1973901047,0.1569246986,0.1569264022
0.1810657031,0.1810603824,0.17725873520000002,0.1772948026
0.1738689187,0.1737970611,0.1560150296,0.1559223699
0.18507035600000002,0.1849676801,0.161168649,0.1611866039
0.1758336182,0.175824492,0.1767772683,0.1768085292
0.1730880601,0.1728685318,0.1698289239,0.1696263824
0.20997073100000002,0.2097679982,0.15804494730000002,0.1579208638
0.23621161000000002,0.2359882809,0.15127801570000002,0.1512093103
0.2044722235,0.2044773913,0.19152644200000002,0.19155153800000002
0.17077204640000002,0.17082236820000002,0.1782921866,0.1783650485
0.1936610105,0.19364866220000002,0.1732873967,0.17319688930000002
0.1936610105,0.19364866220000002,0.1583241275,0.15820182030000002
0.1716274788,0.17157971730000002,0.1595428416,0.15927197270000001
0.2657291423,0.2654939539,0.1743491422,0.1743274789
0.3023916296,0.3023270172,0.1687679511,0.1687698795
0.2535406425,0.2535781039,0.18459318400000002,0.1845970713
0.1678943443,0.16788917550000002,0.16306503790000001,0.163076621
0.2921136012,0.2920450196,0.1701691447,0.1699766271
0.1929190537,0.1929456555,0.17383004940000002,0.1737413683
0.25376669820000003,0.26430314650000003,0.16446522700000002,0.16428331340000002
0.21634913120000002,0.21629959910000002,0.1746476531,0.1743977289
0.2706615119,0.2706339038,0.1933698968,0.1933995466
0.1869717981,0.19122415880000002,0.16918979886000002,0.16915976720000003
0.1903244019,0.190321872125,0.162447323375,0.166509764775
0.20764061466666664,0.20765135273333332,0.16810665903333333,0.16809312480000002
0.19205741435,0.19205641877500002,0.15399068555,0.15391672295000003
0.19985529475882352,0.19985766990588233,0.16327054625294118,0.1627528486235294
0.1765642822,0.17655424395000002,0.1642348112,0.1641482921
0.18450585940833333,0.1848125941416667,0.16927293344999997,0.1694136485166667
0.1761856969764706,0.17602957463529412,0.16422892846470588,0.1647617398941177
0.20698481471000002,0.20683258239,0.16594028661000002,0.16673799653000002
0.1866403859875,0.18721710303125,0.16561356213125,0.1652880673375
0.19418989915333335,0.19411177247999997,0.16371547554000004,0.16443617390666665
0.15996455840769233,0.15977065223076922,0.14719985305384617,0.1475506035
0.19231975280000002,0.19222314995,0.15511042765,0.1550441025
0.2492613779,0.2491697973,0.1712891266,0.1712984006
0.2057737599818182,0.2056541708454545,0.1702098829818182,0.1701311562909091
0.15644158315,0.1563069983,0.15541508320000003,0.15516862269999998
0.24659282240000002,0.24633243205,0.14999706885000003,0.14994255039999999
0.21865392136666664,0.218517442,0.16978302073333332,0.1697310198666667
0.19235873028333336,0.194236621375,0.16147516179166665,0.16047290573333334
0.22294850945,0.22286130975000001,0.1685151022,0.16852818275
0.18138440144999998,0.18124168007500002,0.155422595125,0.15619599497500003
0.21533907642727276,0.21374161234545455,0.16088692195454546,0.16045846406363637
0.18273568445,0.18264272120000002,0.16754049365,0.16746746285
0.2310870242666667,0.2309359981,0.1764918728,0.1764155521
0.18262079786666663,0.1854726338,0.16332387671111112,0.1632302806111111
0.17447297945,0.17443018435000002,0.1726745308,0.1726223885
0.18941776745,0.1892943263,0.16881640344999999,0.1707648602
0.1835151179,0.18337054135000003,0.1588544646375,0.15981535898750002
0.18941776745,0.1892943263,0.15975286845,0.1596796753
0.1835151179,0.18337054135000003,0.16227409251250002,0.162196050275
0.19239756615,0.19219019085,0.1647341806,0.164588476
0.27335497254666663,0.27074883034666664,0.16479168559333335,0.16498254803333337
0.30960791576666674,0.30217870812,0.16957094152000002,0.17008569177333338
0.27600514074,0.27226132160000005,0.16904630703999998,0.16905773571333335
0.22924841855333333,0.23117275047333333,0.17377565080000001,0.17377549904
0.2595035656933333,0.26144232324,0.17031477968666667,0.16926956869333337
0.18105695993333334,0.18097197793333333,0.16812814073333335,0.16810042603333333
0.21741942240833334,0.21863651878333334,0.168279574525,0.16888808550833334
0.2620474243,0.26201144115999997,0.17909248108,0.17905915456000004
0.24494357269,0.2447320113,0.16729694594000002,0.16833283843000002
0.23422126986666664,0.23498928924666668,0.17284848697333333,0.17389990874
0.2352256781916667,0.23475196596666667,0.17366360820000004,0.17485906385833336
0.22279525430000002,0.222682646375,0.168326461,0.168358380075
0.200205082175,0.199919578375,0.16328816738750002,0.16400020806249999
0.26772258406666666,0.26762694843333334,0.18354074243333332,0.18354074243333332
0.18819890053333335,0.18802876863333337,0.16286905113333333,0.16274506930000002
0.17044750135,0.1704484717,0.1634445879,0.163469735
0.17302557483333336,0.17296238243333337,0.16215923796666668,0.16575557873333333
0.19408627626666666,0.19399549756666667,0.16821491873333336,0.1681807084
0.19398100986666666,0.19395784446666667,0.1687490529333333,0.16870038933333334
0.1639302188,0.1637521249,0.1514544388,0.1513605964
0.16988710305,0.16981795900000002,0.15125465505000002,0.15099374005
0.19097878455,0.1909527976,0.1624949082,0.15923232135
0.22313045185000002,0.22277291925,0.15937551645,0.1592426118
0.19695672255000002,0.19690427615,0.16620307090000003,0.1661553449
0.15910246955000001,0.15909561825000001,0.14853321655,0.14828769195
0.1429061308,0.1426868716,0.14431555655,0.14404949145
0.1364008759,0.136337174,0.14299370720000001,0.1428841526
0.14920063085000002,0.1490458589,0.13781049080000002,0.13766484385
0.1331379363,0.1330030794,0.15082566425,0.1506486623
0.14905216155,0.1490524437,0.14692239410000002,0.14685869434999999
0.15237439105,0.14050109230000002,0.15001728265000003,0.15152559585000003
0.14085849295000002,0.14071393745,0.1481903163,0.1481030865
0.14085849295000002,0.14071393745,0.1520909304,0.1520025846
0.14544072655,0.1453197966,0.14876183615,0.14855169895
0.16481647395,0.16475530570000002,0.1486197152,0.1485808984
0.16285880565,0.16284689825,0.152859319,0.1528749109
0.1691197425,0.16672515240000002,0.15056885725000002,0.150474406
0.14088691825,0.14075496,0.15180655585000002,0.15170615305000001
0.17629143215,0.16622458675000001,0.14379863535,0.1437248057
0.16620181985,0.16613601175,0.1521216153,0.15208863760000002
0.15848405645000002,0.1580957218,0.1379518278,0.13774548905
0.1314243779,0.131333914,0.14469431600000002,0.1445591714
0.1498881481,0.15344585825,0.14666965875,0.1465572953
0.2126925859,0.2126993994,0.16510824755000003,0.16497879075000002
0.20578922644000003,0.20579457754000002,0.17174038546000003,0.17214456504
0.1609503766,0.16094959073333334,0.16518258030000002,0.16507957046666666
0.17674824738,0.17662522194000002,0.16983108675999997,0.16971743012
0.18706010086,0.18690936538,0.17523042002,0.17513988518
0.180372482725,0.180316300075,0.17188791625,0.17176671207500002
0.17785760600000003,0.17778430511999999,0.16679083014,0.16671545006000002
0.1650216089,0.1648751181,0.1560041262,0.15594331990000002
0.21345522745,0.2133661692,0.1617071132,0.16156312605
0.1896704836,0.18948545020000002,0.174596295,0.1744374904
0.1807741423,0.1807966697,0.1730808412,0.1731067762
0.2480082632,0.24782714195,0.16130059940000002,0.1612292938
0.19093076776666665,0.19252727156666669,0.16131737643333333,0.16122132320000002
0.21651413400000002,0.2165191038,0.1906285799,0.1906634311
0.1883465339,0.18816039063333334,0.15443110356666667,0.15432013740000003
0.1969333775,0.19674782200000002,0.1648335473,0.16484770470000001
0.19072717883333334,0.19061612873333333,0.17677945876666668,0.1767427726666667
0.18338179145,0.1833060624,0.16276057285,0.16272250345
0.18338179145,0.1833060624,0.16839615285,0.16828783460000002
0.179629423,0.17959683775000002,0.15704198425,0.15688556245000002
0.27276500802000003,0.2727276608,0.17806665204000002,0.17804798094000002
0.3158732077,0.31575783868,0.17247400334000001,0.17245810838000003
0.25911546872,0.2588851434,0.17247287283999999,0.17241389158000003
0.20058116562,0.20057355559999998,0.17791390950000002,0.17778633282
0.24730517338000002,0.2469830988,0.16491129296,0.16486074505999998
0.17781763306666667,0.17779791623333333,0.17959632863333333,0.17958909313333335
0.19549601005,0.1954424636,0.16026379235,0.1601168584
0.25989050865999996,0.25973485334,0.17670367932000003,0.17673250227999998
0.20127369768000003,0.20596633912,0.16646412604000002,0.16640867628
0.22463818793999998,0.23032121227999997,0.18313525526000002,0.18312624368
0.2055781692,0.20559664900000002,0.17377345654999998,0.17375204535
0.23201233055,0.2239986754,0.16731042485,0.167316764
0.20037559065,0.20037285615,0.16238641215,0.16234674320000003
0.2207135056625,0.22071214525,0.1637148838125,0.164124428925
0.17516332360000003,0.17514807532500004,0.16217476205,0.16209459215
0.17314846618,0.17314169494000003,0.16776902504000002,0.16768504826
0.17843745885454548,0.17836614433636366,0.1627545797636364,0.16332088430909092
0.1806930202,0.1804135861,0.1780833641,0.1780987979
0.19041687995454548,0.18942001375454548,0.1690378388909091,0.16892418389090913
0.19672826263333335,0.1927120264444445,0.17059522857777779,0.16828453863333334
0.16211451748181818,0.1619358084181818,0.14869193551818183,0.14948630924545456
0.21238232898333334,0.20965987463333335,0.1739313268,0.1738854246
0.1669062985,0.1667562254,0.158075115025,0.154490248975
0.18252819428000003,0.18244716952,0.16111177058999998,0.16100255043
0.24403623737000002,0.24883687514000002,0.16333958979000002,0.16324402337000002
0.1790239026,0.18277735271666665,0.16383572208333333,0.16768852093333333
0.20710222652500002,0.20705091770000003,0.17341212015000002,0.17332681165
0.17636601276666664,0.17621841606666666,0.1625317187166667,0.16537609403333334
0.17636601276666664,0.17621841606666666,0.16631434806666667,0.16644130399999998
0.27790276156666666,0.27932114003333336,0.16385253608333336,0.16377517703333333
0.3145092611333334,0.31647271045,0.17178681851666666,0.17174458311666665
0.27524393703333333,0.2731639899666667,0.1754055746333333,0.1754065882
0.257079653,0.2569161678,0.1813647826,0.18133420366666667
0.27345694313333335,0.26888272948333336,0.17111933931666667,0.17063368565
0.21954909151666668,0.21947929906666666,0.17409047193333335,0.17403465465
0.2489805507166667,0.2486342005166667,0.16469331951666666,0.1646198308
0.2287892007,0.22861891033333334,0.17458689358333335,0.17454004246666668
0.21755898853333333,0.2175345927,0.18182261506666667,0.1818272867
0.20860428020000002,0.20848650021666668,0.16909789051666668,0.16908391501666667
0.17728766355,0.1771747985,0.1468796097,0.14674676479999998
0.1957573088,0.1956518046,0.17076135720000002,0.1707996314
0.19450894155,0.19435992865,0.14871491520000002,0.1486007585
0.19972700295,0.1993330416,0.16102455770000002,0.16091487215
0.20883287015000002,0.20874366205,0.16958022465,0.16947010205000002
0.20695875345,0.2069659598,0.15698569420000003,0.156952901
0.19833030005000002,0.19831270655,0.1633986146,0.1633597161
0.19833030005000002,0.19831270655,0.1606407861,0.16417056555
0.21292886815,0.2127967574,0.15967814195000002,0.1595670961
0.26676994815,0.26673832900000005,0.18592689055,0.18036010545
0.27304197,0.27304770675,0.19376348585,0.19376663775
0.2690355245,0.2689608993,0.16256254905,0.16258696245
0.20603890925,0.20600968935000002,0.15909333155,0.1589809162
0.2558054045,0.24062416455000002,0.16634521215,0.16636013845
0.2711611685,0.2711340884,0.18360187100000003,0.1835881919
0.20409533810000002,0.20375496440000002,0.15871619365,0.15860001775
0.21023604010000002,0.2101156335,0.1708296695,0.1707837372
0.1950497512,0.194970157,0.1702849189,0.170249618
0.1910495719333333,0.1910495719333333,0.16138742426666666,0.1612951977
0.19657439026666668,0.19645345033333336,0.1683216805,0.16811354326666664
0.19862683353333332,0.19700249413333334,0.16353716276666666,0.16348386723333333
0.20611821789999998,0.21061025943333334,0.17343218376666666,0.17338429503333333
0.20922699860000002,0.2089265341666667,0.1690165698666667,0.16890351036666665
0.16952266255,0.16932425325,0.15209113005000002,0.15188360265
0.21534435685,0.21518702165,0.1613014873,0.1613237244
0.23281669040000003,0.2327758077,0.16867557415,0.16864924455000002
0.18548628990000002,0.18531893700000002,0.17422583060000002,0.1741254069
0.17878691130000002,0.18485585473333335,0.15573473413333336,0.15560449080000002
0.22427893575000002,0.22412629305000004,0.1718744587,0.1719178474
0.26689638833333335,0.26654456800000004,0.17001860193333332,0.16992327323333334
0.3005176406,0.30023671176666666,0.1688860170666667,0.16723479696666668
0.2582116019666667,0.2578521183,0.17268079453333332,0.17267689436666667
0.23993165176666667,0.2398098303666667,0.17363607520000002,0.17359468073333337
0.258158789,0.2579713584666667,0.17185231816666666,0.17178741473333334
0.21512914183333334,0.2150702805,0.17347264480000002,0.17336730840000003
0.2707050065,0.2704097313,0.17336075335,0.17161974900000002
0.22897860790000002,0.23264928710000002,0.158192157,0.1581970087
0.2412757518666667,0.24125883536666667,0.17214036210000003,0.1720681161666667
0.25305652953333335,0.2529438791,0.17488350883333337,0.17491178696666668
0.22326356390000002,0.21993913620000002,0.17379634033333335,0.17379592373333333
0.24811997883333334,0.24801797386666669,0.17278382823333335,0.1727446425666667
0.19292757685000003,0.192928588575,0.16143762995,0.16141031285
0.1855181917,0.1853801416,0.16473468475,0.164665128175
0.209942788,0.20974622804999998,0.1669857502,0.16670099775000002
0.2055597377,0.20546877400000002,0.16334654507500002,0.163210474875
0.20227057587500002,0.202164784225,0.16909675292499998,0.169049800575
0.16004852960000002,0.159889684725,0.15258797472500002,0.1524795499
0.21014617555000004,0.210072028825,0.16520864024999998,0.1651707832
0.195438147375,0.19526863695,0.165791534475,0.1656523219
0.214996680175,0.214697002375,0.16555522145,0.16857653285000002
0.197426683275,0.19739696175,0.16904990590000002,0.169041468075
0.1676560152666667,0.16740719536666668,0.16114929486666668,0.1609619668
0.1676560152666667,0.16740719536666668,0.15977997453333334,0.1577938394
0.2760126076,0.27311012492500003,0.164133112325,0.16407521390000002
0.3047316554,0.301225555325,0.1699850978,0.17176254407500002
0.25429254765,0.24901925867500002,0.16545827565000001,0.16535101632500002
0.254690609175,0.25447909647500006,0.167681996625,0.167615377575
0.242774747575,0.24386372335,0.17676475417499998,0.176682698525
0.221924593325,0.227913179575,0.16592141172500002,0.16585789585
0.259216893525,0.25893911655,0.1746514476,0.17464376025
0.23726559810000003,0.23711931825000002,0.17118319035000001,0.171221568275
0.25546084474999997,0.25554678225,0.18444504225000002,0.1844325489
0.2176150192,0.21760590970000002,0.1851848567,0.1769402602
0.22107776883333333,0.22097966963333335,0.17047359873333334,0.17041047893333336
0.21430356765,0.2143016661,0.16545139065,0.16528265205
0.19304085229166668,0.19304171414999996,0.16012532585833336,0.160317921625
0.1722169644,0.17214734240000001,0.154323926,0.154346534
0.1959347697764706,0.19606777300588238,0.16345149500588235,0.16396914810000002
0.2079333294181818,0.20737820673636367,0.1680916999818182,0.16935871542727274
0.2129829684235294,0.21303276230588233,0.16542474757058825,0.16535690192352942
0.2094407505875,0.209301491525,0.16946395872500003,0.16917868163125002
0.1640420791538462,0.16386170333076924,0.14972741730769232,0.14956298684615382
0.21506973930000003,0.21491459416666667,0.15511721720000002,0.1585346637
0.2411885161,0.24124040100000002,0.1614244798,0.16145967390000002
0.22355339140000002,0.2234426858,0.16838483490000003,0.16931544597272727
0.17003956325000003,0.17004547435,0.16190495855,0.16175588005000002
