MSR-OR_SUB,MSR-XOR_SUB,MSR-PossOR_SUB,MSR-PossXOR_SUB
0.2649468442,0.26455644493333336,0.24113493340000003,0.2410280058666667
0.2616155595333334,0.2614099521,0.24229253770000003,0.24266708456666666
0.2863156054,0.2862075010666667,0.2455681838,0.2453956855666667
0.2862193702333333,0.28657279053333334,0.24312888440000002,0.24277381950000002
0.2779566633333333,0.27781616700000006,0.24502615226666669,0.24516434403333334
0.26174191733333335,0.26190681423333334,0.24391024916666668,0.243791632
0.2799509797,0.27984239429999996,0.2446340066,0.2442378325
0.25799686670000005,0.2579955794,0.24370273316666666,0.2440801503
0.2760754340666667,0.2759993297666667,0.24665816129999998,0.24627934096666668
0.26595771083333336,0.2659521937666667,0.2461832323666667,0.24636777183333333
0.2771901747,0.2769768473,0.24696291416666669,0.24692958833333334
0.2670238974666667,0.2670238974666667,0.24811860466666666,0.24801011480000001
0.2708278329,0.2708278329,0.2476560657,0.24778294110000001
0.2775012248,0.27748513255,0.246436179,0.246436179
0.27448136725,0.27448384445,0.2496443069,0.2495703547
0.27724516143333333,0.277247686,0.2502596905666667,0.25049041590000004
0.26742113160000003,0.26742113160000003,0.24425681100000002,0.2443263604
0.26673337480000003,0.26649665990000004,0.24749502169999998,0.24776519035
0.27396032873333337,0.2738069471666667,0.24750478406666668,0.24734047293333336
0.2740996277,0.2740996277,0.24967715835,0.24978969530000003
0.2694334954,0.2695047208333333,0.24447682843333332,0.24444275340000002
0.2749540757,0.2748952533,0.2427128052666667,0.2424345365666667
0.28375805483333333,0.2837233176,0.24282339456666668,0.24294667620000002
0.2899974824666667,0.2899974824666667,0.25777613639999997,0.25777613639999997
0.2781816683666667,0.27814155393333334,0.2485929419,0.24854512750000002
0.2707851847,0.2707940047,0.24601767380000003,0.24573777363333335
0.2707851847,0.2707940047,0.24604761960000002,0.24613586513333333
0.26817989056666663,0.26825018706666665,0.24516392853333335,0.24512420846666672
0.29293660313333336,0.29295601076666666,0.2528363221666667,0.2527335668333333
0.2922853053,0.29223865483333333,0.25082706033333335,0.2508801253333333
0.2964461424666667,0.2964461424666667,0.2555533466,0.2555533466
0.27445651109999997,0.27439178206666665,0.25232429766666664,0.2523937014
0.28661563523333333,0.2865955484,0.2487778098,0.24895011043333334
0.2641871604666666,0.26420918786666664,0.25029382743333334,0.2503507367
0.2948910453,0.29488812903333333,0.25375152986666666,0.25375152986666666
0.28570370593333333,0.2855602622333333,0.2528862693,0.25257787783333335
0.2967869835333334,0.2967869835333334,0.2565805830666667,0.2565805830666667
0.25927806070000003,0.2590311487,0.24320527050000001,0.24319792580000002
0.2626818429,0.26293135214999996,0.24173516265,0.24236932865
0.26173822915,0.2619241177,0.24267715574999998,0.24286055785
0.25990101190000003,0.2601575912,0.24595476083333334,0.2462480660666667
0.2596607197,0.2597050789,0.24227561390000002,0.2425208534
0.25405773155,0.25323270965,0.2430137147,0.24296737275000002
0.2606127726333334,0.2607651427,0.24328696896666668,0.24359214753333336
0.25552268215,0.25569077510000005,0.2453635191,0.24528671895
0.2573549619,0.2575141081,0.24225606446666667,0.2425631503
0.2704169555,0.27036035146666665,0.23945936093333334,0.23940528716666667
0.27806332266666667,0.27802899993333335,0.24074555243333332,0.24027369636666665
0.26239529180000004,0.26246880013333335,0.24785720206666664,0.2478183546
0.26130854416666666,0.2613748865,0.24496007266666667,0.24472019069999998
0.26129806213333334,0.26130629446666664,0.24209206410000003,0.24229725253333334
0.26129806213333334,0.26130629446666664,0.2428530071666667,0.2425844188
0.25717900293333334,0.2577047553,0.24248627916666665,0.2422402857
0.2826646362333334,0.28229931526666663,0.24457224489999999,0.24472823386666667
0.28397547393333333,0.2841275275,0.24390866443333334,0.2435788236666667
0.27671039436666667,0.276826238,0.24526872676666667,0.24536819546666666
0.2578455671666666,0.25829832096666666,0.24533723483333336,0.2454086652666667
0.2782540904333334,0.27826719969999997,0.24474654266666665,0.2444151564
0.2563325992,0.2563618339666667,0.2444078182666667,0.24389855543333336
0.2751864377,0.27511579086666665,0.2464493333,0.24644277030000003
0.2638873976666667,0.26377943910000007,0.24444412133333335,0.24485182726666666
0.27346400903333334,0.27340240433333335,0.2463243365,0.24653836173333335
0.26687115812,0.26676779563999997,0.24207467708000002,0.24226787102
0.25989054976666665,0.25986364310000004,0.24278021473333333,0.24276686453333332
0.2601054232,0.2601816744,0.2414294891,0.241171876
0.2649044806,0.26491630932,0.24354564301999998,0.24347754950000003
0.25924676526,0.2595236918,0.24328927300000003,0.24371108998
0.25542453806,0.25527713735999996,0.24349501829999998,0.24367121696
0.26067922740000005,0.2603740481666667,0.24504007363333333,0.2452594068666667
0.25640553948000006,0.25658460936000005,0.24495288114,0.24493736452
0.25851514055,0.2582801748,0.243933576925,0.24394445377500001
0.25948812711999997,0.25948030456,0.23818010512,0.2380762753
0.26268267460000005,0.26268581904,0.24514093091999997,0.24505672
0.26125087088,0.26107953638000003,0.24452084878,0.24450936034
0.27206907054,0.27195279196,0.24304708912,0.24260983554
0.25837714074,0.2581781675,0.24416150314,0.24399088298000002
0.260031515225,0.2602038487,0.24202514020000004,0.24172910552500002
0.260031515225,0.2602038487,0.2420509627,0.24213603827500002
0.28110500496,0.28107097266000003,0.24575539551999998,0.24602174556
0.28365020688,0.28366658418,0.24486344184000003,0.24507911942000002
0.27399711962,0.27391239414,0.24582399626,0.24590794426
0.27427273182,0.27408718379999997,0.24589905516,0.24571585486000003
0.27499002168,0.27468198556,0.24461395606000003,0.24474624949999998
0.26177775305999995,0.2617276190000001,0.24610156655999998,0.2460540682
0.27661120833999997,0.27620260214,0.2454293394,0.24554675086
0.27456564914000003,0.2746309355,0.24549858904000002,0.24555998788000002
0.26781731672500003,0.267926279925,0.24844557982499998,0.24841211655
0.2558629914,0.2563638149,0.2431952963,0.2434268608
0.262874901175,0.262537984275,0.245432797725,0.245419129
0.26257924435,0.26257154920000003,0.2355228782,0.23527662459999998
0.271657096,0.271598514,0.2414386603,0.24104655730000002
0.2617169603,0.26153374845,0.24076356695,0.24077649710000001
0.2697811176,0.2695966922,0.2415037857,0.2412127584
0.2708414387,0.27084009740000003,0.23932415280000002,0.23859976535
0.26571647945,0.26554353750000004,0.2397730855,0.24013850845
0.269631528,0.26958246605,0.24180854055,0.24155468935000002
0.26905409565,0.26898494005,0.24166850245,0.24110866145
0.271607104,0.27191497865,0.24198288605,0.24181036295000002
0.271607104,0.27191497865,0.23910666730000002,0.2395343976
0.26978223705000004,0.26970003130000003,0.24065230940000001,0.24018507125
0.27518930375,0.27512750855,0.24229134385,0.24206829795
0.27615718985000004,0.27610914465,0.2421754123,0.24265022045
0.2775527952,0.27781906330000006,0.2422348625,0.24264670655
0.2694780083,0.2694465948,0.2422177391,0.2423911699
0.2751165084,0.27506793105,0.24263650545,0.2427655861
0.27729469765000003,0.27744605925,0.2412915887,0.2406384586
0.270317963,0.27046516519999997,0.23950695975000003,0.2396931177
0.27168105940000004,0.27184976240000003,0.24315964610000002,0.2442785322
0.27297441870000005,0.2729893299,0.24285041635000001,0.2426355771
0.2585183505,0.259705834,0.24110497360000002,0.2411970165
0.26585793080000003,0.2657392522,0.23612293580000002,0.2361746676
0.2588535824,0.2588657057,0.23879929090000002,0.2387003738
0.2700781315,0.270272931,0.2396879983,0.2396468044
0.2608139235,0.2608496474,0.23723204620000002,0.2378152738
0.2659680813,0.26625225880000003,0.24121415140000002,0.2412427409
0.269751844,0.2697649086,0.2408654701,0.2411919597
0.269751844,0.2697649086,0.2407000377,0.2403047287
0.2644099135,0.2645241612,0.2396717791,0.2393663561
0.2723893284,0.27232112010000004,0.2408727461,0.24103733770000002
0.2724310018,0.2724310018,0.2415231428,0.2415231428
0.2727598958,0.272867442,0.24188460220000002,0.2416346013
0.2701296415,0.2701448514,0.24302691910000002,0.24202287090000002
0.2710224935,0.2707945165,0.2424109726,0.2419864095
0.2705476283,0.2705471011,0.2406120642,0.2402723236
0.2725611664,0.2724816053,0.2402850872,0.2402646106
0.26391703040000003,0.2637245518,0.2399046141,0.24060201490000002
0.2654267738,0.2652023404,0.23725603050000002,0.23827116880000002
0.2661539697,0.2654633011,0.2400904583,0.2397783155
0.26170407430000003,0.26194481140000003,0.2426091763,0.24162517420000001
0.2606458404,0.261029197,0.2407152883,0.2411137307
0.2604793136,0.2604311204,0.24582357670000002,0.24549096410000001
0.26196945,0.2624894581,0.24254510110000002,0.2429338313
0.2582289645,0.2580303286,0.2408703305,0.2411479464
0.2716351721,0.27145834620000003,0.23787553500000003,0.237441425
0.2757730101,0.2756705383,0.2393447007,0.23904187610000002
0.26837804060000003,0.268447367,0.24641164910000002,0.2466045436
0.2636646918,0.2636086089,0.2449488032,0.24426198500000001
0.2666690969,0.266652783,0.2444787321,0.243236853
0.2666690969,0.266652783,0.24279448420000002,0.2423666264
0.2601170579,0.2593954013,0.2423104875,0.2426514921
0.2839183059,0.28376196130000003,0.2414563875,0.2417487587
0.2882180493,0.2882482532,0.2485000671,0.2482237676
0.2802133372,0.2803247126,0.24366352570000002,0.24420364200000003
0.25984272010000004,0.2596329295,0.24286017880000002,0.24203062720000001
0.2851855206,0.2852521612,0.2419444651,0.2427195755
0.263794226,0.2637499927,0.2446777669,0.24435596280000002
0.2812910695,0.2808901627,0.2452379735,0.2460190311
0.2685993083,0.2685920828,0.24496583360000002,0.2454083678
0.2784895099,0.278564715,0.24799407480000002,0.2474352871
0.26805092522,0.26819768134000005,0.24317796744000003,0.24337380208000003
0.2674153012,0.26738015396250003,0.24311776745000002,0.243274098725
0.2696720715,0.26960328003333334,0.24101652013333333,0.24110945603333334
0.26695593587500005,0.266888132725,0.24191138777500001,0.24203337030000002
0.2691917105823529,0.2691699175941176,0.2423820608764706,0.24253330840588236
0.2632586914,0.26307752954999997,0.23967781595,0.23980991875000002
0.2655108993416667,0.2655100742916667,0.24223644726666668,0.24214983762499998
0.2633693213823529,0.26336725798235294,0.24219637174705883,0.24199430380000006
0.26940028145999995,0.26956716228,0.24374281988999996,0.24375692938000001
0.2657339351,0.26571908587500004,0.2427605961375,0.24285422010625002
0.26649959618666674,0.2665755184666667,0.24311726489333335,0.24319051219333337
0.2600744932076923,0.2599433522384615,0.23814928140769234,0.23812859458461544
0.2701090679,0.26996665165,0.23940714815000003,0.23925232585
0.2767545911,0.276992354,0.2466001374,0.24647428640000002
0.2707178697818182,0.2707166422090909,0.24426234857272727,0.24432024746363637
0.2579035434,0.2574112527,0.24112498935,0.24136729325
0.27787280645,0.27779372440000005,0.24007319335,0.2399779004
0.270570285,0.2705994720666667,0.24463626269999997,0.2445927293
0.2671484164833333,0.2671719737416667,0.24180900940000002,0.24178672911666674
0.27558224654999997,0.27549675035,0.2466579267,0.24711794905
0.2691201045,0.269223123675,0.23950341875,0.239259541775
0.2745087113636364,0.27460257642727276,0.24192276225454548,0.2421166520090909
0.26861306245000005,0.2690209913,0.24514235045,0.24539292560000003
0.27294527446666667,0.27284050173333335,0.2432613404666667,0.24301630663333332
0.2657381318777778,0.26573866293333337,0.24307121050000002,0.2431354880777778
0.2668742966,0.26711091165,0.24305900905,0.24328998925
0.2637055875,0.26418027610000006,0.24328092065,0.24384810905
0.2641022175500001,0.26414793355,0.24112112393750001,0.24146283082500003
0.2637055875,0.26418027610000006,0.24121849945,0.24114108760000003
0.2641022175500001,0.26414793355,0.24240448115000002,0.2424697051
0.26543633225,0.2654252442,0.24378978220000003,0.24339243335
0.2820056354866667,0.2819920552733334,0.24380201584000002,0.2441337867266667
0.28821211342666664,0.2881544700066667,0.24453751484000003,0.24456336100666667
0.28354745061333336,0.28342917419333336,0.24574005431999998,0.24571516263333332
0.27416829816666666,0.2741017409133333,0.2450017882,0.24498024174
0.28003526339333334,0.27988509200666667,0.24415586441333334,0.24425813808666672
0.26505524306666667,0.2646220439666667,0.2421665473,0.2425737595
0.2726876099416667,0.27262933909166676,0.24425439370833332,0.24424224454166665
0.28024274320000003,0.28020516068,0.24532695938,0.24551956714000003
0.27853305898,0.27842420206999996,0.24476285452999996,0.24486490236999997
0.27520914030000004,0.27515166973333327,0.24462912095333333,0.24473420859999998
0.2753285682416667,0.27533597503333335,0.24533905625000005,0.2452416024916667
0.274186544575,0.273745743775,0.24476120220000003,0.24493197695000002
0.27020227035,0.2700990407375,0.2426537131875,0.2425067210125
0.27957305060000004,0.2796715359,0.24772052113333334,0.24772052113333334
0.26887510926666663,0.2689716731333333,0.2413753243,0.24103840323333334
0.26208507025,0.2623039552,0.24238755080000002,0.24269312735
0.26144190976666665,0.2613191134666667,0.2427513175,0.24284500730000003
0.2647654374666667,0.26432763133333337,0.24454651873333336,0.24495810799999998
0.2680908906333333,0.26793849360000005,0.24417814333333335,0.2444582981
0.26182495533333333,0.26135106403333336,0.23818473343333335,0.23843265463333338
0.25925158925,0.2596008496,0.24221137004999999,0.24220086030000001
0.2668139288,0.2667353721,0.24067492090000003,0.24019990270000002
0.27601786345,0.27579811815,0.2410116833,0.24090868180000002
0.265608088,0.26535105495,0.24331203255,0.24377444860000003
0.26527845045,0.26528558415000003,0.2373914607,0.2378159774
0.259204565,0.25908814345,0.23720869090000002,0.2376758688
0.2588848822,0.25879857970000003,0.2365236627,0.2360174516
0.2656514094,0.26571457995000003,0.2370383428,0.23694110765
0.2570742989,0.2571365701,0.2381637566,0.2383644631
0.26197989460000004,0.26212501055000004,0.23761992365,0.23719276615
0.26111397044999995,0.2606944418,0.237752755,0.23789673710000003
0.26239982175,0.26239402970000003,0.2394824234,0.23945553965000002
0.26239982175,0.26239402970000003,0.23639362760000002,0.23589751195
0.2639890858,0.2636776415,0.23699414565,0.23711689670000002
0.2650340967,0.26528613879999996,0.23890811425000003,0.23912888505000002
0.26459749425,0.2645324143,0.2383064934,0.23850009125000002
0.26747866605000004,0.2675790863,0.23831949284999998,0.2382504179
0.26274162175000004,0.2627441611,0.23772982075000001,0.2380421539
0.26790371305000005,0.26748940865000004,0.23836912765,0.2383654705
0.26599871399999997,0.26602906425,0.23828140975,0.23830548545000002
0.2660950769,0.2661126758,0.236191973,0.2363604001
0.2580919146,0.2579423825,0.2375618204,0.23727369950000002
0.2641174087,0.2641519388,0.23812429750000003,0.23823088925000002
0.27076405935000003,0.27068121475,0.24144988779999998,0.2411673687
0.2694834079,0.2694337091,0.2439099,0.24385437336
0.2543826966666667,0.2544511474666667,0.24254895873333338,0.24244939646666666
0.25971853148,0.25970042272000005,0.24384417917999998,0.24353822549999998
0.26153929212000004,0.26171294,0.24422432696000002,0.2444485523
0.25816592447500003,0.257906961025,0.24395063490000002,0.24422292680000002
0.25921302746,0.25931444057999997,0.2436156613,0.24368791448000002
0.2605858873,0.2600781767,0.2383775172,0.2391844237
0.26814003940000003,0.268093116,0.2411056913,0.24087157780000001
0.2615391657,0.26131645740000004,0.2442707033,0.2450638198
0.2520762368,0.2523509666,0.24348143860000002,0.2430499469
0.27947783685000005,0.2796280949,0.23998123464999999,0.24009439325
0.2615997178666667,0.2618134744,0.24412669886666669,0.2442954785
0.2705844999,0.2705643819,0.25123889355,0.2512795025
0.26680805106666666,0.2670467342666667,0.23951227866666666,0.2395891673666667
0.26749369070000006,0.26718384345,0.24494294905000003,0.24469354325
0.2613305144333333,0.2616404703333333,0.2459785491666667,0.24585277223333335
0.2609254266,0.26035554215,0.24436016165000002,0.24417740005
0.2609254266,0.26035554215,0.2424723637,0.2421692199
0.26503650295000003,0.26479824004999997,0.2440530616,0.2438463844
0.28021379534,0.28006391238,0.24533504710000004,0.24545947674000002
0.28884015114000006,0.28878006456000005,0.24572874342,0.24563327806
0.28153776212000003,0.2815761799,0.24717642099999998,0.2474428504
0.26347885394,0.26365638548000003,0.24637861942,0.24610534024000003
0.27694323169999996,0.27683276174000004,0.24566472184000002,0.24577135502000003
0.2583284652,0.25856618756666666,0.24512097773333333,0.2455301909333333
0.2630788329,0.2628028397,0.24552108325000002,0.24607476375
0.27857941768,0.27859604088,0.24601674702,0.24603043119999998
0.26453989376,0.26445444198,0.24680200371999997,0.24713362814
0.27127254528,0.27129398362,0.24628857020000003,0.24584202698
0.26705932015,0.266900318,0.2439355216,0.24365837905
0.26945585505,0.2693785466,0.24696230130000002,0.24702396095
0.2695423704,0.2696955889,0.24246090535,0.24280724355
0.27189826095,0.2719447601625,0.2427597279625,0.2427603299875
0.262727510525,0.2627260085,0.242299687325,0.241797310525
0.25912241748000003,0.25915113644000004,0.24278906833999997,0.24283084608
0.26090041148181825,0.26081332078181824,0.24217736871818182,0.24231867136363636
0.2563373838,0.2565847899,0.24814680050000001,0.24850631310000001
0.26392618499090914,0.2638510895636364,0.24403380354545454,0.2440536224363636
0.2642450679888889,0.2640826154,0.24417419808888885,0.24424435591111113
0.25958748540909093,0.25956658130909094,0.23779177997272727,0.23771988960909096
0.26977767770000005,0.2700093481666667,0.24517412543333336,0.24515363064999998
0.25817021954999997,0.2581744556,0.23950705900000002,0.23966086320000002
0.26067474195,0.26069604964000004,0.24258054666000003,0.24276220611000005
0.27993463268,0.27984250326,0.24326922048000005,0.24333642542000003
0.26557457791666667,0.26558357503333335,0.2437141434833333,0.24384870270000003
0.26835378255,0.26841825347500003,0.24416914815000001,0.24446259145000002
0.26081282796666666,0.26064636950000003,0.24379032199999998,0.24373794888333333
0.26081282796666666,0.26064636950000003,0.24253125561666666,0.24202420990000004
0.2812454133,0.2813876972833333,0.24596193785000006,0.24625709541666665
0.28934030788333337,0.28953651946666664,0.24477529498333336,0.24444499433333333
0.2821626942333333,0.2821051836333333,0.24636991891666668,0.24658169993333331
0.2751092551166667,0.2751428624,0.24589954115,0.24607101675
0.2801463620333334,0.28014876561666663,0.24505513531666667,0.24473197223333334
0.2691314219333334,0.26943312983333334,0.24483428791666664,0.24500499241666665
0.2761374239166667,0.27574864396666665,0.24474062459999998,0.24487781663333333
0.27246370403333336,0.2724157306166667,0.24483664966666666,0.24470809655
0.27218786170000003,0.27222116343333336,0.24627929680000002,0.24626743173333332
0.2709636591833333,0.2710526150166667,0.2445223775166667,0.2448837687666667
0.26954309455000003,0.26968782020000004,0.2383399719,0.23893226875
0.2674601351,0.2680546548,0.2430175464,0.2431083785
0.2727419298,0.27284827805,0.24085156235,0.24114451595000003
0.27080055265,0.27080016305,0.24308559355,0.2430664315
0.27453950775,0.27482712925,0.243616175,0.2440154731
0.27157334535,0.27123523995,0.2413889669,0.24185743685
0.27207013605,0.27212247580000004,0.24292919810000002,0.2427669748
0.27207013605,0.27212247580000004,0.24382268195,0.24419121695
0.27692580065,0.2767717148,0.24375152285,0.24347807365000002
0.28432652225,0.28434914295,0.24804394495,0.24810657730000002
0.28450860365,0.284542297,0.24439447749999998,0.24444029855
0.2833802174,0.28325233005,0.24211243970000002,0.24181485055000002
0.2748740798,0.27499313125,0.24241971535,0.24254179400000003
0.28171533755,0.28161860005000006,0.2433178593,0.2425796871
0.28499521525000004,0.28504488305,0.2459663081,0.24624347295
0.27434176935,0.27432539545,0.23808275565,0.23808113615
0.2735585653,0.2731870771,0.2446942356,0.24448044130000002
0.27166672295000005,0.27162259805,0.24445540715000003,0.24494146290000002
0.2624280039333333,0.2624280039333333,0.2414882506,0.24174698636666667
0.2663249908333334,0.26641753663333334,0.24329456423333337,0.2434295129
0.2646740582,0.26508183923333334,0.24111801326666668,0.24085409933333335
0.2692162369666667,0.26903806783333334,0.2420976445666667,0.24220176086666667
0.26619584420000003,0.26632460006666664,0.2428584919,0.242998725
0.2631810857,0.26318564755,0.23955929125000003,0.23954488425
0.26785729210000003,0.26800174955,0.24212851275,0.241888724
0.2721778733,0.27206399375,0.2446636613,0.24464456145000002
0.2621200328,0.2613717928,0.2466100799,0.2462325262
0.26826369226666663,0.26833720876666667,0.23905136600000002,0.23933409093333335
0.27378208175,0.27360155465,0.2428253533,0.2422650798
0.27851985053333334,0.2784636234666667,0.24495913170000003,0.24515159403333334
0.2854607242,0.2857931685333333,0.24480905683333334,0.24478349493333337
0.28024660846666666,0.2800607213,0.24477892656666667,0.24459771696666666
0.2727493329333333,0.27276070246666667,0.24426060810000003,0.2440435976666667
0.27737569293333336,0.27711989303333334,0.24409015836666667,0.2438589708
0.2716074406,0.2716314354666667,0.2456087928,0.24536126483333334
0.2829031373,0.28285933925,0.24193328425,0.2418431251
0.2740553685,0.2738014286,0.24199942870000002,0.2413087727
0.2725795708333334,0.2726217464,0.2445493055,0.24408164483333336
0.27642281690000003,0.27625888286666667,0.24462027230000002,0.24472623056666667
0.27237071863333334,0.2726912411666667,0.24477912933333337,0.24450963830000003
0.27696916723333337,0.27699695803333335,0.24650399836666667,0.24636773766666667
0.2652652397,0.265324467525,0.24332372867500002,0.24326916442500002
0.263243987025,0.2631682944,0.2424081467,0.2423800058
0.2655929883,0.26528462105,0.24359271315,0.2433103713
0.26757847845,0.26730399555,0.243629450125,0.24384479917500002
0.265598746325,0.265416511625,0.242764776925,0.242619153075
0.25887557965,0.25853112985000004,0.238458551325,0.238639490425
0.26934103247499996,0.269345433925,0.24524047315000003,0.24514495210000004
0.2670610243,0.2669965731,0.24347026385,0.24350945742500002
0.27246630685000006,0.27262089847500004,0.241584356325,0.24158670065000004
0.264903966775,0.264909249625,0.24390288702500001,0.244161422225
0.26216031963333336,0.2618876333666667,0.2420820547,0.24219892980000002
0.26216031963333336,0.2618876333666667,0.24042866760000003,0.2404990074
0.281345700225,0.28132153590000003,0.24394170095,0.24366848489999998
0.286666706975,0.28656849642500004,0.244023463375,0.2439046269
0.278842199725,0.278720390875,0.246466087125,0.24654615612500003
0.275796416025,0.275752370625,0.245842365575,0.24586669275
0.275087339125,0.27487968092500004,0.24497352385,0.24506660997500002
0.27208878665,0.27207260712500003,0.24359892515,0.243503523675
0.278766536575,0.27864899992500003,0.24373258535000003,0.24375831087500002
0.27507339565,0.27484531830000003,0.24435466327500002,0.24480354877500002
0.2758095237,0.27577455370000004,0.24686861915000002,0.24679767960000001
0.2689031792,0.2685981134,0.24523274750000001,0.24412400820000002
0.271151822,0.27100210043333334,0.2440113247,0.2442328674666667
0.27124759035,0.27112823985,0.2413441202,0.24114910615000001
0.26435415487499997,0.264365002275,0.241976663275,0.24198721776666665
0.2607895403,0.2604928675,0.24040390490000002,0.24033149010000002
0.2661164686705883,0.26603573518823526,0.24240118048235296,0.24251700084117644
0.26714360560909095,0.26719637376363636,0.24367055566363638,0.24366391780000002
0.2695576598882353,0.2694796411529412,0.24425233143529415,0.2440762302470588
0.26722124503125,0.26727694605,0.24277223928750002,0.2426339610375
0.2605531192923077,0.26032755437692306,0.23829268976923074,0.2383504272923077
0.2702520257,0.27020222843333336,0.2392588378,0.23921476490000002
0.2741083643,0.2738298876,0.24741087350000002,0.247205059
0.27093154944545456,0.2709235862727273,0.24412824409090908,0.2443988496727273
0.26068884729999997,0.26036035885000003,0.23947818440000002,0.24034556955000003
0.27885646490000005,0.2786909164333334,0.2405821531,0.2404412652
0.2708408393,0.270636369,0.2434611846666667,0.24329044103333333
