Nspike_CA1,OHK_CA1,Nspike_SUB,OHK_SUB,Nspike_posCA1,OHK_posCA1,Nspike_posSUB,OHK_posSUB
1086.5,0.35097319660000004,3636.0,0.21973642495,1086.5,0.19592192435,3636.0,0.186110999075
374.0,0.34086458340000003,3420.6666666666665,0.24786039163333337,374.0,0.2894235075,3420.6666666666665,0.19737075913333335
2568.0,0.2820642729,2694.3333333333335,0.23852704050000004,2568.0,0.21089795795,2694.3333333333335,0.1931368556666667
454.0,0.392520081,3408.0,0.2364270784777778,454.0,0.27485384620000003,3408.0,0.1940571547222222
825.0,0.3537688221,2882.75,0.2327767832875,825.0,0.2560194866,2882.75,0.18603207172500003
632.0,0.3862231787,3637.0,0.23971226635,632.0,0.2444637187,3637.0,0.184200235675
405.0,0.3559076299,5689.0,0.22518963933333333,405.0,0.2188595361,5689.0,0.1809193558
485.25,0.4125275788,5138.375,0.19282191440000002,485.25,0.253817251,5138.375,0.17584842753750002
327.4,0.39910748817999997,3637.0,0.23971226635,327.4,0.27212931300000004,3637.0,0.19124917797500002
665.5,0.39377824015,5689.0,0.22518963933333333,665.5,0.23086831115,5689.0,0.18243456923333334
549.5,0.39378791615,5138.375,0.19282191440000002,549.5,0.248692833,5138.375,0.1752155474875
511.0,0.40832502075,3473.25,0.225895694875,511.0,0.25747748395000003,3473.25,0.176013492375
1199.6666666666667,0.3875674629333334,6482.666666666667,0.188738873,1199.6666666666667,0.22310305551666665,6482.666666666667,0.1690951004333333
1664.8,0.35576710764,592.25,0.40016431945,1664.8,0.2100020191,592.25,0.232159977175
2479.5,0.34962959175,2178.6470588235293,0.36857313548823534,2479.5,0.1941804526,2178.6470588235293,0.19241151607647058
6447.4,0.21751730519999998,210.75,0.382948777175,6447.4,0.1731199273,210.75,0.32145440095
2612.0,0.25682270910000005,1865.4705882352941,0.4027118360882353,2612.0,0.1959722539,1865.4705882352941,0.2067225077117647
1460.0,0.31370217625,2037.0,0.37486821192499997,1460.0,0.2139480554666667,2037.0,0.2025001207
224.0,0.42546108735,881.1176470588235,0.4045769472117647,224.0,0.31271209110000003,881.1176470588235,0.23129927614705886
174.5,0.38790277660000005,3405.25,0.26758037650000005,174.5,0.2682126682,3405.25,0.19726797140000002
100.5,0.43109079,1533.8125,0.30293059536875,100.5,0.33378736505,1533.8125,0.21617413068125002
79.0,0.398775417,3425.0,0.35476803770000004,79.0,0.385096151,3425.0,0.180593126125
181.75,0.404037465675,2106.8823529411766,0.3249215807941177,181.75,0.28321064827500003,2106.8823529411766,0.2004339558647059
905.5,0.38649260165,920.5,0.38861722900000006,905.5,0.21204150325,920.5,0.21580078785
1734.0,0.32710014715,3370.0,0.1975600743,1734.0,0.19904826615000001,3370.0,0.18474203435
791.0,0.2843825891,1391.6153846153845,0.24924575383076922,791.0,0.21031971800000002,1391.6153846153845,0.21292860883076925
831.0,0.39288214815,552.25,0.3915301658,831.0,0.22426076035,552.25,0.23658600870000002
915.1666666666666,0.37340485983333344,1613.3333333333333,0.3823804495,915.1666666666666,0.23790647448333335,1613.3333333333333,0.20628226721666665
1151.5,0.39052850355,1629.1818181818182,0.37749023531818177,1151.5,0.23274120425,1629.1818181818182,0.21629256446363634
1850.0,0.3473079264250001,1556.7058823529412,0.2917261134647059,1850.0,0.20673655265,1556.7058823529412,0.20489507677647056
9460.25,0.19569329227499999,390.61538461538464,0.3765263490692308,9460.25,0.1634487108,390.61538461538464,0.2566666250538462
203.5,0.3924546453,1714.0,0.25302422475,203.5,0.3034019719,1714.0,0.2051716576
958.5,0.40898176725,2464.8888888888887,0.24442699517777777,958.5,0.22498533995000003,2464.8888888888887,0.19456926705555555
1543.5,0.3953578199,178.66666666666666,0.3901432159666667,1543.5,0.23773126220000002,178.66666666666666,0.29098049573333334
446.0,0.39428405915,4074.6666666666665,0.20187000123333335,446.0,0.29024181530000004,4074.6666666666665,0.19237250910000003
367.0,0.43710156675,6641.75,0.24332155040000003,367.0,0.27508018565000003,6641.75,0.172653930675
902.5,0.40985937855,2001.5,0.24617344755,902.5,0.19798861305,2001.5,0.1950348064
890.5,0.4224042777,3475.6666666666665,0.2512928539333334,890.5,0.2135020514,3475.6666666666665,0.18371144090000002
260.0,0.441469779,8958.5,0.2075092926,260.0,0.3160488722,8958.5,0.18418285945
518.0,0.3924870224,3245.5,0.21692389709999998,518.0,0.219017558,3245.5,0.17583572685
354.0,0.3872025377,3360.0,0.22228435515,354.0,0.23734143615,3360.0,0.18131539455
763.0,0.42160066370000004,6631.333333333333,0.22691554473333334,763.0,0.23697257625,6631.333333333333,0.16907299733333334
1262.5,0.2723362804,349.0,0.47381142190000003,1262.5,0.2082357434,349.0,0.2378042029
2962.0,0.2529829789,1273.0,0.36607646250000003,2962.0,0.1915926546,1273.0,0.2039573044
386.0,0.4026269538,993.0,0.34754567270000003,386.0,0.2684438898,993.0,0.2322441651
251.0,0.4331249628,270.0,0.40549657510000003,251.0,0.315304935,270.0,0.2319193874
12084.0,0.2133046654,1342.0,0.3850486005,12084.0,0.1635207628,1342.0,0.1761514848
2153.0,0.28772551560000004,165.0,0.39494404990000004,2153.0,0.18692434460000001,165.0,0.3534723111
10346.0,0.1934505186,4203.0,0.2266668902,10346.0,0.1513932989,4203.0,0.17979615340000002
649.0,0.372808578,1082.0,0.2839390617,649.0,0.2251647867,1082.0,0.2023855881
359.0,0.37442080720000004,1732.5,0.32649807890000004,359.0,0.2587840917,1732.5,0.1993916423
56.0,0.39679070790000004,1346.0,0.39398387300000004,56.0,0.2991738459,1346.0,0.20019882875
601.0,0.3720294168,268.0,0.44404341540000003,601.0,0.2249088769,268.0,0.3119421556
378.0,0.38413112320000004,256.0,0.3642730651,378.0,0.2953752633,256.0,0.2546433272
33203.75,0.16488847342500002,418.0,0.4393460738,33203.75,0.1465802672,418.0,0.2053987484
3413.25,0.307349530325,1202.0,0.3207370388,3413.25,0.18209884875000004,1202.0,0.2091863717
1058.6666666666667,0.3755164266666667,12902.0,0.22939356130000002,1058.6666666666667,0.22495048346666668,12902.0,0.1627405878
1894.0,0.3389893006,16786.0,0.1924547258,1894.0,0.19685918930000001,16786.0,0.14753969690000002
1535.6666666666667,0.37689994156666673,4516.0,0.291138982,1535.6666666666667,0.20216009196666665,4516.0,0.1684832726
364.0,0.3932179132,8589.0,0.2211932885,364.0,0.2829762555,8589.0,0.159368332
823.3333333333334,0.39760781823333335,5743.0,0.3194410119,823.3333333333334,0.2487341786,5743.0,0.1682007482
3229.3333333333335,0.3041014782,1626.5,0.28584495855000003,3229.3333333333335,0.1887162751,1626.5,0.2019300335
2766.0,0.2853239493,4871.0,0.1894933259,2766.0,0.1814739727,4871.0,0.16877185420000002
780.0,0.3958536092,2899.0,0.2619138098,780.0,0.21206430280000002,2899.0,0.1834444251
1288.3333333333333,0.33471296870000006,6150.5,0.2091442514,1288.3333333333333,0.22304205696666668,6150.5,0.1846077034
1155.0,0.3567992392,4434.5,0.2315133723,1155.0,0.242925987,4434.5,0.1764966423
937.0,0.3783458111333333,10367.0,0.19517125635,937.0,0.22905891066666664,10367.0,0.16097743879999998
1095.0,0.2952819567,7763.0,0.23039474370000002,1095.0,0.2088772959,7763.0,0.1620399049
311.5,0.39426304295000003,5930.0,0.2253042998,311.5,0.27323037745,5930.0,0.16865365570000002
1676.3333333333333,0.35306829103333337,4203.0,0.2266668902,1676.3333333333333,0.20555173073333333,4203.0,0.1652847543
1626.0,0.3310481141,5635.5,0.1805685662,1626.0,0.1758269733,5635.5,0.1733953574
250.0,0.3827698449333334,5927.0,0.18479777500000003,250.0,0.2608639158,5927.0,0.1751203268
1083.0,0.32840633836,10306.0,0.17705597720000002,1083.0,0.22000889656,10306.0,0.1693827245
402.2,0.40506305791999997,13818.0,0.1565445905,402.2,0.25634062811999997,13818.0,0.1561493029
719.75,0.3603774386,5049.0,0.2190205393,719.75,0.23170827050000004,5049.0,0.1727890067
4058.3333333333335,0.38364040930000004,3485.0,0.20766197800000002,4058.3333333333335,0.17224344516666668,3485.0,0.1828312722
1683.6666666666667,0.3939819549333334,6122.0,0.2820494793,1683.6666666666667,0.19797345086666665,6122.0,0.16924749760000002
1418.5454545454545,0.3922282818000001,3652.0,0.2792789579,1418.5454545454545,0.2084600782863636,3652.0,0.17557559050000002
1365.0,0.34491834543333333,3511.0,0.2553905325,1365.0,0.1998423808333333,3511.0,0.1609362547
575.25,0.38290658737500005,3094.0,0.1825283098,575.25,0.24490394987500003,3094.0,0.1921911429
504.6666666666667,0.38436700428888887,5902.0,0.1827784753,504.6666666666667,0.2573250259777778,5902.0,0.17448379020000002
608.9,0.3782741854,3410.0,0.19746086470000002,608.9,0.2311136419,3410.0,0.17844152895
613.3333333333334,0.36764929556666665,2587.0,0.22347367310000002,613.3333333333334,0.25261910213333333,2587.0,0.19819703200000002
592.0,0.3666158297,3901.0,0.1982383831,592.0,0.24145227230000002,3901.0,0.1929385244
2179.3333333333335,0.33458840466666667,7960.5,0.184476894,2179.3333333333335,0.20922503096666667,7960.5,0.16428149279999998
1199.25,0.38055190195,3927.0,0.2091370321,1199.25,0.21827558765000005,3927.0,0.1688334572
1524.5,0.35013125355,4533.0,0.1893370049,1524.5,0.2095926479,4533.0,0.18631068820000002
980.5,0.3956352943,4711.0,0.21313999225000002,980.5,0.225559394025,4711.0,0.17447298735
3829.0,0.3174775004,4805.0,0.18177377360000002,3829.0,0.1845560984,4805.0,0.1771614117
1825.0,0.41550214805,4493.5,0.28592827725000003,1825.0,0.19577919425,4493.5,0.1923915884
524.0,0.33223370680000003,2571.0,0.23374616,524.0,0.21529753670000001,2571.0,0.1950644295
1017.0,0.392140635,6361.0,0.1844459839,1017.0,0.2239248703,6361.0,0.1698163439
1716.0,0.37957539960000003,2774.0,0.3421120771,1716.0,0.21392094620000002,2774.0,0.17430688490000001
2663.0,0.3629805007,621.25,0.272576224275,2663.0,0.18754895710000002,621.25,0.230990809575
1970.0,0.4021249689,2199.0,0.3708611398,1970.0,0.1849863993,2199.0,0.2072955478
747.0,0.38828594245000003,1723.0,0.42577997700000003,747.0,0.24346284580000002,1723.0,0.19984627030000002
2813.5,0.4077951421,167.0,0.3912518813,2813.5,0.177168744,167.0,0.27769792590000003
3732.0,0.3552500087,4771.0,0.3369513535,3732.0,0.18762469405,4771.0,0.17822601910000002
2368.5,0.3775834375,1330.0,0.3739302078,2368.5,0.1872872565,1330.0,0.2214441346
1398.0,0.25028359780000003,4615.0,0.3127097197,1398.0,0.19827160400000002,4615.0,0.16894542270000001
114.5,0.43680106690000003,5301.5,0.221381471975,114.5,0.24857304725,5301.5,0.17129587640000002
356.0,0.3612937261,1521.0,0.39934227640000003,356.0,0.2590937573,1521.0,0.1980588336
1114.0,0.3838229824,1946.0,0.2785977107,1114.0,0.2275980192,1946.0,0.1913997979
638.0,0.41982704190000003,3141.25,0.310028882725,638.0,0.2117658645,3141.25,0.178630559
1089.0,0.3638802883,1028.0,0.3704757671,1089.0,0.205237151,1028.0,0.20943329400000002
21.0,0.4148422688,6487.0,0.2985537514,21.0,0.3218247689,6487.0,0.183564683
1974.0,0.41194490180000004,1752.75,0.293683889275,1974.0,0.1846867358,1752.75,0.20755417212500002
1324.0,0.24918984900000002,4076.0,0.2128580672,1324.0,0.2250855119,4076.0,0.1941867783
1259.0,0.4155938383,5927.0,0.2495711935,1259.0,0.21087941870000002,5927.0,0.1767227575
815.0,0.3544718857,5491.0,0.2916749791,815.0,0.2314885122,5491.0,0.1838998997
963.0,0.38880041600000004,3972.75,0.22007914405,963.0,0.2025508487,3972.75,0.18003764770000003
1694.0,0.3348945801,2351.0,0.25510278882000004,1694.0,0.20125246530000002,2351.0,0.18008530975999998
4206.0,0.35888756800000005,4522.0,0.286474333,4206.0,0.1859431582,4522.0,0.1921858707
618.3333333333334,0.3879316490333333,6592.0,0.1990323418,618.3333333333334,0.23482773310000002,6592.0,0.1743306605
593.3333333333334,0.38207632256666674,3166.0,0.3452883907,593.3333333333334,0.23349178813333335,3166.0,0.194826202
779.0,0.3770017389,5100.0,0.225713978,779.0,0.2214378205,5100.0,0.1816364075
549.0,0.38413462645,4819.0,0.24406001530000002,549.0,0.21918055155,4819.0,0.1920881073
305.0,0.4190972532,3966.0,0.3084756424,305.0,0.2708228771,3966.0,0.17280246030000002
98.0,0.40494320046666665,9557.0,0.1724626909,98.0,0.31992024366666666,9557.0,0.1506027027
3184.0,0.3295293526,15031.0,0.23097773230000002,3184.0,0.1778229473,15031.0,0.1487045667
3380.0,0.28976725410000004,7484.0,0.2659414972,3380.0,0.1799015784,7484.0,0.1664951842
6847.5,0.24025965855,12973.0,0.1871251623,6847.5,0.16480626565,12973.0,0.1613195898
1651.0,0.2746104393,5217.0,0.2292283689,1651.0,0.22825241840000002,5217.0,0.1857836093
3748.0,0.3355409239,5392.0,0.28650330300000004,3748.0,0.1880830866,5392.0,0.1719208852
5570.0,0.29010509630000003,3440.0,0.33207361690000003,5570.0,0.18533054440000002,3440.0,0.181541276
1332.5,0.39565138745000006,9778.0,0.2134951363,1332.5,0.22360405225000002,9778.0,0.1640113801
466.0,0.4106188243,6756.0,0.2207771853,466.0,0.2297785954,6756.0,0.18797129999999998
220.23529411764707,0.37024471174117646,9480.0,0.2546474502,220.23529411764707,0.2976464977,9480.0,0.1700588758
227.25,0.389757371375,6404.0,0.3004106368,227.25,0.26777603745,6404.0,0.1799906946
139.75,0.402410444775,3467.0,0.3261227686,139.75,0.296116944025,3467.0,0.2034298695
279.75,0.4127241794625,6750.0,0.21398895040000002,279.75,0.28959938916250005,6750.0,0.168617969
26.75,0.42758380875,5361.0,0.3260291379,26.75,0.40899078945,5361.0,0.1749401697
149.5,0.42850896935000005,6784.0,0.34001859500000003,149.5,0.3314766169,6784.0,0.1971844416
88.66666666666667,0.41165387793333336,7268.0,0.2657881888,88.66666666666667,0.35174177560000003,7268.0,0.18098156880000002
110.14285714285714,0.40119881876428576,5391.0,0.2979923485,110.14285714285714,0.30074044065,5391.0,0.2018314814
95.33333333333333,0.3568353655,7957.0,0.2680013765,95.33333333333333,0.34118260596666666,7957.0,0.16245151260000001
175.0,0.4032785390076923,2088.0,0.3442044549,175.0,0.2955314249692308,2088.0,0.1896060111
951.1333333333333,0.3896342766866667,6815.333333333333,0.2749550174666667,951.1333333333333,0.22132698809999998,6815.333333333333,0.16712614123333336
394.0,0.33643939850000004,6057.0,0.34502678340000004,394.0,0.22887760095,6057.0,0.17227527835
1279.8235294117646,0.39036621021764706,5700.0,0.24261190500000002,1279.8235294117646,0.20960823700588238,5700.0,0.1780331115
1126.357142857143,0.38127912148571436,14722.5,0.20979998405,1126.357142857143,0.21496663711428574,14722.5,0.1517901034
377.5,0.3485917795,5717.5,0.2627712547,377.5,0.28210862915,5717.5,0.17683808995
514.8,0.38352339639,14338.0,0.22672002633333332,514.8,0.24519383023,14338.0,0.1575871386
274.7142857142857,0.3997276768428572,2097.5,0.27839890315,274.7142857142857,0.25300244074285716,2097.5,0.21875625025
314.3636363636364,0.37002872377272733,5772.0,0.21360945925000002,314.3636363636364,0.2744800366636364,5772.0,0.17525569265000002
281.3333333333333,0.35609342345,7948.0,0.20194470475,281.3333333333333,0.290182832,7948.0,0.15907713495
256.3333333333333,0.4183591459888889,982.0,0.4146457907,256.3333333333333,0.2758056624333334,982.0,0.23910317350000002
228.86666666666667,0.4042979712933334,1344.0,0.36222158025000006,228.86666666666667,0.28270292271333336,1344.0,0.21342881225
232.33333333333334,0.37112979653333333,3575.5,0.3858822003,232.33333333333334,0.2943536384,3575.5,0.19017771325
154.71428571428572,0.38101396902857143,982.0,0.4146457907,154.71428571428572,0.329757617,982.0,0.2284027947
36.333333333333336,0.44907125513333335,450.0,0.39178468790000004,36.333333333333336,0.43271290790000005,450.0,0.24690794670000002
694.5,0.3998184359875,866.0,0.34989250580000003,694.5,0.2668753159625,866.0,0.2361935637
182.0,0.39040822842,511.0,0.3924969096,182.0,0.27420841816,511.0,0.2511653044
98.33333333333333,0.38173781736666673,1014.0,0.403122391,98.33333333333333,0.34058237036666666,1014.0,0.2374402364
162.5,0.36675144935000004,4753.0,0.3427745265,162.5,0.28128576855,4753.0,0.17672367393333333
948.3333333333334,0.3978706600333333,2707.3333333333335,0.37153545243333336,948.3333333333334,0.23543457410000002,2707.3333333333335,0.18531806406666665
923.6666666666666,0.3276917688666667,3741.0,0.36639559575,923.6666666666666,0.22503079533333334,3741.0,0.18981486145
395.1666666666667,0.38025615074999997,3831.0,0.3637988635,395.1666666666667,0.2786814127,3831.0,0.1991917882
287.3333333333333,0.3575349810333333,2962.0,0.35693697020000004,287.3333333333333,0.292245935,2962.0,0.215889881
41.0,0.39998987900000005,9907.0,0.27135426300000004,41.0,0.36226521300000003,9907.0,0.1670614833
397.6,0.36237043449999995,8388.5,0.294639672,397.6,0.26296436312,8388.5,0.1708035219
243.5,0.368026417,7164.0,0.2769800945,243.5,0.33338476100000003,7164.0,0.173158788
739.0,0.36456238975,8654.0,0.2494237565,739.0,0.2427613145,8654.0,0.1663537009
1466.5,0.32278279095,2896.0,0.2093646898,1466.5,0.19863402805000002,2896.0,0.1913272756
993.3333333333334,0.39144922693333334,7286.0,0.2813626984,993.3333333333334,0.22335304150000002,7286.0,0.1627913235
224.0,0.41047253125000005,7065.0,0.2916441775,224.0,0.28302034555,7065.0,0.167633377
958.5,0.40884767495,8879.0,0.22336712490000002,958.5,0.22606298685,8879.0,0.1657365676
652.6666666666666,0.3797271726,15148.0,0.21650072650000002,652.6666666666666,0.22730906913333335,15148.0,0.163492872
185.5,0.3734257783,7361.333333333333,0.23502715053333334,185.5,0.2734274497,7361.333333333333,0.16851670640000002
159.0,0.33744740445,3987.3333333333335,0.2500832107,159.0,0.3262725351,3987.3333333333335,0.18600254216666667
52.0,0.41137269695,4426.333333333333,0.2924805191666667,52.0,0.3641093097,4426.333333333333,0.18222980646666667
139.0,0.40366964195,8788.0,0.2493025693666667,139.0,0.31010750015,8788.0,0.16377308626666667
272.0,0.37386933910000003,6211.0,0.24325964076666665,272.0,0.28501159195000003,6211.0,0.17236767779999998
405.0,0.39272523825,8439.0,0.2923162534,405.0,0.27904010365,8439.0,0.1580521707
773.5,0.3688317635,20870.0,0.2557582102,773.5,0.25378283595,20870.0,0.1527662407
149.5,0.36649672855000004,7379.0,0.2192853955,149.5,0.32916792905000003,7379.0,0.1808580861
354.0,0.34094042455,5069.0,0.23875209390000002,354.0,0.23031314735000002,5069.0,0.1638930666
235.5,0.39047001505,5922.0,0.1683271866,235.5,0.26872600445000006,5922.0,0.1745298593
2138.0,0.33853064890000006,3437.0,0.3384059826,2138.0,0.19630063260000002,3437.0,0.1701605109
73.5,0.43791748245,8417.0,0.1872203948,73.5,0.27201618034999997,8417.0,0.1677648595
95.0,0.41098517255,9517.0,0.1914171017,95.0,0.34340512445000004,9517.0,0.1647168203
127.0,0.38725449340000007,8181.0,0.23921007400000002,127.0,0.33061953125,8181.0,0.1687180292
952.6666666666666,0.4009976553833334,1597.0,0.342537576,952.6666666666666,0.22119531228333333,1597.0,0.1906382232
295.0,0.399680566,4505.0,0.2090857362,295.0,0.28523855124999997,4505.0,0.1839576074
509.0,0.4403019146,11583.0,0.1577690396,509.0,0.24610115315000003,11583.0,0.1736966156
692.7777777777778,0.40168399954444445,6342.0,0.1768312426,692.7777777777778,0.2356474075777778,6342.0,0.1820652557
122.33333333333333,0.37798527071666665,4419.0,0.2825702965,122.33333333333333,0.29879811575,4419.0,0.1759407775
509.4,0.33908510154000004,7324.0,0.2098732178,509.4,0.25323616520000003,7324.0,0.1661712065
459.8,0.39401055292,4814.0,0.2316817226,459.8,0.24800248819999998,4814.0,0.1720672115
386.25,0.3354612534,8906.0,0.1799216761,386.25,0.23211227725,8906.0,0.1640880626
266.0,0.41565904130000003,10032.0,0.18649338599999998,266.0,0.2773746584666667,10032.0,0.1543293675
86.0,0.41025773919999997,7583.5,0.26730642295,86.0,0.343397033,7583.5,0.16531801029999998
718.0,0.3480550396,5538.0,0.24717144330000002,718.0,0.21954286096666667,5538.0,0.1875764895
399.0,0.38039124420000003,3584.5,0.30649697775,399.0,0.2632869741,3584.5,0.1785847325
926.0,0.37822171285000006,2880.0,0.32827075440000003,926.0,0.2135339269,2880.0,0.1996063589
478.6666666666667,0.388567269,7477.0,0.20725391635,478.6666666666667,0.2783650684666667,7477.0,0.169008522
213.66666666666666,0.4256124045,7182.0,0.19965421830000002,213.66666666666666,0.31520126016666666,7182.0,0.16518010935
483.3333333333333,0.37284084853333327,3286.0,0.2917092305,483.3333333333333,0.22933563993333336,3286.0,0.191251935
189.5,0.3784008885,6000.0,0.2162669178,189.5,0.29111352235,6000.0,0.1888483454
323.0,0.3771404326,2909.0,0.3711390728,323.0,0.2576952577,2909.0,0.2081014806
1055.6666666666667,0.37470901805000006,3286.5,0.20737515855,1055.6666666666667,0.20883227365,3286.5,0.1746757416
96.66666666666667,0.4534428046666667,4062.0,0.21313932260000001,96.66666666666667,0.31393710446666667,4062.0,0.17202632850000002
101.5,0.38523109275,1478.5,0.29823675015,101.5,0.37611820370000004,1478.5,0.21643099115
203.5,0.4102688711,3292.0,0.2447137453,203.5,0.3035635187,3292.0,0.1777617769
282.5,0.3273918976,8950.0,0.16982835170000002,282.5,0.29679107215,8950.0,0.1678429169
192.5,0.37692557825000006,6715.5,0.20341747720000003,192.5,0.29156911480000003,6715.5,0.17556972425
73.5,0.38772062855,6858.0,0.1959614289,73.5,0.2988630828,6858.0,0.1874922892
160.0,0.4367982247,5909.0,0.17965614050000003,160.0,0.29565344973333335,5909.0,0.1762918690666667
336.0,0.406572711575,1763.0,0.35463047470000003,336.0,0.2921466937,1763.0,0.2044390111
310.0,0.31027160205000004,12353.5,0.15452336485,310.0,0.24865775210000002,12353.5,0.15822165515
898.0,0.30455931810000003,12247.0,0.1938711065,898.0,0.2040485911,12247.0,0.15733992130000002
1627.0,0.33728288435,2772.0,0.3069455251,1627.0,0.24032517005000004,2772.0,0.19394105530000003
706.0,0.36652151668000005,3157.5,0.22954037905000002,706.0,0.22796005966,3157.5,0.1800749416
