MSR_CA1,PInfo_CA1,MSR_SUB,PInfo_SUB,MSR_posCA1,PInfo_posCA1,MSR_posSUB,PInfo_posSUB
0.2808266142,0.9931522198,0.26804851263333335,0.46938061986666674,0.2808266142,0.6678413456000001,0.26804851263333335,0.7287645815333335
0.29777505190000003,2.6943540346,0.26954034131111115,0.40099200646666666,0.29777505190000003,0.3418481539,0.26954034131111115,0.8257506611444444
0.2968023906,2.2170186054,0.2692371193875,0.378407281375,0.2968023906,0.4233423751,0.2692371193875,0.7489656845625
0.2948027038,2.4126694946000002,0.27078336845,0.47434563875,0.2948027038,0.37444593860000003,0.27078336845,0.86645334855
0.2932621495,2.8303084546,0.26989806153333334,0.4146888951666667,0.2932621495,0.3231872254,0.26989806153333334,1.1015145213000002
0.295681673575,3.7529528709499997,0.2658213596625,0.3572466728,0.295681673575,0.380543872425,0.2658213596625,0.9656213631625
0.29494660438000003,3.5349210037,0.27078336845,0.47434563875,0.29494660438000003,0.3428280177,0.27078336845,0.8958130381
0.2947350646,2.5119243139,0.26989806153333334,0.4146888951666667,0.2947350646,0.43251548995,0.26989806153333334,1.0588567221
0.29559405575000003,3.2345695884500003,0.2658213596625,0.3572466728,0.29559405575000003,0.47179829630000003,0.2658213596625,0.9844153275124999
0.29561601875,2.44551626065,0.272228448,0.513585124875,0.29561601875,0.42071867110000005,0.272228448,0.8437872237250001
0.29315747765,2.334546685433333,0.2664418979666667,0.3491649823666667,0.29315747765,0.5612805131333333,0.2664418979666667,1.1693399757333334
0.29272606489999997,1.67666374108,0.296899893375,2.290961475875,0.29272606489999997,0.6544736754,0.296899893375,0.40706073985
0.29634728995000004,1.2553478324,0.29154603987058825,2.050405111052941,0.29634728995000004,0.74351207835,0.29154603987058825,0.6806002808352942
0.26861302314,0.38729992198,0.289304939275,5.03717188615,0.26861302314,1.0676022057599999,0.289304939275,0.2325832574
0.2825649556,0.56753822185,0.29137357187058827,2.5611520222294115,0.2825649556,0.7709537663500001,0.29137357187058827,0.669973217752941
0.28736735155,1.0344117807333333,0.29242661882500004,2.237966748675,0.28736735155,0.6283925202666667,0.29242661882500004,0.664530834625
0.29868746525,4.3337064673,0.29643127927058827,2.422574674352941,0.29868746525,0.30004815385,0.29643127927058827,0.49265038994117655
0.29246715744999996,3.31894841005,0.27821223825,0.56547090795,0.29246715744999996,0.24736703845000002,0.27821223825,0.8631752933250001
0.286897687,4.69663964795,0.283494746025,1.4767339841,0.286897687,0.16412705955,0.283494746025,0.6146600245
0.2933258052,4.7436083634,0.289092818575,1.4889342857,0.2933258052,0.1765032679,0.289092818575,0.8274335678
0.292968731425,3.02444715365,0.28787852683529414,1.8547591932764704,0.292968731425,0.28947307507500003,0.28787852683529414,0.6837348785647058
0.2957842249,2.3429169933500003,0.29393723260000004,2.42699145525,0.2957842249,0.54566426515,0.29393723260000004,0.52029586705
0.2850554182,1.21504121955,0.26055156805,0.43136258165,0.2850554182,0.7185948304,0.26055156805,0.855069427725
0.2756044823,0.8921062973,0.26798224800000003,0.6856464602923078,0.2756044823,0.5327298049,0.26798224800000003,0.5856963456538462
0.2960574019,2.58083904175,0.29252860255,3.244367129175,0.2960574019,0.5266273783500001,0.29252860255,0.37060049802500006
0.2939913214,2.6905802013666666,0.29458626816666666,1.6798055973666666,0.2939913214,0.5516663548,0.29458626816666666,0.6259714167
0.29506881785000005,2.4067026271499996,0.291454226509091,1.8952397395363634,0.29506881785000005,0.5848522860500001,0.291454226509091,0.6143010461454544
0.29439104722500004,1.385457728775,0.2829036912058824,1.3806798769588238,0.29439104722500004,0.7061094611000001,0.2829036912058824,0.6101623372058824
0.26755433902500003,0.29751873145,0.29712570846923075,2.7671458021615387,0.26755433902500003,1.380139311675,0.29712570846923075,0.3697085396153846
0.28393549085,3.86154156905,0.27416501355,0.698908947725,0.28393549085,0.2966976047,0.27416501355,0.67233076635
0.29717455724999997,2.20686879295,0.27535559561111117,0.6332684183444444,0.29717455724999997,0.55236373645,0.27535559561111117,0.6991451353
0.2955637142,1.86270634005,0.2872164595,3.440058952733333,0.2955637142,0.64791946325,0.2872164595,0.20295297450000002
0.29908061225000004,2.4593842031,0.2613452401,0.3140818601,0.29908061225000004,0.38409735545,0.2613452401,0.812835425
0.29367367845000003,4.4179133445000005,0.2734232331,0.519702653775,0.29367367845000003,0.3456403709,0.2734232331,1.0621985431
0.29513567630000004,2.81758891335,0.2696442435,0.49779260815,0.29513567630000004,0.5070420554,0.2696442435,0.6107634731
0.29719356005,2.31623074285,0.2790762856333333,0.5351047395666667,0.29719356005,0.52833770185,0.2790762856333333,0.8690494603000002
0.2968411892,3.5522860994,0.27091062065000004,0.31596854595,0.2968411892,0.290575165,0.27091062065000004,1.0869312912
0.2952328473,3.7723439681,0.27262082330000004,0.42136875265,0.2952328473,0.3627637609,0.27262082330000004,0.8108460150500001
0.29584227105000005,4.4979821809,0.2699690782,0.40622846925,0.29584227105000005,0.2716628617,0.2699690782,0.8382333397
0.29535579695,2.5711188422499998,0.27152923959999997,0.3860542123333334,0.29535579695,0.414111402,0.27152923959999997,0.9567857302333334
0.2821734369,0.8056613815,0.2929004101,3.2607895122,0.2821734369,0.49983864395,0.2929004101,0.3796061385
0.283825757,1.9545999553,0.2970467509,1.4818648611,0.283825757,0.7139571520000001,0.2970467509,0.5831240606
0.2979930296,2.7556986664,0.2938535713,1.3218514498,0.2979930296,0.3347055022,0.2938535713,0.5051702277
0.2966195957,2.1240598492,0.2982032873,2.3770974437,0.2966195957,0.24932591070000001,0.2982032873,0.30250322160000004
0.27159459155,0.3366204466,0.2917028649,2.3391360417,0.27159459155,1.2501670345,0.2917028649,0.6481737732
0.2772522246,0.6452088085000001,0.29592572030000003,5.1651269339,0.2772522246,0.6089737464,0.29592572030000003,0.24920681490000002
0.2674927009,0.2758638559,0.2729621316,0.44300108920000003,0.2674927009,1.2188688055,0.2729621316,0.9141603841
0.2949277795,2.8095270770000003,0.2811252654,1.0358141914,0.2949277795,0.3765746212,0.2811252654,0.5956483236
0.2972623494,3.8650970472,0.29059988540000004,1.2619542134500001,0.2972623494,0.2591242733,0.29059988540000004,0.5844015486
0.2850746753,6.6937308694,0.29685433945000006,1.3783944426,0.2850746753,0.1104629778,0.29685433945000006,0.54813079955
0.2900234607,1.2099053667,0.29841903540000003,2.9894920424,0.2900234607,0.3551927237,0.29841903540000003,0.2797660704
0.2972763438,2.1957728671,0.29692706690000004,2.7932595939000002,0.2972763438,0.2875978709,0.29692706690000004,0.2584476812
0.263364032925,0.23107063200000003,0.295184954,2.3140489985,0.263364032925,2.201267811725,0.295184954,0.41013224940000004
0.287278858325,1.245118739425,0.2935516401,1.6251044194,0.287278858325,0.784895166325,0.2935516401,0.5754662831
0.29589578120000004,2.2434961223,0.27528019800000003,0.3742222371,0.29589578120000004,0.4708227473,0.27528019800000003,1.381723239
0.2866396784,1.0700259121,0.2673427963,0.2820700792,0.2866396784,0.7139565102000001,0.2673427963,1.6349239435
0.29459622383333334,1.6974487414333337,0.2838173351,0.6516115575,0.29459622383333334,0.6133453697,0.2838173351,0.8339447934
0.2984735779,2.8042720159,0.2703200656,0.3829413857,0.2984735779,0.3528067405,0.2703200656,1.1741966106
0.29389055160000005,1.9609087589666665,0.2849383339,0.5702783009,0.29389055160000005,0.4870414716,0.2849383339,1.0411060474
0.2871735296666667,1.1726136965,0.27673775785,0.6787970084000001,0.2871735296666667,0.8207947787666666,0.27673775785,0.6231558918
0.2857821129,0.8024572379,0.26001206600000004,0.3243272286,0.2857821129,0.7633272172000001,0.26001206600000004,0.9995886761
0.2975958816,1.302450918,0.2808739621,0.616035776,0.2975958816,0.4691042529,0.2808739621,0.7770332613
0.2888376410333333,1.2452166933666666,0.2663300591,0.34036723305,0.2888376410333333,0.6214064725,0.2663300591,1.0089878151
0.2936329416,1.50730317475,0.27096837804999996,0.34718713345,0.2936329416,0.5061955212,0.27096837804999996,0.87568506795
0.2959841481,2.3206924109333333,0.26786672040000004,0.3080815337,0.2959841481,0.4419358683666667,0.26786672040000004,1.2605813075499999
0.2807480303,1.008556449,0.2698169643,0.3289256343,0.2807480303,0.582217834,0.2698169643,1.1499969862000001
0.2886724256,2.90951333245,0.26786478880000003,0.34633123790000003,0.2886724256,0.34210887040000004,0.26786478880000003,0.9916758189
0.2867607173,1.2039154191333334,0.2729621316,0.44300108920000003,0.2867607173,0.6324426899,0.2729621316,0.9482519238
0.2868559064,0.9302542232000001,0.26008892675,0.26922842025000004,0.2868559064,0.6287234485000001,0.26008892675,1.03675776495
0.2956252549,2.2938409087,0.2652710043,0.3369881873,0.2956252549,0.27733770220000004,0.2652710043,0.9947959862
0.28660218464,1.41386678284,0.2579292406,0.1980701326,0.28660218464,0.55554279836,0.2579292406,1.21146852
0.29402746873999996,2.34366754158,0.255183661,0.1856354455,0.29402746873999996,0.37207573982,0.255183661,1.4631732478
0.294691858125,1.7521191863000003,0.2700011403,0.36693691580000004,0.294691858125,0.4643395683,0.2700011403,0.9010816693
0.2882785424666667,0.9818110882000001,0.2639142089,0.39169656280000004,0.2882785424666667,0.8019640922333334,0.2639142089,0.8345064668000001
0.29233074960000005,2.3282039820666665,0.281236718,0.5131946017,0.29233074960000005,0.5751278174333333,0.281236718,1.0283487661
0.2958602120818182,1.8797357093909086,0.2761735932,0.3918733272,0.2958602120818182,0.5868844248681818,0.2761735932,0.928548566
0.2908181348666667,1.2745460388666667,0.2808537384,0.6302117603,0.2908181348666667,0.5645852923666667,0.2808537384,0.878545389
0.297164118375,2.7319529375,0.2597945859,0.3777040774,0.297164118375,0.427192063675,0.2597945859,0.7392165919
0.29573263867777777,2.3022498010000003,0.2621561114,0.3094072483,0.29573263867777777,0.3889563705666667,0.2621561114,1.0606878096
0.29474687244000003,1.78602798776,0.2647345209,0.34558993155,0.29474687244000003,0.40416485295000004,0.2647345209,0.80356140575
0.2965823187,2.5033978996333333,0.2673240516,0.4327153007,0.2965823187,0.3787726059333334,0.2673240516,0.7264783745000001
0.29562463029999997,1.9228411884,0.2567280711,0.2905491015,0.29562463029999997,0.44840481375,0.2567280711,0.8650879253
0.2902576661333333,0.9858644725333333,0.2661352223,0.31882303935,0.2902576661333333,0.6440208877666668,0.2661352223,1.1499571389
0.29330905957500003,2.074692541125,0.26871267565,0.34824333055,0.29330905957500003,0.5431461561500001,0.26871267565,0.8844033671
0.2955611556,1.2110695545999999,0.2638268637,0.3429779183,0.2955611556,0.5557125538500001,0.2638268637,0.9520562883
0.292232839725,2.7460200155750005,0.2741172135,0.3944546977,0.292232839725,0.516425188025,0.2741172135,0.9456459823000001
0.2887745547,0.8614389513,0.2600115886,0.3246016934,0.2887745547,0.8402103581,0.2600115886,0.8858115719999999
0.28947640765,2.37612965385,0.2766276808,0.5162596419500001,0.28947640765,0.61536865355,0.2766276808,0.9083134348
0.2916491258,2.726350156,0.26986401055,0.49152827005000005,0.2916491258,0.4415031927,0.26986401055,0.7493827186500001
0.2877959023,2.2765452074,0.2539674658,0.2084504483,0.2877959023,0.5204581825,0.2539674658,0.9408577538
0.2959734556,2.040004414,0.2876307051,0.9235950564000001,0.2959734556,0.6089516669,0.2876307051,0.7398965667
0.29313274125,1.25966286295,0.275147525925,0.8288224823000001,0.29313274125,0.730530195,0.275147525925,0.37324422339999996
0.2949951992,1.749822204,0.2939051444,0.9958228357000001,0.2949951992,0.6757547322,0.2939051444,0.6834833996
0.29339288205,2.84570646355,0.29885670400000003,1.8459753329000002,0.29339288205,0.44264581985,0.29885670400000003,0.6214695863
0.29279338885,1.5023879795,0.2946224975,4.0688395473,0.29279338885,0.83285986395,0.2946224975,0.2348735995
0.28918607135,1.25612696285,0.2915450723333333,0.8001615333,0.28918607135,0.810858139,0.2915450723333333,0.7904351637666666
0.29242688930000005,1.45372210345,0.2948271617,1.3683261582,0.29242688930000005,0.7354990241000001,0.2948271617,0.5715202513000001
0.2766980654,0.6842675274000001,0.2905114835,0.7685225130000001,0.2766980654,0.6043627596000001,0.2905114835,0.9186188273
0.2913172457,4.8694292158,0.27359950655000004,0.408332652975,0.2913172457,0.27738811780000006,0.27359950655000004,0.81956175795
0.2951988485,2.19804033,0.2944809094,2.4599003955,0.2951988485,0.26687577960000003,0.2944809094,0.5938184501
0.2937364243,1.54612432,0.2806237541,0.6612125156,0.2937364243,0.5039635734,0.2806237541,0.6495268511
0.2954562187,2.8297887994,0.2868740273,0.72095335715,0.2954562187,0.4889100109,0.2868740273,0.6352473185
0.2937864704,1.7826159174,0.29425749970000004,1.2494210007,0.2937864704,0.5389242135,0.29425749970000004,0.4640041049
0.29166707810000003,3.9594179974,0.2828101807,0.5339579349,0.29166707810000003,0.0980964785,0.2828101807,0.9201807278
0.29266251660000003,1.6354224779000002,0.2834757806,0.67120734855,0.29266251660000003,0.7326464848,0.2834757806,0.5449283863000001
0.2758289473,0.6838354377,0.26929556790000003,0.3605865803,0.2758289473,0.5748885983,0.26929556790000003,0.8231524902
0.29504335190000003,2.3119285909,0.2756744716,0.4217585059,0.29504335190000003,0.5544218127,0.2756744716,0.9606375319
0.2950313088,2.6679874772,0.2821554913,0.5265616877,0.2950313088,0.5096445656,0.2821554913,0.8641507349
0.2971228567,2.2289244781,0.2706772391,0.37372875415,0.2971228567,0.5241915074,0.2706772391,0.7511565746250001
0.2925581632,1.2907679729,0.27899731066,0.59941204622,0.2925581632,0.6460065001,0.27899731066,0.58285767
0.2908839359,1.178048029,0.28245726590000003,0.5432815301,0.2908839359,0.8638402033,0.28245726590000003,0.8444094146000001
0.29283012830000005,2.5340773023333334,0.266571363,0.3429217107,0.29283012830000005,0.43398254156666666,0.266571363,1.0977016098
0.2959180771,2.097534824633333,0.2865169547,1.2353649653,0.2959180771,0.42857429503333333,0.2865169547,0.8122996171
0.29605160410000003,1.6092130639,0.2693066636,0.358100658,0.29605160410000003,0.47333385075,0.2693066636,0.8883193177
0.29378230995,3.30849343995,0.2773139825,0.4197811352,0.29378230995,0.35402819195,0.2773139825,0.8269816999
0.2968037142,2.1712950591,0.2904018434,0.8405646382,0.2968037142,0.3125458813,0.2904018434,0.9321541061
0.2870249814,4.774337412433333,0.2562066434,0.2013600453,0.2870249814,0.13714341786666664,0.2562066434,1.2156321645000001
0.2879949784,0.6987976865000001,0.2757865929,0.42565087700000004,0.2879949784,0.5970452708,0.2757865929,1.5392025673
0.2847687731,0.6705250216333334,0.2785172202,0.4967417931,0.2847687731,0.7890823357333333,0.2785172202,1.1243078108
0.27380202625,0.37865631460000004,0.2675466958,0.30796561510000003,0.27380202625,1.0804434756,0.2675466958,1.3942079771
0.2841497671,0.8398041433000001,0.2691698782,0.400211444,0.2841497671,0.6236543615,0.2691698782,1.0577692229
0.2900544053,0.7360250070000001,0.2863431533,0.7484806890000001,0.2900544053,0.8619358508,0.2863431533,1.0386339553
0.2805100661,0.4358334412,0.2913525957,0.5553978993,0.2805100661,0.9818015155,0.2913525957,0.6060630362
0.29600152585,1.5325758348,0.2720502712,0.3843133481,0.29600152585,0.5559524639,0.2720502712,1.1476773174
0.2972779392,2.2066585775,0.27558607560000004,0.42351090300000005,0.2972779392,0.35076068260000004,0.27558607560000004,0.9584052054000001
0.29151503852941174,3.0153940405529416,0.2799770603,0.45963158190000003,0.29151503852941174,0.3055268547647059,0.2799770603,1.191181601
0.28888332045,3.4565901875250002,0.279425093,0.4738738609,0.28888332045,0.283815657,0.279425093,0.998685417
0.29510818980000003,3.7957348145999994,0.2886918292,0.8637469009000001,0.29510818980000003,0.2531649785,0.2886918292,0.7215799252
0.2920585747,3.5240504154875,0.2781109211,0.4157884907,0.2920585747,0.3407241424875,0.2781109211,1.087811961
0.28356414195,3.91150737535,0.285851685,1.021754942,0.28356414195,0.087589371275,0.285851685,0.871205611
0.29244424665,3.88253090665,0.2876234318,0.6846805537,0.29244424665,0.2255730028,0.2876234318,1.1048461277
0.2905948094,2.9784951658333334,0.2778637838,0.6130173984,0.2905948094,0.18836504646666666,0.2778637838,1.1530117717
0.2951322680642857,5.453216957457142,0.279685303,0.6653349590000001,0.2951322680642857,0.20315181975714286,0.279685303,1.0127797899
0.29037217213333333,3.944599359466667,0.276307468,0.4494875177,0.29037217213333333,0.1695661557,0.276307468,1.1191610179
0.29518801584615384,3.48488481,0.29655575840000004,0.7934373174,0.29518801584615384,0.26458978280769235,0.29655575840000004,0.6380477643
0.29304713668666665,2.803040915946667,0.2796652696333333,0.5002408064,0.29304713668666665,0.5438364297733334,0.2796652696333333,1.0698484162000002
0.29158045575,2.1053628646,0.2902216003,1.244433339,0.29158045575,0.39505233260000006,0.2902216003,0.8710719659
0.2945743212117647,2.1716211864529416,0.2799687392,0.45663460170000003,0.2945743212117647,0.6260154454176471,0.2799687392,1.0656493831
0.29312298204285714,2.474204300235715,0.27156250854999997,0.48760080930000005,0.29312298204285714,0.5974083617357143,0.27156250854999997,1.35072923375
0.28973925265,2.1461886140499997,0.2792097591,0.39191904795,0.28973925265,0.37766845395000004,0.2792097591,0.9125263553
0.29615049298,2.75991157615,0.2718171235,0.31936953846666666,0.29615049298,0.45501175153,0.2718171235,1.3964680229
0.29480010534285717,3.382110461300001,0.28450244495,0.97591214895,0.29480010534285717,0.33722516292857146,0.28450244495,0.68043421625
0.2927907044545454,3.682457398490909,0.26804801155,0.48801760215,0.2927907044545454,0.36394227650909095,0.26804801155,1.0190823231500001
0.28811602478333337,2.613089656616667,0.27479017260000005,0.5018625558500001,0.28811602478333337,0.30695806648333335,0.27479017260000005,1.08275813215
0.29261207437777775,3.5205479873444445,0.2948936169,2.0843075046,0.29261207437777775,0.3206353684666667,0.2948936169,0.47340377320000004
0.29278663906,3.43015731496,0.2955530113,1.15899019655,0.29278663906,0.30211298573333334,0.2955530113,0.50131403595
0.2948300751333333,2.9848498589,0.2919520894,1.29811820585,0.2948300751333333,0.30541352813333333,0.2919520894,0.6020832993
0.2874128395428571,3.2684211937714287,0.2948936169,2.0843075046,0.2874128395428571,0.1869137232142857,0.2948936169,0.4472573488
0.2807513125666667,5.191446082433333,0.2941599353,2.0884864321,0.2807513125666667,0.11164478060000001,0.2941599353,0.3040018011
0.29241123005,3.3838564454625004,0.29737251530000003,1.9079770147000001,0.29241123005,0.4738486302,0.29737251530000003,0.5362042863
0.29260040808000004,3.7661691355399993,0.29655856140000003,1.9685693908,0.29260040808000004,0.28925646952,0.29655856140000003,0.3195933858
0.29368922576666673,3.3940182631333333,0.29711797030000003,1.9291133564,0.29368922576666673,0.16780555719999998,0.29711797030000003,0.4937106074
0.28800471660000004,3.3842302464,0.2948485883666667,0.8932997251666667,0.28800471660000004,0.31512152255000003,0.2948485883666667,0.8746606024333334
0.29669135716666667,2.647941127633333,0.2970476817,1.1116970768,0.29669135716666667,0.5464259159,0.2970476817,0.7130744560333334
0.2885490476666667,2.0109592986,0.29556838885000003,1.17543453615,0.2885490476666667,0.5298508181,0.29556838885000003,0.8471248811500001
0.29367481855,3.3785743739000007,0.29481293940000003,1.1792365016,0.29367481855,0.3415254234333333,0.29481293940000003,0.8456125175
0.2955907279,2.476674174333333,0.297826657,1.0906504839,0.2955907279,0.3219615585666667,0.297826657,0.7556042755
0.29269100205,4.08329281905,0.279981833,0.4713485582,0.29269100205,0.15786408125,0.279981833,1.2257620471
0.29328161204000003,3.05282867376,0.28419869865,0.5823983642,0.29328161204000003,0.38710207246,0.28419869865,1.1546113550500001
0.29838139395,2.68986046875,0.2806364215,0.4801364701,0.29838139395,0.31050573965000006,0.2806364215,1.0505503442
0.29195706205,3.3797506112000004,0.2784399622,0.4148416546,0.29195706205,0.45502587305000003,0.2784399622,1.104939122
0.2884493463,1.1282122239499999,0.2723130629,0.4745950022,0.2884493463,0.62444482665,0.2723130629,0.7273959089
0.29428213043333334,2.9128791119333335,0.2818216585,0.5351482214000001,0.29428213043333334,0.5560802449333333,0.2818216585,1.1831490858
0.2938164351,3.47617123485,0.2830556534,0.5317520613,0.2938164351,0.2876738769,0.2830556534,1.1276348731
0.29238037530000005,3.15638680895,0.2732037686,0.38835002430000004,0.29238037530000005,0.5400465322,0.2732037686,1.1466885809
0.2948201939666667,3.2130183672,0.2744243901,0.3869021378,0.2948201939666667,0.48321009890000005,0.2744243901,1.5442793003
0.2991416464,3.2529475127,0.27545643940000003,0.4004381240333334,0.2991416464,0.28448059000000003,0.27545643940000003,1.0055658018000002
0.29125076790000004,3.4079154948,0.2732102835333334,0.43926530646666667,0.29125076790000004,0.27199015085,0.2732102835333334,0.8403746931999999
0.2876800716,3.7221413078,0.28412805783333334,0.5714324223333334,0.2876800716,0.1188195776,0.28412805783333334,0.8218453065666668
0.27695916695,4.287728358700001,0.2770515235666667,0.45308317449999996,0.27695916695,0.2108666702,0.2770515235666667,1.1746236369
0.2952935295,3.8164267346,0.27736098783333335,0.44152750356666665,0.2952935295,0.31939363360000006,0.27736098783333335,1.0052405877666668
0.29494560430000005,4.046590200400001,0.2846379443,0.593847111,0.29494560430000005,0.40650718435,0.2846379443,1.1296056375
