Rmax_MSR,MSR-AND_SUB,Rmax_MSR,MSR-OR_SUB,PossRmax_MSR,MSR-PossAND_SUB,PossRmax_MSR,MSR-PossOR_SUB
0.28417804598333335,0.28207570350000005,0.28417804598333335,0.28159103716666667,0.24885008735,0.2851932900333333,0.24885008735,0.24081189233333333
0.28371054189999995,0.25319170900000004,0.28371054189999995,0.28048937593333334,0.24778283584999997,0.2559141391,0.24778283584999997,0.24073970513333334
0.2860660633666667,0.26581535176666665,0.2860660633666667,0.2793026501,0.24835849318333333,0.26663443226666667,0.24835849318333333,0.24200710763333336
0.27062980104999995,0.28352038676666663,0.27062980104999995,0.27266128636666664,0.24905754689999995,0.2657769390666667,0.24905754689999995,0.2416711144
0.2811296919833333,0.27344436883333334,0.2811296919833333,0.2798105559333333,0.24624613381666668,0.29539247053333334,0.24624613381666668,0.23959478473333337
0.2679175470333333,0.2919187087,0.2679175470333333,0.2707119182666667,0.2466164006,0.2685970272666667,0.2466164006,0.2413381569666667
0.28588325218333327,0.26077169753333335,0.28588325218333327,0.2745900009666667,0.2478949789,0.28154644790000005,0.2478949789,0.2446446449
0.279739391,0.27495558366666667,0.279739391,0.2735160328666667,0.24700230199999998,0.2761045022,0.24700230199999998,0.24150819283333333
0.28705337055,0.263376071,0.28705337055,0.2765529636,0.2526989134,0.2957168161666667,0.2526989134,0.2418427731666667
0.27372832108333334,0.0,0.27372832108333334,0.2714232899666667,0.2559274321833333,0.0,0.2559274321833333,0.24557703453333332
0.26470018190000005,0.0,0.26470018190000005,0.2584732510666667,0.24772089913333337,0.2756123445,0.24772089913333337,0.24357443916666668
0.2677907706,0.2696173965,0.2677907706,0.2587812283,0.2490277137,0.2363159636,0.2490277137,0.2401846242
0.27194804965,0.28971812685,0.27194804965,0.26264340115,0.2469891361,0.2879407502,0.2469891361,0.24137720055
0.269336065775,0.2690997095,0.269336065775,0.25877619105000005,0.2479587813,0.29121989915,0.2479587813,0.2459158373
0.27057323634999997,0.27338798940000003,0.27057323634999997,0.26418554376666664,0.24705325725000002,0.29437519663333334,0.24705325725000002,0.24446159739999998
0.265570611,0.3085953923,0.265570611,0.2593641527,0.24617692065000002,0.28853968210000003,0.24617692065000002,0.23915931040000002
0.26496287787500006,0.2861361226,0.26496287787500006,0.25949737375000004,0.24672808010000002,0.28859383120000004,0.24672808010000002,0.24285736745
0.26906089498333335,0.27256957163333334,0.26906089498333335,0.2628331453666667,0.24795614768333332,0.2573872411333334,0.24795614768333332,0.24356846210000002
0.26708955170000004,0.28145752035000005,0.26708955170000004,0.25893988560000003,0.24794064375,0.24968271814999998,0.24794064375,0.24445791690000002
0.2663632183166667,0.2748546058666667,0.2663632183166667,0.26147911916666666,0.24751051936666665,0.27003019840000003,0.24751051936666665,0.24365725693333337
0.2711052893666667,0.26542748813333333,0.2711052893666667,0.27006223490000003,0.24445340996666667,0.2721286682333333,0.24445340996666667,0.23981180893333334
0.27532694125,0.28958921103333335,0.27532694125,0.27652971303333335,0.24527971964999998,0.2671040105333333,0.24527971964999998,0.2388128317
0.2792571953333334,0.2896900821,0.2792571953333334,0.26762421566666666,0.2560696820666667,0.29220282655,0.2560696820666667,0.24721347070000002
0.27089164611666666,0.2711562906333333,0.27089164611666666,0.2630711868,0.2481581564666667,0.2755867495666667,0.2481581564666667,0.2445128029
0.2685184236166667,0.28302937143333334,0.2685184236166667,0.2649468442,0.24635476133333334,0.27822249143333333,0.24635476133333334,0.2426031054
0.2685184236166667,0.28302937143333334,0.2685184236166667,0.2649468442,0.24704838273333332,0.28280974813333337,0.24704838273333332,0.24113493340000003
0.26679034183333333,0.2880928675666667,0.26679034183333333,0.2616155595333334,0.2458853355166667,0.2780613000666667,0.2458853355166667,0.24229253770000003
0.27926913178333335,0.2684732961333333,0.27926913178333335,0.2863156054,0.25067223885,0.2768062349,0.25067223885,0.2455681838
0.27880162770000005,0.2701542015,0.27880162770000005,0.2862193702333333,0.24960498735,0.2676771953666667,0.24960498735,0.24312888440000002
0.2811571491666667,0.28233785136666667,0.2811571491666667,0.2779566633333333,0.25018064468333334,0.28530442250000004,0.25018064468333334,0.24502615226666669
0.26572088685,0.2706638536,0.26572088685,0.26174191733333335,0.25087969839999996,0.2704838109,0.25087969839999996,0.24391024916666668
0.27622077778333337,0.28042316273333334,0.27622077778333337,0.2799509797,0.24806828531666666,0.27483774060000005,0.24806828531666666,0.2446340066
0.26300863283333337,0.29342600043333333,0.26300863283333337,0.25799686670000005,0.24843855210000002,0.2627086762,0.24843855210000002,0.24370273316666666
0.2809743379833334,0.2754183061,0.2809743379833334,0.2760754340666667,0.24971713040000001,0.2526600951333333,0.24971713040000001,0.24665816129999998
0.2748304768,0.2727530949,0.2748304768,0.26595771083333336,0.24882445350000001,0.23517637705,0.24882445350000001,0.2461832323666667
0.28214445635,0.2812215885,0.28214445635,0.2771901747,0.2545210649,0.3007048828,0.2545210649,0.24696291416666669
0.27128971728333334,0.0,0.27128971728333334,0.2670238974666667,0.25634057715,0.0,0.25634057715,0.24811860466666666
0.27556746035,0.0,0.27556746035,0.2708278329,0.252065779,0.0,0.252065779,0.2476560657
0.27794400785,0.0,0.27794400785,0.2775012248,0.258399620475,0.0,0.258399620475,0.246436179
0.275332023975,0.2692410938,0.275332023975,0.27448136725,0.259369265675,0.2896900821,0.259369265675,0.2496443069
0.27716277173333337,0.21061075850000002,0.27716277173333337,0.27724516143333333,0.2556729352666667,0.2896900821,0.2556729352666667,0.2502596905666667
0.27334730075,0.0,0.27334730075,0.26742113160000003,0.24921498595,0.0,0.24921498595,0.24425681100000002
0.27095883607500004,0.281990948,0.27095883607500004,0.26673337480000003,0.258138564475,0.0,0.258138564475,0.24749502169999998
0.27565043036666664,0.3007048828,0.27565043036666664,0.27396032873333337,0.2565758257,0.0,0.2565758257,0.24750478406666668
0.27451101895,0.0,0.27451101895,0.2740996277,0.25357817782500003,0.2727530949,0.25357817782500003,0.24967715835
0.2729527537,0.0,0.2729527537,0.2694334954,0.2561301973833333,0.0,0.2561301973833333,0.24447682843333332
0.27769482475,0.0,0.27769482475,0.2749540757,0.25307308798333333,0.29009848633333335,0.25307308798333333,0.2427128052666667
0.28191647663333336,0.2990188767,0.28191647663333336,0.28375805483333333,0.25389939766666664,0.2273433266,0.25389939766666664,0.24282339456666668
0.28584673071666666,0.0,0.28584673071666666,0.2899974824666667,0.2646893600833334,0.0,0.2646893600833334,0.25777613639999997
0.2774811815,0.3007048828,0.2774811815,0.2781816683666667,0.25677783448333336,0.0,0.25677783448333336,0.2485929419
0.275107959,0.0,0.275107959,0.2707851847,0.25497443934999997,0.2896900821,0.25497443934999997,0.24601767380000003
0.275107959,0.0,0.275107959,0.2707851847,0.25566806075,0.0,0.25566806075,0.24604761960000002
0.2733798772166666,0.0,0.2733798772166666,0.26817989056666663,0.2545050135333334,0.2896900821,0.2545050135333334,0.24516392853333335
0.2858586671666667,0.0,0.2858586671666667,0.29293660313333336,0.2592919168666667,0.2896900821,0.2592919168666667,0.2528363221666667
0.28539116308333334,0.0,0.28539116308333334,0.2922853053,0.25822466536666666,0.0,0.25822466536666666,0.25082706033333335
0.28774668455,0.0,0.28774668455,0.2964461424666667,0.25880032270000003,0.0,0.25880032270000003,0.2555533466
0.27231042223333335,0.0,0.27231042223333335,0.27445651109999997,0.25949937641666665,0.0,0.25949937641666665,0.25232429766666664
0.28281031316666666,0.0,0.28281031316666666,0.28661563523333333,0.2566879633333333,0.0,0.2566879633333333,0.2487778098
0.26959816821666666,0.0,0.26959816821666666,0.2641871604666666,0.2570582301166667,0.0,0.2570582301166667,0.25029382743333334
0.2875638733666667,0.0,0.2875638733666667,0.2948910453,0.2583368084166667,0.0,0.2583368084166667,0.25375152986666666
0.28142001218333335,0.0,0.28142001218333335,0.28570370593333333,0.2574441315166667,0.0,0.2574441315166667,0.2528862693
0.2887339917333333,0.0,0.2887339917333333,0.2967869835333334,0.26314074291666667,0.0,0.26314074291666667,0.2565805830666667
0.26488201340000006,0.2506111877,0.26488201340000006,0.25927806070000003,0.24946179275,0.3011624067,0.24946179275,0.24320527050000001
0.26974452255000003,0.26359556415,0.26974452255000003,0.2626818429,0.247391814025,0.26914075655,0.247391814025,0.24173516265
0.267132538675,0.28171110545,0.267132538675,0.26173822915,0.24836145922500003,0.27852986525,0.24836145922500003,0.24267715574999998
0.26813463255,0.2713720199,0.26813463255,0.25990101190000003,0.2474664022166667,0.27861345376666663,0.2474664022166667,0.24595476083333334
0.2626618538,0.2507488671,0.2626618538,0.2596607197,0.2466109997,0.2667408927,0.2466109997,0.24227561390000002
0.262759350775,0.28867155325000005,0.262759350775,0.25405773155,0.247130758025,0.29517436585,0.247130758025,0.2430137147
0.26662229118333336,0.2755249987,0.26662229118333336,0.2606127726333334,0.24836929265,0.2664581985,0.24836929265,0.24328696896666668
0.26491745447500004,0.29449732559999997,0.26491745447500004,0.25552268215,0.24799838595,0.25657056725000005,0.24799838595,0.2453635191
0.26392461451666666,0.2763836064333333,0.26392461451666666,0.2573549619,0.24792366433333332,0.27454591553333335,0.24792366433333332,0.24225606446666667
0.2686666855666666,0.25897982253333335,0.2686666855666666,0.2704169555,0.2448665549333333,0.27990661110000004,0.2448665549333333,0.23945936093333334
0.27288833745,0.27729016673333334,0.27288833745,0.27806332266666667,0.24569286461666665,0.27440773339999996,0.24569286461666665,0.24074555243333332
0.2768185915333334,0.26962486303333333,0.2768185915333334,0.26239529180000004,0.25648282703333336,0.0,0.25648282703333336,0.24785720206666664
0.2684530423166667,0.2833836533,0.2684530423166667,0.26130854416666666,0.24857130143333336,0.2810530030333333,0.24857130143333336,0.24496007266666667
0.2660798198166667,0.28240988250000004,0.2660798198166667,0.26129806213333334,0.24676790629999998,0.2835819725,0.24676790629999998,0.24209206410000003
0.2660798198166667,0.28240988250000004,0.2660798198166667,0.26129806213333334,0.2474615277,0.287210452,0.2474615277,0.2428530071666667
0.26435173803333334,0.27260512956666666,0.26435173803333334,0.25717900293333334,0.24629848048333336,0.2761570477,0.24629848048333336,0.24248627916666665
0.27683052798333335,0.25670090976666665,0.27683052798333335,0.2826646362333334,0.2510853838166667,0.29283356823333334,0.2510853838166667,0.24457224489999999
0.27636302389999995,0.2563080881,0.27636302389999995,0.28397547393333333,0.25001813231666664,0.28088502826666667,0.25001813231666664,0.24390866443333334
0.2787185453666667,0.28458937606666673,0.2787185453666667,0.27671039436666667,0.25059378965,0.2733455319,0.25059378965,0.24526872676666667
0.26328228305000007,0.26903032233333335,0.26328228305000007,0.2578455671666666,0.25129284336666663,0.2798644306,0.25129284336666663,0.24533723483333336
0.2737821739833333,0.29608726993333334,0.2737821739833333,0.2782540904333334,0.24848143028333333,0.2822915136333333,0.24848143028333333,0.24474654266666665
0.2605700290333333,0.2702340366333334,0.2605700290333333,0.2563325992,0.24885169706666668,0.27859405373333335,0.24885169706666668,0.2444078182666667
0.2785357341833334,0.25787304935,0.2785357341833334,0.2751864377,0.2501302753666667,0.27004778386666667,0.2501302753666667,0.2464493333
0.272391873,0.27142144853333333,0.272391873,0.2638873976666667,0.24923759846666668,0.2781611916666667,0.24923759846666668,0.24444412133333335
0.27970585255,0.25804992385000003,0.27970585255,0.27346400903333334,0.25493420986666665,0.3007048828,0.25493420986666665,0.2463243365
0.27101704746000005,0.28372697791999996,0.27101704746000005,0.26687115812,0.24522736281000004,0.26268136385999996,0.24522736281000004,0.24207467708000002
0.267413182,0.26476340559999995,0.267413182,0.25989054976666665,0.2464942448166667,0.27191265600000003,0.2464942448166667,0.24278021473333333
0.2699122594,0.28938877490000003,0.2699122594,0.2601054232,0.24398616490000002,0.26701536415,0.24398616490000002,0.2414294891
0.27146918636000006,0.28307090366,0.27146918636000006,0.2649044806,0.24604400302,0.27721637646,0.24604400302,0.24354564301999998
0.26530642983,0.27119188242000003,0.26530642983,0.25924676526,0.24739329317000003,0.2739561963,0.24739329317000003,0.24328927300000003
0.26202652256,0.28529143222000003,0.26202652256,0.25542453806,0.24555478985999998,0.27057673292000006,0.24555478985999998,0.24349501829999998
0.2666390848833334,0.26857117199999997,0.2666390848833334,0.26067922740000005,0.24779431703333335,0.2697018654666667,0.24779431703333335,0.24504007363333333
0.26242196344,0.26710897812,0.26242196344,0.25640553948000006,0.24761105198999997,0.2674927743,0.24761105198999997,0.24495288114
0.2619833719625,0.26333166142500003,0.2619833719625,0.25851514055,0.24822085255,0.27309265037499997,0.24822085255,0.243933576925
0.26339231689,0.2733913408,0.26339231689,0.25948812711999997,0.24266827202000005,0.27067591597999996,0.24266827202000005,0.23818010512
0.27145338118000006,0.27614407155,0.27145338118000006,0.26268267460000005,0.24907301974,0.28425454550000007,0.24907301974,0.24514093091999997
0.26573780995,0.2822463683,0.26573780995,0.26125087088,0.24798826085999998,0.27508118676,0.24798826085999998,0.24452084878
0.27560135027000005,0.26151695756000004,0.27560135027000005,0.27206907054,0.24675748197999997,0.28071546188,0.24675748197999997,0.24304708912
0.26748426746000004,0.28440880518,0.26748426746000004,0.25837714074,0.24735405907,0.27105931502,0.24735405907,0.24416150314
0.26530693122500004,0.280753342625,0.26530693122500004,0.260031515225,0.24810466590000002,0.27956936000000004,0.24810466590000002,0.24202514020000004
0.26530693122500004,0.280753342625,0.26530693122500004,0.260031515225,0.24755366915000002,0.2766752355,0.24755366915000002,0.2420509627
0.27795524883,0.27639452774,0.27795524883,0.28110500496,0.24912331775,0.27418929665,0.24912331775,0.24575539551999998
0.27808044908,0.27414747972,0.27808044908,0.28365020688,0.25013220737999997,0.26878443618,0.25013220737999997,0.24486344184000003
0.28108595550000004,0.25804992385000003,0.28108595550000004,0.27399711962,0.25191704695,0.2282768876,0.25191704695,0.24582399626
0.27930561136,0.26921264322500005,0.27930561136,0.27427273182,0.25190248356,0.2889082580666667,0.25190248356,0.24589905516
0.27611099181,0.28218618147499996,0.27611099181,0.27499002168,0.25068760817,0.26913386553333335,0.25068760817,0.24461395606000003
0.26692964297,0.27276169685,0.26692964297,0.26177775305999995,0.25172789841000004,0.26640949053333335,0.25172789841000004,0.24610156655999998
0.27845472757000006,0.28428500294000003,0.27845472757000006,0.27661120833999997,0.25075623273000003,0.2554058482,0.25075623273000003,0.2454293394
0.27559799854,0.283362097425,0.27559799854,0.27456564914000003,0.25015023375,0.28714326764,0.25015023375,0.24549858904000002
0.281147708725,0.2896900821,0.281147708725,0.26781731672500003,0.255642406825,0.0,0.255642406825,0.24844557982499998
0.26622830965,0.30314273410000003,0.26622830965,0.2558629914,0.24859613435,0.29758634030000003,0.24859613435,0.2431952963
0.2707481376,0.24538329567500003,0.2707481376,0.262874901175,0.2489457249625,0.2516858782,0.2489457249625,0.245432797725
0.27089216015000006,0.0,0.27089216015000006,0.26257924435,0.240787974025,0.27709551155,0.240787974025,0.2355228782
0.28083744667500005,0.29025144540000003,0.28083744667500005,0.271657096,0.24637770812499998,0.24509445865,0.24637770812499998,0.2414386603
0.2722923056,0.2732921449,0.2722923056,0.2617169603,0.24344700547500003,0.27246815685000003,0.24344700547500003,0.24076356695
0.2749334562,0.2993843926,0.2749334562,0.2697811176,0.245074426,0.2799797342,0.245074426,0.2415037857
0.2794321906,0.28563464810000005,0.2794321906,0.2708414387,0.244261683475,0.26842424945,0.244261683475,0.23932415280000002
0.27243042755,0.28495499675,0.27243042755,0.26571647945,0.24564769537499997,0.2661660355,0.24564769537499997,0.2397730855
0.271004437425,0.2780743882,0.271004437425,0.269631528,0.2469591782,0.2604035434,0.2469591782,0.24180854055
0.273352572675,0.2694281303,0.273352572675,0.26905409565,0.2453833807,0.279071727,0.2453833807,0.24166850245
0.2722386485,0.26567465,0.2722386485,0.271607104,0.245457561025,0.2799078293,0.245457561025,0.24198288605
0.2722386485,0.26567465,0.2722386485,0.271607104,0.24485966452500002,0.26534448070000005,0.24485966452500002,0.23910666730000002
0.2766606334,0.27782048335000004,0.2766606334,0.26978223705000004,0.245601245875,0.27659602065,0.245601245875,0.24065230940000001
0.286160077975,0.2896900821,0.286160077975,0.27518930375,0.252866705375,0.2791130947,0.252866705375,0.24229134385
0.283118601625,0.2733169087,0.283118601625,0.27615718985000004,0.25481955467499995,0.2242010727,0.25481955467499995,0.2421754123
0.28311687065,0.27739299585,0.28311687065,0.2775527952,0.24631240855000003,0.28158320215,0.24631240855000003,0.2422348625
0.277397352425,0.26751565075000006,0.277397352425,0.2694780083,0.24562291857500002,0.28258848555000005,0.24562291857500002,0.2422177391
0.28313023854999997,0.27745657945,0.28313023854999997,0.2751165084,0.2465874737,0.2636346487,0.2465874737,0.24263650545
0.28272524527500004,0.2745862895,0.28272524527500004,0.27729469765000003,0.251465547725,0.2851247335,0.251465547725,0.2412915887
0.277372872125,0.28360832840000005,0.277372872125,0.270317963,0.243015296575,0.2749801683,0.243015296575,0.23950695975000003
0.27686166225,0.2821684939,0.27686166225,0.27168105940000004,0.2464526669,0.2926711521,0.2464526669,0.24315964610000002
0.27463397745,0.28169280705,0.27463397745,0.27297441870000005,0.246062870775,0.26893564525,0.246062870775,0.24285041635000001
0.269008732,0.28945611590000003,0.269008732,0.2585183505,0.24510132690000003,0.2738807182,0.24510132690000003,0.24110497360000002
0.27123433665,0.28548878250000004,0.27123433665,0.26585793080000003,0.2441056239,0.2864051385,0.2441056239,0.23612293580000002
0.26931024405000004,0.289180749,0.26931024405000004,0.2588535824,0.24440262880000002,0.2697670518,0.24440262880000002,0.23879929090000002
0.27620346375000004,0.2839342453,0.27620346375000004,0.2700781315,0.2446169714,0.2632896332,0.2446169714,0.2396879983
0.27025903240000004,0.28538214440000004,0.27025903240000004,0.2608139235,0.24500620830000003,0.2719637829,0.24500620830000003,0.23723204620000002
0.2716193337,0.2752069461,0.2716193337,0.2659680813,0.2461935761,0.2847370218,0.2461935761,0.24121415140000002
0.2716868817,0.2839735035,0.2716868817,0.269751844,0.2460415762,0.2820518624,0.2460415762,0.2408654701
0.2716868817,0.2839735035,0.2716868817,0.269751844,0.2472458502,0.27233909770000003,0.2472458502,0.2407000377
0.26835417425,0.26261964860000003,0.26835417425,0.2644099135,0.24667771415,0.2987559044,0.24667771415,0.2396717791
0.2855013618,0.2710322155,0.2855013618,0.2723893284,0.2510617928,0.2896900821,0.2510617928,0.2408727461
0.2745919722,0.0,0.2745919722,0.2724310018,0.26070241065,0.0,0.26070241065,0.2415231428
0.28445422340000004,0.2896900821,0.28445422340000004,0.2727598958,0.25051621655,0.2348841814,0.25051621655,0.24188460220000002
0.27332238655,0.2871817471,0.27332238655,0.2701296415,0.24843556430000002,0.2852268839,0.24843556430000002,0.24302691910000002
0.27991771715,0.2837282075,0.27991771715,0.2710224935,0.24648948225,0.2888482953,0.24648948225,0.2424109726
0.28429866475,0.25725263130000003,0.28429866475,0.2705476283,0.25248856215,0.27646204080000003,0.25248856215,0.2406120642
0.2859877355,0.2264097656,0.2859877355,0.2725611664,0.26156915540000003,0.0,0.26156915540000003,0.2402850872
0.26751477585,0.2861023301,0.26751477585,0.26391703040000003,0.2450396748,0.2894268995,0.2450396748,0.2399046141
0.2775576328,0.2906868232,0.2775576328,0.2654267738,0.24806328495000002,0.2682781158,0.24806328495000002,0.23725603050000002
0.26617667395,0.2734037132,0.26617667395,0.2661539697,0.24593367305000002,0.2827557416,0.24593367305000002,0.2400904583
0.2726482818,0.0,0.2726482818,0.26170407430000003,0.25026123735,0.2618646046,0.25026123735,0.2426091763
0.26689365870000004,0.2605654056,0.26689365870000004,0.2606458404,0.24738192385,0.261791061,0.24738192385,0.2407152883
0.26955413345,0.297832635,0.26955413345,0.2604793136,0.25040034075,0.3084952219,0.25040034075,0.24582357670000002
0.26700263305000005,0.2656661845,0.26700263305000005,0.26196945,0.2470801849,0.2906625124,0.2470801849,0.24254510110000002
0.2703804777,0.2905451526,0.2703804777,0.2582289645,0.24977319645,0.26686372270000003,0.24977319645,0.2408703305
0.2727222649,0.2956675687,0.2727222649,0.2716351721,0.245306461,0.2877647062,0.245306461,0.23787553500000003
0.27532221205,0.2946194441,0.27532221205,0.2757730101,0.2458772303,0.2762709055,0.2458772303,0.2393447007
0.27890388725000004,0.0,0.27890388725000004,0.26837804060000003,0.26100469875,0.0,0.26100469875,0.24641164910000002
0.27008552195,0.2845703771,0.27008552195,0.2636646918,0.2494734284,0.2420201526,0.2494734284,0.2449488032
0.27189172955,0.2939617794,0.27189172955,0.2666690969,0.24990998115000002,0.28222578130000003,0.24990998115000002,0.2444787321
0.27189172955,0.2939617794,0.27189172955,0.2666690969,0.24615170544999998,0.28596745020000003,0.24615170544999998,0.24279448420000002
0.26557094870000003,0.27765510800000004,0.26557094870000003,0.2601170579,0.24737199640000002,0.2908618841,0.24737199640000002,0.2423104875
0.28100748215000004,0.2264097656,0.28100748215000004,0.2839183059,0.2525583462,0.2264097656,0.2525583462,0.2414563875
0.2800180373,0.281990948,0.2800180373,0.2882180493,0.2506769151,0.2896900821,0.2506769151,0.2485000671
0.2829431013,0.0,0.2829431013,0.2802133372,0.2526329886,0.0,0.2526329886,0.24366352570000002
0.26761302365000006,0.2242010727,0.26761302365000006,0.25984272010000004,0.2540760448,0.30038720150000003,0.2540760448,0.24286017880000002
0.2793901728,0.2776128546,0.2793901728,0.2851855206,0.24886042775,0.2659167812,0.24886042775,0.2419444651
0.27051495375,0.2727530949,0.27051495375,0.263794226,0.2499307438,0.25965488140000004,0.2499307438,0.2446777669
0.28131908250000004,0.281990948,0.28131908250000004,0.2812910695,0.2478622087,0.2692410938,0.2478622087,0.2452379735
0.27703029115,0.2692410938,0.27703029115,0.2685993083,0.2501167937,0.2811646412,0.2501167937,0.24496583360000002
