OHS-OR_CA1,OHS-XOR_CA1,OHS-PossOR_CA1,OHS-PossXOR_CA1
0.7895324666,0.7895324666,0.8868501416000001,0.8868501416000001
0.7969108739,0.7971643952,0.9073231741000001,0.9073231741000001
0.8606140322,0.8607056238,0.9072714957,0.9072714957
0.8040380004000001,0.8040380004000001,0.8974377109,0.8974377109
0.9009694643,0.9009694643,0.8940344347,0.8940640053000001
0.8768393994,0.8768393994,0.9095997577,0.9095997577
0.8157409368,0.8157409368,0.9049303759,0.9049303759
0.7590573104,0.7590573104,0.8999106856,0.9000106954
0.7978285514500001,0.7978285514500001,0.89325576295,0.8933083618000001
0.79866241585,0.79866241585,0.88199737915,0.88199737915
0.7758176773000001,0.7758176773000001,0.90417278925,0.90417278925
0.7721877687,0.7721877687,0.9095654491,0.9095654491
0.779132135,0.779132135,0.8976599519,0.8976599519
0.7815293749500001,0.7815293749500001,0.89882077315,0.89883378665
0.7746872443,0.7746872443,0.9093140896,0.9093611346
0.8532180705,0.8532180705,0.8821347042000001,0.8820873062000001
0.8052814563,0.8052814563,0.8899272666,0.889964737
0.8026203814,0.8026203814,0.8792436716,0.8792436716
0.8366269741500001,0.8366269741500001,0.8958666071500001,0.8958938323000001
0.7783568434,0.7783568434,0.8694951169,0.8694951169
0.7564685749000001,0.7564685749000001,0.8844301607,0.8844301607
0.7993015439000001,0.7993015439000001,0.8869224922000001,0.8869224922000001
0.7617156096000001,0.7617156096000001,0.8662955525,0.8662955525
0.764942938,0.764942938,0.8996168754,0.8996168754
0.7636798145,0.7636798145,0.9060035185,0.9059065773
0.7815311765999999,0.7815311765999999,0.83820371535,0.83820371535
0.76813880045,0.76813880045,0.8991188561000001,0.8991188561000001
0.8235746076000001,0.8235739758,0.88778909975,0.8878077738500001
0.8231329337000001,0.8231329337000001,0.9109645506,0.9109862427000001
0.7812384010000001,0.7812384010000001,0.8969903605,0.8969903605
0.7990972590000001,0.7990972590000001,0.8965314137,0.8965314137
0.86818941685,0.86823428145,0.92545646775,0.9254640889000001
0.8530576132000001,0.8530576132000001,0.9051388426,0.9051388426
0.888505909,0.8885077341000001,0.9170948747000001,0.9171211201
0.7996414894,0.7996414894,0.9038440675,0.9038440675
0.7932665574000001,0.7932665574000001,0.8828337556,0.8828337556
0.8112664258000001,0.8112664258000001,0.8543182954,0.8543182954
0.8076226851,0.8073624736,0.8817013628,0.8817013628
0.8019619866000001,0.8019619866000001,0.8712866077,0.8712866077
0.8033872853,0.8033872853,0.9095594359,0.9096173177
0.7781279183,0.7781279183,0.9056421716,0.905594391
0.9131782044000001,0.9131782044000001,0.9274112954,0.9274460722000001
0.8524047771000001,0.8524047771000001,0.9204349070000001,0.9204623621
0.7368527263,0.7368527263,0.9101970148,0.9102619427
0.7947824245,0.7947965908000001,0.9151151116,0.9151006171
0.8875789816,0.8875789816,0.9139625498,0.9140275754
0.8627565091,0.8627565091,0.8902479701,0.8903060180000001
0.8081357488,0.8081357488,0.9017847451000001,0.9018216461
0.7760530575,0.7760530575,0.8954376187,0.8954376187
0.759297777,0.759297777,0.9148911188000001,0.9148465415
0.7771065281,0.7771065281,0.9031552208,0.9031915477
0.7373230865,0.7373230865,0.8997373139,0.8997373139
0.7432407632,0.7120270378,0.9241723221,0.9242212957
0.7832360101,0.7832360101,0.9081653323000001,0.9081615272
0.7912992275,0.7912992275,0.9053163087,0.9053255375
0.7878723803000001,0.7878723803000001,0.9002117733,0.8881706935
0.7861580151,0.7861580151,0.8943709513,0.8943709513
0.7767298568000001,0.7767298568000001,0.9108143266000001,0.9108691394
0.7541467504,0.7541467504,0.9117344150000001,0.9117344150000001
0.7583328056,0.7583328056,0.8839496988000001,0.8838957915000001
0.764157109,0.764157109,0.9122414387000001,0.9123037613
0.7644817687000001,0.7644732816,0.9160409854,0.9160409854
0.7934179705000001,0.7934464156000001,0.9188976252000001,0.9189510969
0.7936513718,0.8477304426000001,0.8932445425000001,0.8934016087000001
0.7449444907,0.7449444907,0.8951646163,0.8951103955
0.7881221642,0.7882546913,0.8784278386000001,0.8784278386000001
0.8771601726,0.8773599665,0.926121713,0.9261693583
0.8368644479,0.8369998745,0.920335181,0.9204165018
0.8923335530000001,0.8924503379000001,0.9187127274,0.9188053425
0.9229733442,0.9229733442,0.9138389707000001,0.913864529
0.8657625142,0.8657902764000001,0.927601188,0.9276491246
0.8311702237,0.8311702237,0.8996460954000001,0.8997157056
0.8151285645,0.8151285645,0.8976439559,0.8976439559
0.81512734845,0.81512734845,0.90368228315,0.9037311369000001
0.7937841719000001,0.7937841719000001,0.9130090081000001,0.9130090081000001
0.7941165341,0.7941165341,0.9004275912,0.9005138578
0.80599217815,0.80599217815,0.9060965676000001,0.90619679705
0.8320739989,0.8320739989,0.9090603919,0.9090603919
0.8641710282,0.8641710282,0.9179677011,0.9179636475
0.8254177527000001,0.8254177527000001,0.9030552915500001,0.9030625336
0.8118450845,0.8118450845,0.8865551491,0.8865551491
0.8601118214500001,0.8601118214500001,0.9113571739999999,0.9113932031
0.8110136066,0.8110136066,0.9049598197000001,0.9049001082
0.8132404379,0.8132404379,0.8982139652000001,0.8981707612000001
0.8086208402,0.8086208402,0.9116945460000001,0.9116439147000001
0.7941620075,0.7941620075,0.8957614500000001,0.8957614500000001
0.8211176082,0.8212117727,0.8929959168,0.8866708277
0.8193049184000001,0.8195430841,0.8965718845,0.8965718845
0.8213039197,0.8213039197,0.8931647876500001,0.8932332631000001
0.8033326793,0.8035048902,0.8946065618000001,0.89470744555
0.84627230685,0.84633309085,0.9084328421500001,0.9085011174500001
0.7858570573,0.7858861904000001,0.9120936221,0.9120925806
0.8195831956,0.8197116109,0.8854021996,0.8854021996
0.8304633741,0.8304633741,0.9033828656,0.9033828656
0.8975823108000001,0.8977124165500001,0.92367946965,0.9237770942500001
0.8476150626000001,0.8477344596,0.9096017599,0.9096078319
0.8920099466,0.8921241765000001,0.9265867883000001,0.9266934337
0.8054124586,0.824262696,0.9155954137000001,0.9155954137000001
0.8302827728000001,0.8302827728000001,0.9068537345000001,0.9068537345000001
0.7903427884,0.7903427884,0.8833869993000001,0.8833869993000001
0.8456601094,0.8458772487,0.8969173469,0.8969502597000001
0.8308627813,0.8309419483,0.9117532921,0.9117532921
0.9317676284,0.9317757081,0.9146727018,0.914678779
0.9149452866000001,0.9149452866000001,0.9055997111,0.9056761008
0.8520674333,0.8520674333,0.9159345335,0.9159602792
0.7663659577,0.7663659577,0.86554078555,0.86554078555
0.7963439122,0.7963439122,0.8923634377,0.8923634377
0.7745099263,0.7745099263,0.8620558759,0.8620558759
0.7443006325000001,0.7443006325000001,0.90092895295,0.90091959195
0.79346502,0.79346502,0.9064855256000001,0.9064855256000001
0.8820335631,0.8820335631,0.8834663643,0.8834663643
0.7921802783,0.7921802783,0.9035275018,0.9035275018
0.7947437866,0.7947437866,0.9121002641,0.9122804619
0.8456163438,0.8456163438,0.8927332279,0.8927400545
0.7521175933,0.7521175933,0.9092914047,0.9092914047
0.8093206575,0.8093206575,0.9098324699,0.9098324699
0.7859460407000001,0.7859460407000001,0.8557507994,0.8558987268
0.7778502863000001,0.7778502863000001,0.875628476,0.875628476
0.7805419951,0.7800495072,0.8862084918,0.8862084918
0.7500625868,0.7500625868,0.8610187627,0.8610187627
0.77739932175,0.77739932175,0.87986729595,0.87986729595
0.75863688425,0.7587012537,0.89788070305,0.89788070305
0.8303705516000001,0.8198501568000001,0.9220107928500001,0.9220107928500001
0.8096644438,0.8096644438,0.9048981426,0.9048981426
0.8010491619000001,0.8010491619000001,0.8715465193,0.8715465193
0.789636169,0.789636169,0.869479175,0.869479175
0.87052860885,0.8705811036500001,0.9180544794000001,0.91808508845
0.8598806139,0.8426178279000001,0.8858795125000001,0.8858795125000001
0.8916129839,0.8916271172,0.9288038041000001,0.9288038041000001
0.7909207599,0.7909207599,0.9010242567000001,0.9010242567000001
0.7817461803,0.7817461803,0.8570130060000001,0.8570130060000001
0.7916213277,0.7916213277,0.8627465104,0.8627465104
0.7739425003,0.7739425003,0.9115292135,0.9115292135
0.7527353547000001,0.7527353547000001,0.887338104,0.887338104
0.7759270982,0.7759270982,0.8391708569,0.8391708569
0.7712994284,0.7712994284,0.8644599621,0.8644599621
0.7305767896500001,0.7305767896500001,0.8947983314000001,0.8947983314000001
0.7802945716,0.7802945716,0.8918486101,0.8918486101
0.88800837,0.88800837,0.9196292769000001,0.9196292769000001
0.79508764045,0.79508764045,0.8966522697000001,0.8966711442
0.8344382793,0.8344382793,0.910714224,0.910714224
0.83088241845,0.83088241845,0.9002013821500001,0.9002013821500001
0.7609646472,0.7609646472,0.9075751671000001,0.9075751671000001
0.7736545083,0.7736545083,0.8821808429,0.8821808429
0.791285691,0.791285691,0.8728763956000001,0.8728763956000001
0.7358950831000001,0.7358950831000001,0.8918084605000001,0.8918084605000001
0.7797438032,0.7801004017000001,0.889238014,0.889238014
0.8052446089,0.8052446089,0.9053604036,0.9053604036
0.76956272065,0.76956272065,0.8701733927,0.8701733927
0.77621368435,0.77621368435,0.8901285316,0.8901285316
0.84918260435,0.8493853491500001,0.89816097345,0.89816097345
0.8170916805,0.8170916805,0.8949121442,0.8949633282
0.7904267238,0.7911545027,0.8958610844,0.8958610844
0.8160623225,0.8160623225,0.9098224421000001,0.9098224421000001
0.8764135541,0.87643954575,0.9144556048,0.9144699267
0.8402083437000001,0.8404070949,0.8975189198,0.8975189198
0.8913020030000001,0.8913100896,0.9204088823000001,0.9204260323000001
0.7710845388,0.7710845388,0.8883679313,0.8883679313
0.758034301,0.758034301,0.8473488656,0.8473488656
0.7623166804,0.7623166804,0.8792240981,0.8792240981
0.8005277633000001,0.8006792121,0.9056442741,0.9056442741
0.8126480973,0.8126480973,0.8795009481,0.8795009481
0.7654222286,0.7654222286,0.8923306599,0.8923306599
0.725351983,0.725351983,0.8933337401,0.8933337401
0.7918108174,0.7918108174,0.8931134981000001,0.8931134981000001
0.8799375211,0.8799375211,0.8846352434,0.8845308535
0.7940151641000001,0.7940151641000001,0.9129730450000001,0.9129730450000001
0.7746776961,0.7746776961,0.9141733604000001,0.9141733604000001
0.7804266415000001,0.7804266415000001,0.866984967,0.866984967
0.7644546133,0.7644546133,0.9142067151000001,0.9142067151000001
0.7462937519,0.7462937519,0.8791643588,0.8789445572000001
0.7565225247,0.7565225247,0.8971363314,0.8971363314
0.7752127365,0.7752127365,0.8752305136,0.8752305136
0.846106546,0.846106546,0.8904203007,0.8904203007
0.8519500697,0.8519500697,0.9131504739,0.9131504739
0.8035281067000001,0.8035281067000001,0.8925788392,0.8925788392
0.8068601597,0.8068601597,0.8445022732,0.8445022732
0.8704582912000001,0.8704729638,0.9173885313000001,0.9173954148000001
0.8259962095000001,0.8259962095000001,0.9069543523,0.9069543523
0.8924700673,0.8924897935,0.9238412412,0.9238535805
0.7470158584000001,0.7470158584000001,0.9034331696000001,0.9034331696000001
0.7762258574,0.7762258574,0.9034540684000001,0.9034817336000001
0.8789340221,0.8789340221,0.8818532011,0.8818532011
0.7958852789,0.7958852789,0.8692311487000001,0.8692311487000001
0.7785144390000001,0.7785144390000001,0.8516427506,0.8516427506
0.7821524419,0.7821524419,0.9153678712000001,0.9153678712000001
0.7977654070000001,0.7867673096000001,0.8800964065,0.8800964065
0.7518555490000001,0.7518555490000001,0.8987089462000001,0.8987089462000001
0.7587746752000001,0.7587746752000001,0.9071227528,0.9071227528
0.7790913899,0.7790913899,0.8879509787000001,0.8879509787000001
0.8507125028,0.8507125028,0.8781718719,0.8781718719
0.8134275926000001,0.8134275926000001,0.9171247782,0.9171728579
0.802377914,0.802377914,0.8997469216,0.8997469216
0.7621968485,0.7621968485,0.8542601995,0.8542601995
0.8704749171,0.8747516085,0.9277822191,0.9277888634
0.8277981694000001,0.8278210509,0.8984351338000001,0.8984351338000001
0.8926062971000001,0.8926228041000001,0.9307683427000001,0.9307610209
0.7883095689,0.7883095689,0.8956044322000001,0.8958023616
0.7661802847,0.7661802847,0.8914921986000001,0.8915319808000001
0.7614350963000001,0.7614350963000001,0.90960865895,0.9096675215000001
0.7453490689000001,0.7475470146000001,0.9073148549000001,0.9073148549000001
0.8421735861999999,0.8421735861999999,0.9017457372,0.90172042015
0.7471583768000001,0.7471583768000001,0.8972115705,0.8972115705
0.7257972942,0.7257972942,0.8990716079000001,0.8990716079000001
0.7823546572000001,0.7823546572000001,0.8968104509,0.8968104509
0.7883133978,0.7883133978,0.9001076680000001,0.9001076680000001
0.7276414425000001,0.7276414425000001,0.9059822076,0.9059822076
0.7439156541,0.7439156541,0.9084033667,0.9084393891
0.7492872146,0.7494174827,0.9033036378000001,0.9032811735
0.7424804391500001,0.74251254055,0.905292866,0.9052713936500001
0.79141936915,0.791467347,0.9060955609000001,0.9061297298000001
0.7801934577,0.7801934577,0.918573445,0.9186601473
0.7276395771,0.7276476538000001,0.9125009869,0.9125009869
0.7334009364,0.7334009364,0.9112717643,0.9114241887000001
0.8895350688000001,0.8896648139500001,0.92551745895,0.9255737407
0.8106681465000001,0.8453393209000001,0.9169138996,0.9169600904
0.8927672476,0.8928723451,0.9121872653,0.9122533431000001
0.7728604382,0.7728752122,0.9091674354,0.9091674354
0.7307048683,0.7307048683,0.9051379775,0.9051379775
0.7305443743000001,0.7305443743000001,0.9033967075,0.9033293003
0.7955716995000001,0.7958761925000001,0.9038801884000001,0.9038801884000001
0.7447105582,0.7447105582,0.8893858978,0.8893858978
0.80717004,0.80717004,0.9091354558,0.9092024166
0.7904855048,0.7904855048,0.9098181612,0.9098080669
0.7816114892,0.7816114892,0.8799337124000001,0.8799337124000001
0.7860531163000001,0.7860531163000001,0.9096273748,0.9096827797
0.7378927590000001,0.7378927590000001,0.8752369866,0.8752369866
0.8217369790000001,0.8217369790000001,0.9042449166000001,0.9042934662000001
0.7652017666,0.7653477981,0.9016842602,0.9016459578
0.7267947517000001,0.7267947517000001,0.9201027885,0.9201027885
0.7949971197,0.7952652293,0.9030436943000001,0.9031091104000001
0.7647524362,0.7647524362,0.9055515187000001,0.9057700203
0.7717048408,0.7717048408,0.8986485776,0.8986485776
0.7862406267000001,0.7862406267000001,0.8909691171,0.8909691171
0.8744489045,0.8878611221,0.92591612,0.9259960884
0.8019436102,0.8020228411,0.9168485548,0.9168574874000001
0.8759476606000001,0.8761627551000001,0.9167664790000001,0.916867854
0.8821741834,0.8821741834,0.9083878346,0.9084727083
0.8769812988000001,0.8769812988000001,0.8928224027,0.8927430596
0.8183850262,0.8183850262,0.8980021811000001,0.8980833805
0.8606711913,0.8606711913,0.911821324,0.9119351577
0.8468681069,0.8468681069,0.8934721775000001,0.8934721775000001
0.851113474,0.8631560879,0.9105376777,0.9105376777
0.8415907243,0.8415907243,0.9072491558,0.9072877556000001
0.9039350587,0.9039350587,0.9233330508,0.9233664563
0.7647454295,0.7649005418,0.903604457,0.9036999865
0.8666031377000001,0.8666031377000001,0.9170129752,0.9170745935
0.8523014600000001,0.8523014600000001,0.8971925116,0.8971925116
0.8733972296,0.8734613612000001,0.9214533436000001,0.9215138946
0.8915500841,0.8915994593000001,0.9112272213,0.9112272213
0.9012996745,0.9013988606000001,0.9189107025000001,0.9189934509000001
0.8026762093,0.8026762093,0.8943595950000001,0.8943595950000001
0.8473670605,0.8473670605,0.91275706325,0.91276434875
0.7730747314,0.7730747314,0.8714362577,0.871454724
0.8213309314,0.8213309314,0.902440816,0.9025228032
0.8131293002000001,0.8131293002000001,0.8873073963,0.8873073963
0.7958912949,0.7958912949,0.8794336372,0.8794336372
0.7816895707,0.7816895707,0.8861804576000001,0.8861804576000001
0.8171446816,0.8171446816,0.8871600502,0.8871600502
0.80602387305,0.80602387305,0.91064172745,0.91064172745
0.79296214265,0.79296214265,0.8987553005,0.8987846496
0.8343282120000001,0.83445547995,0.8965545618999999,0.8965843651500001
0.75500937,0.75500937,0.9109046447,0.9109142085
0.7929389073,0.7929389073,0.9027048108,0.9027048108
0.8016917241,0.8016917241,0.9090498748,0.9090498748
0.8827568706000001,0.8828137269,0.9187747037,0.9188120285000001
0.8592859639,0.8594218808,0.8817483331,0.8817483331
0.8967443059,0.8967918292,0.9256036485,0.9256195609000001
0.7850091539,0.7850091539,0.9201189545,0.9201189545
0.8048157592,0.8048157592,0.9062268037000001,0.9062268037000001
0.8011380422000001,0.8011380422000001,0.8850934911,0.8850934911
0.8132049666000001,0.8132049666000001,0.8969759749,0.8969759749
0.7895964901,0.7895964901,0.8909110807,0.8909110807
0.7910014358,0.7910014358,0.9130997191,0.9130997191
0.8120648309,0.8120648309,0.9109555117,0.9109555117
0.7978378260000001,0.7978378260000001,0.8846961763000001,0.8845392734
0.8044837804,0.7888208931,0.8778267037,0.8780236325
0.8204605162,0.8204605162,0.898785355,0.898785355
0.8616646456,0.8616646456,0.9045109901,0.9044334214
0.736595428,0.736595428,0.9097408795,0.909782704
0.8095941577,0.8095941577,0.8961970402,0.8963140229000001
0.811093884,0.811093884,0.8680625200000001,0.8680625200000001
0.8699507506,0.8699652381,0.9269163335,0.9269255782
0.8209655123,0.8210306859000001,0.9097874758000001,0.9097458489
0.8990476034,0.8911074868000001,0.9180557248000001,0.9180635203
0.8854718538,0.8854718538,0.9054123909,0.9054149174
0.8755025321000001,0.8755025321000001,0.9089787505,0.909017276
0.8933053398,0.8933053398,0.9050769098,0.9050547728
0.8823031773000001,0.8823031773000001,0.9142988822,0.9143441665
0.8012185909,0.8012185909,0.8876215350000001,0.8876215350000001
0.7669204553000001,0.7672702908,0.8953765406,0.8955868313
0.8378243204,0.83788593155,0.89773067615,0.89773067615
0.80705078005,0.80710425755,0.9006881012000001,0.9007515899
0.8808928969,0.8666507450500001,0.9041935785,0.9042543507
0.7642042749,0.7642042749,0.9168776247,0.9168956104
0.7662606873000001,0.7667364719,0.9200945749,0.9201546917000001
0.8177055819,0.8177055819,0.8724668924000001,0.8724668924000001
0.8855987885000001,0.8857325071000001,0.9201327911000001,0.9202504938
0.8587120846,0.8588160921,0.8984276815000001,0.8984911639000001
0.9009486012000001,0.9010938462,0.9062908931,0.9063708278
0.8800585798,0.8800585798,0.8978523846,0.8979312615
0.8803908218000001,0.8804300187,0.9094480813,0.9095020944000001
0.8972549674,0.8972549674,0.9202122301000001,0.9202122301000001
0.8912421394000001,0.8913627155,0.9108593006000001,0.9108593006000001
0.8837087038,0.8837087038,0.909087666,0.9091020249
0.7516705195000001,0.7516705195000001,0.8824609176,0.8824609176
0.7899349088000001,0.7899349088000001,0.9039864119000001,0.9039864119000001
0.7972559193000001,0.7972559193000001,0.9086035570000001,0.9086035570000001
0.8132039002,0.8132039002,0.8674153577,0.8674153577
0.7691969797,0.7691969797,0.8972456885000001,0.8972456885000001
0.8429744136,0.8429744136,0.9116750621,0.9116750621
0.8757444926,0.8758406654,0.9087288567,0.9087754644
0.7680523715,0.7680523715,0.8847693590000001,0.8847693590000001
0.7910046449,0.7910046449,0.8854534608,0.8854534608
0.7665522884,0.7665522884,0.8561907047,0.8561907047
0.8013632882,0.8013632882,0.8692762537000001,0.8693990441
0.7889214975000001,0.7889214975000001,0.8833976885,0.8833976885
0.7762642286,0.7762642286,0.8880359694000001,0.8880359694000001
0.839279564,0.839279564,0.8730430996,0.8730430996
0.79473583,0.79473583,0.9146418749,0.9148124804000001
0.7742132012,0.7742132012,0.8979817861,0.8981944911
0.8227398274000001,0.8194462297,0.9110469393,0.9111463080000001
0.8908820608,0.8909854379000001,0.9211702149000001,0.9212401424000001
0.7648547734000001,0.7648547734000001,0.8814972595,0.8814972595
0.7937220580000001,0.7937220580000001,0.8917898444000001,0.8917898444000001
0.8087387220000001,0.8087387220000001,0.9135515388000001,0.9135515388000001
0.8112262138,0.8113368327,0.8973832743,0.8974020433000001
0.7838339757,0.7838339757,0.8977539476,0.8977539476
0.769193557,0.769193557,0.8976304483,0.8976304483
0.8194087348,0.8194087348,0.8790152537,0.8790152537
0.7725109256,0.7725109256,0.9023186756,0.9024579075
0.8288089149000001,0.8288211248,0.8985130881000001,0.8984562728000001
0.8965463049,0.8965580097,0.9148779693,0.9148899376
0.7593106317,0.7593106317,0.8924005330000001,0.8924005330000001
0.763639948,0.763639948,0.9151163359000001,0.9151163359000001
0.7681127677,0.7681127677,0.8916794195000001,0.8916794195000001
0.8535140754,0.8313553896,0.9080841792000001,0.9082247785
0.7467326314,0.7467326314,0.9067529327,0.9068487137000001
0.8182847157,0.8182847157,0.8774086835,0.8774086835
0.7641120083,0.7641120083,0.8890781860000001,0.8890781860000001
0.8286955627,0.8286904276,0.8813571727,0.8813571727
0.8985893077,0.8985998267,0.9039116586,0.9039203969
0.7665430059,0.7665430059,0.8677197746,0.8677197746
0.7934173077000001,0.7934173077000001,0.9055234181,0.9055234181
0.7929584380000001,0.7929584380000001,0.8946804424,0.8946804424
0.8135865789000001,0.8135865789000001,0.8482305573000001,0.8482305573000001
0.7600223773,0.7600223773,0.8892945192,0.8892945192
0.754432208925,0.754432208925,0.8986071025750001,0.89857414945
0.772121211,0.772121211,0.89174459125,0.8917922477
0.7576733517500001,0.7576733517500001,0.90050508775,0.90050508775
0.7382582824,0.7382582824,0.9033769515000001,0.90341440585
0.7640872552500001,0.7640872552500001,0.900977053525,0.901001175725
0.7849290154500002,0.7849290154500002,0.89835017905,0.8984241116
0.7854548723500001,0.7854548723500001,0.9213943946,0.9214966842000001
0.8677793312500001,0.8677793312500001,0.9107322230750001,0.9107462014750001
0.8354759522,0.8354759522,0.90960556615,0.9096372469
0.8001774784500001,0.8001774784500001,0.9008820903250001,0.900868988075
0.772350274,0.772350274,0.8943840411,0.8943840411
0.80298034105,0.80298034105,0.8972900493,0.8972900493
0.7993448917000001,0.7993448917000001,0.8764015637,0.8764015637
0.7354728412,0.7354728412,0.8993632187,0.8993632187
0.7785738234,0.7785738234,0.8561197305000001,0.8561197305000001
0.7538418094,0.7538418094,0.88757532645,0.88757532645
0.77676361265,0.77676361265,0.9101807964,0.9101807964
0.7521512348999999,0.7521512348999999,0.8859866287,0.8860741282000001
0.76355182515,0.76355182515,0.8823334435500001,0.8823334435500001
0.74968689774,0.74969864858,0.89040345872,0.8904403443
0.78640853446,0.78640853446,0.9005430458599999,0.9005307248600001
0.799830585,0.799830585,0.9137657427000001,0.913778744
0.8617962198800001,0.8617962198800001,0.9047869651000001,0.9047970379600001
0.8528245776000001,0.8528245776000001,0.90816161635,0.90816161635
0.82506463794,0.82506463794,0.8923107439000001,0.89231963562
0.74943162845,0.74943162845,0.8996081458,0.8996081458
0.7424145343,0.7424145343,0.8890066353,0.8890066353
0.75985948155,0.75985948155,0.9028605262,0.9029443194000001
0.7286733226000001,0.7286733226000001,0.8627866541,0.8627866541
0.7615336265333333,0.7615336265333333,0.8753425646,0.8753707557666667
0.7533389457499999,0.7533389457499999,0.89373135335,0.8938151388
0.863803552,0.863803552,0.8987366189,0.8987366189
0.79382286045,0.79382286045,0.8878405598000001,0.8878405598000001
0.75943276145,0.75943276145,0.89578321915,0.89578321915
0.78829370315,0.78829370315,0.9161274501500001,0.9161483822
0.7742233404500001,0.7742233404500001,0.9055423871000001,0.9055970181499999
0.8831662939,0.8831662939,0.91686874225,0.9168975022500001
0.8340309107,0.8340309107,0.9005488795500001,0.90055998945
0.8393007858000001,0.8393007858000001,0.9003779502,0.90042626385
0.754713848325,0.754713848325,0.9010123177750001,0.9010123177750001
0.8014520296000001,0.8014520296000001,0.9025220044333334,0.9024782898333333
0.8769172820333334,0.8769172820333334,0.9121090667333333,0.9121275001333333
0.811498509175,0.811498509175,0.9060957632000001,0.9061230759250001
0.799299568,0.799299568,0.8891269378,0.88921717565
0.8087009215500001,0.8087009215500001,0.85460579265,0.85460579265
0.7676866096000001,0.7676866096000001,0.8676837665000001,0.8676837665000001
0.7975789252000001,0.7975789252000001,0.8769798656000001,0.8769798656000001
0.7751834063,0.7751834063,0.8702784851500001,0.8702784851500001
0.76624817335,0.76624817335,0.8809023301000001,0.8809023301000001
0.79693243785,0.79693243785,0.91008106545,0.91006015485
0.8397843674000001,0.8397843674000001,0.8886144627,0.8886177613
0.7621394423000001,0.7621394423000001,0.8680750442,0.8680750442
0.7915478926,0.7915478926,0.90621259145,0.9062059191
0.7796745234,0.7796745234,0.912140787,0.9121855688
0.87523994755,0.87523994755,0.9247190483000001,0.9159672062
0.8280331188500001,0.8280331188500001,0.91084573945,0.910850366
0.8290871936,0.8290871936,0.8933404437500001,0.8933404437500001
0.7724067084799999,0.7724067084799999,0.90255368228,0.9026247430600002
0.79390925375,0.7808399273,0.9073421574,0.907375927
0.8616783911600001,0.8616820133,0.91096704672,0.9109976096400001
0.8360499855500001,0.8360499855500001,0.9076772074000001,0.9077076608500001
0.7998353190166667,0.7998659326499999,0.8974559900833334,0.89752657735
0.7663486282,0.7663486282,0.90335934225,0.90335934225
0.74340707905,0.74340707905,0.8968915635500001,0.8968915635500001
0.7482188216000001,0.7482188216000001,0.9001567435000001,0.9001567435000001
0.7710901224000001,0.7710901224000001,0.8930954090000001,0.8930954090000001
0.7592443459,0.7592443459,0.8939818861500001,0.8939818861500001
0.7530213392,0.7530213392,0.9017680159500001,0.90180385515
0.7788242192000001,0.7788242192000001,0.8968034126000001,0.89687349845
0.8355363335,0.8355363335,0.9121994959,0.9121994959
0.7815848007,0.7815566682,0.91331105645,0.9133547096000001
0.8727953885399999,0.8727953885399999,0.91621231734,0.91622417316
0.8245568830000001,0.8245605561,0.90680561255,0.91398524585
0.81669253936,0.81669253936,0.9106209888800001,0.91064986288
0.8194181863500001,0.8194181863500001,0.8928566726,0.8928566726
0.7657968398,0.7657968398,0.8675223054500001,0.8675223054500001
0.7924733632000001,0.7924733632000001,0.8821063604500001,0.8822276545500001
0.7925913607,0.7925913607,0.8669662567,0.8669662567
0.7720723107,0.7720723107,0.8910121003333334,0.8909853080666666
0.779931377,0.779931377,0.89899473175,0.8990131023500001
0.8348784337,0.8348784337,0.8965591067,0.8964754234000001
0.8583691347,0.85838280245,0.9125722906,0.91625932045
0.8281085795500001,0.8281085795500001,0.91365956275,0.913686926
0.8023556380500001,0.8023556380500001,0.90640382885,0.9064830879500001
0.9069745028,0.9069745028,0.91638231685,0.9164424091000001
0.8933114580600001,0.8933096271800002,0.9210907292000001,0.92114649842
0.86568473885,0.86568473885,0.9115451507000001,0.9115655264
0.8975591898499999,0.8975591898499999,0.89919062325,0.8992200587500001
0.8723262546000001,0.8723262546000001,0.90693381995,0.90695987815
0.9164953247000001,0.9164953247000001,0.9129008714,0.9129008714
0.9025064741333333,0.9025064741333333,0.8970637561666667,0.9038037691666667
0.8401192875500001,0.8401192875500001,0.91457280725,0.9146054994
0.8998105848,0.8998105848,0.9237466647,0.9238262857
0.8545049804,0.8545049804,0.9111873149,0.9112385216500001
0.8226403225000001,0.8226403225000001,0.8944731221500001,0.8944928216500001
0.81389158065,0.81389158065,0.8827993148,0.88285220685
0.8076937709,0.8076937709,0.8959679941500001,0.8959679941500001
0.8113810403,0.8113810403,0.91023526,0.91023526
0.8300103560000001,0.8300103560000001,0.8942866413249999,0.8942866413249999
0.8392140918,0.8392140918,0.91291446595,0.9129058824
0.8218064131,0.8218064131,0.9141929418,0.9142011129000001
0.8653721172000001,0.8653721172000001,0.9091630896,0.9092061126000001
0.8293694029,0.8293694029,0.8567513014,0.8567513014
0.8048824572000001,0.8048824572000001,0.864283109,0.864283109
0.7972794027500001,0.7972794027500001,0.86622043515,0.86635273485
0.7922394129,0.7922394129,0.9007151436,0.9007151436
0.8645463923000001,0.8645463923000001,0.8946962755000001,0.8946962755000001
0.7745779011,0.80029261965,0.87601446495,0.87601446495
0.7866614362000001,0.7866614362000001,0.8493430182,0.8493430182
0.7712473655000001,0.7712473655000001,0.87900915415,0.87900915415
0.7787924638500001,0.7787924638500001,0.8923505748,0.8923505748
