OHS-OR_SUB,OHS-XOR_SUB,OHS-PossOR_SUB,OHS-PossXOR_SUB
0.9051398602999999,0.9052644048666667,0.9136159587666667,0.9152888094666668
0.90471056996,0.90479586542,0.91491184826,0.9101728162
0.906243948775,0.9021499552500001,0.91192798325,0.912059234675
0.9164299857800001,0.9139002613599999,0.92216158746,0.9237437719000001
0.8944057150999999,0.8951763721600001,0.91373720122,0.91377563336
0.90677715078,0.90599622772,0.91981379288,0.91460593944
0.8746236031400001,0.87655255176,0.91754944196,0.91762094828
0.9041072401600001,0.90421036608,0.90991234326,0.9100211744000001
0.9078222742000001,0.9079450423250001,0.91967623185,0.9197532902500001
0.9078222742000001,0.9079450423250001,0.9188809707250001,0.9136327068750001
0.85971532786,0.85990989916,0.9199060155000002,0.9199508642399999
0.847500831,0.84771291334,0.91187333662,0.9108651169399999
0.8727749608000002,0.87697835502,0.9115513093000001,0.9115701772400001
0.8758155357999999,0.8759239328400001,0.91402171928,0.9140683678400002
0.86995055822,0.8700932702600002,0.9098123533000001,0.90984811934
0.8992843392000001,0.89934932962,0.9114308087199999,0.91149403212
0.8671818656200001,0.86731521908,0.91170104768,0.91176313734
0.8699733092,0.8735746344,0.91308438342,0.9131662730600001
0.891856740075,0.891911377175,0.8989720434,0.89897567385
0.9188978635,0.9190086465,0.9253216244,0.9254671923000001
0.899523756675,0.8996478343250001,0.9118708857500001,0.9128922827000001
0.91839186955,0.91839250855,0.9292825416000001,0.9278503225500001
0.88527987745,0.8852853461500001,0.9280574425000001,0.9282373313500001
0.9141992621,0.91436897895,0.92315341175,0.91797347885
0.8909162972,0.8911699674,0.9160396713000001,0.9161674695
0.8866882302000001,0.88698357885,0.9260784955500001,0.92630376825
0.906462239,0.9065822051000001,0.91449379725,0.9146140393000001
0.8897383524,0.8786681601,0.921326851,0.9214420215500001
0.8932965230500001,0.8934450779,0.92074554275,0.92084004865
0.8753689975000001,0.8755422125000001,0.9179423638499999,0.9129246203500001
0.8753689975000001,0.8755422125000001,0.9188579680500001,0.9190490098999999
0.8886763926500001,0.8888246371,0.91539688495,0.91552431885
0.8611139938500001,0.8611207561,0.92223997565,0.92225264055
0.85948669445,0.8595167587,0.9143980235,0.9144111098500001
0.8596685085,0.8599603801,0.91897824395,0.9191202067
0.8796435752,0.87977918465,0.9139092022,0.91403607285
0.8688995393500001,0.8598182474,0.9205252778,0.92064173405
0.8546942268000001,0.8548073067,0.9087926265,0.9088513901
0.8997292694500001,0.9000629828,0.9193707288,0.91953619845
0.8900416096,0.8902449461,0.9246794713,0.9247180817
0.87290297905,0.8731447641500001,0.9224858567,0.92261887455
0.9263945729,0.9265044002,0.9238206813000001,0.9240001148
0.9089885829000001,0.9092956267000001,0.926184428,0.9263822642
0.9237834707,0.9239895028,0.9208790917,0.9211494002
0.8940412295,0.8943462285,0.9237519003,0.9238896277
0.9148466393,0.9149479973,0.9214815662,0.9216541954
0.8934909122,0.8937187173000001,0.9148635291,0.9149957995
0.8884433060000001,0.8886063588,0.9232197036,0.9233170808000001
0.8884433060000001,0.8886063588,0.9111785663,0.9192561220000001
0.8930394934,0.8932011264,0.9240241610000001,0.9241091073000001
0.8750631018,0.8751369492000001,0.9256332030000001,0.9256498877
0.879412442,0.879412442,0.9170156370000001,0.9170156370000001
0.8765885033,0.8766089877000001,0.9237319422,0.9161700420000001
0.8884929682,0.8887357149,0.9134926197000001,0.9135701268
0.8497289992,0.8499924256,0.9247972971,0.9249716168000001
0.8975470556,0.8747456170000001,0.9135163121000001,0.9135571272
0.8784397394000001,0.8784800209,0.9204466734000001,0.920470746
0.899103689,0.8993300972,0.9188680323,0.9189571332
0.8905302903000001,0.8907125627,0.9368102301000001,0.9368967668
0.888049874,0.8881658318000001,0.9214583424,0.9215625835000001
0.9057115012,0.9057274283000001,0.9068839654,0.9069327647000001
0.9097197781,0.909817803,0.9248664564,0.9249298023
0.9013669415000001,0.9014457632,0.9218080004,0.9218803241
0.9112153573,0.9112985105,0.9095471797,0.909641032
0.9113878885000001,0.9115901877,0.9128062543000001,0.9128995854
0.8753630928,0.8756241167000001,0.9201021884,0.9201702869
0.8560706441,0.8562694538000001,0.9250782033,0.9252355506000001
0.891121052,0.8911448255000001,0.9011266515,0.9011655259
0.9146796296,0.914682065,0.9076678184,0.9076700984
0.8946978683000001,0.8948298165,0.9096310834,0.9097282243
0.8946978683000001,0.8948298165,0.9234886974000001,0.9236080282
0.9112918725,0.9114221775,0.9227067881000001,0.9228722455
0.8620630968,0.8622153346,0.9125005060000001,0.9125723068
0.8332436459,0.8333351762000001,0.9214853395,0.9215071871
0.8688401743,0.8688437951,0.9035266368,0.9035038008
0.9198695056,0.9199406233,0.9222911202,0.9223608804000001
0.835141294,0.8353960487000001,0.9149260685,0.91507298
0.8983487702,0.8983839592,0.9128730144,0.9129988359000001
0.8665785889000001,0.8562092581,0.9216829821,0.9218189455
0.8783788758000001,0.8784933751,0.9123453331,0.9125559393
0.8460840405000001,0.8460738281,0.8961023679000001,0.8961122582000001
0.9001466450400001,0.8960231545200001,0.91339218986,0.9135023893600002
0.8966053425,0.896607287725,0.9188886091,0.914879334625
0.8808240494000001,0.8808314071333333,0.9119380271666667,0.9120559419
0.892622479825,0.89262816605,0.9263634608,0.9265001686750001
0.8881444033058825,0.8881483693411765,0.9171244840058825,0.9176876751705882
0.9015372713,0.9015437701,0.9143527422500001,0.9144945626500001
0.89947754635,0.8991636049916667,0.9123079751750001,0.9121861261750001
0.9065621087588235,0.9067088663470589,0.9168845370411765,0.916364984882353
0.88153434046,0.8816973473499999,0.9167742111500001,0.9160036073500001
0.89959262845,0.89909000795,0.91727654144375,0.9176120976375
0.8928714463066666,0.8930111783400001,0.9188696563666665,0.9181648423600001
0.9177216539461538,0.9179304750615382,0.9278624249769233,0.9274987617384617
0.8884502163500001,0.88862170165,0.921053543,0.92115521595
0.8490029281,0.8490448355,0.9148723182,0.9149690139000001
0.8874272094999999,0.8875034100727273,0.915051462818182,0.9151184171454546
0.9201881027000001,0.9203123346500001,0.9222230867000001,0.922451521
0.85428190545,0.8544958683,0.92913967715,0.92923528365
0.8727159649666666,0.8728620447000001,0.9149034818333334,0.9150067356666667
0.894566335425,0.8926550673083332,0.9199415318416667,0.92095531
0.8767039772,0.87676639495,0.9202551401500001,0.9202404919
0.900876669825,0.90108900265,0.920917125625,0.9202103196000001
0.8818395883000001,0.8833540901636365,0.9203339710636365,0.9207850848363638
0.904989898,0.9050609286,0.91722314125,0.9173208368000001
0.8643196698666666,0.8644543807999999,0.9076664187666666,0.9077345608666668
0.9002200570555554,0.8973823822777778,0.919012895688889,0.9191211703777777
0.91233642125,0.9123892652500001,0.9105623891000001,0.9106461655
0.8951860724,0.8953361276,0.9121982743000001,0.9101668457500001
0.899733773025,0.8999234636875001,0.9216371470375001,0.9206903596625
0.8951860724,0.8953361276,0.9212774594,0.9213710802
0.899733773025,0.8999234636875001,0.9187353862375001,0.918874944875
0.8919325810000001,0.8920947262500001,0.91625962805,0.9163958777000001
0.84474228582,0.8472544085666666,0.9197748154266666,0.9196363309333333
0.8208746511733335,0.8279083895933333,0.9150394519799999,0.9145455217400001
0.8409135513733333,0.8445073143733334,0.9169013738666666,0.9169177933266667
0.8721189612133334,0.8701645525800001,0.9117525474133333,0.9118129838800001
0.8525586134666667,0.8504293810000001,0.9142222794866668,0.9152734845866668
0.9068740743,0.9069587232000001,0.9138555492666667,0.9139683075000001
0.8780441638083333,0.8768121691666667,0.9169337896333335,0.9163401377666668
0.8481905779,0.8483365518999999,0.9064019520400001,0.9064502582199999
0.8621204921900001,0.8622516766,0.91751828877,0.9164979430500001
0.8681028648800001,0.8672436349399999,0.9124676391666667,0.9114270217866667
0.8655468485333334,0.8659948957583334,0.9125937396749998,0.9114024695333333
0.8718336886,0.8719523408750001,0.91562033275,0.9156846231000001
0.8922347241625,0.8924274821875,0.920357951425,0.9196190405375
0.8378975642333334,0.8379267247666666,0.9056593806333334,0.9056593806333334
0.8971818943333334,0.8974693333666667,0.9171912639666667,0.9173284351000001
0.90969330645,0.9096894907499999,0.9182364543000001,0.9182944343
0.9067105564666668,0.9068140779,0.9172863694333334,0.9137816393666668
0.8918975783333334,0.8920207509666668,0.9163811586000001,0.9164304181333334
0.8951430281,0.8951721725,0.9167874666333334,0.9168199818666668
0.9149367184666667,0.9151337531333334,0.9231331704333333,0.9232834149666665
0.9068782729,0.9071119845,0.92758012255,0.92775208955
0.89071811385,0.8908912543,0.9166481122000001,0.91990703585
0.87417400845,0.8744609106000001,0.92140355905,0.9215273255
0.88651379285,0.8865846506,0.91622365185,0.9163267847000001
0.91260809305,0.9126137296500001,0.92285439705,0.9231315795
0.92667128945,0.92693988825,0.9281675945500001,0.9284259178500001
0.9320240877,0.9322115887,0.9290926047,0.9292271194
0.9250915827000001,0.9253720376500001,0.9348533330000001,0.93503698485
0.93561745475,0.9357354839500001,0.9232111973000001,0.92338630755
0.92259670235,0.9226816041500001,0.9273077713000001,0.92741703705
0.91857905765,0.93045726975,0.9244253610000001,0.9228815219500001
0.9313714259500001,0.9315186939,0.9262375589,0.92634324855
0.9313714259500001,0.9315186939,0.921782544,0.9219075828500001
0.9282858373,0.9284373749,0.9251318471000001,0.92526946435
0.91054103385,0.9105713935,0.9264110912000001,0.9264394364
0.91167155975,0.9116814173500001,0.92231615975,0.9223259852000001
0.91198832365,0.91421093405,0.92301816805,0.92315643545
0.9317573499,0.93185626165,0.9219955194,0.9221337245500001
0.9030780509,0.91292866345,0.9305046487,0.93060636885
0.90998350205,0.9100273693,0.92263822685,0.9226686286500001
0.9177114416500001,0.918059123,0.9342817454500001,0.9345330952500001
0.9350487581,0.9352011156000001,0.9278772245,0.92809397
0.9238329912500001,0.9202545392000001,0.9274968419,0.92760739875
0.8806096063,0.8806107296500001,0.91630150595,0.91639767205
0.8862402686000002,0.88624629982,0.9111264228,0.9107535707800001
0.9197483621,0.9197547652333333,0.9166462130999999,0.9168329501666667
0.9087241297800001,0.9088404322199999,0.91358760032,0.9136924603600001
0.9020575790800001,0.90217215038,0.90853950524,0.908645902
0.903704113875,0.903796747875,0.9116860867250001,0.911787525625
0.9074193276200001,0.9074920285200001,0.9159604260800001,0.91603875804
0.9160417885000001,0.9161693475,0.9208398203,0.9209879243
0.86826672345,0.8683881235500001,0.9165794149000001,0.9167301078000001
0.9005289103,0.9005596301000001,0.9121735838,0.9122381931
0.9067712433,0.9068192493,0.9100079735000001,0.9100582392000001
0.8576973322,0.8578636377500001,0.9173989854,0.91750337955
0.8997576588666667,0.8982156734000001,0.9236247258666667,0.9237279567000001
0.8884010886,0.8884220805,0.90249248495,0.9024896704
0.8955047201,0.8956855723333333,0.9225526455666667,0.9227012592333335
0.89400536735,0.89409496655,0.9210709756,0.92111083475
0.8981709634,0.8982474478333334,0.9085874670000001,0.9087069635333335
0.9030134136000001,0.9030916359500001,0.9203857694,0.9205032173500001
0.9030134136000001,0.9030916359500001,0.9147202162000001,0.914855368
0.9049445512500001,0.90502641885,0.92444324275,0.9245447717499999
0.84968186498,0.84976336112,0.90824262448,0.9082983142
0.822361066,0.8225227261600001,0.9148278816000002,0.9148915613399999
0.8657279472200001,0.86582334266,0.91568828018,0.91575480846
0.89272780346,0.8928123130200001,0.90874192618,0.90880270546
0.8696203117,0.8698038913200001,0.9202875268199999,0.92034383588
0.9115302509666666,0.9116090531666666,0.9062196203666666,0.9062753375666667
0.89746708485,0.8975272989,0.9253145811000001,0.9253766505500001
0.85580999436,0.855936161,0.9109601393,0.9109893083799999
0.8951620721200001,0.89049706586,0.9206159815400001,0.9206811943400002
0.8842817761800001,0.8785208078,0.9071497451200001,0.9071421123200001
0.8901985682,0.8902010153500001,0.91348430865,0.91355629265
0.87275018335,0.88051951625,0.92176961635,0.9217795938
0.88702458245,0.8870297298,0.91742360545,0.91752665905
0.8730986597250001,0.8731025888625,0.9183260158750001,0.9179512531875
0.907400045325,0.907411681875,0.9182647408500001,0.91835102795
0.9120437627200001,0.9120517829400001,0.9133937821000002,0.9135041272600001
0.9047764454545454,0.9049058894545454,0.9185599317181818,0.9180383388363637
0.9097286049000001,0.9098020308,0.9080598109,0.9081167736
0.8986824503545455,0.8996821606363639,0.9152743167727273,0.9153806879545455
0.8937200902,0.8977327708555557,0.9138339231444443,0.9161116078
0.9164507030363637,0.9166526719818183,0.9256559235909091,0.9248527152181819
0.8846000483333333,0.8873167059,0.9129241864166667,0.91294608715
0.9115010436750001,0.9116968602500001,0.920449809925,0.924068173375
0.9023770108500001,0.90249486037,0.92067151396,0.9207905557500002
0.86131918721,0.85642707196,0.9184683285100002,0.9185959093999999
0.9053868028,0.9016942022666666,0.91962456105,0.9158350575833333
0.8837085001,0.883809651575,0.91072767315,0.9108179137000001
0.9079882472833334,0.9081200639666666,0.9200414972666667,0.9172215307333333
0.9079882472833334,0.9081200639666666,0.9150621845333333,0.9149800328500001
0.84558869365,0.8440208574666666,0.92251770255,0.9225964022333333
0.8240904172500002,0.8219132655000001,0.9131756250333334,0.9132345506333334
0.8454466161500002,0.8475196297166666,0.9125047191666668,0.9125323590833334
0.8569470630333335,0.8570500893166667,0.9058887252833333,0.9059247032000001
0.8475064695000002,0.8519967547833334,0.9138453545333333,0.91432779135
0.8785037160666667,0.8785742994166666,0.9118401835166668,0.9118901152333333
0.8621373177833335,0.86229925925,0.9215251727,0.9215610516166667
0.8814259170000002,0.8815214387833333,0.9121247028,0.91218570115
0.8867136423666667,0.8867268516000001,0.9090265990666667,0.9090308777333335
0.8884015342333335,0.8885371097,0.9151994597000002,0.9152358646500001
0.90201242015,0.9022091502,0.9282405189,0.9284179098
0.8954690486,0.8956025504,0.9136376193,0.9136275576
0.89174463175,0.8919472186499999,0.93011172075,0.9302039048
0.8866294518,0.8867664675,0.9186853505,0.9188187934500001
0.8826481446000001,0.88280481105,0.91220090525,0.9122692138
0.88106374715,0.8811181372,0.9249085137499999,0.924972613
0.8940114905000001,0.8941098143,0.9195891127,0.9197057067500001
0.8940114905000001,0.8941098143,0.9224466195000001,0.91895479255
0.8780715719000001,0.87824950975,0.9217068177500001,0.9217981714500001
0.8481261207,0.8481534267499999,0.9081907142500001,0.9137580890500001
0.84205534545,0.8420593783000001,0.89424231485,0.8942411025
0.840471285,0.8405911463,0.92085283975,0.92091633975
0.88227507495,0.8823732393,0.9233854464,0.9235030754
0.8454707442,0.8605075478,0.91680781425,0.91680994525
0.8459233990500001,0.84595204225,0.90639020405,0.9064039009
0.88276589785,0.8830788845,0.9209554385500001,0.9211474798500001
0.8853210299000001,0.885389127,0.9171562401000001,0.9171961455000001
0.892562897,0.89269572575,0.9125612922,0.9126474619
0.8939881395999999,0.8939881395999999,0.9200693900333334,0.9201678770666667
0.8883843574666667,0.8885416904666666,0.9130476086666667,0.9131847083666668
0.8901440088000001,0.8918235223333334,0.9187481612666667,0.9188727820999999
0.8859009069333333,0.8813084551666668,0.9099706997333334,0.9100706804333334
0.8798864006333332,0.8801036722333334,0.9131242244333334,0.9132397409333334
0.9124991294,0.91269052385,0.9247334946500001,0.92490299665
0.87515707575,0.87526009485,0.9215791199000001,0.92161109295
0.8635939674,0.86369780185,0.91590631515,0.91598381885
0.9020096482000001,0.9021413561,0.9094215616,0.9094155236
0.9030597488000001,0.8969105043333334,0.919900152,0.9200764029
0.8746500524,0.87476550365,0.91138896505,0.91143929845
0.8460886677666667,0.8462870824333334,0.9138964976666667,0.9139959449999999
0.8268523814666667,0.8270652048999999,0.9161177322333334,0.9177308048333334
0.8562126144333334,0.8563204234,0.9153771996333333,0.9154034843666666
0.8599002924666667,0.8600146636333333,0.9112004228666667,0.9112926817666668
0.8510413647666667,0.8511999458333334,0.9128708489666667,0.9129524522000002
0.8823832738666667,0.8824647222666666,0.9120500076666667,0.912112991
0.84386075315,0.8440890867,0.91055449835,0.91235784585
0.8763859503,0.8726048228000001,0.9241197297,0.9242121295
0.8578696568333334,0.8579575581333333,0.9135412396333334,0.9136066178000001
0.8519700945,0.8520083755666668,0.9121009598333334,0.9121255653666668
0.8749217085333334,0.8783002763000001,0.9121393453333333,0.9121940146999999
0.8600951555000002,0.8601354937333334,0.9139499996666668,0.9139726901333334
0.8940895431,0.8940939192,0.91991219145,0.9199933178999999
0.8982913575750001,0.8984463898500001,0.916242899325,0.9163364785750001
0.88149375535,0.8816304959500001,0.9175431764,0.9176272582
0.884398088475,0.88451710195,0.9203183258,0.9204256525000001
0.8866556871500001,0.886796799775,0.91391468075,0.913974426375
0.918503596575,0.9186710811750001,0.923231972625,0.923376499525
0.8839067002250001,0.883954146,0.9200696436000001,0.9201304803000001
0.8946219342749999,0.894740379725,0.9181378498500001,0.9182652817500001
0.88176642345,0.8819480299500001,0.916326451225,0.9133519715000001
0.889131635125,0.889313498775,0.9135662922500001,0.913644939
0.9137708163666668,0.9139680894333333,0.9194244959000001,0.9195767984666667
0.9137708163666668,0.9139680894333333,0.9199554061333334,0.9219200089666667
0.8401130344,0.8428408669999999,0.9195623629,0.9196565701
0.82669399425,0.82963374325,0.91411173255,0.9122999313500001
0.85817834145,0.8632806631000001,0.921801238875,0.9218556846500001
0.852656176525,0.852714874225,0.9180247795250001,0.918061843275
0.8656408618,0.864445202825,0.9086652637000001,0.9087529838500001
0.875919353975,0.86990890995,0.920176788125,0.9202301893750001
0.8514017840250001,0.8515413542500001,0.9113944110500001,0.9114213177000001
0.8700935279,0.8701881892250001,0.914328566175,0.914333270675
0.8539452775,0.8540207478,0.90417506525,0.9041889819
0.8763021520000001,0.8763856578,0.900728513,0.9090717724
0.8755305043333333,0.8756478723666667,0.9140875843000001,0.9141438715666667
0.8753630858000001,0.8753672467,0.91395756465,0.9141345313
0.8931999927000001,0.89320169795,0.9211689837166667,0.9210067203333333
0.912635229,0.912753476,0.9270338715,0.9270622389000001
0.8906539668352941,0.8905544934529414,0.9179553436705883,0.9174525356
0.8845730084818183,0.8851106177636364,0.9153472049909092,0.9141224761090908
0.8809830481411766,0.8809039730529412,0.9183145917411766,0.9184048154058823
0.8818238179187501,0.8819646209500001,0.9139790616375001,0.9143052529437501
0.9150508644076923,0.9152408204461538,0.9252493611153846,0.9254195225538461
0.8691825466333333,0.8693387016999999,0.9228647866666667,0.919470268
0.8592290766,0.8592494087,0.9243844918,0.9243758190000001
