Rmax_OHK,OHK-AND_SUB,Rmax_OHK,OHK-OR_SUB,PossRmax_OHK,OHK-PossAND_SUB,PossRmax_OHK,OHK-PossOR_SUB
0.2222566936833333,0.0,0.2222566936833333,0.19704515613333332,0.17357390816666665,0.38340247163333335,0.17357390816666665,0.1582189515
0.3067553278666667,0.0,0.3067553278666667,0.2593705509,0.2230980127166667,0.4181656601,0.2230980127166667,0.1678380935
0.22227692983333336,0.0,0.22227692983333336,0.19312315653333334,0.1682850886,0.40629804926666674,0.1682850886,0.15501481693333333
0.21975952595,0.3258160026,0.21975952595,0.1967212998,0.1636200674,0.3774225939,0.1636200674,0.1635577513
0.23900021385,0.41364766735,0.23900021385,0.18947844290000002,0.17563533852500002,0.4305437138,0.17563533852500002,0.1620940367
0.2277266937,0.46623426600000006,0.2277266937,0.20391650755000001,0.186348528525,0.41819873255,0.186348528525,0.16098027995
0.24378515621666672,0.3435283852666667,0.24378515621666672,0.1933441371,0.17465555043333336,0.4179246556666667,0.17465555043333336,0.15952678496666667
0.2109072385,0.34105777870000004,0.2109072385,0.16357648200000002,0.16320697890000002,0.3478524938,0.16320697890000002,0.1526459168
0.21926415267500002,0.3803352711,0.21926415267500002,0.18818292940000003,0.170220488,0.34676093355000004,0.170220488,0.1580583808
0.23270225620000004,0.39885435306666667,0.23270225620000004,0.18936756483333336,0.17205706468333334,0.3999825283666667,0.17205706468333334,0.1622303706
0.22154417925000003,0.3205133875,0.22154417925000003,0.1980248534,0.17622372655000001,0.36748953135,0.17622372655000001,0.15141618890000003
0.22100372646666666,0.37566974033333334,0.22100372646666666,0.18310271616666665,0.16517026813333335,0.3949243056666667,0.16517026813333335,0.16010902366666666
0.24371043840000003,0.32045158696666665,0.24371043840000003,0.1690917207,0.15992671956666668,0.29945527596666666,0.15992671956666668,0.1542528707666667
0.2735671334166667,0.36988280803333334,0.2735671334166667,0.19674655176666667,0.16237515181666665,0.30385739856666666,0.16237515181666665,0.1523157346
0.3007202902166667,0.5049071958666668,0.3007202902166667,0.2421757359,0.20556303108333338,0.5793801643000001,0.20556303108333338,0.16694613096666666
0.2478009154833333,0.42872162519999996,0.2478009154833333,0.22228133833333333,0.1724222329666667,0.3698376055333334,0.1724222329666667,0.16498517229999998
0.23646553933333334,0.36766713340000007,0.23646553933333334,0.19177174640000003,0.1708661970166667,0.3643087811666667,0.1708661970166667,0.15448744553333335
0.23646553933333334,0.36766713340000007,0.23646553933333334,0.19177174640000003,0.17263530195000001,0.3428572088,0.17263530195000001,0.15150845736666668
0.2182401561666667,0.41010858803333333,0.2182401561666667,0.20114074790000003,0.16521710030000003,0.4078591698666667,0.16521710030000003,0.15392901756666666
0.31172168031666664,0.4370378450666667,0.31172168031666664,0.25353743053333333,0.18065303793333334,0.45640279133333334,0.18065303793333334,0.15439019543333332
0.3253028379666667,0.4486958239,0.3253028379666667,0.25383253643333337,0.1777155884,0.4016389783666667,0.1777155884,0.16317353213333333
0.3253376611166667,0.5446241571333333,0.3253376611166667,0.23288951950000003,0.19012003800000002,0.4426344295,0.19012003800000002,0.17017694490000002
0.2306335752833333,0.4413207931666667,0.2306335752833333,0.2098488846666667,0.18081798975000005,0.4602857628333334,0.18081798975000005,0.1625026655
0.26922260091666667,0.35793616603333334,0.26922260091666667,0.23468883643333335,0.17085062681666666,0.40540383583333334,0.17085062681666666,0.162527977
0.22262310105000002,0.4342686176333334,0.22262310105000002,0.19532725706666668,0.17840654118333332,0.37982017720000005,0.17840654118333332,0.1668553974
0.30324528455,0.49260414813333336,0.30324528455,0.21916553653333337,0.18641002768333334,0.43301101500000005,0.18641002768333334,0.165549889
0.27445219545,0.43967407156666666,0.27445219545,0.22312361636666667,0.1845415087333334,0.4273105746333334,0.1845415087333334,0.16500441973333332
0.30867021298333336,0.4828168036,0.30867021298333336,0.24379929806666667,0.19314867278333336,0.5514328376333334,0.19314867278333336,0.16423552833333332
0.2812705822166667,0.0,0.2812705822166667,0.21777727876666667,0.23287583091666667,0.0,0.23287583091666667,0.1783838868333333
0.19679218418333333,0.0,0.19679218418333333,0.1737693298,0.1780629068,0.38354157266666666,0.1780629068,0.1637496414
0.1978775247,0.444187983,0.1978775247,0.1680987606,0.1788509532,0.5204260415,0.1788509532,0.152540864
0.21171409600000002,0.39201926965,0.21171409600000002,0.1851616841,0.182686622925,0.36520527680000003,0.182686622925,0.1679867322
0.20044057585,0.39319671485,0.20044057585,0.1840553787,0.19339981292500003,0.5125212705000001,0.19339981292500003,0.17140506715
0.21830041056666669,0.43099843443333336,0.21830041056666669,0.19597690076666666,0.18443336863333334,0.4824424353666667,0.18443336863333334,0.16778653153333334
0.18902523725,0.4148422688,0.18902523725,0.17628563960000002,0.1784378647,0.4333757757,0.1784378647,0.1623059888
0.191978034825,0.36129742045,0.191978034825,0.1718862262,0.17727177240000003,0.4078610451,0.17727177240000003,0.15889320625
0.20721751055000004,0.44265193480000004,0.20721751055000004,0.19421275816666664,0.18183488288333335,0.47189658346666663,0.18183488288333335,0.15813416253333334
0.201321076,0.39830929265000004,0.201321076,0.17115610635,0.18739320005,0.39444294385,0.18739320005,0.16373855565
0.19551898081666666,0.38613761676666664,0.19551898081666666,0.17763360100000003,0.17494808633333334,0.4705259738666667,0.17494808633333334,0.16386187343333336
0.21822569275000003,0.29870814493333336,0.21822569275000003,0.21093638263333334,0.1697045377666667,0.37260449,0.1697045377666667,0.15648009893333334
0.2480823877666667,0.42108501886666666,0.2480823877666667,0.23190322113333336,0.17215297001666666,0.37932264926666664,0.17215297001666666,0.15463208716666665
0.27523554456666666,0.5793801643000001,0.27523554456666666,0.20515256693333336,0.21534084928333333,0.49877291220000003,0.21534084928333333,0.1814097602
0.22231616983333335,0.40858048053333335,0.22231616983333335,0.1883998629666667,0.18220005116666668,0.4326668896333333,0.18220005116666668,0.16959517500000001
0.21098079368333333,0.3847027916666667,0.21098079368333333,0.19635063863333335,0.18064401521666665,0.3949427678333333,0.18064401521666665,0.17045219223333333
0.21098079368333333,0.3847027916666667,0.21098079368333333,0.19635063863333335,0.18241312015,0.40332254543333335,0.18241312015,0.16100611966666667
0.19275541051666667,0.43611821840000004,0.19275541051666667,0.1719194083,0.1749949185,0.41732035370000004,0.1749949185,0.1662409983666667
0.2862369346666666,0.46418481066666667,0.2862369346666666,0.2848900960666667,0.19043085613333333,0.50162142255,0.19043085613333333,0.16966828796666666
0.2998180923166667,0.49088598906666664,0.2998180923166667,0.2859354053,0.18749340660000002,0.5207323226333334,0.18749340660000002,0.17447617569999999
0.29985291546666665,0.5173460438333334,0.29985291546666665,0.24584578696666667,0.1998978562,0.5245585701333334,0.1998978562,0.1669947232
0.20514882963333336,0.39203439100000004,0.20514882963333336,0.18752689636666667,0.19059580795,0.46418481066666667,0.19059580795,0.1678615522
0.2437378552666667,0.45816145630000005,0.2437378552666667,0.25754631096666664,0.18062844501666667,0.42118978496666665,0.18062844501666667,0.1676259716
0.19713835540000002,0.46061819806666665,0.19713835540000002,0.1787149497666667,0.18818435938333333,0.34686224820000006,0.18818435938333333,0.1694618471
0.27776053889999996,0.46192144130000007,0.27776053889999996,0.2468656508,0.19618784588333335,0.36202022283333335,0.19618784588333335,0.17193575656666668
0.24896744980000005,0.4181656601,0.24896744980000005,0.19367016313333332,0.19431932693333334,0.51021302075,0.19431932693333334,0.1749800552
0.28318546733333333,0.49877291220000003,0.28318546733333333,0.24627979983333334,0.20292649098333335,0.5,0.20292649098333335,0.17761644803333332
0.2812908183666667,0.0,0.2812908183666667,0.20893171633333332,0.22758701135,0.0,0.22758701135,0.18979672916666668
0.28902796095000005,0.0,0.28902796095000005,0.2102048493,0.23034927060000002,0.0,0.23034927060000002,0.1708554398
0.29288682914999997,0.0,0.29288682914999997,0.23929862400000002,0.23122362105,0.0,0.23122362105,0.1836591193
0.28161330900000003,0.3552453213,0.28161330900000003,0.21400236644999998,0.24193681105000003,0.5793801643000001,0.24193681105000003,0.18826554255
0.30279904475,0.42762266065,0.30279904475,0.25099919133333337,0.23395747318333338,0.5793801643000001,0.23395747318333338,0.18931647470000001
0.28017567350000006,0.0,0.28017567350000006,0.2189067136,0.2299361821,0.0,0.2299361821,0.18073482700000001
0.27315076797500004,0.4181656601,0.27315076797500004,0.20973612035,0.22580877052500004,0.0,0.22580877052500004,0.16978362255
0.29171614473333335,0.5,0.29171614473333335,0.22614247263333334,0.23135898743333336,0.0,0.23135898743333336,0.18029418056666668
0.28264855392500005,0.0,0.28264855392500005,0.23312391985,0.23072173965,0.4181656601,0.23072173965,0.18804293454999998
0.28001761500000005,0.0,0.28001761500000005,0.2112170456666667,0.22447219088333337,0.0,0.22447219088333337,0.18513872253333333
0.30272432693333334,0.0,0.30272432693333334,0.24200951043333332,0.2192286423166667,0.5471923774,0.2192286423166667,0.15996811986666667
0.33258102195,0.4828168036,0.33258102195,0.3051590288666666,0.22167707456666666,0.42762266065,0.22167707456666666,0.16468141736666667
0.3597341787500001,0.0,0.3597341787500001,0.3231036032666667,0.26486495383333336,0.0,0.26486495383333336,0.2226145444333333
0.3068148040166667,0.5,0.3068148040166667,0.24795037876666667,0.23172415571666669,0.0,0.23172415571666669,0.17843917843333335
0.2954794278666667,0.0,0.2954794278666667,0.22650826813333333,0.2301681197666667,0.5793801643000001,0.2301681197666667,0.17161736083333334
0.2954794278666667,0.0,0.2954794278666667,0.22650826813333333,0.23193722470000003,0.0,0.23193722470000003,0.16974029353333334
0.27725404470000004,0.0,0.27725404470000004,0.19591434470000002,0.22451902305000002,0.5793801643000001,0.22451902305000002,0.17430063813333332
0.37073556885000003,0.0,0.37073556885000003,0.3725791059666667,0.23995496068333333,0.5793801643000001,0.23995496068333333,0.19546239720000003
0.38431672650000004,0.0,0.38431672650000004,0.38341423543333336,0.23701751115000003,0.0,0.23701751115000003,0.21369828386666667
0.38435154965,0.0,0.38435154965,0.3881188047333333,0.24942196074999998,0.0,0.24942196074999998,0.21643228650000002
0.28964746381666673,0.0,0.28964746381666673,0.24951395,0.2401199125,0.0,0.2401199125,0.20336151756666668
0.32823648945000006,0.0,0.32823648945000006,0.30922219943333334,0.23015254956666667,0.0,0.23015254956666667,0.19204325233333333
0.2816369895833334,0.0,0.2816369895833334,0.20911715723333335,0.2377084639333333,0.0,0.2377084639333333,0.18863978960000002
0.3622591730833334,0.0,0.3622591730833334,0.3637611082,0.24571195043333335,0.0,0.24571195043333335,0.20129488556666666
0.3334660839833334,0.0,0.3334660839833334,0.32488020683333335,0.2438434314833334,0.0,0.2438434314833334,0.20352663823333336
0.36768410151666675,0.0,0.36768410151666675,0.3659517794,0.2524505955333333,0.0,0.2524505955333333,0.22164068093333333
0.20042083395,0.3139079809,0.20042083395,0.1751043703,0.16570835785,0.505383499,0.16570835785,0.15878200580000001
0.2104727956,0.44765495755000007,0.2104727956,0.1735122493,0.18132469125,0.43382869745,0.18132469125,0.16391376835
0.19919927545000002,0.40553158015,0.19919927545000002,0.1823876318,0.19203788125000001,0.41025908920000004,0.19203788125000001,0.167385254
0.2183206467166667,0.43088410373333336,0.2183206467166667,0.18068878696666668,0.1791445490666667,0.48810696506666673,0.1791445490666667,0.17395867733333334
0.1915685465,0.31265065010000004,0.1915685465,0.1776659464,0.16529526935,0.46771485970000004,0.16529526935,0.1654537124
0.190736734425,0.37348428525,0.190736734425,0.17063715285000003,0.175909840725,0.4650238056,0.175909840725,0.1645825902
0.20723774670000003,0.36822166010000007,0.20723774670000003,0.17861306913333333,0.17654606331666667,0.3646086286666666,0.17654606331666667,0.16191631839999998
0.20222214995000004,0.4242779741,0.20222214995000004,0.17317406610000002,0.179142428975,0.36250811390000004,0.179142428975,0.17947955775000002
0.19553921696666665,0.41797006926666663,0.19553921696666665,0.17717484326666666,0.16965926676666668,0.4082398099,0.16965926676666668,0.159573488
0.21824592890000002,0.338103679,0.21824592890000002,0.20477800263333334,0.1644157182,0.36012860953333337,0.1644157182,0.1540786587
0.24810262391666668,0.3662353410333334,0.24810262391666668,0.25665179450000003,0.16686415045000003,0.34774048576666666,0.16686415045000003,0.1575205876
0.27525578071666673,0.4244703271333334,0.27525578071666673,0.19965915073333332,0.21005202971666667,0.0,0.21005202971666667,0.18094759679999997
0.22233640598333335,0.4405433030333334,0.22233640598333335,0.17241814966666666,0.17691123160000002,0.44964514363333336,0.17691123160000002,0.1669802770666667
0.21100102983333335,0.4179866978333333,0.21100102983333335,0.1849768372,0.17535519565000002,0.4498348444333334,0.17535519565000002,0.16209159250000002
0.21100102983333335,0.4179866978333333,0.21100102983333335,0.1849768372,0.17712430058333337,0.3963187218,0.17712430058333337,0.16600547856666667
0.19277564666666666,0.3985126017,0.19277564666666666,0.1695948474,0.16970609893333333,0.4503617221666667,0.16970609893333333,0.1619816255333333
0.2862571708166667,0.4506020755,0.2862571708166667,0.2693292650333333,0.1851420365666667,0.47953056720000004,0.1851420365666667,0.16530328243333334
0.2998383284666667,0.5010809483666666,0.2998383284666667,0.29097781040000004,0.18220458703333334,0.5150045905,0.18220458703333334,0.16535105013333334
0.29987315161666667,0.5597287900333334,0.29987315161666667,0.2496103708,0.19460903663333337,0.5132763933,0.19460903663333337,0.17831628723333334
0.20516906578333335,0.4766631419666667,0.20516906578333335,0.18399173126666668,0.18530698838333337,0.49345420933333334,0.18530698838333337,0.1638918692
0.24375809141666668,0.46685992626666667,0.24375809141666668,0.26218582086666664,0.17533962545,0.4100017201000001,0.17533962545,0.17430692106666668
0.19715859155,0.4709354098333334,0.19715859155,0.18591593906666667,0.18289553981666665,0.44628152876666666,0.18289553981666665,0.16568468863333333
0.27778077505000004,0.46499471295,0.27778077505000004,0.24899621269999997,0.19089902631666666,0.5363282047333332,0.19089902631666666,0.17731643596666669
0.24898768595,0.5046685499666667,0.24898768595,0.21234963156666667,0.18903050736666668,0.5059906219666667,0.18903050736666668,0.16776873503333334
0.28320570348333335,0.53969008215,0.28320570348333335,0.23553364810000002,0.19763767141666666,0.5,0.19763767141666666,0.18124202396666667
0.22800172303000005,0.38228566384,0.22800172303000005,0.19277215486000002,0.17419713046000002,0.43727823592000004,0.17419713046000002,0.1659859402
0.2045668985,0.35352611986666665,0.2045668985,0.17230814270000003,0.17088328178333334,0.3176902980333334,0.17088328178333334,0.16509401243333333
0.21771485455,0.39758982384999997,0.21771485455,0.1717433653,0.16910332775000003,0.3576240207,0.16910332775000003,0.1582544655
0.22909637443,0.41974789874,0.22909637443,0.19835411324000002,0.17286842062000002,0.41243255651999994,0.17286842062000002,0.16707719704000001
0.20646922724000003,0.41939088876,0.20646922724000003,0.17529231572,0.17637130367,0.46892969828000003,0.17637130367,0.15757022838
0.1931079745,0.38883378038,0.1931079745,0.16620353854,0.17643431194,0.40259408134,0.17643431194,0.16132480178000003
0.22554030645,0.44271380356666673,0.22554030645,0.1863253458666667,0.18654758393333334,0.47272188670000004,0.18654758393333334,0.17281757860000002
0.19824125167,0.41256049782000004,0.19824125167,0.17904430984000003,0.17849924531,0.4257871402,0.17849924531,0.16914548755999997
0.2049175128125,0.400261308425,0.2049175128125,0.17854715725,0.183427796425,0.4253592415,0.183427796425,0.17162347325000002
0.18395434147,0.39213842236000007,0.18395434147,0.162882786,0.1634602,0.33180474464,0.1634602,0.15370981732
0.23265513288000003,0.431765461775,0.23265513288000003,0.1966821398,0.18265612164000003,0.5251918250600001,0.18265612164000003,0.17316359838
0.20069878056,0.3897184202,0.20069878056,0.18038167487999998,0.17825493892000002,0.46615497128000005,0.17825493892000002,0.16350645636
0.24284441488999997,0.35650905018,0.24284441488999997,0.22590127960000003,0.17762437374,0.45007094446,0.17762437374,0.16567407994
0.22157606448,0.43611542121999997,0.22157606448,0.17762043000000002,0.18332710305,0.37695749914,0.18332710305,0.17431641666000003
0.19453111211250002,0.4525609968,0.19453111211250002,0.177184693625,0.17792340207500001,0.443741202475,0.17792340207500001,0.1632268455
0.19453111211250002,0.4525609968,0.19453111211250002,0.177184693625,0.1736961190875,0.432347776375,0.1736961190875,0.16364328765
0.2797968107900001,0.49446510361999996,0.2797968107900001,0.26384284232,0.18617724434,0.412065544,0.18617724434,0.16545153198
0.30500660984000005,0.46717907059999997,0.30500660984000005,0.2849855206,0.18869352858,0.43674476624,0.18869352858,0.17457740792
0.29554886064999997,0.53969008215,0.29554886064999997,0.23883189266000002,0.20642457635000003,0.3552453213,0.20642457635000003,0.1778371078
0.26974581447999996,0.486630539625,0.26974581447999996,0.23579782878,0.19471899206,0.4522524539000001,0.19471899206,0.17305052362000004
0.2611816109,0.4760563272,0.2611816109,0.2454490978,0.18987131417999997,0.5332687352666667,0.18987131417999997,0.17646451400000002
0.22782132526000004,0.48876288177500005,0.22782132526000004,0.19238513588,0.19391754811,0.4068612012333334,0.19391754811,0.17582791445999998
0.28481219449,0.46508982258,0.28481219449,0.24464918584000003,0.19593596963,0.5184211036749999,0.19593596963,0.1744589945
0.24071113495000002,0.4845728936,0.24071113495000002,0.24250486107999997,0.19120460145,0.47375107429999996,0.19120460145,0.17434225886000002
0.2903597990875,0.5793801643000001,0.2903597990875,0.21134083330000003,0.2235374297125,0.0,0.2235374297125,0.19353060997500002
0.2110534551,0.41491538180000004,0.2110534551,0.16697486420000002,0.18206398810000002,0.3728194395,0.18206398810000002,0.15908908530000002
0.225808089025,0.3963354593,0.225808089025,0.1918152111,0.1830207210375,0.4120195033333333,0.1830207210375,0.17453694490000002
0.19819329055000004,0.0,0.19819329055000004,0.15262751165,0.159995357675,0.3105135804,0.159995357675,0.14279241060000003
0.25178023820000006,0.4863289836,0.25178023820000006,0.1998806347,0.17144234622500001,0.37655589310000004,0.17144234622500001,0.14927259920000002
0.22185445045000002,0.37584531025,0.22185445045000002,0.16123157570000002,0.16671464752499998,0.3230094748,0.16671464752499998,0.152475574
0.22889903925,0.3482985388,0.22889903925,0.1942588077,0.17016242675,0.41222475150000004,0.17016242675,0.1647128027
0.253881027525,0.3955682541,0.253881027525,0.19874399015,0.16987370635000001,0.3123769308,0.16987370635000001,0.15258688660000003
0.22776256547500004,0.41654694675000004,0.22776256547500004,0.17556334240000002,0.17016844955,0.3375985288,0.17016844955,0.16485580545
0.22743476845000002,0.3869191529,0.22743476845000002,0.19730587365000002,0.166815337575,0.4145135336,0.166815337575,0.15958532775
0.2281869071,0.35951373025,0.2281869071,0.19317922875,0.173035628125,0.3643754349,0.173035628125,0.1597251681
0.23188960952499998,0.37498925785000004,0.23188960952499998,0.21422582355000003,0.17676722107500004,0.41289986715000004,0.17676722107500004,0.16214313200000002
0.23188960952499998,0.37498925785000004,0.23188960952499998,0.21422582355000003,0.1735981839,0.3980981673,0.1735981839,0.16097012415
0.2408907763,0.36241002005,0.2408907763,0.19956220010000003,0.1706478995,0.36632281745,0.1706478995,0.16442536275000003
0.322388285575,0.5793801643000001,0.322388285575,0.23641076475,0.20225510397500002,0.4828168036,0.20225510397500002,0.15957287455000002
0.29886587222500005,0.3552453213,0.29886587222500005,0.23900433345,0.22004110765,0.3552453213,0.22004110765,0.1675179299
0.301103636625,0.37442322675000006,0.301103636625,0.24666483370000003,0.177914129175,0.3992337436,0.177914129175,0.16148126275000002
0.2457968193,0.37781148220000005,0.2457968193,0.2084962254,0.17543819600000002,0.3441802891,0.17543819600000002,0.16599659035000003
0.28974625505000007,0.38976874165000003,0.28974625505000007,0.22879115190000002,0.175889045775,0.3829878269,0.175889045775,0.15958559325
0.30376981670000003,0.3372840633,0.30376981670000003,0.24521421770000001,0.2108559301,0.36297801890000003,0.2108559301,0.1739134545
0.245638912925,0.40534749825000005,0.245638912925,0.18371602355,0.1699720063,0.34576454515,0.1699720063,0.15744607815
0.24381449500000002,0.3948218047,0.24381449500000002,0.1995257165,0.1701831013,0.44548950340000004,0.1701831013,0.15629519090000002
0.22582180940000002,0.42373106695,0.22582180940000002,0.21801519060000002,0.179247318725,0.47350124085,0.179247318725,0.15705377385000002
0.2019933437,0.43442709690000003,0.2019933437,0.14956526080000002,0.16921204509999999,0.3024120524,0.16921204509999999,0.15298674680000002
0.22308954745,0.31070338140000003,0.22308954745,0.17080055900000002,0.1576149084,0.3179275137,0.1576149084,0.1505831604
0.1902722488,0.2936648863,0.1902722488,0.1514905811,0.16595729105,0.3077926735,0.16595729105,0.1539358556
0.2376741661,0.35743119100000004,0.2376741661,0.1907343799,0.16579645935,0.4021512441,0.16579645935,0.15417739760000002
0.21971175645000002,0.40988085090000004,0.21971175645000002,0.1638376826,0.1637352055,0.3404450157,0.1637352055,0.1555859338
0.21971519355000002,0.3615993836,0.21971519355000002,0.1906016969,0.17436460275,0.4013498788,0.17436460275,0.1636612906
0.23097953650000003,0.3870313576,0.23097953650000003,0.1992227013,0.17286510994999998,0.4468537099,0.17286510994999998,0.1570056079
0.23097953650000003,0.3870313576,0.23097953650000003,0.1992227013,0.17385933544999999,0.3666733622,0.17385933544999999,0.1662608764
0.20283751485,0.2718643918,0.20283751485,0.1896572966,0.1817806425,0.3786164667,0.1817806425,0.1533955737
0.28901533695000003,0.3552453213,0.28901533695000003,0.2202553747,0.19989606575000002,0.5793801643000001,0.19989606575000002,0.1541001421
0.32926337895,0.0,0.32926337895,0.2146766765,0.28325885105000004,0.0,0.28325885105000004,0.16291697260000002
0.30290162705,0.5793801643000001,0.30290162705,0.21901831830000001,0.2068944848,0.3552453213,0.2068944848,0.1568832093
0.2333768511,0.43429588760000004,0.2333768511,0.199759879,0.17123014245,0.31048551480000003,0.17123014245,0.16481323180000002
0.27526535425,0.3699203505,0.27526535425,0.24956311550000002,0.16832456895,0.5153200586,0.16832456895,0.1525219271
0.3189937101,0.5544923071,0.3189937101,0.19535620780000001,0.19441198155,0.4471726223,0.19441198155,0.1655859061
0.30685685780000005,0.5,0.30685685780000005,0.21523837610000002,0.2514527688,0.0,0.2514527688,0.1608008474
0.20906005310000003,0.3878949447,0.20906005310000003,0.18293774370000002,0.16551395424999998,0.3610019975,0.16551395424999998,0.1592962412
0.22873621780000003,0.38501906490000004,0.22873621780000003,0.1926915875,0.1744797238,0.4090464641,0.1744797238,0.1407010594
0.19454844305000002,0.3359574059,0.19454844305000002,0.19760656540000002,0.17125504105,0.38748888140000004,0.17125504105,0.1569246986
0.22947070185000001,0.0,0.22947070185000001,0.1810657031,0.1826032659,0.3552453213,0.1826032659,0.17725873520000002
0.19194971355,0.42729856930000004,0.19194971355,0.1738689187,0.16820437770000002,0.43364056640000004,0.16820437770000002,0.1560150296
0.2062028814,0.41491538180000004,0.2062028814,0.18507035600000002,0.17741088975000002,0.4471726223,0.17741088975000002,0.161168649
0.2070684918,0.4471726223,0.2070684918,0.1758336182,0.1724991743,0.5544923071,0.1724991743,0.1767772683
0.2059163307,0.40890283850000003,0.2059163307,0.1730880601,0.16143790485,0.505383499,0.16143790485,0.1698289239
0.22415633885000003,0.4011125652,0.22415633885000003,0.20997073100000002,0.16463124420000003,0.3786164667,0.16463124420000003,0.15804494730000002
0.23867047475,0.3669032779,0.23867047475,0.23621161000000002,0.1616401273,0.3561463986,0.1616401273,0.15127801570000002
0.2746569027,0.0,0.2746569027,0.2044722235,0.2056548909,0.0,0.2056548909,0.19152644200000002
0.22644771865000002,0.5544923071,0.22644771865000002,0.17077204640000002,0.17535738080000002,0.2704260415,0.17535738080000002,0.1782921866
0.22128391225,0.42332812410000004,0.22128391225,0.1936610105,0.1777094099,0.49430425040000003,0.1777094099,0.1732873967
0.22128391225,0.42332812410000004,0.22128391225,0.1936610105,0.1711681341,0.44548950340000004,0.1711681341,0.1583241275
0.18713275340000002,0.4511066482,0.18713275340000002,0.1716274788,0.16680351920000003,0.3695627012,0.16680351920000003,0.1595428416
0.28734060865,0.5,0.28734060865,0.2657291423,0.18112308040000002,0.5,0.18112308040000002,0.1743491422
0.2982731701,0.4181656601,0.2982731701,0.3023916296,0.1801627556,0.5793801643000001,0.1801627556,0.1687679511
0.3088325407,0.0,0.3088325407,0.2535406425,0.19315912555,0.0,0.19315912555,0.18459318400000002
0.2048999467,0.3552453213,0.2048999467,0.1678943443,0.17781853870000003,0.5204260415,0.17781853870000003,0.16306503790000001
