Nspike_CA1,dt_OHK_CA1,Nspike_SUB,dt_OHK_SUB,Nspike_posCA1,dt_OHK_posCA1,Nspike_posSUB,dt_OHK_posSUB
1154.0,1.3135677565,4464.882352941177,0.5880113710588236,1154.0,1.4774048732,4464.882352941177,0.36843151250000006
1086.5,1.6103277741,3636.0,0.574161067975,1086.5,1.3814583469500001,3636.0,0.496955337275
374.0,1.8689325271000001,3420.6666666666665,0.7462800691666667,374.0,5.7087440997000005,3420.6666666666665,0.5775944457666667
2568.0,0.9155311554000001,2694.3333333333335,0.8715407045666668,2568.0,1.072304082,2694.3333333333335,0.6739896587
454.0,1.0383849479,3408.0,0.8533006991222223,454.0,4.7859703549,3408.0,0.5773956921111112
825.0,0.773999651,2882.75,0.9124222825375,825.0,2.820059617,2882.75,0.5886679420500001
632.0,1.6616768709,3637.0,0.6878986343250001,632.0,3.1717966585,3637.0,0.48078095849999997
405.0,1.101239823,5689.0,0.45306694010000004,405.0,2.820059617,5689.0,0.35747507573333337
485.25,0.836276849775,5138.375,0.3694007252625,485.25,4.003678299324999,5138.375,0.33358590447500003
327.4,0.8762408649,3637.0,0.6878986343250001,327.4,7.79097350056,3637.0,0.54563641205
665.5,1.13180899295,5689.0,0.45306694010000004,665.5,2.7181686332500004,5689.0,0.3662561381
549.5,0.7107835977,5138.375,0.3694007252625,549.5,3.9770893989999996,5138.375,0.33294555802500003
511.0,0.6434754537,3473.25,0.578928125075,511.0,3.6753747075,3473.25,0.42922748745000006
1199.6666666666667,1.0852437541666669,6482.666666666667,0.28149044850000005,1199.6666666666667,2.1091121607166667,6482.666666666667,0.24431767676666669
1664.8,0.95497872602,592.25,2.27219000295,1664.8,1.19701659896,592.25,3.068790341475
2479.5,0.7974252849500001,2178.6470588235293,0.6638746523882354,2479.5,0.6708374450000001,2178.6470588235293,0.937266972082353
6447.4,0.47638110798,210.75,0.41186721225,6447.4,0.32262969376000006,210.75,24.603761663925
2612.0,0.668527737,1865.4705882352941,0.4944987355647059,2612.0,0.7180921462000001,1865.4705882352941,1.0273201022941176
1460.0,1.5631986675166667,2037.0,0.564835025575,1460.0,1.2871271606166668,2037.0,1.433843114025
224.0,0.46987061705,881.1176470588235,0.824968979664706,224.0,8.8747163273,881.1176470588235,2.2730936270705886
174.5,1.4526473152000001,3405.25,0.762709118325,174.5,7.8713536910999995,3405.25,0.5716370274250001
100.5,0.8222689049,1533.8125,0.9548278524937501,100.5,22.726411272,1533.8125,1.50491918428125
79.0,1.101239823,3425.0,0.7216027355750001,79.0,23.39403569,3425.0,0.519150807875
181.75,3.0435762658500005,2106.8823529411766,0.579727035647059,181.75,9.385710017525,2106.8823529411766,0.9359553364
905.5,1.3780306227,920.5,0.94524889355,905.5,1.64781467545,920.5,1.6731687001500002
1734.0,1.44020099365,3370.0,0.45743213405000005,1734.0,0.9842082208,3370.0,0.5018422625750001
791.0,2.5073285269,1391.6153846153845,1.5055768634230768,791.0,1.5668342308,1391.6153846153845,1.3791796368692306
831.0,1.2460414774,552.25,0.759044967775,831.0,2.7115642902999997,552.25,4.492859342775
915.1666666666666,0.7102422794500001,1613.3333333333333,1.1715844130666666,915.1666666666666,2.1858772722833333,1613.3333333333333,1.3182329298666666
1151.5,0.9296179334000001,1629.1818181818182,1.8211759828818181,1151.5,1.6875707107500002,1629.1818181818182,1.7994276237818183
1850.0,1.077712349225,1556.7058823529412,0.9505415382882352,1850.0,1.0327394129499998,1556.7058823529412,1.1740092787058825
9460.25,0.2271428896,390.61538461538464,1.2021395295076922,9460.25,0.176659934925,390.61538461538464,4.932090695184616
203.5,0.6616911613,1714.0,1.195688157525,203.5,9.33835537985,1714.0,1.0522619946
958.5,1.5749804925,2464.8888888888887,0.8474985251555556,958.5,2.02609020645,2464.8888888888887,0.7400807910222222
1543.5,1.1345696068,178.66666666666666,8.369638529400001,1543.5,1.57767014705,178.66666666666666,19.359377252666665
446.0,2.23408329695,4074.6666666666665,0.4926246372333334,446.0,5.6033739491,4074.6666666666665,0.5015862883
367.0,0.54517356515,6641.75,0.43686031670000003,367.0,7.18823375115,6641.75,0.2890316419
902.5,0.7974252849500001,2001.5,1.1678993906,902.5,1.5912501418,2001.5,0.8436368105500001
890.5,1.97289815475,3475.6666666666665,0.7811833495333333,890.5,1.8218692326500001,3475.6666666666665,0.5092570396333334
260.0,0.773999651,8958.5,0.3072064417,260.0,8.6140074432,8958.5,0.27513901415
518.0,0.43003670580000003,3245.5,0.5769300306,518.0,2.3642190805,3245.5,0.44458277185000006
354.0,0.33448324420000003,3360.0,0.6264429279000001,354.0,4.9000988985500005,3360.0,0.45685525915
763.0,1.2282612400000001,6631.333333333333,0.428957748,763.0,2.5671194851,6631.333333333333,0.33584759690000004
1262.5,1.5695408720500001,349.0,1.6616768709,1262.5,1.24073357355,349.0,3.5674047394
2962.0,0.1780953862,1273.0,0.9232330360000001,2962.0,0.5769300306,1273.0,1.101239823
386.0,1.3930798271,993.0,1.4774048732,386.0,4.5128040902,993.0,1.8689325271000001
251.0,3.7833446756,270.0,2.3642190805,251.0,8.6140074432,270.0,5.0756717509
12084.0,0.2288032391,1342.0,0.7298224878,12084.0,0.1591687292,1342.0,0.773999651
2153.0,1.3135677565,165.0,0.1493076627,2153.0,0.6881668008,165.0,15.5038829596
10346.0,0.21243361530000002,4203.0,0.43003670580000003,10346.0,0.1407857093,4203.0,0.38234769700000004
649.0,0.8208509189000001,1082.0,1.3930798271,649.0,2.2292778153,1082.0,1.2385939538
359.0,0.40549173120000004,1732.5,0.7411952805,359.0,4.5128040902,1732.5,0.9709495208
56.0,0.1251732492,1346.0,1.5004272103999998,56.0,17.4376328318,1346.0,1.1257022621
601.0,3.5674047394,268.0,1.8689325271000001,601.0,2.820059617,268.0,9.1354252114
378.0,2.3642190805,256.0,2.3642190805,378.0,6.8094360764,256.0,8.6140074432
33203.75,0.065488323925,418.0,2.3642190805,33203.75,0.055214737025,418.0,2.1020385203
3413.25,0.4355159927,1202.0,0.5440009045,3413.25,0.5405550529500001,1202.0,1.3135677565
1058.6666666666667,0.9824360182,12902.0,0.2389297826,1058.6666666666667,3.2379012007,12902.0,0.1493076627
1894.0,1.3930798271,16786.0,0.1583454618,1894.0,0.8208509189000001,16786.0,0.08797725
1535.6666666666667,1.0562646503000002,4516.0,0.6488886732,1535.6666666666667,1.0785528328,4516.0,0.3399471707
364.0,0.6881668008,8589.0,0.28499737470000003,364.0,5.0756717509,8589.0,0.1780953862
823.3333333333334,2.384259740833333,5743.0,0.7298224878,823.3333333333334,3.4159258399,5743.0,0.2687307323
3229.3333333333335,0.4720651603666666,1626.5,1.5416507087000002,3229.3333333333335,0.5650445124,1626.5,0.9842082208
2766.0,0.4836738125,4871.0,0.40549173120000004,2766.0,0.5440009045,4871.0,0.3022486594
780.0,1.9820615944000002,2899.0,0.773999651,780.0,1.8689325271000001,2899.0,0.5129512564
1288.3333333333333,1.5967523443333331,6150.5,0.37143616975000004,1288.3333333333333,1.4134405223666668,6150.5,0.3146276874
1155.0,1.5749804925,4434.5,0.63845917025,1155.0,2.97310495485,4434.5,0.4079299066
937.0,1.1087204537666666,10367.0,0.22113413910000002,937.0,2.7058809313,10367.0,0.158618997
1095.0,1.5668342308,7763.0,0.3399471707,1095.0,1.3135677565,7763.0,0.2003086557
311.5,3.00631124545,5930.0,0.43003670580000003,311.5,6.339583419,5930.0,0.2687307323
1676.3333333333333,1.7074950208666666,4203.0,0.43003670580000003,1676.3333333333333,1.1069884755333332,4203.0,0.3205441882
1626.0,1.4774048732,5635.5,0.3474986021,1626.0,0.6881668008,5635.5,0.29972721255
250.0,2.9162122022,5927.0,0.3022486594,250.0,5.608336389233333,5927.0,0.3022486594
1083.0,1.9597146514,10306.0,0.2389297826,1083.0,1.60543102384,10306.0,0.1888757459
402.2,6.031740543660001,13818.0,0.1180288027,402.2,5.16926904786,13818.0,0.1180288027
719.75,1.922311224575,5049.0,0.43003670580000003,719.75,2.51185040215,5049.0,0.3399471707
4058.3333333333335,1.0457212606666666,3485.0,0.5129512564,4058.3333333333335,0.3750733455,3485.0,0.4560674216
1683.6666666666667,0.6078270066,6122.0,0.5440009045,1683.6666666666667,1.2255820015666667,6122.0,0.2389297826
1418.5454545454545,0.8925364959272727,3652.0,0.9791176068,1418.5454545454545,1.39052090955,3652.0,0.40549173120000004
1365.0,1.1208737045333332,3511.0,0.5769300306,1365.0,1.0841052313000001,3511.0,0.3399471707
575.25,0.8765758853750001,3094.0,0.43003670580000003,575.25,3.2688337164,3094.0,0.6118524022
504.6666666666667,2.451623545022222,5902.0,0.3022486594,504.6666666666667,5.768268646211111,5902.0,0.3022486594
608.9,1.5060136072599999,3410.0,0.5339599119,608.9,2.9235475999,3410.0,0.46317430075000005
613.3333333333334,0.4774921203333333,2587.0,0.773999651,613.3333333333334,3.956940726333333,2587.0,0.7298224878
592.0,2.2010874195500003,3901.0,0.5129512564,592.0,2.9406441407,3901.0,0.4836738125
2179.3333333333335,1.2039720775333334,7960.5,0.24058217380000002,2179.3333333333335,0.9495510649,7960.5,0.20169395080000002
1199.25,1.363255947625,3927.0,0.52434572165,1199.25,1.8001320324,3927.0,0.3538701953
1524.5,1.0698123854500001,4533.0,0.38234769700000004,1524.5,1.3448917230000001,4533.0,0.40549173120000004
980.5,0.79458323005,4711.0,0.4177642185,980.5,2.118960772875,4711.0,0.34053441535
3829.0,0.5769300306,4805.0,0.34053441535,3829.0,0.4560674216,4805.0,0.3422981782
1825.0,1.00875127735,4493.5,0.8456945388500001,1825.0,0.9511753214,4493.5,0.48471643070000003
524.0,0.1780953862,2571.0,0.7597134160000001,524.0,2.2292778153,2571.0,0.6917447076000001
1017.0,1.4774048732,6361.0,0.3605246425,1017.0,1.6616768709,6361.0,0.25339253230000003
1716.0,0.5769300306,2774.0,1.1678993906,1716.0,1.1678993906,2774.0,0.4560674216
2663.0,0.8968855974000001,621.25,3.435386400425,2663.0,0.6325484157000001,621.25,2.97857915335
1970.0,1.101239823,2199.0,0.9791176068,1970.0,0.5769300306,2199.0,0.8705381588000001
747.0,1.04062331395,1723.0,1.3135677565,747.0,2.8347216298499998,1723.0,0.9791176068
2813.5,1.2893223481,167.0,0.6118524022,2813.5,0.43673794945,167.0,8.6140074432
3732.0,0.7237340947,4771.0,0.7403367941333334,3732.0,0.6218886121,4771.0,0.38411052450000005
2368.5,1.0893433165,1330.0,1.3135677565,2368.5,0.6118524022,1330.0,1.3135677565
1398.0,1.2385939538,4615.0,0.5769300306,1398.0,1.0383849479,4615.0,0.3022486594
114.5,0.48658208775,5301.5,0.43222760852500003,114.5,5.5458266361,5301.5,0.29107977367500004
356.0,0.9232330360000001,1521.0,0.5769300306,356.0,5.7087440997000005,1521.0,0.9232330360000001
1114.0,1.9820615944000002,1946.0,1.3135677565,1114.0,1.762260467,1946.0,0.773999651
638.0,1.101239823,3141.25,0.98759207335,638.0,1.3930798271,3141.25,0.48652942615
1089.0,1.2385939538,1028.0,2.1020385203,1089.0,1.3930798271,1028.0,1.5668342308
21.0,10.2748576608,6487.0,0.5769300306,21.0,24.8101089822,6487.0,0.3022486594
1974.0,1.3135677565,1752.75,1.4448804914,1974.0,0.6488886732,1752.75,1.020284382125
1324.0,1.3135677565,4076.0,0.4836738125,1324.0,1.3930798271,4076.0,0.4836738125
1259.0,0.9791176068,5927.0,0.5129512564,1259.0,1.4774048732,5927.0,0.28499737470000003
815.0,0.38234769700000004,5491.0,0.6488886732,815.0,2.1020385203,5491.0,0.3605246425
963.0,0.5769300306,3972.75,0.5826938883,963.0,1.5668342308,3972.75,0.422580532025
1694.0,0.6118524022,2351.0,0.9496982850399999,1694.0,1.0383849479,2351.0,0.61695555136
4206.0,0.5769300306,4522.0,0.6881668008,4206.0,0.4560674216,4522.0,0.4560674216
618.3333333333334,0.9629437679666667,6592.0,0.3022486594,618.3333333333334,2.7460968569666666,6592.0,0.2687307323
593.3333333333334,1.2099602065333332,3166.0,0.5769300306,593.3333333333334,2.9413579537333336,3166.0,0.5769300306
779.0,1.0122364295000001,5100.0,0.4836738125,779.0,1.9820615944000002,5100.0,0.3605246425
549.0,0.7103663224500001,4819.0,0.5440009045,549.0,2.82493115325,4819.0,0.43003670580000003
305.0,2.9907617207,3966.0,0.6881668008,305.0,5.7087440997000005,3966.0,0.3605246425
98.0,1.5914634543999997,9557.0,0.21243361530000002,98.0,26.925286769466666,9557.0,0.1407857093
3184.0,1.0383849479,15031.0,0.21243361530000002,3184.0,0.5769300306,15031.0,0.10493997440000001
3380.0,0.8779174070666667,7484.0,0.40549173120000004,3380.0,0.4645073649,7484.0,0.2252925154
6847.5,0.4061922014,12973.0,0.1679303313,6847.5,0.21961921915,12973.0,0.13275015880000002
1651.0,0.8705381588000001,5217.0,0.4836738125,1651.0,1.3135677565,5217.0,0.3605246425
3748.0,0.6118524022,5392.0,0.4560674216,3748.0,0.4836738125,5392.0,0.3022486594
5570.0,0.6118524022,3440.0,0.8208509189000001,5570.0,0.3605246425,3440.0,0.4836738125
1332.5,0.9287843305,9778.0,0.25339253230000003,1332.5,1.3533237917999998,9778.0,0.1780953862
466.0,1.101239823,6756.0,0.3022486594,466.0,3.3637898912,6756.0,0.3205441882
220.23529411764707,4.142440109505882,9480.0,0.3399471707,220.23529411764707,11.123912084905882,9480.0,0.21243361530000002
227.25,2.9309194387,6404.0,0.6488886732,227.25,12.278812150499999,6404.0,0.3022486594
139.75,2.858135843425,3467.0,0.8705381588000001,139.75,13.14079981385,3467.0,0.6488886732
279.75,0.41592218983750007,6750.0,0.2687307323,279.75,10.4416674207875,6750.0,0.2389297826
26.75,8.802686420125001,5361.0,0.6118524022,26.75,57.336935596050004,5361.0,0.3205441882
149.5,0.62883673175,6784.0,0.773999651,149.5,16.98532723315,6784.0,0.3399471707
88.66666666666667,10.3058536881,7268.0,0.43003670580000003,88.66666666666667,37.52502908853334,7268.0,0.2687307323
110.14285714285714,0.3678482683571428,5391.0,0.6488886732,110.14285714285714,16.104606561071428,5391.0,0.4560674216
95.33333333333333,4.243905801533334,7957.0,0.4560674216,95.33333333333333,30.030838908866667,7957.0,0.2003086557
175.0,5.714856454192307,2088.0,0.8208509189000001,175.0,11.769567690753847,2088.0,0.7298224878
951.1333333333333,0.7905028032400001,6815.333333333333,0.5641475462000001,951.1333333333333,2.4493629449533336,6815.333333333333,0.2424218843
394.0,2.3642190805,6057.0,0.49831253445,394.0,3.17727580595,6057.0,0.31517268075000004
1279.8235294117646,1.1142846856647057,5700.0,0.43003670580000003,1279.8235294117646,1.4826702444176472,5700.0,0.3022486594
1126.357142857143,1.0515043316928572,14722.5,0.1690917043,1126.357142857143,1.866009722685714,14722.5,0.11148438855000001
377.5,2.7005372369,5717.5,0.5897456911000001,377.5,6.09617262445,5717.5,0.33627477920000004
514.8,1.25151172381,14338.0,0.24708551063333337,514.8,3.61667275727,14338.0,0.12041028486666668
274.7142857142857,0.9824219640428572,2097.5,0.82262036375,274.7142857142857,5.817198673185715,2097.5,1.14912789605
314.3636363636364,0.7894921791272729,5772.0,0.4061922014,314.3636363636364,6.4188044046818185,5772.0,0.29463746025000004
281.3333333333333,7.968274447216666,7948.0,0.26931001435,281.3333333333333,11.67386963715,7948.0,0.2174994091
256.3333333333333,2.1783740426333336,982.0,0.9791176068,256.3333333333333,7.484784900500001,982.0,2.3642190805
228.86666666666667,0.5724756127266667,1344.0,1.0809134948999999,228.86666666666667,10.425780943273335,1344.0,1.3780306227
232.33333333333334,1.7916998042666668,3575.5,0.9511753214,232.33333333333334,10.218640378733333,3575.5,0.91155826645
154.71428571428572,6.543121467014287,982.0,0.9791176068,154.71428571428572,27.21668539755714,982.0,1.9820615944000002
36.333333333333336,0.2614931201333333,450.0,1.101239823,36.333333333333336,46.68087776503334,450.0,4.25522919
694.5,0.752038544925,866.0,0.4836738125,694.5,5.0830331168125,866.0,1.6616768709
182.0,2.9248096610800003,511.0,1.4774048732,182.0,8.16106743824,511.0,4.5128040902
98.33333333333333,0.3671964796,1014.0,0.5769300306,98.33333333333333,24.565716159266668,1014.0,2.1020385203
162.5,5.86721236875,4753.0,0.36865451480000005,162.5,10.10267710985,4753.0,0.3574108453
948.3333333333334,0.6980809877333334,2707.3333333333335,0.6472606180000001,948.3333333333334,2.2863027462,2707.3333333333335,0.5926826959333334
923.6666666666666,1.0562615840333331,3741.0,0.5034833682000001,923.6666666666666,4.299514514633334,3741.0,0.48450933900000004
395.1666666666667,1.6569940495166666,3831.0,0.3605246425,395.1666666666667,8.5366149493,3831.0,0.5769300306
287.3333333333333,4.928306329,2962.0,0.3605246425,287.3333333333333,10.540054720033334,2962.0,0.773999651
41.0,0.4063658184,9907.0,0.38234769700000004,41.0,34.732236607749996,9907.0,0.1780953862
397.6,1.03934102564,8388.5,0.47149398110000007,397.6,5.473565063200001,8388.5,0.21390276425
243.5,1.17492183585,7164.0,0.4560674216,243.5,12.2559332164,7164.0,0.25339253230000003
739.0,0.44029156725,8654.0,0.38234769700000004,739.0,4.52591757335,8654.0,0.1888757459
1466.5,1.2074037897499998,2896.0,0.5769300306,1466.5,1.1345696068,2896.0,0.5769300306
993.3333333333334,0.6774593628000001,7286.0,0.4836738125,993.3333333333334,1.9493203336666662,7286.0,0.21243361530000002
224.0,0.47963886380000004,7065.0,0.5129512564,224.0,10.0009426572,7065.0,0.2389297826
958.5,0.5943912164,8879.0,0.3022486594,958.5,2.02609020645,8879.0,0.2003086557
652.6666666666666,0.7642015963333334,15148.0,0.1780953862,652.6666666666666,2.5976276440333335,15148.0,0.1251732492
185.5,1.4876223137,7361.333333333333,0.43088803986666663,185.5,8.3681789003,7361.333333333333,0.2311993209666667
159.0,2.46702856275,3987.3333333333335,0.7144470142333335,159.0,12.62686749915,3987.3333333333335,0.448815567
52.0,35.375695133549996,4426.333333333333,0.8731408257333334,52.0,24.60313578195,4426.333333333333,0.4544248571666667
139.0,0.47474631785000004,8788.0,0.3728309397666667,139.0,18.40765952665,8788.0,0.18570491096666666
272.0,0.52847608045,6211.0,0.4575877190666667,272.0,7.4658932169,6211.0,0.2690402131
405.0,0.44305206370000005,8439.0,0.40549173120000004,405.0,5.956992254799999,8439.0,0.1780953862
773.5,0.7974252849500001,20870.0,0.2252925154,773.5,4.5680800964,20870.0,0.08295581960000001
149.5,0.3422981782,7379.0,0.3605246425,149.5,11.199292059800001,7379.0,0.2687307323
354.0,0.60674815015,5069.0,0.4836738125,354.0,3.6664318536000002,5069.0,0.2687307323
235.5,1.44020099365,5922.0,0.2687307323,235.5,5.94255391365,5922.0,0.28499737470000003
2138.0,1.2460414774,3437.0,0.9232330360000001,2138.0,0.77533670335,3437.0,0.38234769700000004
73.5,1.0588721462500001,8417.0,0.25339253230000003,73.5,11.2653954386,8417.0,0.2003086557
95.0,0.6380149450000001,9517.0,0.1679303313,95.0,22.0968924951,9517.0,0.1780953862
127.0,0.8705381588000001,8181.0,0.3205441882,127.0,15.061429550749999,8181.0,0.21243361530000002
952.6666666666666,0.6382429095333334,1597.0,0.5129512564,952.6666666666666,1.9393794473833335,1597.0,0.8705381588000001
295.0,1.627411961275,4505.0,0.3605246425,295.0,6.408695293225,4505.0,0.38234769700000004
509.0,0.77566810215,11583.0,0.1180288027,509.0,4.26440185835,11583.0,0.1780953862
692.7777777777778,0.6646508173222223,6342.0,0.2389297826,692.7777777777778,2.6251726231555557,6342.0,0.3022486594
122.33333333333333,3.6859890037166667,4419.0,0.6881668008,122.33333333333333,14.252244356066667,4419.0,0.3605246425
509.4,1.9952894847299998,7324.0,0.3022486594,509.4,4.697088626539999,7324.0,0.21243361530000002
459.8,0.6554458609000001,4814.0,0.3605246425,459.8,3.8997789711800004,4814.0,0.3205441882
386.25,1.876901955125,8906.0,0.20065468060000002,386.25,3.8808512185,8906.0,0.18730008905
266.0,6.228794414399999,10032.0,0.19181898860000002,266.0,9.814275263499999,10032.0,0.145046686
86.0,0.1755972194,7583.5,0.38499193825,86.0,38.2575241615,7583.5,0.21390276425
718.0,1.5114077682333333,5538.0,0.4836738125,718.0,2.1662889364,5538.0,0.38234769700000004
399.0,2.1020385203,3584.5,0.8001803233,399.0,4.0123557543,3584.5,0.45685525915
926.0,0.937619737,2880.0,1.3930798271,926.0,1.8818576956,2880.0,0.6881668008
478.6666666666667,0.9107449548666667,7477.0,0.3419912341,478.6666666666667,6.379852492533334,7477.0,0.28967218425
213.66666666666666,0.4239757449333334,7182.0,0.28943847665,213.66666666666666,20.2873610138,7182.0,0.23508949535
483.3333333333333,2.1234390842333335,3286.0,0.773999651,483.3333333333333,3.8378592614333336,3286.0,0.5440009045
189.5,2.0828461863,6000.0,0.3205441882,189.5,6.85652879225,6000.0,0.3605246425
323.0,0.6218886121,2909.0,0.9232330360000001,323.0,4.81085350215,2909.0,0.7298224878
1055.6666666666667,1.0875232191333333,3286.5,0.6325484157000001,1055.6666666666667,1.6447843623833334,3286.5,0.43003670580000003
96.66666666666667,10.906282673599998,4062.0,0.5769300306,96.66666666666667,16.531861240133335,4062.0,0.40549173120000004
101.5,16.1831007058,1478.5,2.33867882385,101.5,35.73197693065,1478.5,1.48628833955
203.5,0.8720419774500001,3292.0,0.5129512564,203.5,11.111801593349998,3292.0,0.4560674216
282.5,5.4712049872,8950.0,0.2255519711,282.5,7.27156395035,8950.0,0.19742121583333336
192.5,3.50487236605,6715.5,0.28548969585,192.5,10.972169166850001,6715.5,0.270589221
73.5,8.665802483650001,6858.0,0.3022486594,73.5,16.3051874699,6858.0,0.3022486594
160.0,4.059228454966667,5909.0,0.3416060060333333,160.0,10.2028373107,5909.0,0.3354484833
336.0,2.978833859175,1763.0,1.5668342308,336.0,8.897271118499999,1763.0,1.101239823
310.0,4.2773529155,12353.5,0.15542277250000003,310.0,4.3991630546,12353.5,0.13724045595
898.0,0.6881668008,12247.0,0.2003086557,898.0,1.9820615944000002,12247.0,0.13275015880000002
1627.0,2.0401779979,2772.0,1.1235389885,1627.0,4.10137811205,2772.0,0.6452798602
706.0,0.59749337168,3157.5,0.8119834061,706.0,2.49411313438,3157.5,0.6127408477
