OHK-OR_CA1,OHK-XOR_CA1,OHK-PossOR_CA1,OHK-PossXOR_CA1
0.3562690517,0.3562690517,0.2333134158,0.2333134158
0.37704295375,0.37704295375,0.2477571664,0.2477571664
0.35374057130000003,0.35374057130000003,0.2299962198,0.2299962198
0.34918925825,0.34918925825,0.19164367059999998,0.19164367059999998
0.3716130998,0.3716130998,0.26124569610000004,0.26124569610000004
0.39020685590000004,0.39031268939999997,0.22674435355,0.22674435355
0.42562870015,0.42562870015,0.25224162815,0.25224596045000003
0.3609153544,0.3609153544,0.20290318200000002,0.20290318200000002
0.4291751636,0.4291751636,0.2248828737,0.2248828737
0.3623898712,0.3623898712,0.1872321376666667,0.1872612398
0.39779660340000006,0.39779660340000006,0.21810446890000001,0.21813911656666665
0.3892559866,0.3892559866,0.2146701671,0.2146701671
0.21286513325,0.21286513325,0.16555863604999999,0.16552963635
0.38235313386666664,0.38235313386666664,0.19297170763333335,0.19792307483333335
0.38151875230000004,0.38151875230000004,0.2121746777,0.2121746777
0.37474635770000003,0.37474635770000003,0.1896324781,0.1896071628
0.32359949650000003,0.32359949650000003,0.1958461153,0.1958563129
0.3719454084,0.3719454084,0.2052866348,0.2052866348
0.3360766176,0.3360766176,0.2116228649,0.21169545
0.3621374533,0.3621374533,0.1906419983,0.1903172477
0.36038614680000003,0.36038614680000003,0.1983476664,0.19833419100000002
0.37392052740000004,0.37392052740000004,0.2127184992,0.21280909380000002
0.3705304982,0.38566610700000004,0.17845991020000002,0.1784844742
0.4071585576,0.4071585576,0.206125246,0.2060974683
0.3982150118,0.3982150118,0.19952797090000002,0.19952797090000002
0.37541795835,0.3754938351,0.19721386670000002,0.19721386670000002
0.3635431763,0.3635431763,0.22600482100000002,0.2260349032
0.3642322133,0.36399602735000003,0.19785392305,0.19786318530000002
0.3212607759,0.31364594046666666,0.19100837336666668,0.1909432485
0.2108238331,0.21068073,0.1717820185,0.1717734832
0.2850856127,0.2838578663,0.173534889,0.1735470137
0.3846185589,0.4093187508,0.1804748794,0.1805690841
0.37140076465000005,0.37093550900000005,0.2009878881,0.2009878881
0.38774978275,0.38774978275,0.24014735225,0.2401578893
0.3989495824,0.38737320810000003,0.22666237150000001,0.22666237150000001
0.40888235,0.40888235,0.20475111780000002,0.20475111780000002
0.36277234440000006,0.35824208205,0.17799994165,0.1779371749
0.34852726430000003,0.34852726430000003,0.1929602248,0.19299827190000002
0.312046777,0.312046777,0.20716880410000002,0.2072347863
0.35068860884999997,0.35070870880000005,0.1865582649,0.1865801618
0.3786428579,0.3786428579,0.2349681706,0.2349681706
0.30423581555,0.30418394015,0.1825390442,0.18257847405
0.3899105371,0.3960616491,0.20741206550000002,0.20741206550000002
0.35490682830000003,0.3742202472,0.212842524,0.21292529070000002
0.3653528368,0.3653528368,0.2047814691,0.2047814691
0.3396070644,0.3396070644,0.20203502410000002,0.20203502410000002
0.4125036436,0.4125036436,0.249384086,0.249384086
0.36948617650000004,0.3911604308,0.2329059202,0.2329059202
0.4010507326,0.4010507326,0.2034921235,0.2034921235
0.38872961840000003,0.38872961840000003,0.1955465398,0.1955465398
0.3841417741,0.3841417741,0.2050637887,0.2050637887
0.37103600405000003,0.3711074159,0.2271932117,0.2271932117
0.38845209550000004,0.3884346956,0.2030283216,0.2030283216
0.33497119365000005,0.33592321450000007,0.19738071485000003,0.1973359718
0.3043227327,0.3040668465,0.17566091080000001,0.175698887
0.3897691177,0.3897691177,0.1901887196,0.1901887196
0.4019875408,0.4019875408,0.2153431831,0.21546398760000002
0.23368849815,0.2334338636,0.1612503398,0.1612482348
0.29197147160000003,0.30533821310000003,0.1909565055,0.1908158611
0.2017592356,0.2191735712,0.15913915210000001,0.1591129102
0.3342826235,0.3342826235,0.1947916661,0.1947916661
0.3453455137,0.3453455137,0.22929926620000002,0.2294127651
0.3709973156,0.3709973156,0.2282561904,0.2282561904
0.3743730893,0.3743730893,0.2003069062,0.2003069062
0.4050983514,0.4050983514,0.19772046070000002,0.19772046070000002
0.38601590125,0.38601590125,0.20107767045000002,0.20107767045000002
0.3843960938,0.3843960938,0.1986345173,0.19868362890000002
0.3720136261,0.3720136261,0.2461658826,0.24620446905
0.36910610585000003,0.36910610585000003,0.21400686005000003,0.21400686005000003
0.383701163,0.3847350143,0.1857451897,0.1857951851
0.35571013530000006,0.35571013530000006,0.1903424337,0.1903424337
0.3754679126,0.3754679126,0.2249119938,0.22492183170000002
0.39820023125000004,0.39820023125000004,0.20991296315000002,0.20990654275000004
0.368068434,0.35521005765,0.1885249793,0.18834293625
0.37221658560000004,0.37221658560000004,0.1912200549,0.19121951575
0.37057715965,0.3705628892,0.17783434935000003,0.17772151585
0.2283757099,0.2283757099,0.1610326707,0.16525849520000002
0.37020457790000005,0.37020457790000005,0.193267728,0.19330650085
0.3930094838,0.3930094838,0.20349842340000002,0.20349842340000002
0.3460187863,0.3460187863,0.1703865907,0.1703676072
0.3630569664,0.3632034382,0.2026367799,0.2025435589
0.35577309830000003,0.3555739484,0.18139999480000002,0.18118402390000002
0.32275767850000003,0.3227755315,0.189171776,0.18899706200000002
0.35680446050000003,0.35680446050000003,0.1740484568,0.1740484568
0.3299836934,0.3300174021,0.1967113631,0.1966354203
0.315964632,0.315964632,0.1872357392,0.1872018725
0.34263294380000003,0.3319583894,0.18226236040000002,0.1821571317
0.27351173770000003,0.27341019710000003,0.1771082036,0.1770543706
0.2716617477,0.2715579023,0.1692929401,0.1692984498
0.3196127902,0.3196127902,0.1814418925,0.1814930117
0.3653282925,0.36532466760000004,0.2009672469,0.2009672469
0.37385564895,0.37291345385,0.2151435545,0.2151662485
0.3381614323,0.33815193330000004,0.2115948721,0.2115424294
0.3462835624,0.3462835624,0.20168983710000002,0.20168983710000002
0.19196722605,0.19196722605,0.16735941980000002,0.16736166084999998
0.3567096869,0.3567096869,0.20277606003333334,0.20274171706666666
0.3511229377,0.3511229377,0.2177153355,0.2177153355
0.3967144201,0.3967144201,0.20769475610000002,0.20769475610000002
0.2800077616,0.2800077616,0.1983801526,0.1983801526
0.3385022898,0.3385022898,0.2061934927,0.20596843210000002
0.3231709057,0.3231709057,0.2357384975,0.2357384975
0.3385238209,0.3378713176,0.2301542429,0.2301795778
0.3736257878,0.3736257878,0.2065455062,0.2065455062
0.380372298,0.380372298,0.2566632145,0.2566632145
0.36937493990000003,0.36937493990000003,0.21338901170000002,0.21338901170000002
0.3588219067,0.3588219067,0.2156675865,0.2155806181
0.3017647429,0.3017647429,0.2134675447,0.21347640135
0.29034125125,0.29034125125,0.18995166030000002,0.18992732565
0.1895738954,0.1895738954,0.1626717587,0.1626868931
0.2151348086,0.2149796253,0.1815482756,0.1815726969
0.3376723727,0.3376723727,0.18152681410000002,0.18152681410000002
0.3548528728,0.3517743084,0.2100998141,0.2100998141
0.3889170709,0.3889680935,0.1997462102,0.1997462102
0.37296741,0.373052202,0.210579484,0.210579484
0.36256103630000003,0.36256103630000003,0.2113557837,0.2113557837
0.3439109649,0.3439109649,0.1924147292,0.19225905710000002
0.33181203810000004,0.33181203810000004,0.1630214616,0.1630768712
0.3152208167,0.31518671460000003,0.1868457379,0.1868902874
0.3233322893,0.323397469,0.2256958081,0.2256958081
0.3382104977,0.3382104977,0.2105370439,0.2100204595
0.3178300183,0.3178300183,0.19290516030000002,0.19295105610000002
0.3665986849,0.3669680728,0.1781298111,0.1781298111
0.3543561993,0.3543561993,0.2032156165,0.2032156165
0.34506481850000004,0.34506481850000004,0.2305678157,0.2305678157
0.369214888,0.369214888,0.1941390814,0.1940652056
0.31635798730000003,0.3162324901,0.20235163990000002,0.20235163990000002
0.2821343161,0.2820657286,0.2043250972,0.20421604040000002
0.3447649761,0.3447649761,0.2187357929,0.2187357929
0.3715100281,0.3715100281,0.2012068472,0.2012068472
0.1907958193,0.1906871843,0.147029805,0.1469840943
0.2635367121,0.2635111951,0.1834007382,0.18345091970000002
0.18244903910000002,0.1823077318,0.1579529931,0.1578579517
0.18823234360000002,0.18823234360000002,0.16065160145000001,0.1606711656
0.39681271565000004,0.39685376135000006,0.18817842375,0.18820000345
0.347164156,0.347164156,0.2016489347,0.2017438293
0.3372039811,0.3372039811,0.1798487115,0.17988825600000002
0.38151120720000004,0.34426975060000004,0.1884000681,0.1880708372
0.3272093552,0.3276519573,0.21074052510000002,0.21074052510000002
0.3571300255,0.3571300255,0.1968481376,0.19684706200000002
0.3979445541,0.3979445541,0.225119076,0.225119076
0.3992583266,0.3992583266,0.1892710532,0.1892710532
0.2777898655,0.2777898655,0.2004331625,0.2004941295
0.3137761777,0.3117181954,0.1588934314,0.1633629288
0.1975581907,0.1975762459,0.1601902711,0.1601892739
0.2203561778,0.2201362672,0.1951285237,0.19515505100000002
0.2908726507,0.3506844657,0.2092011776,0.2092011776
0.21193182594999999,0.21193182594999999,0.1553732149,0.15529857125000002
0.18563254070000001,0.18563254070000001,0.1672545232,0.1672770859
0.2068968897,0.2068968897,0.1684457533,0.17123768
0.2028247333,0.2026575732,0.1707718695,0.170771218
0.2145519337,0.2141817446,0.163627719,0.1636063153
0.2146106887,0.2146232038,0.17919694830000002,0.1791215582
0.20400383290000002,0.20350684430000002,0.1720223512,0.1720223512
0.2088890715,0.20857824500000002,0.19055042690000001,0.1905641372
0.21224498800000002,0.2120699539,0.18371368300000002,0.18367956530000001
0.19393121030000002,0.1937566973,0.16690462120000002,0.166977451
0.1585088655,0.1584805285,0.166028022,0.1514802928
0.1736938747,0.1736192667,0.1608427167,0.1607335645
0.21886715280000002,0.2188528639,0.1743446616,0.1742789105
0.3434924298,0.3434924298,0.2021157552,0.20228046330000002
0.3953027852,0.3953027852,0.2071647354,0.2072770515
0.30560138340000004,0.30560138340000004,0.1970391822,0.1970290751
0.37840251620000004,0.37840251620000004,0.2073167896,0.2073167896
0.35697226260000003,0.35687897020000003,0.1960290817,0.1960484086
0.3493685701,0.3495291654,0.1981973645,0.1982515518
0.3570574252,0.3569347963,0.1752688932,0.1753321029
0.38689739300000003,0.38689739300000003,0.1925906115,0.19263821790000002
0.387851905,0.387851905,0.2022699288,0.2022699288
0.3628726975,0.3628726975,0.2123754586,0.2123754586
0.35052821135,0.35056217935,0.20430747940000002,0.20412203360000003
0.33450757565,0.3294849458,0.18397931725,0.18400360650000003
0.2267904524,0.2261113429,0.1856568406,0.1856341639
0.2801256392,0.2475957771,0.1615915198,0.16161497400000002
0.3592238025,0.3592238025,0.1839434259,0.1839842126
0.3961577966,0.3961577966,0.2431612676,0.2431612676
0.40592865310000004,0.40592865310000004,0.2088651527,0.2088651527
0.3791146624,0.3791146624,0.2301551946,0.2301551946
0.3762066365,0.3762066365,0.2368614149,0.2368614149
0.3391847863,0.3391847863,0.1896688993,0.1896688993
0.3444351424,0.3444351424,0.1790229344,0.17907282970000002
0.3207335308,0.3207335308,0.2098726698,0.2098726698
0.3369117702,0.3369117702,0.2190092777,0.2190092777
0.365234055,0.365234055,0.2208399388,0.22091189200000003
0.3357147756,0.3357147756,0.1863804044,0.1863804044
0.4020506046,0.4020506046,0.21772389520000002,0.21772389520000002
0.3916602959,0.3916602959,0.2099432018,0.2099432018
0.4088938548,0.4088938548,0.2141141603,0.2141141603
0.3905999274,0.3905999274,0.237469066,0.237469066
0.33679561950000003,0.3373245406,0.18600588440000002,0.1860424662
0.2872662428,0.2866354561,0.1802375108,0.1801261084
0.3767519529,0.3767519529,0.22097510680000002,0.2210332488
0.3787109377,0.3787109377,0.223278051,0.22295482590000001
0.2190005572,0.2186080705,0.1603572822,0.1603730637
0.3056985799,0.3056097674,0.1794596414,0.1795086885
0.2080414502,0.20790086330000002,0.1638777099,0.1638513834
0.330965304,0.3309879958,0.193269135,0.1932850099
0.37769117760000004,0.37759231060000004,0.2061905001,0.2060109213
0.3414292021,0.3414292021,0.2112854714,0.2113808673
0.37502205040000003,0.37502205040000003,0.1879941235,0.1879941235
0.3847698195,0.38492712770000004,0.2165410003,0.2165410003
0.33711336810000003,0.33711336810000003,0.2063512184,0.2063512184
0.3015182753,0.3015417038,0.19541326250000002,0.19541326250000002
0.19280206300000002,0.1927838596,0.1583733745,0.1584059474
0.2624712923,0.2626006617,0.1773439567,0.1773573163
0.3593373857,0.3593373857,0.1927687652,0.1927687652
0.30973883150000003,0.30973883150000003,0.18826542870000001,0.19229630320000002
0.3297547536,0.3364318224,0.2078329415,0.20782189380000002
0.32819910350000003,0.3277190223,0.2028294245,0.2027417206
0.29221329300000004,0.29180661820000003,0.1972017429,0.19727867400000001
0.301935149,0.3018832956,0.18449893150000002,0.1845431177
0.29680313810000003,0.29688372020000003,0.1940085249,0.1940085249
0.27998778080000003,0.27998778080000003,0.1873270977,0.1873270977
0.2937666525,0.2937666525,0.19572047380000002,0.19572047380000002
0.30946927280000003,0.30946927280000003,0.1714799682,0.1715173795
0.2930010481,0.2924925813,0.2013668509,0.20141833150000002
0.2738765621,0.2737644649,0.1818738987,0.18188396610000002
0.3055771726,0.30552171440000003,0.1898938121,0.1899618818
0.2717539006,0.2717539006,0.1965175076,0.1965352084
0.2776676689,0.27743872480000004,0.1664908049,0.1664908049
0.2999591994,0.2999591994,0.2019796292,0.2019796292
0.31335631340000003,0.3133940368,0.1881132274,0.1881573698
0.32740169950000003,0.3278069544,0.19013040550000002,0.19015988420000002
0.31067077130000004,0.31067077130000004,0.1849627217,0.1849165431
0.2745670334,0.2744262659,0.1745422462,0.17455948470000002
0.2764632139,0.2758262273,0.19623162200000002,0.1961095916
0.31057454300000004,0.31057454300000004,0.2042579148,0.2042579148
0.2851251737,0.2850900798,0.1909288587,0.1909288587
0.1928846984,0.19267574680000002,0.1665654103,0.1664397508
0.2357727051,0.2357616737,0.1813873345,0.1850538565
0.1895464305,0.18951593560000002,0.1696528615,0.16955923280000001
0.3460408527,0.3460408527,0.201140754,0.2011990512
0.3358607916,0.33565016410000004,0.1922568108,0.1920175442
0.3073165009,0.3074139715,0.2087468572,0.20880295270000002
0.34633338410000003,0.34633338410000003,0.22711458340000001,0.22711458340000001
0.3600303093,0.3600303093,0.20754493710000002,0.20754493710000002
0.3653202694,0.3653202694,0.2104171078,0.2104171078
0.34387982510000004,0.3549227313,0.2163031857,0.2163031857
0.3372558298,0.3371660486,0.2011109272,0.2011140278
0.30738728600000004,0.3074554248,0.1975881669,0.1975966667
0.2836687892,0.283500115,0.1952844149,0.1951854084
0.35519421760000003,0.3264314372,0.2059212805,0.2059212805
0.34510451740000003,0.34502092370000004,0.1905765512,0.1905765512
0.3149469012,0.31463240540000004,0.1902336823,0.1902758342
0.36182295010000004,0.3618042332,0.18728833120000002,0.18728833120000002
0.3265159368,0.3265159368,0.2117671294,0.2117671294
0.37991294800000003,0.37991294800000003,0.1923298055,0.1923540295
0.38366344950000003,0.38366344950000003,0.1825067701,0.1825067701
0.3084138721,0.3084684881,0.1753536349,0.17491303390000001
0.3204076055,0.3203441801,0.173043839,0.1730253011
0.3380805136,0.3380805136,0.21249079540000002,0.21250744300000002
0.3246267976,0.3246267976,0.2118668676,0.2118877016
0.1971936769,0.19688693840000002,0.162869019,0.16277077650000002
0.28823392130000003,0.28828257150000003,0.1874616383,0.18752672750000002
0.2142276257,0.21406926440000001,0.1538444994,0.1538585419
0.3538668198,0.3538668198,0.2131593666,0.2131593666
0.333978048,0.333978048,0.1858259583,0.1858259583
0.3862106659,0.3862106659,0.2126309292,0.21276023560000001
0.3487165205,0.3487165205,0.2112408497,0.2112439506
0.3337344138,0.3337344138,0.2456281471,0.2456281471
0.3941739718,0.3941739718,0.2141872849,0.2141872849
0.3617900076,0.3617900076,0.18790758370000002,0.1879268037
0.30015724120000004,0.30015724120000004,0.1955378966,0.1955378966
0.25027563810000003,0.250115433,0.16623148170000002,0.1662485505
0.3163804276,0.3162399611,0.21148583980000002,0.21148583980000002
0.32149216140000003,0.32149216140000003,0.20866855180000002,0.20874825730000002
0.3541390111,0.3541390111,0.2284016956,0.2284016956
0.3010027381,0.3010027381,0.2123276782,0.2123276782
0.3368035003,0.3368035003,0.21754342570000001,0.21754342570000001
0.3864663708,0.3864663708,0.2080585342,0.2075380534
0.2985868795,0.2985868795,0.2030060152,0.203051164
0.2236684653,0.2231360862,0.1680467512,0.1679311004
0.4016207069,0.4016207069,0.1979207232,0.1978426641
0.3642422327,0.3642422327,0.2186347387,0.2186347387
0.332954299,0.332954299,0.21948388670000002,0.21948388670000002
0.4018924614,0.4018924614,0.1986617826,0.1986617826
0.4264479688,0.4264479688,0.23272733750000002,0.23254582710000002
0.3438683672,0.3438683672,0.20070450680000002,0.20069496990000002
0.36332411800000003,0.36332411800000003,0.23763898790000001,0.23763898790000001
0.2978038086,0.2978038086,0.20543445670000002,0.2054565797
0.35495210250000003,0.35495210250000003,0.2046132765,0.2046132765
0.37995599900000004,0.37995599900000004,0.2673770806,0.2673770806
0.3861178863,0.3613257109,0.1904177968,0.1904177968
0.3446593781,0.3446109511,0.2042532361,0.2042356579
0.2431705206,0.24314716860000002,0.1835732879,0.1835732879
0.3722057488,0.3722057488,0.2327710949,0.2327710949
0.4124698086,0.4124698086,0.1882821563,0.1882821563
0.3781339067,0.3781339067,0.2094680324,0.2094680324
0.3367112021,0.3367112021,0.2389487855,0.2389487855
0.3755750124,0.3755750124,0.2600859102,0.2600859102
0.4153479841,0.4154249045,0.20434037200000002,0.20434037200000002
0.3172808556,0.3171717786,0.1905233002,0.190440666
0.2181869605,0.2179777958,0.1616164636,0.1616342428
0.3337048963,0.3336823081,0.20822140600000003,0.20822140600000003
0.39595996710000003,0.39595996710000003,0.2469583138,0.2469583138
0.4036434961,0.4036434961,0.2634942946,0.2634942946
0.3456647288,0.3456647288,0.21642406050000002,0.21642406050000002
0.3647154651,0.3647154651,0.20317767550000002,0.2032334174
0.3307721696,0.3308348886,0.1973602975,0.1973602975
0.29379732940000003,0.2937807014,0.18354130500000002,0.1835182813
0.34552549460000004,0.345556847,0.17589333840000002,0.1759192558
0.3468312401,0.3468312401,0.2070108832,0.20702084
0.30794299480000004,0.30794299480000004,0.18041720700000002,0.1804415217
0.2929533388,0.2929533388,0.1866194136,0.1866194046
0.2358945419,0.2353407758,0.16696070070000002,0.1669869446
0.32468796780000003,0.32468796780000003,0.1872575783,0.187234376
0.3321618696,0.3651039901,0.19254875330000001,0.19263090600000002
0.3259941726,0.3341969711,0.2147668324,0.2147668324
0.3411610567,0.3410915962,0.1946751287,0.1946751287
0.33523341700000003,0.33523341700000003,0.20008307660000002,0.20008307660000002
0.3431498076,0.3431887524,0.1885951763,0.1884611883
0.2969218422,0.29690082,0.1751592045,0.1750999882
0.2168185752,0.2165510639,0.1608124266,0.1605553545
0.3324964253,0.332572452,0.2111590767,0.2111903144
0.3436279935,0.3436900554,0.2038037759,0.2038037759
0.33582434110000003,0.33582434110000003,0.2014121698,0.2014679997
0.3324402325,0.3317060043,0.1779306846,0.1779306846
0.3241256054,0.3241256054,0.17912607930000002,0.17912607930000002
0.4153154457,0.4153154457,0.21091677785000001,0.21091677785000001
0.4314571788,0.4314571788,0.2433344939,0.24336048515
0.3972184566,0.3972184566,0.2308011366,0.2308011366
0.25049202295,0.25049202295,0.1688851912,0.16888419355
0.3883972176,0.3883972176,0.2066321701,0.2066321701
0.37419914555,0.3739356038,0.19859109605000003,0.1984044942
0.19181402549999998,0.1916403745,0.1655146871,0.16551739110000002
0.40413041335,0.40413041335,0.22888080755,0.22888080755
0.37423882685,0.3812090846,0.20400553025,0.20400553025
0.36314985750000006,0.36314985750000006,0.1948362138,0.19484503525000002
0.38194460585,0.38194460585,0.21422542055,0.2141777171
0.3841520915,0.3841520915,0.23110977135,0.23110977135
0.2390573322,0.2390573322,0.17992580815,0.17994286085
0.3674491857,0.3674491857,0.20711083800000002,0.20725033950000002
0.38159218850000004,0.38159218850000004,0.19778832940000002,0.19778832940000002
0.3765171731,0.3765171731,0.22364554650000001,0.22364554650000001
0.35150479744999996,0.35150479744999996,0.21701534015,0.2170623808
0.37067986555,0.37067986555,0.24434917505000003,0.24434917505000003
0.398950644,0.398950644,0.2196627498,0.2196810406
0.45472000085000003,0.45472000085000003,0.20081149250000002,0.20081149250000002
0.25128769715,0.25128769715,0.16770941525,0.16766062065
0.3687567436,0.3687567436,0.20574406155000002,0.20574406155000002
0.2859141836,0.2859141836,0.18669345485,0.18664022885
0.3260863452,0.3260863452,0.2095098663,0.20950480870000002
0.36889115920000004,0.36889115920000004,0.2080765904,0.2082017112
0.36734869600000003,0.3993724132,0.18289805180000002,0.2016052179
0.384094932275,0.38408815302500005,0.206501584325,0.206506292925
0.36918034885,0.37711928920000004,0.18751693740000003,0.1875272645
0.2115152345,0.21120323245,0.1628076316,0.16276276080000002
0.4016905947,0.40157900735,0.2292952423,0.2292557135
0.3655733558,0.36545628445,0.20282365295,0.20283008585
0.35930514880000003,0.35930514880000003,0.1978163427,0.19774025855000002
0.3652185281,0.3652185281,0.21118897525000002,0.21118897525000002
0.40850749705,0.40850749705,0.22366632425,0.22366632425
0.23884375665000002,0.23884375665000002,0.1661434315,0.16613522479999998
0.3651482535,0.3651258447,0.19364625130000002,0.19334708825000002
0.37826196295000003,0.3779927516,0.19762977075,0.19758402505
0.20261710715000003,0.20225014445,0.15851314445,0.15850563755000002
0.40869116405,0.40885708615000005,0.27095296335,0.27095296335
0.38866956220000004,0.3886900512,0.2191472005,0.2191472005
0.3914436992,0.3914436992,0.2125892935,0.21260986980000002
0.2438882196,0.2438882196,0.15706483365,0.15707779515
0.37674950780000005,0.37674950780000005,0.19877441885000002,0.19877441885000002
0.37722773545,0.40008487625,0.20991673405,0.2099616755
0.18995360100000003,0.18978911755,0.15612082225,0.15611132849999998
0.40032207780000006,0.40038578885000004,0.24611410365000003,0.24611410365000003
0.37764496125,0.37764496125,0.22382289515000003,0.22381400835
0.36087722605000006,0.36095020325000005,0.20132028615000003,0.20105875150000002
0.23817865324999998,0.2380129319,0.16871010190000002,0.1686543298
0.22794425935,0.22774572605,0.16141993255,0.1614106653
0.17779162804999998,0.17748964545,0.1547427883,0.15448747300000001
0.23287547265,0.23285696305,0.1700681514,0.1700685375
0.22750054760000002,0.22475983525,0.16028357855,0.16028891665
0.25448251045000003,0.25412444435000003,0.16668807275,0.16663661115
0.23815814365000001,0.23815814365000001,0.1924101037,0.1924182384
0.34887099920000003,0.34887099920000003,0.2231697936,0.2231697936
0.3719274359,0.3719274359,0.2280779137,0.2280779137
0.3250169171,0.3250169171,0.221055831,0.221055831
0.36308311550000005,0.36308311550000005,0.23144699725,0.23144699725
0.38878555835,0.38878555835,0.21319378760000002,0.21319378760000002
0.2627891183,0.2627891183,0.180337569,0.180337569
0.2494245823,0.2494245823,0.2030835346,0.203096241
0.2213447872,0.2213447872,0.2001801063,0.2001801063
0.307866417,0.3044920695,0.19544312145,0.19546935515000002
0.2533080915,0.25271608295000003,0.18964721525,0.18951425765000002
0.3925092875,0.3925092875,0.1925689989,0.1925689989
0.36693188330000004,0.36693188330000004,0.20182666770000002,0.20182666770000002
0.391811287,0.391811287,0.2373692507,0.2373692507
0.3666551115,0.3666551115,0.2020347536,0.2020347536
0.3832951929,0.3832951929,0.2028010297,0.2028010297
0.3972149871,0.3972149871,0.23287485900000002,0.23287485900000002
0.38873593230000003,0.38873593230000003,0.22464336440000002,0.22464336440000002
0.3721500454,0.3721500454,0.2099735091,0.2099735091
0.3739085907,0.3739085907,0.1943674198,0.1943674198
0.3461167685,0.3461167685,0.20249680720000002,0.20249680720000002
0.3308416893,0.3308416893,0.2131985147,0.2131985147
0.3334435878,0.3334435878,0.1951391549,0.1951391549
0.3316933519,0.3316933519,0.2539969801,0.2539969801
0.35762868340000004,0.35762868340000004,0.21075087620000002,0.21075087620000002
0.290260503,0.290260503,0.2043216494,0.2043216494
0.3050930364,0.3050930364,0.21435560720000002,0.21435560720000002
0.1846028359,0.1846028359,0.1819912682,0.18195400650000002
0.2608256412,0.2608256412,0.17386874930000001,0.17390786600000002
0.3415565698,0.3415565698,0.1958938884,0.19603289470000002
0.3224597375,0.3224659636,0.19409289640000002,0.1941128702
0.3337315293,0.3337315293,0.2133199232,0.2133510783
0.3490641733,0.3490641733,0.175282716,0.175282716
0.2757289088,0.2757289088,0.185451625,0.185471401
0.2980286324,0.2980286324,0.174275026,0.1739834466
0.20814821590000002,0.20814821590000002,0.1735047488,0.1735198954
0.2397060936,0.2397060936,0.1775651623,0.1776190176
0.3341615452,0.3342126452,0.2061319546,0.20612260270000002
0.36810202950000004,0.36810202950000004,0.2212685194,0.2212685194
0.35485751050000003,0.35485751050000003,0.2100619104,0.2100619104
0.2864725664,0.2864725664,0.18833885290000002,0.1882352019
0.31223804850000003,0.31223804850000003,0.1941106152,0.19418764400000002
0.18423166600000002,0.18423166600000002,0.17655024090000002,0.1764989965
0.2679553195,0.2679553195,0.166554863,0.1665652374
0.36436190620000003,0.36436190620000003,0.2152879128,0.2152879128
0.3683033218,0.3680234063,0.2182931603,0.2182931603
0.2681535132,0.2681329122,0.2024163404,0.2024163404
0.3399823493,0.3399823493,0.2061238587,0.2061238587
0.1816801244,0.1816801244,0.194315385,0.1942682157
0.2245975056,0.2245975056,0.1788269549,0.1788269549
0.34381532730000003,0.34381532730000003,0.20281166820000002,0.20281166820000002
0.38328525880000003,0.38328525880000003,0.1987684292,0.1988392374
0.34207590035,0.34207590035,0.20630967055,0.2062195798
0.35831927075000003,0.35831927075000003,0.23420514495,0.23420514495
0.39018535475000005,0.39018535475000005,0.2158831001,0.2158831001
