Rmax_OHK,OHK-AND_CA1,Rmax_OHK,OHK-OR_CA1,PossRmax_OHK,OHK-PossAND_CA1,PossRmax_OHK,OHK-PossOR_CA1
0.35004976495,0.0,0.35004976495,0.3363422662,0.204890341,0.0,0.204890341,0.19412815790000001
0.38291598645,0.0,0.38291598645,0.3617738857,0.22781722705000002,0.0,0.22781722705000002,0.1935035116
0.378642311,0.5793801643000001,0.378642311,0.3559690795,0.22274314685000002,0.0,0.22274314685000002,0.2043088965
0.3962301896,0.0,0.3962301896,0.3748770376,0.20653375625,0.0,0.20653375625,0.20774819830000002
0.35686196525,0.0,0.35686196525,0.3562690517,0.2577511233,0.0,0.2577511233,0.2333134158
0.392342267375,0.0,0.392342267375,0.37704295375,0.28280707052500004,0.0,0.28280707052500004,0.2477571664
0.372056962825,0.0,0.372056962825,0.35374057130000003,0.2920209089,0.0,0.2920209089,0.2299962198
0.36367293720000005,0.0,0.36367293720000005,0.34918925825,0.269547876675,0.0,0.269547876675,0.19164367059999998
0.4017176407,0.0,0.4017176407,0.3716130998,0.27780543595,0.0,0.27780543595,0.26124569610000004
0.3880965466,0.0,0.3880965466,0.39020685590000004,0.28082120110000003,0.0,0.28082120110000003,0.22674435355
0.394368996175,0.0,0.394368996175,0.42562870015,0.26894188385,0.0,0.26894188385,0.25224162815
0.3904765936,0.0,0.3904765936,0.3609153544,0.21427350325,0.0,0.21427350325,0.20290318200000002
0.3848777962,0.0,0.3848777962,0.4291751636,0.23815430345,0.0,0.23815430345,0.2248828737
0.38486000033333334,0.0,0.38486000033333334,0.3623898712,0.2087707184666667,0.5793801643000001,0.2087707184666667,0.1872321376666667
0.39058841575,0.0,0.39058841575,0.39779660340000006,0.23367683674999998,0.0,0.23367683674999998,0.21810446890000001
0.405059692475,0.0,0.405059692475,0.3892559866,0.226991024875,0.0,0.226991024875,0.2146701671
0.297287818475,0.0,0.297287818475,0.21286513325,0.1913578235,0.41654052095000005,0.1913578235,0.16555863604999999
0.38972314703333333,0.0,0.38972314703333333,0.38235313386666664,0.23079022203333333,0.0,0.23079022203333333,0.19297170763333335
0.38795612420000003,0.0,0.38795612420000003,0.38151875230000004,0.23670628825,0.0,0.23670628825,0.2121746777
0.4034815466,0.0,0.4034815466,0.37474635770000003,0.19929685265000002,0.0,0.19929685265000002,0.1896324781
0.3438237143,0.0,0.3438237143,0.32359949650000003,0.22434546375,0.0,0.22434546375,0.1958461153
0.3799673584,0.0,0.3799673584,0.3719454084,0.22485094155000002,0.0,0.22485094155000002,0.2052866348
0.3495684737,0.0,0.3495684737,0.3360766176,0.2234751798,0.0,0.2234751798,0.2116228649
0.38855737835000004,0.0,0.38855737835000004,0.3621374533,0.22374455835,0.0,0.22374455835,0.1906419983
0.35629598640000004,0.0,0.35629598640000004,0.36038614680000003,0.2056949788,0.0,0.2056949788,0.1983476664
0.38077165165000004,0.0,0.38077165165000004,0.37392052740000004,0.2146987956,0.0,0.2146987956,0.2127184992
0.3802053889,0.5,0.3802053889,0.3705304982,0.20546638935,0.0,0.20546638935,0.17845991020000002
0.40033609565000006,0.0,0.40033609565000006,0.4071585576,0.2078552837,0.0,0.2078552837,0.206125246
0.3997890018,0.0,0.3997890018,0.3982150118,0.21589647205,0.0,0.21589647205,0.19952797090000002
0.38730305805000004,0.0,0.38730305805000004,0.37541795835,0.24594288515,0.0,0.24594288515,0.19721386670000002
0.4057129454,0.0,0.4057129454,0.3635431763,0.2237979876,0.0,0.2237979876,0.22600482100000002
0.37220969537500004,0.4181656601,0.37220969537500004,0.3642322133,0.225146319525,0.0,0.225146319525,0.19785392305
0.3604454432,0.0,0.3604454432,0.3212607759,0.20445660483333336,0.5793801643000001,0.20445660483333336,0.19100837336666668
0.28855488560000003,0.4181656601,0.28855488560000003,0.2108238331,0.18441945110000002,0.5204260415,0.18441945110000002,0.1717820185
0.32134168760000004,0.41491538180000004,0.32134168760000004,0.2850856127,0.18575099979999998,0.4181656601,0.18575099979999998,0.173534889
0.3856118423,0.0,0.3856118423,0.3846185589,0.21474120855,0.4181656601,0.21474120855,0.1804748794
0.37587277905,0.0,0.37587277905,0.37140076465000005,0.23158086545,0.0,0.23158086545,0.2009878881
0.38688832430000003,0.0,0.38688832430000003,0.38774978275,0.26019264002500003,0.0,0.26019264002500003,0.24014735225
0.38993403595,0.5,0.38993403595,0.3989495824,0.28125579695,0.0,0.28125579695,0.22666237150000001
0.38744867505,0.0,0.38744867505,0.40888235,0.2884797091,0.0,0.2884797091,0.20475111780000002
0.39849355002500003,0.0,0.39849355002500003,0.36277234440000006,0.22924561587500003,0.5793801643000001,0.22924561587500003,0.17799994165
0.364147553,0.0,0.364147553,0.34852726430000003,0.23130003185,0.0,0.23130003185,0.1929602248
0.30531225875,0.0,0.30531225875,0.312046777,0.22444135795,0.0,0.22444135795,0.20716880410000002
0.3671104107,0.0,0.3671104107,0.35068860884999997,0.22308054365000002,0.0,0.22308054365000002,0.1865582649
0.36560948675000005,0.0,0.36560948675000005,0.3786428579,0.27599178205,0.0,0.27599178205,0.2349681706
0.33265594885,0.0,0.33265594885,0.30423581555,0.219049571825,0.3552453213,0.219049571825,0.1825390442
0.38433047025,0.4181656601,0.38433047025,0.3899105371,0.22398397145,0.0,0.22398397145,0.20741206550000002
0.3649548408,0.0,0.3649548408,0.35490682830000003,0.22588385365000002,0.0,0.22588385365000002,0.212842524
0.38118201910000005,0.0,0.38118201910000005,0.3653528368,0.21920191640000003,0.0,0.21920191640000003,0.2047814691
0.36602424470000006,0.0,0.36602424470000006,0.3396070644,0.23535980655,0.0,0.23535980655,0.20203502410000002
0.4135586296,0.0,0.4135586296,0.4125036436,0.2074370515,0.0,0.2074370515,0.249384086
0.39059011685,0.0,0.39059011685,0.36948617650000004,0.218542662,0.0,0.218542662,0.2329059202
0.3855471374,0.0,0.3855471374,0.4010507326,0.2109934181,0.0,0.2109934181,0.2034921235
0.41591208455,0.0,0.41591208455,0.38872961840000003,0.25947000875000004,0.0,0.25947000875000004,0.1955465398
0.39142070625000003,0.0,0.39142070625000003,0.3841417741,0.24962031185,0.0,0.24962031185,0.2050637887
0.38522508125,0.0,0.38522508125,0.37103600405000003,0.251640264675,0.0,0.251640264675,0.2271932117
0.40242414425,0.0,0.40242414425,0.38845209550000004,0.223416148025,0.0,0.223416148025,0.2030283216
0.3277919526,0.0,0.3277919526,0.33497119365000005,0.222324456175,0.0,0.222324456175,0.19738071485000003
0.32166868449999997,0.0,0.32166868449999997,0.3043227327,0.22909273605000002,0.0,0.22909273605000002,0.17566091080000001
0.39649067195,0.0,0.39649067195,0.3897691177,0.2760587178,0.0,0.2760587178,0.1901887196
0.41173967645,0.0,0.41173967645,0.4019875408,0.26735948185,0.0,0.26735948185,0.2153431831
0.2982761451,0.3590153667,0.2982761451,0.23368849815,0.19552560402500002,0.4863289836,0.19552560402500002,0.1612503398
0.33903995285,0.0,0.33903995285,0.29197147160000003,0.2313590724,0.0,0.2313590724,0.1909565055
0.29190245435,0.4828168036,0.29190245435,0.2017592356,0.204693439,0.4828168036,0.204693439,0.15913915210000001
0.37447471875000005,0.0,0.37447471875000005,0.3342826235,0.2210256828,0.0,0.2210256828,0.1947916661
0.37528083335000006,0.0,0.37528083335000006,0.3453455137,0.24476223750000003,0.0,0.24476223750000003,0.22929926620000002
0.38646578370000007,0.0,0.38646578370000007,0.3709973156,0.26984610940000003,0.0,0.26984610940000003,0.2282561904
0.37408513815,0.0,0.37408513815,0.3743730893,0.2341326237,0.0,0.2341326237,0.2003069062
0.38013599135000004,0.0,0.38013599135000004,0.4050983514,0.24338053660000003,0.0,0.24338053660000003,0.19772046070000002
0.39806551555,0.0,0.39806551555,0.38601590125,0.24558949222499998,0.0,0.24558949222499998,0.20107767045000002
0.38968148992500007,0.0,0.38968148992500007,0.3843960938,0.22311646,0.0,0.22311646,0.1986345173
0.427726193425,0.0,0.427726193425,0.3720136261,0.231374019275,0.0,0.231374019275,0.2461658826
0.414105099325,0.0,0.414105099325,0.36910610585000003,0.23438978442500003,0.0,0.23438978442500003,0.21400686005000003
0.4203775489,0.0,0.4203775489,0.383701163,0.222510467175,0.0,0.222510467175,0.1857451897
0.36939618537499996,0.0,0.36939618537499996,0.35571013530000006,0.232330298375,0.0,0.232330298375,0.1903424337
0.407440888875,0.0,0.407440888875,0.3754679126,0.24058785765000001,0.0,0.24058785765000001,0.2249119938
0.393819794775,0.0,0.393819794775,0.39820023125000004,0.24360362280000003,0.0,0.24360362280000003,0.20991296315000002
0.40009224435,0.0,0.40009224435,0.368068434,0.23172430555,0.5793801643000001,0.23172430555,0.1885249793
0.383271570025,0.0,0.383271570025,0.37221658560000004,0.219856559575,0.0,0.219856559575,0.1912200549
0.388945502025,0.0,0.388945502025,0.37057715965,0.215990629225,0.5793801643000001,0.215990629225,0.17783434935000003
0.281173628025,0.0,0.281173628025,0.2283757099,0.18035742785,0.43775603585,0.18035742785,0.1610326707
0.37041160370000004,0.0,0.37041160370000004,0.37020457790000005,0.21437735002500002,0.4181656601,0.21437735002500002,0.193267728
0.38171264395000004,0.0,0.38171264395000004,0.3930094838,0.21586919980000002,0.0,0.21586919980000002,0.20349842340000002
0.37749664595,0.0,0.37749664595,0.3460187863,0.19813314980000002,0.0,0.19813314980000002,0.1703865907
0.354786751,0.5793801643000001,0.354786751,0.3630569664,0.21353509275000002,0.5,0.21353509275000002,0.2026367799
0.35422048825,0.5,0.35422048825,0.35577309830000003,0.2043026865,0.0,0.2043026865,0.18139999480000002
0.374351195,0.0,0.374351195,0.32275767850000003,0.20669158085,0.0,0.20669158085,0.189171776
0.37380410115,0.0,0.37380410115,0.35680446050000003,0.2147327692,0.0,0.2147327692,0.1740484568
0.37972804475,0.0,0.37972804475,0.3299836934,0.22263428475000002,0.0,0.22263428475000002,0.1967113631
0.33704278480000005,0.0,0.33704278480000005,0.315964632,0.2164001243,0.5793801643000001,0.2164001243,0.1872357392
0.3537542537,0.3552453213,0.3537542537,0.34263294380000003,0.18817409915,0.4181656601,0.18817409915,0.18226236040000002
0.26256998495,0.4124469053,0.26256998495,0.27351173770000003,0.18325574825000002,0.5204260415,0.18325574825000002,0.1771082036
0.29535678695,0.5544923071,0.29535678695,0.2716617477,0.18458729695,0.41491538180000004,0.18458729695,0.1692929401
0.35962694165,0.0,0.35962694165,0.3196127902,0.2135775057,0.5,0.2135775057,0.1814418925
0.39905686324999995,0.0,0.39905686324999995,0.3653282925,0.218114825425,0.0,0.218114825425,0.2009672469
0.38543576915,0.5793801643000001,0.38543576915,0.37385564895,0.221130590575,0.4181656601,0.221130590575,0.2151435545
0.391708218725,0.0,0.391708218725,0.3381614323,0.209251273325,0.0,0.209251273325,0.2115948721
0.39620898405000005,0.0,0.39620898405000005,0.3462835624,0.24061591625,0.0,0.24061591625,0.20168983710000002
0.28843711005,0.0,0.28843711005,0.19196722605,0.204982714875,0.5544923071,0.204982714875,0.16735941980000002
0.37803578681666666,0.0,0.37803578681666666,0.3567096869,0.23703829838333335,0.0,0.23703829838333335,0.20277606003333334
0.38069538185,0.0,0.38069538185,0.3511229377,0.2420939843,0.0,0.2420939843,0.2177153355
0.39304087210000005,0.0,0.39304087210000005,0.3967144201,0.22115893935000003,0.0,0.22115893935000003,0.20769475610000002
0.3264630505,0.0,0.3264630505,0.2800077616,0.21583991005,0.0,0.21583991005,0.1983801526
0.3626066946,0.0,0.3626066946,0.3385022898,0.21634538785000001,0.0,0.21634538785000001,0.2061934927
0.37033097715,0.0,0.37033097715,0.3231709057,0.2365608823,0.0,0.2365608823,0.2357384975
0.3697647144,0.0,0.3697647144,0.3385238209,0.22732847605,0.0,0.22732847605,0.2301542429
0.38989542115000003,0.0,0.38989542115000003,0.3736257878,0.2297173704,0.0,0.2297173704,0.2065455062
0.3893483273,0.0,0.3893483273,0.380372298,0.23775855875000002,0.0,0.23775855875000002,0.2566632145
0.3842073057,0.0,0.3842073057,0.36937493990000003,0.24056025270000003,0.0,0.24056025270000003,0.21338901170000002
0.39527227090000006,0.0,0.39527227090000006,0.3588219067,0.2456600743,0.0,0.2456600743,0.2156675865
0.358309026225,0.0,0.358309026225,0.3017647429,0.231824586025,0.0,0.231824586025,0.2134675447
0.35857784700000006,0.0,0.35857784700000006,0.29034125125,0.20981046375,0.0,0.20981046375,0.18995166030000002
0.2781142111,0.0,0.2781142111,0.1895738954,0.20628153780000003,0.0,0.20628153780000003,0.1626717587
0.3109010131,0.0,0.3109010131,0.2151348086,0.2076130865,0.0,0.2076130865,0.1815482756
0.37517116780000004,0.0,0.37517116780000004,0.3376723727,0.23660329525,0.0,0.23660329525,0.18152681410000002
0.36439300565,0.4181656601,0.36439300565,0.3548528728,0.2264333571,0.0,0.2264333571,0.2100998141
0.37222682805,0.0,0.37222682805,0.3889170709,0.24928174055000002,0.0,0.24928174055000002,0.1997462102
0.37257337214999997,0.0,0.37257337214999997,0.37296741,0.27275024325,0.0,0.27275024325,0.210579484
0.37008801125,0.0,0.37008801125,0.36256103630000003,0.2799741554,0.0,0.2799741554,0.2113557837
0.38528249155,0.0,0.38528249155,0.3439109649,0.225366328,0.0,0.225366328,0.1924147292
0.3467868892,0.0,0.3467868892,0.33181203810000004,0.22279447815,0.5793801643000001,0.22279447815,0.1630214616
0.28795159495,0.0,0.28795159495,0.3152208167,0.21593580425,0.0,0.21593580425,0.1868457379
0.36175044945,0.0,0.36175044945,0.3233322893,0.2329265252,0.0,0.2329265252,0.2256958081
0.34824882295000004,0.0,0.34824882295000004,0.3382104977,0.26748622835,0.0,0.26748622835,0.2105370439
0.34318731505,0.0,0.34318731505,0.3178300183,0.22716932145000002,0.0,0.22716932145000002,0.19290516030000002
0.39855142075,0.0,0.39855142075,0.3665986849,0.25096445505000003,0.0,0.25096445505000003,0.1781298111
0.37406004245,0.0,0.37406004245,0.3543561993,0.24111475815,0.0,0.24111475815,0.2032156165
0.3831358923,0.0,0.3831358923,0.34506481850000004,0.23413440825,0.0,0.23413440825,0.2305678157
0.3926875448,0.0,0.3926875448,0.369214888,0.22678993375,0.0,0.22678993375,0.1941390814
0.31978351355,0.0,0.31978351355,0.31635798730000003,0.2101706723,0.0,0.2101706723,0.20235163990000002
0.30430802069999996,0.5544923071,0.30430802069999996,0.2821343161,0.22058718235000002,0.4181656601,0.22058718235000002,0.2043250972
0.37913000815,0.0,0.37913000815,0.3447649761,0.2675531641,0.0,0.2675531641,0.2187357929
0.39437901264999997,0.0,0.39437901264999997,0.3715100281,0.25885392815,0.0,0.25885392815,0.2012068472
0.2849899118,0.41491538180000004,0.2849899118,0.1907958193,0.19242784845,0.4124469053,0.19242784845,0.147029805
0.32167928905,0.0,0.32167928905,0.2635367121,0.2228535187,0.0,0.2228535187,0.1834007382
0.27454179055,0.41491538180000004,0.27454179055,0.18244903910000002,0.1961878853,0.4828168036,0.1961878853,0.1579529931
0.29411104205,0.0,0.29411104205,0.18823234360000002,0.20111678452499998,0.4181656601,0.20111678452499998,0.16065160145000001
0.383349017725,0.0,0.383349017725,0.39681271565000004,0.2351367067,0.0,0.2351367067,0.18817842375
0.38259331535,0.0,0.38259331535,0.347164156,0.24223491200000002,0.0,0.24223491200000002,0.2016489347
0.40249080260000003,0.0,0.40249080260000003,0.3372039811,0.21328615095000003,0.0,0.21328615095000003,0.1798487115
0.37978090765,0.0,0.37978090765,0.38151120720000004,0.2286880939,0.0,0.2286880939,0.1884000681
0.3792146449,0.0,0.3792146449,0.3272093552,0.21945568765,0.0,0.21945568765,0.21074052510000002
0.39934535165,0.0,0.39934535165,0.3571300255,0.221844582,0.0,0.221844582,0.1968481376
0.3987982578,0.0,0.3987982578,0.3979445541,0.22988577035000002,0.0,0.22988577035000002,0.225119076
0.40472220140000004,0.0,0.40472220140000004,0.3992583266,0.2377872859,0.0,0.2377872859,0.1892710532
0.36203694145,0.0,0.36203694145,0.2777898655,0.23155312545,0.0,0.23155312545,0.2004331625
0.37874841035,0.0,0.37874841035,0.3137761777,0.2033271003,0.0,0.2033271003,0.1588934314
0.2875641416,0.0,0.2875641416,0.1975581907,0.19840874940000003,0.5793801643000001,0.19840874940000003,0.1601902711
0.3203509436,0.5,0.3203509436,0.2203561778,0.1997402981,0.0,0.1997402981,0.1951285237
0.3846210983,0.0,0.3846210983,0.2908726507,0.22873050685000001,0.0,0.22873050685000001,0.2092011776
0.27557714372500003,0.0,0.27557714372500003,0.21193182594999999,0.199503505325,0.4828168036,0.199503505325,0.1553732149
0.27465599865,0.0,0.27465599865,0.18563254070000001,0.1928665309,0.3552453213,0.1928665309,0.1672545232
0.2948843713,0.0,0.2948843713,0.2068968897,0.19138812930000001,0.4828168036,0.19138812930000001,0.1684457533
0.27217447635,0.4471726223,0.27217447635,0.2028247333,0.20679007225,0.4181656601,0.20679007225,0.1707718695
0.2716082136,0.5204260415,0.2716082136,0.2145519337,0.19755766600000002,0.4181656601,0.19755766600000002,0.163627719
0.29173892035000004,0.3552453213,0.29173892035000004,0.2146106887,0.19994656035000002,0.4181656601,0.19994656035000002,0.17919694830000002
0.2911918265,0.0,0.2911918265,0.20400383290000002,0.20798774870000003,0.0,0.20798774870000003,0.1720223512
0.2971157701,0.5793801643000001,0.2971157701,0.2088890715,0.21588926425,0.0,0.21588926425,0.19055042690000001
0.25443051015,0.5,0.25443051015,0.21224498800000002,0.20965510380000002,0.0,0.20965510380000002,0.18371368300000002
0.27114197905000004,0.3552453213,0.27114197905000004,0.19393121030000002,0.18142907865000002,0.4471726223,0.18142907865000002,0.16690462120000002
0.17995771030000002,0.0,0.17995771030000002,0.1585088655,0.17651072775,0.32531952140000003,0.17651072775,0.166028022
0.21274451230000002,0.3779540965,0.21274451230000002,0.1736938747,0.17784227645,0.40671804380000004,0.17784227645,0.1608427167
0.277014667,0.0,0.277014667,0.21886715280000002,0.20683248520000003,0.5,0.20683248520000003,0.1743446616
0.37699659615000003,0.0,0.37699659615000003,0.3434924298,0.24618006335000003,0.5793801643000001,0.24618006335000003,0.2021157552
0.37101972515000003,0.0,0.37101972515000003,0.3953027852,0.2061144412,0.0,0.2061144412,0.2071647354
0.34958717699999997,0.0,0.34958717699999997,0.30560138340000004,0.218138485,0.0,0.218138485,0.1970391822
0.3857308211,0.0,0.3857308211,0.37840251620000004,0.2186439628,0.0,0.2186439628,0.2073167896
0.3483098302,0.0,0.3483098302,0.35697226260000003,0.22151638415000002,0.0,0.22151638415000002,0.1960290817
0.34774356745,0.5,0.34774356745,0.3493685701,0.2122839779,0.0,0.2122839779,0.1981973645
0.3678742742,0.0,0.3678742742,0.3570574252,0.21467287225,0.0,0.21467287225,0.1752688932
0.36732718035,0.0,0.36732718035,0.38689739300000003,0.2227140606,0.0,0.2227140606,0.1925906115
0.4073314322,0.0,0.4073314322,0.387851905,0.24285882765000003,0.0,0.24285882765000003,0.2022699288
0.37325112395000004,0.0,0.37325112395000004,0.3628726975,0.23061557615,0.0,0.23061557615,0.2123754586
0.358860516,0.0,0.358860516,0.35052821135,0.225451624425,0.0,0.225451624425,0.20430747940000002
0.35912933677500003,0.5,0.35912933677500003,0.33450757565,0.20343750215,0.0,0.20343750215,0.18397931725
0.25609306415,0.41491538180000004,0.25609306415,0.2267904524,0.19123703965,0.4181656601,0.19123703965,0.1856568406
0.28887986615,0.5,0.28887986615,0.2801256392,0.19256858835000001,0.4181656601,0.19256858835000001,0.1615915198
0.35315002085,0.0,0.35315002085,0.3592238025,0.2215587971,0.0,0.2215587971,0.1839434259
0.38751713215,0.0,0.38751713215,0.3961577966,0.22873193205000003,0.0,0.22873193205000003,0.2431612676
0.39535095455,0.0,0.39535095455,0.40592865310000004,0.25158031550000004,0.0,0.25158031550000004,0.2088651527
0.39569749865000003,0.0,0.39569749865000003,0.3791146624,0.27504881820000004,0.0,0.27504881820000004,0.2301551946
0.39321213774999997,0.0,0.39321213774999997,0.3762066365,0.28227273035,0.0,0.28227273035,0.2368614149
0.40840661805,0.0,0.40840661805,0.3391847863,0.22766490295000003,0.0,0.22766490295000003,0.1896688993
0.3699110157,0.0,0.3699110157,0.3444351424,0.2250930531,0.0,0.2250930531,0.1790229344
0.31107572145,0.0,0.31107572145,0.3207335308,0.2182343792,0.0,0.2182343792,0.2098726698
0.38487457595,0.0,0.38487457595,0.3369117702,0.23522510015,0.0,0.23522510015,0.2190092777
0.37137294945,0.0,0.37137294945,0.365234055,0.2697848033,0.0,0.2697848033,0.2208399388
0.36631144155,0.0,0.36631144155,0.3357147756,0.2294678964,0.0,0.2294678964,0.1863804044
0.42167554725,0.0,0.42167554725,0.4020506046,0.25326303000000006,0.0,0.25326303000000006,0.21772389520000002
0.39718416894999997,0.0,0.39718416894999997,0.3916602959,0.24341333310000002,0.0,0.24341333310000002,0.2099432018
0.4062600188,0.0,0.4062600188,0.4088938548,0.2364329832,0.0,0.2364329832,0.2141141603
0.4158116713,0.0,0.4158116713,0.3905999274,0.22908850870000003,0.0,0.22908850870000003,0.237469066
0.34290764005,0.5,0.34290764005,0.33679561950000003,0.21246924725,0.0,0.21246924725,0.18600588440000002
0.3274321472,0.0,0.3274321472,0.2872662428,0.22288575730000001,0.0,0.22288575730000001,0.1802375108
0.40225413465000004,0.0,0.40225413465000004,0.3767519529,0.26985173905000004,0.0,0.26985173905000004,0.22097510680000002
0.41750313915000004,0.0,0.41750313915000004,0.3787109377,0.26115250310000004,0.0,0.26115250310000004,0.223278051
0.3081140383,0.5204260415,0.3081140383,0.2190005572,0.19472642340000001,0.41491538180000004,0.19472642340000001,0.1603572822
0.34480341555000005,0.0,0.34480341555000005,0.3056985799,0.22515209365,0.0,0.22515209365,0.1794596414
0.29766591705,0.5793801643000001,0.29766591705,0.2080414502,0.19848646025,0.0,0.19848646025,0.1638777099
0.36888821385000004,0.0,0.36888821385000004,0.330965304,0.21646217745000002,0.0,0.21646217745000002,0.193269135
0.3683219511,0.4471726223,0.3683219511,0.37769117760000004,0.20722977120000002,0.0,0.20722977120000002,0.2061905001
0.38845265785000005,0.0,0.38845265785000005,0.3414292021,0.20961866555000003,0.0,0.20961866555000003,0.2112854714
0.387905564,0.0,0.387905564,0.37502205040000003,0.21765985390000003,0.0,0.21765985390000003,0.1879941235
0.3938295076,0.0,0.3938295076,0.3847698195,0.22556136945,0.0,0.22556136945,0.2165410003
0.35114424765,0.0,0.35114424765,0.33711336810000003,0.21932720900000002,0.0,0.21932720900000002,0.2063512184
0.36785571655000004,0.0,0.36785571655000004,0.3015182753,0.19110118385000002,0.0,0.19110118385000002,0.19541326250000002
0.2766714478,0.0,0.2766714478,0.19280206300000002,0.18618283295000002,0.5793801643000001,0.18618283295000002,0.1583733745
0.30945824980000003,0.5793801643000001,0.30945824980000003,0.2624712923,0.18751438165,0.5,0.18751438165,0.1773439567
0.3737284045,0.0,0.3737284045,0.3593373857,0.21650459040000003,0.0,0.21650459040000003,0.1927687652
0.33343668260000003,0.0,0.33343668260000003,0.30973883150000003,0.20137425180000001,0.0,0.20137425180000001,0.18826542870000001
0.35503729370000003,0.0,0.35503729370000003,0.3297547536,0.22558911665000003,0.0,0.22558911665000003,0.2078329415
0.3348610295,0.4181656601,0.3348610295,0.32819910350000003,0.20925212215,0.5793801643000001,0.20925212215,0.2028294245
0.31868720215,0.4181656601,0.31868720215,0.29221329300000004,0.19344990275,0.4181656601,0.19344990275,0.1972017429
0.33522299364999997,0.0,0.33522299364999997,0.301935149,0.21146222105,0.0,0.21146222105,0.18449893150000002
0.34305681605000005,0.0,0.34305681605000005,0.29680313810000003,0.23431060450000002,0.0,0.23431060450000002,0.1940085249
0.34340336015,0.0,0.34340336015,0.27998778080000003,0.2577791072,0.0,0.2577791072,0.1873270977
0.34091799925,0.0,0.34091799925,0.2937666525,0.26500301935,0.0,0.26500301935,0.19572047380000002
0.35611247955,0.0,0.35611247955,0.30946927280000003,0.21039519195,0.0,0.21039519195,0.1714799682
0.3176168772,0.4181656601,0.3176168772,0.2930010481,0.2078233421,0.5793801643000001,0.2078233421,0.2013668509
0.25878158295,0.0,0.25878158295,0.2738765621,0.2009646682,0.0,0.2009646682,0.1818738987
