Nspike_CA1,MSR_CA1,Nspike_SUB,MSR_SUB,Nspike_posCA1,MSR_posCA1,Nspike_posSUB,MSR_posSUB
1086.5,0.29283920345000003,3636.0,0.26997314512500004,1086.5,0.25672691495,3636.0,0.247345729225
374.0,0.29547348900000003,3420.6666666666665,0.27464450653333333,374.0,0.2732657771,3420.6666666666665,0.24901353173333338
2568.0,0.2808266142,2694.3333333333335,0.26804851263333335,2568.0,0.2504183097,2694.3333333333335,0.25130349183333334
454.0,0.29777505190000003,3408.0,0.26954034131111115,454.0,0.25981713300000003,3408.0,0.25028114996666667
825.0,0.2968023906,2882.75,0.2692371193875,825.0,0.2599127285,2882.75,0.2476378757125
632.0,0.2948027038,3637.0,0.27078336845,632.0,0.2550072695,3637.0,0.24816547705000003
405.0,0.2932621495,5689.0,0.26989806153333334,405.0,0.2635050612,5689.0,0.24733932583333332
485.25,0.295681673575,5138.375,0.2658213596625,485.25,0.261772405075,5138.375,0.245353628025
327.4,0.29494660438000003,3637.0,0.27078336845,327.4,0.26134812508,3637.0,0.249373320325
665.5,0.2947350646,5689.0,0.26989806153333334,665.5,0.2555995941,5689.0,0.24534228493333332
549.5,0.29559405575000003,5138.375,0.2658213596625,549.5,0.25767290340000004,5138.375,0.2459015343875
511.0,0.29561601875,3473.25,0.272228448,511.0,0.26264908445,3473.25,0.247833015025
1199.6666666666667,0.29315747765,6482.666666666667,0.2664418979666667,1199.6666666666667,0.2574361234166667,6482.666666666667,0.2434131225666667
1664.8,0.29272606489999997,592.25,0.296899893375,1664.8,0.25636427878,592.25,0.259328371775
2479.5,0.29634728995000004,2178.6470588235293,0.29154603987058825,2479.5,0.24771061430000002,2178.6470588235293,0.2507981082294118
6447.4,0.26861302314,210.75,0.289304939275,6447.4,0.24668110216,210.75,0.268179168575
2612.0,0.2825649556,1865.4705882352941,0.29137357187058827,2612.0,0.25137043435,1865.4705882352941,0.2543306466235294
1460.0,0.28736735155,2037.0,0.29242661882500004,1460.0,0.2546288441333333,2037.0,0.255092090275
224.0,0.29868746525,881.1176470588235,0.29643127927058827,224.0,0.26789507465,881.1176470588235,0.25862880788235293
174.5,0.29246715744999996,3405.25,0.27821223825,174.5,0.26895810645,3405.25,0.247783090975
100.5,0.286897687,1533.8125,0.283494746025,100.5,0.26160392125,1533.8125,0.2553286122
79.0,0.2933258052,3425.0,0.289092818575,79.0,0.289384906,3425.0,0.248176623875
181.75,0.292968731425,2106.8823529411766,0.28787852683529414,181.75,0.2693704836,2106.8823529411766,0.2529182716470588
905.5,0.2957842249,920.5,0.29393723260000004,905.5,0.25664473135,920.5,0.26136784255
1734.0,0.2850554182,3370.0,0.26055156805,1734.0,0.25478462025000004,3370.0,0.24997908557500004
791.0,0.2756044823,1391.6153846153845,0.26798224800000003,791.0,0.2599676973,1391.6153846153845,0.2541526598307692
831.0,0.2960574019,552.25,0.29252860255,831.0,0.26280819210000006,552.25,0.2617654771
915.1666666666666,0.2939913214,1613.3333333333333,0.29458626816666666,915.1666666666666,0.26103098339999997,1613.3333333333333,0.25533007648333333
1151.5,0.29506881785000005,1629.1818181818182,0.291454226509091,1151.5,0.26236240745,1629.1818181818182,0.2541734949090909
1850.0,0.29439104722500004,1556.7058823529412,0.2829036912058824,1850.0,0.2540829074,1556.7058823529412,0.25293310955882353
9460.25,0.26755433902500003,390.61538461538464,0.29712570846923075,9460.25,0.24281918985,390.61538461538464,0.2637995993153846
203.5,0.28393549085,1714.0,0.27416501355,203.5,0.26638885595000006,1714.0,0.253913776375
958.5,0.29717455724999997,2464.8888888888887,0.27535559561111117,958.5,0.257085918,2464.8888888888887,0.2510099582333334
1543.5,0.2955637142,178.66666666666666,0.2872164595,1543.5,0.2554899167,178.66666666666666,0.25843450413333335
446.0,0.29908061225000004,4074.6666666666665,0.2613452401,446.0,0.2693031054,4074.6666666666665,0.24846468203333336
367.0,0.29367367845000003,6641.75,0.2734232331,367.0,0.27081684525000005,6641.75,0.24444776642500002
902.5,0.29513567630000004,2001.5,0.2696442435,902.5,0.2591450112,2001.5,0.25266122705000005
890.5,0.29719356005,3475.6666666666665,0.2790762856333333,890.5,0.25411849490000005,3475.6666666666665,0.2493134546
260.0,0.2968411892,8958.5,0.27091062065000004,260.0,0.27705456700000003,8958.5,0.24452642085
518.0,0.2952328473,3245.5,0.27262082330000004,518.0,0.2578234902,3245.5,0.25105531115
354.0,0.29584227105000005,3360.0,0.2699690782,354.0,0.25572703259999996,3360.0,0.25119422405
763.0,0.29535579695,6631.333333333333,0.27152923959999997,763.0,0.26165176990000005,6631.333333333333,0.2473467515
1262.5,0.2821734369,349.0,0.2929004101,1262.5,0.26048977255000005,349.0,0.2663601212
2962.0,0.283825757,1273.0,0.2970467509,2962.0,0.24946849370000002,1273.0,0.2539028895
386.0,0.2979930296,993.0,0.2938535713,386.0,0.27221542790000003,993.0,0.2591787215
251.0,0.2966195957,270.0,0.2982032873,251.0,0.2743095263,270.0,0.2594081048
12084.0,0.27159459155,1342.0,0.2917028649,12084.0,0.24211940765,1342.0,0.24801342080000002
2153.0,0.2772522246,165.0,0.29592572030000003,2153.0,0.2543344801,165.0,0.2735041647
10346.0,0.2674927009,4203.0,0.2729621316,10346.0,0.2388222899,4203.0,0.24692799010000002
649.0,0.2949277795,1082.0,0.2811252654,649.0,0.2552380601,1082.0,0.2583938998
359.0,0.2972623494,1732.5,0.29059988540000004,359.0,0.2644033931,1732.5,0.25474899445
56.0,0.2850746753,1346.0,0.29685433945000006,56.0,0.2704545626,1346.0,0.25045031510000004
601.0,0.2900234607,268.0,0.29841903540000003,601.0,0.2624732155,268.0,0.2621973808
378.0,0.2972763438,256.0,0.29692706690000004,378.0,0.2601622178,256.0,0.2570526376
33203.75,0.263364032925,418.0,0.295184954,33203.75,0.235032771975,418.0,0.2569299765
3413.25,0.287278858325,1202.0,0.2935516401,3413.25,0.249774758525,1202.0,0.25825639910000003
1058.6666666666667,0.29589578120000004,12902.0,0.27528019800000003,1058.6666666666667,0.26017959983333333,12902.0,0.242194194
1894.0,0.2866396784,16786.0,0.2673427963,1894.0,0.2516617114,16786.0,0.23909534670000002
1535.6666666666667,0.29459622383333334,4516.0,0.2838173351,1535.6666666666667,0.25417365243333334,4516.0,0.2437954894
364.0,0.2984735779,8589.0,0.2703200656,364.0,0.2679821542,8589.0,0.2429931616
823.3333333333334,0.29389055160000005,5743.0,0.2849383339,823.3333333333334,0.2589674160666667,5743.0,0.24538815390000002
3229.3333333333335,0.2871735296666667,1626.5,0.27673775785,3229.3333333333335,0.2511837493,1626.5,0.2560582912
2766.0,0.2857821129,4871.0,0.26001206600000004,2766.0,0.2512817136,4871.0,0.2468180064
780.0,0.2975958816,2899.0,0.2808739621,780.0,0.2526519141,2899.0,0.2510299486
1288.3333333333333,0.2888376410333333,6150.5,0.2663300591,1288.3333333333333,0.25822080563333333,6150.5,0.2465232051
1155.0,0.2936329416,4434.5,0.27096837804999996,1155.0,0.2575825758,4434.5,0.24828325805
937.0,0.2959841481,10367.0,0.26786672040000004,937.0,0.2601508748333334,10367.0,0.24112382395
1095.0,0.2807480303,7763.0,0.2698169643,1095.0,0.258883197,7763.0,0.2425945817
311.5,0.2886724256,5930.0,0.26786478880000003,311.5,0.268396242,5930.0,0.243772229
1676.3333333333333,0.2867607173,4203.0,0.2729621316,1676.3333333333333,0.25420185073333335,4203.0,0.2496675365
1626.0,0.2868559064,5635.5,0.26008892675,1626.0,0.2532799357,5635.5,0.24470369785
250.0,0.2956252549,5927.0,0.2652710043,250.0,0.2687997495666667,5927.0,0.24644464400000002
1083.0,0.28660218464,10306.0,0.2579292406,1083.0,0.2582334511,10306.0,0.2394695966
402.2,0.29402746873999996,13818.0,0.255183661,402.2,0.26509838416,13818.0,0.23729849960000002
719.75,0.294691858125,5049.0,0.2700011403,719.75,0.258852349475,5049.0,0.2453714243
4058.3333333333335,0.2882785424666667,3485.0,0.2639142089,4058.3333333333335,0.24579207343333334,3485.0,0.2483188265
1683.6666666666667,0.29233074960000005,6122.0,0.281236718,1683.6666666666667,0.25420596893333336,6122.0,0.2459253864
1418.5454545454545,0.2958602120818182,3652.0,0.2761735932,1418.5454545454545,0.2551216886545455,3652.0,0.24469377320000002
1365.0,0.2908181348666667,3511.0,0.2808537384,1365.0,0.2522022095,3511.0,0.2544807156
575.25,0.297164118375,3094.0,0.2597945859,575.25,0.26308820310000003,3094.0,0.24947187
504.6666666666667,0.29573263867777777,5902.0,0.2621561114,504.6666666666667,0.26533051864444446,5902.0,0.2439631183
608.9,0.29474687244000003,3410.0,0.2647345209,608.9,0.26131758586,3410.0,0.25033776895000004
613.3333333333334,0.2965823187,2587.0,0.2673240516,613.3333333333334,0.2661981676,2587.0,0.24894852220000002
592.0,0.29562463029999997,3901.0,0.2567280711,592.0,0.26178711965,3901.0,0.2485816569
2179.3333333333335,0.2902576661333333,7960.5,0.2661352223,2179.3333333333335,0.25242160436666666,7960.5,0.2447007267
1199.25,0.29330905957500003,3927.0,0.26871267565,1199.25,0.25757857525,3927.0,0.24789232770000003
1524.5,0.2955611556,4533.0,0.2638268637,1524.5,0.25593812875,4533.0,0.24788385540000002
980.5,0.292232839725,4711.0,0.2741172135,980.5,0.257766190125,4711.0,0.24739039935
3829.0,0.2887745547,4805.0,0.2600115886,3829.0,0.2439040309,4805.0,0.24586609365
1825.0,0.28947640765,4493.5,0.2766276808,1825.0,0.2536239568,4493.5,0.24964296930000002
524.0,0.2916491258,2571.0,0.26986401055,524.0,0.2649046977,2571.0,0.2514861224
1017.0,0.2877959023,6361.0,0.2539674658,1017.0,0.2632943158,6361.0,0.2423407917
1716.0,0.2959734556,2774.0,0.2876307051,1716.0,0.2514323178,2774.0,0.249198248
2663.0,0.29313274125,621.25,0.275147525925,2663.0,0.2499879063,621.25,0.261628094
1970.0,0.2949951992,2199.0,0.2939051444,1970.0,0.2485388661,2199.0,0.255908939
747.0,0.29339288205,1723.0,0.29885670400000003,747.0,0.2549033837,1723.0,0.2519436661
2813.5,0.29279338885,167.0,0.2946224975,2813.5,0.24799989005,167.0,0.2710790825
3732.0,0.28918607135,4771.0,0.2915450723333333,3732.0,0.24849893085000002,4771.0,0.24688016680000002
2368.5,0.29242688930000005,1330.0,0.2948271617,2368.5,0.24972697735000002,1330.0,0.2640778695
1398.0,0.2766980654,4615.0,0.2905114835,1398.0,0.25447537470000003,4615.0,0.2454101554
114.5,0.2913172457,5301.5,0.27359950655000004,114.5,0.26816288355,5301.5,0.24467549595000002
356.0,0.2951988485,1521.0,0.2944809094,356.0,0.2574509937,1521.0,0.2613050326
1114.0,0.2937364243,1946.0,0.2806237541,1114.0,0.2570896894,1946.0,0.25218913400000004
638.0,0.2954562187,3141.25,0.2868740273,638.0,0.25891525260000003,3141.25,0.250777851375
1089.0,0.2937864704,1028.0,0.29425749970000004,1089.0,0.2565451149,1028.0,0.2536158878
21.0,0.29166707810000003,6487.0,0.2828101807,21.0,0.2700194185,6487.0,0.2443576336
1974.0,0.29266251660000003,1752.75,0.2834757806,1974.0,0.2494983546,1752.75,0.251839959625
1324.0,0.2758289473,4076.0,0.26929556790000003,1324.0,0.2543483293,4076.0,0.24873469480000002
1259.0,0.29504335190000003,5927.0,0.2756744716,1259.0,0.2586951147,5927.0,0.24658407870000001
815.0,0.2950313088,5491.0,0.2821554913,815.0,0.2597442459,5491.0,0.24390108400000002
963.0,0.2971228567,3972.75,0.2706772391,963.0,0.2490000749,3972.75,0.24825573615000002
1694.0,0.2925581632,2351.0,0.27899731066,1694.0,0.2505362555,2351.0,0.24966444606000002
4206.0,0.2908839359,4522.0,0.28245726590000003,4206.0,0.2478674553,4522.0,0.2485732339
618.3333333333334,0.29283012830000005,6592.0,0.266571363,618.3333333333334,0.2617012787333333,6592.0,0.24281099690000002
593.3333333333334,0.2959180771,3166.0,0.2865169547,593.3333333333334,0.26310634363333335,3166.0,0.2493464946
779.0,0.29605160410000003,5100.0,0.2693066636,779.0,0.25790589635,5100.0,0.23882865760000002
549.0,0.29378230995,4819.0,0.2773139825,549.0,0.26029433165000004,4819.0,0.2463055791
305.0,0.2968037142,3966.0,0.2904018434,305.0,0.2663853067,3966.0,0.2439542166
98.0,0.2870249814,9557.0,0.2562066434,98.0,0.2675161301666667,9557.0,0.2430042205
3184.0,0.2879949784,15031.0,0.2757865929,3184.0,0.2484224538,15031.0,0.24002978
3380.0,0.2847687731,7484.0,0.2785172202,3380.0,0.2463527138,7484.0,0.2418798861
6847.5,0.27380202625,12973.0,0.2675466958,6847.5,0.24553966440000002,12973.0,0.2401666835
1651.0,0.2841497671,5217.0,0.2691698782,1651.0,0.2553794204,5217.0,0.24988232470000002
3748.0,0.2900544053,5392.0,0.2863431533,3748.0,0.24647776100000002,5392.0,0.2447014132
5570.0,0.2805100661,3440.0,0.2913525957,5570.0,0.2444698518,3440.0,0.24961552650000002
1332.5,0.29600152585,9778.0,0.2720502712,1332.5,0.25723777265000003,9778.0,0.2437057954
466.0,0.2972779392,6756.0,0.27558607560000004,466.0,0.2572780756,6756.0,0.2440753548
220.23529411764707,0.29151503852941174,9480.0,0.2799770603,220.23529411764707,0.2717762537588235,9480.0,0.2434634668
227.25,0.28888332045,6404.0,0.279425093,227.25,0.262170968925,6404.0,0.24588124150000001
139.75,0.29510818980000003,3467.0,0.2886918292,139.75,0.264101442025,3467.0,0.2531180508
279.75,0.2920585747,6750.0,0.2781109211,279.75,0.2633800113875,6750.0,0.24610453440000002
26.75,0.28356414195,5361.0,0.285851685,26.75,0.26940682585000003,5361.0,0.2455898049
149.5,0.29244424665,6784.0,0.2876234318,149.5,0.2676001228,6784.0,0.2480119896
88.66666666666667,0.2905948094,7268.0,0.2778637838,88.66666666666667,0.2644579485333334,7268.0,0.2457887322
110.14285714285714,0.2951322680642857,5391.0,0.279685303,110.14285714285714,0.27183831899285715,5391.0,0.2496141029
95.33333333333333,0.29037217213333333,7957.0,0.276307468,95.33333333333333,0.2789760318,7957.0,0.24446258380000002
175.0,0.29518801584615384,2088.0,0.29655575840000004,175.0,0.270912062023077,2088.0,0.2524602951
951.1333333333333,0.29304713668666665,6815.333333333333,0.2796652696333333,951.1333333333333,0.25866581655333337,6815.333333333333,0.2441785765
394.0,0.29158045575,6057.0,0.2902216003,394.0,0.2681171926,6057.0,0.24564410155
1279.8235294117646,0.2945743212117647,5700.0,0.2799687392,1279.8235294117646,0.25686211592941177,5700.0,0.2492816524
1126.357142857143,0.29312298204285714,14722.5,0.27156250854999997,1126.357142857143,0.25509400093571427,14722.5,0.2399718633
377.5,0.28973925265,5717.5,0.2792097591,377.5,0.26800156045,5717.5,0.24557033215000001
514.8,0.29615049298,14338.0,0.2718171235,514.8,0.25934287001,14338.0,0.2404198015
274.7142857142857,0.29480010534285717,2097.5,0.28450244495,274.7142857142857,0.26370555851428573,2097.5,0.25300249995
314.3636363636364,0.2927907044545454,5772.0,0.26804801155,314.3636363636364,0.26770695505454545,5772.0,0.2453220214
281.3333333333333,0.28811602478333337,7948.0,0.27479017260000005,281.3333333333333,0.2680935921166667,7948.0,0.24357540055000002
256.3333333333333,0.29261207437777775,982.0,0.2948936169,256.3333333333333,0.2649896599111112,982.0,0.2548911011
228.86666666666667,0.29278663906,1344.0,0.2955530113,228.86666666666667,0.2668741603066666,1344.0,0.25956745095
232.33333333333334,0.2948300751333333,3575.5,0.2919520894,232.33333333333334,0.2684985988333333,3575.5,0.25008076365
154.71428571428572,0.2874128395428571,982.0,0.2948936169,154.71428571428572,0.26858168348571426,982.0,0.2541426719
36.333333333333336,0.2807513125666667,450.0,0.2941599353,36.333333333333336,0.27178004556666663,450.0,0.2679133261
694.5,0.29241123005,866.0,0.29737251530000003,694.5,0.26271247421250005,866.0,0.25881875190000003
182.0,0.29260040808000004,511.0,0.29655856140000003,182.0,0.26733626692,511.0,0.2584779059
98.33333333333333,0.29368922576666673,1014.0,0.29711797030000003,98.33333333333333,0.2798234781666667,1014.0,0.2574904061
162.5,0.28800471660000004,4753.0,0.2948485883666667,162.5,0.2696620985,4753.0,0.24740831003333333
948.3333333333334,0.29669135716666667,2707.3333333333335,0.2970476817,948.3333333333334,0.2590261519666666,2707.3333333333335,0.2481113563
923.6666666666666,0.2885490476666667,3741.0,0.29556838885000003,923.6666666666666,0.26043475676666666,3741.0,0.24992090170000003
395.1666666666667,0.29367481855,3831.0,0.29481293940000003,395.1666666666667,0.26738174453333335,3831.0,0.24867184960000002
287.3333333333333,0.2955907279,2962.0,0.297826657,287.3333333333333,0.26525584036666666,2962.0,0.254491232
41.0,0.29269100205,9907.0,0.279981833,41.0,0.28204575425,9907.0,0.2410996173
397.6,0.29328161204000003,8388.5,0.28419869865,397.6,0.26480156309999997,8388.5,0.2422542695
243.5,0.29838139395,7164.0,0.2806364215,243.5,0.2715537706,7164.0,0.24522833870000002
739.0,0.29195706205,8654.0,0.2784399622,739.0,0.2580285849,8654.0,0.2455622277
1466.5,0.2884493463,2896.0,0.2723130629,1466.5,0.25428457495,2896.0,0.24980387480000002
993.3333333333334,0.29428213043333334,7286.0,0.2818216585,993.3333333333334,0.25924482246666664,7286.0,0.245411274
224.0,0.2938164351,7065.0,0.2830556534,224.0,0.27319644880000005,7065.0,0.2436078536
958.5,0.29238037530000005,8879.0,0.2732037686,958.5,0.26056300165,8879.0,0.2412814972
652.6666666666666,0.2948201939666667,15148.0,0.2744243901,652.6666666666666,0.25836204466666673,15148.0,0.23653371650000002
185.5,0.2991416464,7361.333333333333,0.27545643940000003,185.5,0.2691917184,7361.333333333333,0.2412156853
159.0,0.29125076790000004,3987.3333333333335,0.2732102835333334,159.0,0.2782208341,3987.3333333333335,0.25009409833333335
52.0,0.2876800716,4426.333333333333,0.28412805783333334,52.0,0.27379601330000003,4426.333333333333,0.24816888716666666
139.0,0.27695916695,8788.0,0.2770515235666667,139.0,0.27506587920000003,8788.0,0.24429818406666667
272.0,0.2952935295,6211.0,0.27736098783333335,272.0,0.26607939965000005,6211.0,0.2449247404666667
405.0,0.29494560430000005,8439.0,0.2846379443,405.0,0.26065741765000006,8439.0,0.2405003337
773.5,0.29616208104999997,20870.0,0.2770769813,773.5,0.267852973,20870.0,0.23765559100000003
149.5,0.29326057135,7379.0,0.2671101179,149.5,0.2785131408,7379.0,0.2447315052
354.0,0.2940143927,5069.0,0.2772424669,354.0,0.26435459265000005,5069.0,0.2443946837
235.5,0.2981863476,5922.0,0.2624686922,235.5,0.2637128848,5922.0,0.2469813209
2138.0,0.2882441738,3437.0,0.28635826540000003,2138.0,0.25072513139999997,3437.0,0.2446737292
73.5,0.29660110679999996,8417.0,0.2601227074,73.5,0.27493479525000003,8417.0,0.24285041240000002
95.0,0.28939363415,9517.0,0.27150103800000003,95.0,0.26428836320000004,9517.0,0.2416025941
127.0,0.29928082545,8181.0,0.27643203110000003,127.0,0.2743716814,8181.0,0.24480147130000002
952.6666666666666,0.29358708776666664,1597.0,0.29842158220000004,952.6666666666666,0.25792525971666663,1597.0,0.2598837493
295.0,0.29636182197500005,4505.0,0.270856454,295.0,0.271906579625,4505.0,0.2469942196
509.0,0.29404161785,11583.0,0.2589793252,509.0,0.26632031840000003,11583.0,0.24164978720000002
692.7777777777778,0.29543014951111113,6342.0,0.26072396740000003,692.7777777777778,0.2616196814555556,6342.0,0.2465527019
122.33333333333333,0.2933132173666667,4419.0,0.2832801331,122.33333333333333,0.26771575925,4419.0,0.2444268121
509.4,0.29189972719,7324.0,0.2710241506,509.4,0.26132627858999996,7324.0,0.2434409001
459.8,0.29592987546000005,4814.0,0.2797864559,459.8,0.25908978324,4814.0,0.24658779050000001
386.25,0.29389268882499997,8906.0,0.26496194250000005,386.25,0.261693728875,8906.0,0.24353667620000002
266.0,0.29407169860000004,10032.0,0.26703833125,266.0,0.26291300926666666,10032.0,0.24187707860000002
86.0,0.29742300145,7583.5,0.2827179553,86.0,0.27737087120000004,7583.5,0.24515812460000003
718.0,0.2910914219,5538.0,0.2776811272,718.0,0.25644492486666665,5538.0,0.242861826
399.0,0.2967427218,3584.5,0.28617258225,399.0,0.2591086312,3584.5,0.24812294760000003
926.0,0.29652983885,2880.0,0.2833588087,926.0,0.2574100837,2880.0,0.2524829822
478.6666666666667,0.2989377098,7477.0,0.26906378965,478.6666666666667,0.25979011253333334,7477.0,0.24383335375
213.66666666666666,0.2838784234333333,7182.0,0.26844450495000005,213.66666666666666,0.27184765110000003,7182.0,0.2439740487
483.3333333333333,0.29614125436666666,3286.0,0.2877334923,483.3333333333333,0.2612620424333334,3286.0,0.253389976
189.5,0.2972738627,6000.0,0.2751069991,189.5,0.2703390328,6000.0,0.243257156
323.0,0.29582891285,2909.0,0.2922034294,323.0,0.26128443135,2909.0,0.2538431842
1055.6666666666667,0.29322775613333335,3286.5,0.2636744199,1055.6666666666667,0.2571900952000001,3286.5,0.25076947665000004
96.66666666666667,0.27535659576666666,4062.0,0.2635895883,96.66666666666667,0.2710277245333333,4062.0,0.24941684490000002
101.5,0.2931007466,1478.5,0.28554779095,101.5,0.2629705949,1478.5,0.25886907795
203.5,0.2976744417,3292.0,0.2756986439,203.5,0.2652506605,3292.0,0.24562810040000002
282.5,0.29057779495,8950.0,0.2549746172333333,282.5,0.26614830955,8950.0,0.24306694156666667
192.5,0.2949094014,6715.5,0.26340601175,192.5,0.2705675891,6715.5,0.246014682
73.5,0.28770647715000003,6858.0,0.2653451002,73.5,0.2677011346,6858.0,0.245758576
160.0,0.2892844081333334,5909.0,0.2583091511333333,160.0,0.26546875816666665,5909.0,0.2445831358666667
336.0,0.296103738825,1763.0,0.2922675997,336.0,0.2678083687,1763.0,0.2534612802
310.0,0.28400712995,12353.5,0.26189770795,310.0,0.26968779575,12353.5,0.23939354545000002
898.0,0.2938298937,12247.0,0.2653751647,898.0,0.257639498,12247.0,0.2397541397
1627.0,0.28999242285000004,2772.0,0.28461457286666664,1627.0,0.26419794865,2772.0,0.25289958633333337
706.0,0.29441298379999997,3157.5,0.26750893855,706.0,0.26162656278,3157.5,0.2482971438
