OHK_CA1,PInfo_CA1,OHK_SUB,PInfo_SUB,OHK_posCA1,PInfo_posCA1,OHK_posSUB,PInfo_posSUB
0.3231814939,1.7563874392,0.2316876317,0.36048418200000004,0.3231814939,0.6017175130000001,0.2316876317,1.2576557741
0.3461783189,2.0789817742,0.22014625380909092,0.47770000298181825,0.3461783189,0.4592746419,0.22014625380909092,0.872254358
0.3450457934,1.3479209027999999,0.23380574776666666,0.44377210056666666,0.3450457934,0.5034559501,0.23380574776666666,1.0401810209666666
0.38530720690000003,2.3117214516,0.20964556769523812,0.40269759421904766,0.38530720690000003,0.463473055,0.20964556769523812,0.7598004702238097
0.3842130192,3.0421140149,0.21103665102,0.41169030329500006,0.3842130192,0.2194642856,0.21103665102,0.794607442045
0.3913584913,3.27994124995,0.1747140392588235,0.22510137698235297,0.3913584913,0.30979954415,0.1747140392588235,1.5013677088764705
0.3960609064,2.8821552565,0.264274655325,0.553874508575,0.3960609064,0.3473771802,0.264274655325,1.0857121351
0.34155970350000003,1.68053154455,0.23967943746666667,0.4840902022,0.34155970350000003,0.5630657855000001,0.23967943746666667,1.4691788519333333
0.32693747506666665,0.9119345494666667,0.239264932,0.5581093447000001,0.32693747506666665,0.5919141154666666,0.239264932,0.5705043339
0.1617447868,0.33366573850000003,0.2527265788454546,0.6486412005363636,0.1617447868,0.9350830173,0.2527265788454546,0.6773678091727272
0.22731839080000002,0.47403402450000004,0.17015432762500002,0.29267402751250005,0.22731839080000002,0.9011397026,0.17015432762500002,1.05112169275
0.3558587002,2.1486444964,0.21393804990000004,0.3843368432,0.3558587002,0.4930270808,0.21393804990000004,0.983071096175
0.3684979333,3.1212543889999997,0.2993928275,0.6158424857666667,0.3684979333,0.29292991645,0.2993928275,1.3560828085333334
0.39052902380000004,3.23292998295,0.2049040800666667,0.37846519380000004,0.39052902380000004,0.19881628245,0.2049040800666667,0.7158443731333334
0.3895136818,2.753897621,0.20869975814444444,0.47968700898888883,0.3895136818,0.1564776418,0.20869975814444444,0.8846571451833334
0.38454296,2.137798095,0.2228297473333333,0.4404986906333333,0.38454296,0.21414276040000002,0.2228297473333333,0.8771971483000001
0.41373947525,1.46518498065,0.35369914110000006,1.3791794698666664,0.41373947525,0.5879490121000001,0.35369914110000006,0.45083054073333334
0.3379407159,1.5784713691999999,0.207389382625,0.4904421292000001,0.3379407159,0.667395901,0.207389382625,1.4546489622250003
0.22027012740000002,0.5473763719,0.2829122888647059,0.6792290690764706,0.22027012740000002,0.44737715600000005,0.2829122888647059,0.9112703667470589
0.35097319660000004,1.50066711575,0.21973642495,0.415281877475,0.35097319660000004,0.48203901965,0.21973642495,0.84558655495
0.34086458340000003,2.0042589887,0.24786039163333337,0.5224611967333334,0.34086458340000003,0.3143023063,0.24786039163333337,0.9110766159333333
0.2820642729,0.9931522198,0.23852704050000004,0.46938061986666674,0.2820642729,0.6678413456000001,0.23852704050000004,0.7287645815333335
0.392520081,2.6943540346,0.2364270784777778,0.40099200646666666,0.392520081,0.3418481539,0.2364270784777778,0.8257506611444444
0.3537688221,2.2170186054,0.2327767832875,0.378407281375,0.3537688221,0.4233423751,0.2327767832875,0.7489656845625
0.3862231787,2.4126694946000002,0.23971226635,0.47434563875,0.3862231787,0.37444593860000003,0.23971226635,0.86645334855
0.3559076299,2.8303084546,0.22518963933333333,0.4146888951666667,0.3559076299,0.3231872254,0.22518963933333333,1.1015145213000002
0.4125275788,3.7529528709499997,0.19282191440000002,0.3572466728,0.4125275788,0.380543872425,0.19282191440000002,0.9656213631625
0.39910748817999997,3.5349210037,0.23971226635,0.47434563875,0.39910748817999997,0.3428280177,0.23971226635,0.8958130381
0.39377824015,2.5119243139,0.22518963933333333,0.4146888951666667,0.39377824015,0.43251548995,0.22518963933333333,1.0588567221
0.39378791615,3.2345695884500003,0.19282191440000002,0.3572466728,0.39378791615,0.47179829630000003,0.19282191440000002,0.9844153275124999
0.40832502075,2.44551626065,0.225895694875,0.513585124875,0.40832502075,0.42071867110000005,0.225895694875,0.8437872237250001
0.3875674629333334,2.334546685433333,0.188738873,0.3491649823666667,0.3875674629333334,0.5612805131333333,0.188738873,1.1693399757333334
0.35576710764,1.67666374108,0.40016431945,2.290961475875,0.35576710764,0.6544736754,0.40016431945,0.40706073985
0.34962959175,1.2553478324,0.36857313548823534,2.050405111052941,0.34962959175,0.74351207835,0.36857313548823534,0.6806002808352942
0.21751730519999998,0.38729992198,0.382948777175,5.03717188615,0.21751730519999998,1.0676022057599999,0.382948777175,0.2325832574
0.25682270910000005,0.56753822185,0.4027118360882353,2.5611520222294115,0.25682270910000005,0.7709537663500001,0.4027118360882353,0.669973217752941
0.31370217625,1.0344117807333333,0.37486821192499997,2.237966748675,0.31370217625,0.6283925202666667,0.37486821192499997,0.664530834625
0.42546108735,4.3337064673,0.4045769472117647,2.422574674352941,0.42546108735,0.30004815385,0.4045769472117647,0.49265038994117655
0.38790277660000005,3.31894841005,0.26758037650000005,0.56547090795,0.38790277660000005,0.24736703845000002,0.26758037650000005,0.8631752933250001
0.43109079,4.69663964795,0.30293059536875,1.4767339841,0.43109079,0.16412705955,0.30293059536875,0.6146600245
0.398775417,4.7436083634,0.35476803770000004,1.4889342857,0.398775417,0.1765032679,0.35476803770000004,0.8274335678
0.404037465675,3.02444715365,0.3249215807941177,1.8547591932764704,0.404037465675,0.28947307507500003,0.3249215807941177,0.6837348785647058
0.38649260165,2.3429169933500003,0.38861722900000006,2.42699145525,0.38649260165,0.54566426515,0.38861722900000006,0.52029586705
0.32710014715,1.21504121955,0.1975600743,0.43136258165,0.32710014715,0.7185948304,0.1975600743,0.855069427725
0.2843825891,0.8921062973,0.24924575383076922,0.6856464602923078,0.2843825891,0.5327298049,0.24924575383076922,0.5856963456538462
0.39288214815,2.58083904175,0.3915301658,3.244367129175,0.39288214815,0.5266273783500001,0.3915301658,0.37060049802500006
0.37340485983333344,2.6905802013666666,0.3823804495,1.6798055973666666,0.37340485983333344,0.5516663548,0.3823804495,0.6259714167
0.39052850355,2.4067026271499996,0.37749023531818177,1.8952397395363634,0.39052850355,0.5848522860500001,0.37749023531818177,0.6143010461454544
0.3473079264250001,1.385457728775,0.2917261134647059,1.3806798769588238,0.3473079264250001,0.7061094611000001,0.2917261134647059,0.6101623372058824
0.19569329227499999,0.29751873145,0.3765263490692308,2.7671458021615387,0.19569329227499999,1.380139311675,0.3765263490692308,0.3697085396153846
0.3924546453,3.86154156905,0.25302422475,0.698908947725,0.3924546453,0.2966976047,0.25302422475,0.67233076635
0.40898176725,2.20686879295,0.24442699517777777,0.6332684183444444,0.40898176725,0.55236373645,0.24442699517777777,0.6991451353
0.3953578199,1.86270634005,0.3901432159666667,3.440058952733333,0.3953578199,0.64791946325,0.3901432159666667,0.20295297450000002
0.39428405915,2.4593842031,0.20187000123333335,0.3140818601,0.39428405915,0.38409735545,0.20187000123333335,0.812835425
0.43710156675,4.4179133445000005,0.24332155040000003,0.519702653775,0.43710156675,0.3456403709,0.24332155040000003,1.0621985431
0.40985937855,2.81758891335,0.24617344755,0.49779260815,0.40985937855,0.5070420554,0.24617344755,0.6107634731
0.4224042777,2.31623074285,0.2512928539333334,0.5351047395666667,0.4224042777,0.52833770185,0.2512928539333334,0.8690494603000002
0.441469779,3.5522860994,0.2075092926,0.31596854595,0.441469779,0.290575165,0.2075092926,1.0869312912
0.3924870224,3.7723439681,0.21692389709999998,0.42136875265,0.3924870224,0.3627637609,0.21692389709999998,0.8108460150500001
0.3872025377,4.4979821809,0.22228435515,0.40622846925,0.3872025377,0.2716628617,0.22228435515,0.8382333397
0.42160066370000004,2.5711188422499998,0.22691554473333334,0.3860542123333334,0.42160066370000004,0.414111402,0.22691554473333334,0.9567857302333334
0.2723362804,0.8056613815,0.47381142190000003,3.2607895122,0.2723362804,0.49983864395,0.47381142190000003,0.3796061385
0.2529829789,1.9545999553,0.36607646250000003,1.4818648611,0.2529829789,0.7139571520000001,0.36607646250000003,0.5831240606
0.4026269538,2.7556986664,0.34754567270000003,1.3218514498,0.4026269538,0.3347055022,0.34754567270000003,0.5051702277
0.4331249628,2.1240598492,0.40549657510000003,2.3770974437,0.4331249628,0.24932591070000001,0.40549657510000003,0.30250322160000004
0.2133046654,0.3366204466,0.3850486005,2.3391360417,0.2133046654,1.2501670345,0.3850486005,0.6481737732
0.28772551560000004,0.6452088085000001,0.39494404990000004,5.1651269339,0.28772551560000004,0.6089737464,0.39494404990000004,0.24920681490000002
0.1934505186,0.2758638559,0.2266668902,0.44300108920000003,0.1934505186,1.2188688055,0.2266668902,0.9141603841
0.372808578,2.8095270770000003,0.2839390617,1.0358141914,0.372808578,0.3765746212,0.2839390617,0.5956483236
0.37442080720000004,3.8650970472,0.32649807890000004,1.2619542134500001,0.37442080720000004,0.2591242733,0.32649807890000004,0.5844015486
0.39679070790000004,6.6937308694,0.39398387300000004,1.3783944426,0.39679070790000004,0.1104629778,0.39398387300000004,0.54813079955
0.3720294168,1.2099053667,0.44404341540000003,2.9894920424,0.3720294168,0.3551927237,0.44404341540000003,0.2797660704
0.38413112320000004,2.1957728671,0.3642730651,2.7932595939000002,0.38413112320000004,0.2875978709,0.3642730651,0.2584476812
0.16488847342500002,0.23107063200000003,0.4393460738,2.3140489985,0.16488847342500002,2.201267811725,0.4393460738,0.41013224940000004
0.307349530325,1.245118739425,0.3207370388,1.6251044194,0.307349530325,0.784895166325,0.3207370388,0.5754662831
0.3755164266666667,2.2434961223,0.22939356130000002,0.3742222371,0.3755164266666667,0.4708227473,0.22939356130000002,1.381723239
0.3389893006,1.0700259121,0.1924547258,0.2820700792,0.3389893006,0.7139565102000001,0.1924547258,1.6349239435
0.37689994156666673,1.6974487414333337,0.291138982,0.6516115575,0.37689994156666673,0.6133453697,0.291138982,0.8339447934
0.3932179132,2.8042720159,0.2211932885,0.3829413857,0.3932179132,0.3528067405,0.2211932885,1.1741966106
0.39760781823333335,1.9609087589666665,0.3194410119,0.5702783009,0.39760781823333335,0.4870414716,0.3194410119,1.0411060474
0.3041014782,1.1726136965,0.28584495855000003,0.6787970084000001,0.3041014782,0.8207947787666666,0.28584495855000003,0.6231558918
0.2853239493,0.8024572379,0.1894933259,0.3243272286,0.2853239493,0.7633272172000001,0.1894933259,0.9995886761
0.3958536092,1.302450918,0.2619138098,0.616035776,0.3958536092,0.4691042529,0.2619138098,0.7770332613
0.33471296870000006,1.2452166933666666,0.2091442514,0.34036723305,0.33471296870000006,0.6214064725,0.2091442514,1.0089878151
0.3567992392,1.50730317475,0.2315133723,0.34718713345,0.3567992392,0.5061955212,0.2315133723,0.87568506795
0.3783458111333333,2.3206924109333333,0.19517125635,0.3080815337,0.3783458111333333,0.4419358683666667,0.19517125635,1.2605813075499999
0.2952819567,1.008556449,0.23039474370000002,0.3289256343,0.2952819567,0.582217834,0.23039474370000002,1.1499969862000001
0.39426304295000003,2.90951333245,0.2253042998,0.34633123790000003,0.39426304295000003,0.34210887040000004,0.2253042998,0.9916758189
0.35306829103333337,1.2039154191333334,0.2266668902,0.44300108920000003,0.35306829103333337,0.6324426899,0.2266668902,0.9482519238
0.3310481141,0.9302542232000001,0.1805685662,0.26922842025000004,0.3310481141,0.6287234485000001,0.1805685662,1.03675776495
0.3827698449333334,2.2938409087,0.18479777500000003,0.3369881873,0.3827698449333334,0.27733770220000004,0.18479777500000003,0.9947959862
0.32840633836,1.41386678284,0.17705597720000002,0.1980701326,0.32840633836,0.55554279836,0.17705597720000002,1.21146852
0.40506305791999997,2.34366754158,0.1565445905,0.1856354455,0.40506305791999997,0.37207573982,0.1565445905,1.4631732478
0.3603774386,1.7521191863000003,0.2190205393,0.36693691580000004,0.3603774386,0.4643395683,0.2190205393,0.9010816693
0.38364040930000004,0.9818110882000001,0.20766197800000002,0.39169656280000004,0.38364040930000004,0.8019640922333334,0.20766197800000002,0.8345064668000001
0.3939819549333334,2.3282039820666665,0.2820494793,0.5131946017,0.3939819549333334,0.5751278174333333,0.2820494793,1.0283487661
0.3922282818000001,1.8797357093909086,0.2792789579,0.3918733272,0.3922282818000001,0.5868844248681818,0.2792789579,0.928548566
0.34491834543333333,1.2745460388666667,0.2553905325,0.6302117603,0.34491834543333333,0.5645852923666667,0.2553905325,0.878545389
0.38290658737500005,2.7319529375,0.1825283098,0.3777040774,0.38290658737500005,0.427192063675,0.1825283098,0.7392165919
0.38436700428888887,2.3022498010000003,0.1827784753,0.3094072483,0.38436700428888887,0.3889563705666667,0.1827784753,1.0606878096
0.3782741854,1.78602798776,0.19746086470000002,0.34558993155,0.3782741854,0.40416485295000004,0.19746086470000002,0.80356140575
0.36764929556666665,2.5033978996333333,0.22347367310000002,0.4327153007,0.36764929556666665,0.3787726059333334,0.22347367310000002,0.7264783745000001
0.3666158297,1.9228411884,0.1982383831,0.2905491015,0.3666158297,0.44840481375,0.1982383831,0.8650879253
0.33458840466666667,0.9858644725333333,0.184476894,0.31882303935,0.33458840466666667,0.6440208877666668,0.184476894,1.1499571389
0.38055190195,2.074692541125,0.2091370321,0.34824333055,0.38055190195,0.5431461561500001,0.2091370321,0.8844033671
0.35013125355,1.2110695545999999,0.1893370049,0.3429779183,0.35013125355,0.5557125538500001,0.1893370049,0.9520562883
0.3956352943,2.7460200155750005,0.21313999225000002,0.3944546977,0.3956352943,0.516425188025,0.21313999225000002,0.9456459823000001
0.3174775004,0.8614389513,0.18177377360000002,0.3246016934,0.3174775004,0.8402103581,0.18177377360000002,0.8858115719999999
0.41550214805,2.37612965385,0.28592827725000003,0.5162596419500001,0.41550214805,0.61536865355,0.28592827725000003,0.9083134348
0.33223370680000003,2.726350156,0.23374616,0.49152827005000005,0.33223370680000003,0.4415031927,0.23374616,0.7493827186500001
0.392140635,2.2765452074,0.1844459839,0.2084504483,0.392140635,0.5204581825,0.1844459839,0.9408577538
0.37957539960000003,2.040004414,0.3421120771,0.9235950564000001,0.37957539960000003,0.6089516669,0.3421120771,0.7398965667
0.3629805007,1.25966286295,0.272576224275,0.8288224823000001,0.3629805007,0.730530195,0.272576224275,0.37324422339999996
0.4021249689,1.749822204,0.3708611398,0.9958228357000001,0.4021249689,0.6757547322,0.3708611398,0.6834833996
0.38828594245000003,2.84570646355,0.42577997700000003,1.8459753329000002,0.38828594245000003,0.44264581985,0.42577997700000003,0.6214695863
0.4077951421,1.5023879795,0.3912518813,4.0688395473,0.4077951421,0.83285986395,0.3912518813,0.2348735995
0.3552500087,1.25612696285,0.3369513535,0.8001615333,0.3552500087,0.810858139,0.3369513535,0.7904351637666666
0.3775834375,1.45372210345,0.3739302078,1.3683261582,0.3775834375,0.7354990241000001,0.3739302078,0.5715202513000001
0.25028359780000003,0.6842675274000001,0.3127097197,0.7685225130000001,0.25028359780000003,0.6043627596000001,0.3127097197,0.9186188273
0.43680106690000003,4.8694292158,0.221381471975,0.408332652975,0.43680106690000003,0.27738811780000006,0.221381471975,0.81956175795
0.3612937261,2.19804033,0.39934227640000003,2.4599003955,0.3612937261,0.26687577960000003,0.39934227640000003,0.5938184501
0.3838229824,1.54612432,0.2785977107,0.6612125156,0.3838229824,0.5039635734,0.2785977107,0.6495268511
0.41982704190000003,2.8297887994,0.310028882725,0.72095335715,0.41982704190000003,0.4889100109,0.310028882725,0.6352473185
0.3638802883,1.7826159174,0.3704757671,1.2494210007,0.3638802883,0.5389242135,0.3704757671,0.4640041049
0.4148422688,3.9594179974,0.2985537514,0.5339579349,0.4148422688,0.0980964785,0.2985537514,0.9201807278
0.41194490180000004,1.6354224779000002,0.293683889275,0.67120734855,0.41194490180000004,0.7326464848,0.293683889275,0.5449283863000001
0.24918984900000002,0.6838354377,0.2128580672,0.3605865803,0.24918984900000002,0.5748885983,0.2128580672,0.8231524902
0.4155938383,2.3119285909,0.2495711935,0.4217585059,0.4155938383,0.5544218127,0.2495711935,0.9606375319
0.3544718857,2.6679874772,0.2916749791,0.5265616877,0.3544718857,0.5096445656,0.2916749791,0.8641507349
0.38880041600000004,2.2289244781,0.22007914405,0.37372875415,0.38880041600000004,0.5241915074,0.22007914405,0.7511565746250001
0.3348945801,1.2907679729,0.25510278882000004,0.59941204622,0.3348945801,0.6460065001,0.25510278882000004,0.58285767
0.35888756800000005,1.178048029,0.286474333,0.5432815301,0.35888756800000005,0.8638402033,0.286474333,0.8444094146000001
0.3879316490333333,2.5340773023333334,0.1990323418,0.3429217107,0.3879316490333333,0.43398254156666666,0.1990323418,1.0977016098
0.38207632256666674,2.097534824633333,0.3452883907,1.2353649653,0.38207632256666674,0.42857429503333333,0.3452883907,0.8122996171
0.3770017389,1.6092130639,0.225713978,0.358100658,0.3770017389,0.47333385075,0.225713978,0.8883193177
0.38413462645,3.30849343995,0.24406001530000002,0.4197811352,0.38413462645,0.35402819195,0.24406001530000002,0.8269816999
0.4190972532,2.1712950591,0.3084756424,0.8405646382,0.4190972532,0.3125458813,0.3084756424,0.9321541061
0.40494320046666665,4.774337412433333,0.1724626909,0.2013600453,0.40494320046666665,0.13714341786666664,0.1724626909,1.2156321645000001
0.3295293526,0.6987976865000001,0.23097773230000002,0.42565087700000004,0.3295293526,0.5970452708,0.23097773230000002,1.5392025673
0.28976725410000004,0.6705250216333334,0.2659414972,0.4967417931,0.28976725410000004,0.7890823357333333,0.2659414972,1.1243078108
0.24025965855,0.37865631460000004,0.1871251623,0.30796561510000003,0.24025965855,1.0804434756,0.1871251623,1.3942079771
0.2746104393,0.8398041433000001,0.2292283689,0.400211444,0.2746104393,0.6236543615,0.2292283689,1.0577692229
0.3355409239,0.7360250070000001,0.28650330300000004,0.7484806890000001,0.3355409239,0.8619358508,0.28650330300000004,1.0386339553
0.29010509630000003,0.4358334412,0.33207361690000003,0.5553978993,0.29010509630000003,0.9818015155,0.33207361690000003,0.6060630362
0.39565138745000006,1.5325758348,0.2134951363,0.3843133481,0.39565138745000006,0.5559524639,0.2134951363,1.1476773174
0.4106188243,2.2066585775,0.2207771853,0.42351090300000005,0.4106188243,0.35076068260000004,0.2207771853,0.9584052054000001
0.37024471174117646,3.0153940405529416,0.2546474502,0.45963158190000003,0.37024471174117646,0.3055268547647059,0.2546474502,1.191181601
0.389757371375,3.4565901875250002,0.3004106368,0.4738738609,0.389757371375,0.283815657,0.3004106368,0.998685417
0.402410444775,3.7957348145999994,0.3261227686,0.8637469009000001,0.402410444775,0.2531649785,0.3261227686,0.7215799252
0.4127241794625,3.5240504154875,0.21398895040000002,0.4157884907,0.4127241794625,0.3407241424875,0.21398895040000002,1.087811961
0.42758380875,3.91150737535,0.3260291379,1.021754942,0.42758380875,0.087589371275,0.3260291379,0.871205611
0.42850896935000005,3.88253090665,0.34001859500000003,0.6846805537,0.42850896935000005,0.2255730028,0.34001859500000003,1.1048461277
0.41165387793333336,2.9784951658333334,0.2657881888,0.6130173984,0.41165387793333336,0.18836504646666666,0.2657881888,1.1530117717
0.40119881876428576,5.453216957457142,0.2979923485,0.6653349590000001,0.40119881876428576,0.20315181975714286,0.2979923485,1.0127797899
0.3568353655,3.944599359466667,0.2680013765,0.4494875177,0.3568353655,0.1695661557,0.2680013765,1.1191610179
0.4032785390076923,3.48488481,0.3442044549,0.7934373174,0.4032785390076923,0.26458978280769235,0.3442044549,0.6380477643
0.3896342766866667,2.803040915946667,0.2749550174666667,0.5002408064,0.3896342766866667,0.5438364297733334,0.2749550174666667,1.0698484162000002
0.33643939850000004,2.1053628646,0.34502678340000004,1.244433339,0.33643939850000004,0.39505233260000006,0.34502678340000004,0.8710719659
0.39036621021764706,2.1716211864529416,0.24261190500000002,0.45663460170000003,0.39036621021764706,0.6260154454176471,0.24261190500000002,1.0656493831
0.38127912148571436,2.474204300235715,0.20979998405,0.48760080930000005,0.38127912148571436,0.5974083617357143,0.20979998405,1.35072923375
0.3485917795,2.1461886140499997,0.2627712547,0.39191904795,0.3485917795,0.37766845395000004,0.2627712547,0.9125263553
0.38352339639,2.75991157615,0.22672002633333332,0.31936953846666666,0.38352339639,0.45501175153,0.22672002633333332,1.3964680229
0.3997276768428572,3.382110461300001,0.27839890315,0.97591214895,0.3997276768428572,0.33722516292857146,0.27839890315,0.68043421625
0.37002872377272733,3.682457398490909,0.21360945925000002,0.48801760215,0.37002872377272733,0.36394227650909095,0.21360945925000002,1.0190823231500001
0.35609342345,2.613089656616667,0.20194470475,0.5018625558500001,0.35609342345,0.30695806648333335,0.20194470475,1.08275813215
0.4183591459888889,3.5205479873444445,0.4146457907,2.0843075046,0.4183591459888889,0.3206353684666667,0.4146457907,0.47340377320000004
0.4042979712933334,3.43015731496,0.36222158025000006,1.15899019655,0.4042979712933334,0.30211298573333334,0.36222158025000006,0.50131403595
0.37112979653333333,2.9848498589,0.3858822003,1.29811820585,0.37112979653333333,0.30541352813333333,0.3858822003,0.6020832993
0.38101396902857143,3.2684211937714287,0.4146457907,2.0843075046,0.38101396902857143,0.1869137232142857,0.4146457907,0.4472573488
0.44907125513333335,5.191446082433333,0.39178468790000004,2.0884864321,0.44907125513333335,0.11164478060000001,0.39178468790000004,0.3040018011
0.3998184359875,3.3838564454625004,0.34989250580000003,1.9079770147000001,0.3998184359875,0.4738486302,0.34989250580000003,0.5362042863
0.39040822842,3.7661691355399993,0.3924969096,1.9685693908,0.39040822842,0.28925646952,0.3924969096,0.3195933858
0.38173781736666673,3.3940182631333333,0.403122391,1.9291133564,0.38173781736666673,0.16780555719999998,0.403122391,0.4937106074
0.36675144935000004,3.3842302464,0.3427745265,0.8932997251666667,0.36675144935000004,0.31512152255000003,0.3427745265,0.8746606024333334
0.3978706600333333,2.647941127633333,0.37153545243333336,1.1116970768,0.3978706600333333,0.5464259159,0.37153545243333336,0.7130744560333334
0.3276917688666667,2.0109592986,0.36639559575,1.17543453615,0.3276917688666667,0.5298508181,0.36639559575,0.8471248811500001
0.38025615074999997,3.3785743739000007,0.3637988635,1.1792365016,0.38025615074999997,0.3415254234333333,0.3637988635,0.8456125175
0.3575349810333333,2.476674174333333,0.35693697020000004,1.0906504839,0.3575349810333333,0.3219615585666667,0.35693697020000004,0.7556042755
0.39998987900000005,4.08329281905,0.27135426300000004,0.4713485582,0.39998987900000005,0.15786408125,0.27135426300000004,1.2257620471
0.36237043449999995,3.05282867376,0.294639672,0.5823983642,0.36237043449999995,0.38710207246,0.294639672,1.1546113550500001
0.368026417,2.68986046875,0.2769800945,0.4801364701,0.368026417,0.31050573965000006,0.2769800945,1.0505503442
0.36456238975,3.3797506112000004,0.2494237565,0.4148416546,0.36456238975,0.45502587305000003,0.2494237565,1.104939122
0.32278279095,1.1282122239499999,0.2093646898,0.4745950022,0.32278279095,0.62444482665,0.2093646898,0.7273959089
0.39144922693333334,2.9128791119333335,0.2813626984,0.5351482214000001,0.39144922693333334,0.5560802449333333,0.2813626984,1.1831490858
0.41047253125000005,3.47617123485,0.2916441775,0.5317520613,0.41047253125000005,0.2876738769,0.2916441775,1.1276348731
0.40884767495,3.15638680895,0.22336712490000002,0.38835002430000004,0.40884767495,0.5400465322,0.22336712490000002,1.1466885809
0.3797271726,3.2130183672,0.21650072650000002,0.3869021378,0.3797271726,0.48321009890000005,0.21650072650000002,1.5442793003
0.3734257783,3.2529475127,0.23502715053333334,0.4004381240333334,0.3734257783,0.28448059000000003,0.23502715053333334,1.0055658018000002
0.33744740445,3.4079154948,0.2500832107,0.43926530646666667,0.33744740445,0.27199015085,0.2500832107,0.8403746931999999
0.41137269695,3.7221413078,0.2924805191666667,0.5714324223333334,0.41137269695,0.1188195776,0.2924805191666667,0.8218453065666668
