OHS_CA1,PInfo_CA1,OHS_SUB,PInfo_SUB,OHS_posCA1,PInfo_posCA1,OHS_posSUB,PInfo_posSUB
0.8041946506000001,3.0421140149,0.889218146435,0.41169030329500006,0.8041946506000001,0.2194642856,0.889218146435,0.794607442045
0.77958552695,3.27994124995,0.9080326233235293,0.22510137698235297,0.77958552695,0.30979954415,0.9080326233235293,1.5013677088764705
0.7784516090000001,2.8821552565,0.840301864125,0.553874508575,0.7784516090000001,0.3473771802,0.840301864125,1.0857121351
0.79719203065,1.68053154455,0.8493439311000001,0.4840902022,0.79719203065,0.5630657855000001,0.8493439311000001,1.4691788519333333
0.8111023748666667,0.9119345494666667,0.8801054291,0.5581093447000001,0.8111023748666667,0.5919141154666666,0.8801054291,0.5705043339
0.9183541179,0.33366573850000003,0.8680936306,0.6486412005363636,0.9183541179,0.9350830173,0.8680936306,0.6773678091727272
0.8745389882,0.47403402450000004,0.9120339744875001,0.29267402751250005,0.8745389882,0.9011397026,0.9120339744875001,1.05112169275
0.8059690966,2.1486444964,0.8812751347000001,0.3843368432,0.8059690966,0.4930270808,0.8812751347000001,0.983071096175
0.80164447445,3.1212543889999997,0.8122865033666667,0.6158424857666667,0.80164447445,0.29292991645,0.8122865033666667,1.3560828085333334
0.7897091342,3.23292998295,0.8941405051333334,0.37846519380000004,0.7897091342,0.19881628245,0.8941405051333334,0.7158443731333334
0.8087603211000001,2.753897621,0.8894865178833332,0.47968700898888883,0.8087603211000001,0.1564776418,0.8894865178833332,0.8846571451833334
0.7915762850000001,2.137798095,0.8734491923666668,0.4404986906333333,0.7915762850000001,0.21414276040000002,0.8734491923666668,0.8771971483000001
0.7246159875,1.46518498065,0.8104883812333333,1.3791794698666664,0.7246159875,0.5879490121000001,0.8104883812333333,0.45083054073333334
0.7869414758000001,1.5784713691999999,0.874821941125,0.4904421292000001,0.7869414758000001,0.667395901,0.874821941125,1.4546489622250003
0.8921920804000001,0.5473763719,0.8350039301588236,0.6792290690764706,0.8921920804000001,0.44737715600000005,0.8350039301588236,0.9112703667470589
0.7952953508,1.50066711575,0.8823682811500001,0.415281877475,0.7952953508,0.48203901965,0.8823682811500001,0.84558655495
0.8305521638000001,2.0042589887,0.8591966485999999,0.5224611967333334,0.8305521638000001,0.3143023063,0.8591966485999999,0.9110766159333333
0.8305412541500001,0.9931522198,0.8700197902333334,0.46938061986666674,0.8305412541500001,0.6678413456000001,0.8700197902333334,0.7287645815333335
0.7796622814,2.6943540346,0.8604072126222222,0.40099200646666666,0.7796622814,0.3418481539,0.8604072126222222,0.8257506611444444
0.8086332730000001,2.2170186054,0.8673301479750001,0.378407281375,0.8086332730000001,0.4233423751,0.8673301479750001,0.7489656845625
0.7726640516000001,2.4126694946000002,0.865226993925,0.47434563875,0.7726640516000001,0.37444593860000003,0.865226993925,0.86645334855
0.8089245376,2.8303084546,0.8742459338333334,0.4146888951666667,0.8089245376,0.3231872254,0.8742459338333334,1.1015145213000002
0.7533186149750001,3.7529528709499997,0.8990058318125,0.3572466728,0.7533186149750001,0.380543872425,0.8990058318125,0.9656213631625
0.7728503810599999,3.5349210037,0.865226993925,0.47434563875,0.7728503810599999,0.3428280177,0.865226993925,0.8958130381
0.7699781337,2.5119243139,0.8742459338333334,0.4146888951666667,0.7699781337,0.43251548995,0.8742459338333334,1.0588567221
0.77080394465,3.2345695884500003,0.8990058318125,0.3572466728,0.77080394465,0.47179829630000003,0.8990058318125,0.9844153275124999
0.7586069709500001,2.44551626065,0.8786696917000001,0.513585124875,0.7586069709500001,0.42071867110000005,0.8786696917000001,0.8437872237250001
0.7645673319666667,2.334546685433333,0.8998665358666668,0.3491649823666667,0.7645673319666667,0.5612805131333333,0.8998665358666668,1.1693399757333334
0.7921419144399999,1.67666374108,0.7683261859250001,2.290961475875,0.7921419144399999,0.6544736754,0.7683261859250001,0.40706073985
0.8012088802,1.2553478324,0.7738001286235294,2.050405111052941,0.8012088802,0.74351207835,0.7738001286235294,0.6806002808352942
0.87659346492,0.38729992198,0.79984387805,5.03717188615,0.87659346492,1.0676022057599999,0.79984387805,0.2325832574
0.8694887088000001,0.56753822185,0.7384820051176471,2.5611520222294115,0.8694887088000001,0.7709537663500001,0.7384820051176471,0.669973217752941
0.8261901735666668,1.0344117807333333,0.772292039475,2.237966748675,0.8261901735666668,0.6283925202666667,0.772292039475,0.664530834625
0.7564838421,4.3337064673,0.7587647319588234,2.422574674352941,0.7564838421,0.30004815385,0.7587647319588234,0.49265038994117655
0.80077803245,3.31894841005,0.8426138402250001,0.56547090795,0.80077803245,0.24736703845000002,0.8426138402250001,0.8631752933250001
0.77097121075,4.69663964795,0.8390630834625,1.4767339841,0.77097121075,0.16412705955,0.8390630834625,0.6146600245
0.8069493565,4.7436083634,0.7746609893999999,1.4889342857,0.8069493565,0.1765032679,0.7746609893999999,0.8274335678
0.7811558944,3.02444715365,0.8090584914352942,1.8547591932764704,0.7811558944,0.28947307507500003,0.8090584914352942,0.6837348785647058
0.7763070998000001,2.3429169933500003,0.7614665801,2.42699145525,0.7763070998000001,0.54566426515,0.7614665801,0.52029586705
0.80663283645,1.21504121955,0.9027320937000001,0.43136258165,0.80663283645,0.7185948304,0.9027320937000001,0.855069427725
0.8447180935,0.8921062973,0.8742128192615386,0.6856464602923078,0.8447180935,0.5327298049,0.8742128192615386,0.5856963456538462
0.77238472935,2.58083904175,0.7858837466,3.244367129175,0.77238472935,0.5266273783500001,0.7858837466,0.37060049802500006
0.7760648840833334,2.6905802013666666,0.7742639943333334,1.6798055973666666,0.7760648840833334,0.5516663548,0.7742639943333334,0.6259714167
0.76512386035,2.4067026271499996,0.7718800929272728,1.8952397395363634,0.76512386035,0.5848522860500001,0.7718800929272728,0.6143010461454544
0.80292698515,1.385457728775,0.8409737088882354,1.3806798769588238,0.80292698515,0.7061094611000001,0.8409737088882354,0.6101623372058824
0.89322193315,0.29751873145,0.8041677830384616,2.7671458021615387,0.89322193315,1.380139311675,0.8041677830384616,0.3697085396153846
0.7936838471500001,3.86154156905,0.86554308415,0.698908947725,0.7936838471500001,0.2966976047,0.86554308415,0.67233076635
0.75761226075,2.20686879295,0.8695959124333333,0.6332684183444444,0.75761226075,0.55236373645,0.8695959124333333,0.6991451353
0.7682700955,1.86270634005,0.7967152161666667,3.440058952733333,0.7682700955,0.64791946325,0.7967152161666667,0.20295297450000002
0.777052999,2.4593842031,0.893879868,0.3140818601,0.777052999,0.38409735545,0.893879868,0.812835425
0.7385596938000001,4.4179133445000005,0.8553799478250002,0.519702653775,0.7385596938000001,0.3456403709,0.8553799478250002,1.0621985431
0.7464275078,2.81758891335,0.8656631719000001,0.49779260815,0.7464275078,0.5070420554,0.8656631719000001,0.6107634731
0.73650591035,2.31623074285,0.8596668051666666,0.5351047395666667,0.73650591035,0.52833770185,0.8596668051666666,0.8690494603000002
0.7454902164,3.5522860994,0.88521458335,0.31596854595,0.7454902164,0.290575165,0.88521458335,1.0869312912
0.7666322784,3.7723439681,0.8885066480000001,0.42136875265,0.7666322784,0.3627637609,0.8885066480000001,0.8108460150500001
0.7972489331000001,4.4979821809,0.88213614725,0.40622846925,0.7972489331000001,0.2716628617,0.88213614725,0.8382333397
0.7541037314000001,2.5711188422499998,0.8726070216333334,0.3860542123333334,0.7541037314000001,0.414111402,0.8726070216333334,0.9567857302333334
0.86108921215,0.8056613815,0.7046873307,3.2607895122,0.86108921215,0.49983864395,0.7046873307,0.3796061385
0.8529834729,1.9545999553,0.796268484,1.4818648611,0.8529834729,0.7139571520000001,0.796268484,0.5831240606
0.7849804356000001,2.7556986664,0.8201997651,1.3218514498,0.7849804356000001,0.3347055022,0.8201997651,0.5051702277
0.7400572709000001,2.1240598492,0.7759212012000001,2.3770974437,0.7400572709000001,0.24932591070000001,0.7759212012000001,0.30250322160000004
0.8753780399,0.3366204466,0.751434983,2.3391360417,0.8753780399,1.2501670345,0.751434983,0.6481737732
0.8309133376000001,0.6452088085000001,0.7913577443,5.1651269339,0.8309133376000001,0.6089737464,0.7913577443,0.24920681490000002
0.8934479039000001,0.2758638559,0.8815785282,0.44300108920000003,0.8934479039000001,1.2188688055,0.8815785282,0.9141603841
0.793752262,2.8095270770000003,0.855106522,1.0358141914,0.793752262,0.3765746212,0.855106522,0.5956483236
0.8036652217,3.8650970472,0.8167922418,1.2619542134500001,0.8036652217,0.2591242733,0.8167922418,0.5844015486
0.8197200199,6.6937308694,0.7682468005,1.3783944426,0.8197200199,0.1104629778,0.7682468005,0.54813079955
0.7937691003,1.2099053667,0.7517907439,2.9894920424,0.7937691003,0.3551927237,0.7517907439,0.2797660704
0.7956743496,2.1957728671,0.8132983065,2.7932595939000002,0.7956743496,0.2875978709,0.8132983065,0.2584476812
0.90677004435,0.23107063200000003,0.7194207985000001,2.3140489985,0.90677004435,2.201267811725,0.7194207985000001,0.41013224940000004
0.8129744283750001,1.245118739425,0.8219352941,1.6251044194,0.8129744283750001,0.784895166325,0.8219352941,0.5754662831
0.7917253727999999,2.2434961223,0.8643633635,0.3742222371,0.7917253727999999,0.4708227473,0.8643633635,1.381723239
0.7949542527,1.0700259121,0.8898971958,0.2820700792,0.7949542527,0.7139565102000001,0.8898971958,1.6349239435
0.7790285282,1.6974487414333337,0.8282802929,0.6516115575,0.7790285282,0.6133453697,0.8282802929,0.8339447934
0.7986824036,2.8042720159,0.8758855136,0.3829413857,0.7986824036,0.3528067405,0.8758855136,1.1741966106
0.7630026993333333,1.9609087589666665,0.8029924725,0.5702783009,0.7630026993333333,0.4870414716,0.8029924725,1.0411060474
0.8158576974000001,1.1726136965,0.83875027735,0.6787970084000001,0.8158576974000001,0.8207947787666666,0.83875027735,0.6231558918
0.8372416851000001,0.8024572379,0.8974551085,0.3243272286,0.8372416851000001,0.7633272172000001,0.8974551085,0.9995886761
0.7694843089000001,1.302450918,0.8541919508,0.616035776,0.7694843089000001,0.4691042529,0.8541919508,0.7770332613
0.8118702600666667,1.2452166933666666,0.88482393745,0.34036723305,0.8118702600666667,0.6214064725,0.88482393745,1.0089878151
0.797966583,1.50730317475,0.86716219065,0.34718713345,0.797966583,0.5061955212,0.86716219065,0.87568506795
0.7884592420666667,2.3206924109333333,0.8947083684000001,0.3080815337,0.7884592420666667,0.4419358683666667,0.8947083684000001,1.2605813075499999
0.8433501005,1.008556449,0.8654179482000001,0.3289256343,0.8433501005,0.582217834,0.8654179482000001,1.1499969862000001
0.7792921727000001,2.90951333245,0.8692961428,0.34633123790000003,0.7792921727000001,0.34210887040000004,0.8692961428,0.9916758189
0.7860865339666666,1.2039154191333334,0.8815785282,0.44300108920000003,0.7860865339666666,0.6324426899,0.8815785282,0.9482519238
0.7968287561,0.9302542232000001,0.90513857125,0.26922842025000004,0.7968287561,0.6287234485000001,0.90513857125,1.03675776495
0.7956208777666666,2.2938409087,0.9052933047,0.3369881873,0.7956208777666666,0.27733770220000004,0.9052933047,0.9947959862
0.81389075864,1.41386678284,0.8962050205000001,0.1980701326,0.81389075864,0.55554279836,0.8962050205000001,1.21146852
0.76212365378,2.34366754158,0.9215390433,0.1856354455,0.76212365378,0.37207573982,0.9215390433,1.4631732478
0.7954067950000001,1.7521191863000003,0.8793734981,0.36693691580000004,0.7954067950000001,0.4643395683,0.8793734981,0.9010816693
0.7463181121333333,0.9818110882000001,0.8932462783,0.39169656280000004,0.7463181121333333,0.8019640922333334,0.8932462783,0.8345064668000001
0.7519404094333334,2.3282039820666665,0.8230939962,0.5131946017,0.7519404094333334,0.5751278174333333,0.8230939962,1.0283487661
0.7666370538363637,1.8797357093909086,0.8297618499,0.3918733272,0.7666370538363637,0.5868844248681818,0.8297618499,0.928548566
0.8048796388666668,1.2745460388666667,0.8603981014000001,0.6302117603,0.8048796388666668,0.5645852923666667,0.8603981014000001,0.878545389
0.7900273296750001,2.7319529375,0.9167636292,0.3777040774,0.7900273296750001,0.427192063675,0.9167636292,0.7392165919
0.7974508374888889,2.3022498010000003,0.9051662288000001,0.3094072483,0.7974508374888889,0.3889563705666667,0.9051662288000001,1.0606878096
0.7926908291100001,1.78602798776,0.8987747165000001,0.34558993155,0.7926908291100001,0.40416485295000004,0.8987747165000001,0.80356140575
0.8052661725,2.5033978996333333,0.8816808035,0.4327153007,0.8052661725,0.3787726059333334,0.8816808035,0.7264783745000001
0.8099392765,1.9228411884,0.8945207686000001,0.2905491015,0.8099392765,0.44840481375,0.8945207686000001,0.8650879253
0.8034162748,0.9858644725333333,0.9029113147500001,0.31882303935,0.8034162748,0.6440208877666668,0.9029113147500001,1.1499571389
0.7645444136,2.074692541125,0.890283836,0.34824333055,0.7645444136,0.5431461561500001,0.890283836,0.8844033671
0.80731564725,1.2110695545999999,0.9029740690000001,0.3429779183,0.80731564725,0.5557125538500001,0.9029740690000001,0.9520562883
0.761498032375,2.7460200155750005,0.8830900533,0.3944546977,0.761498032375,0.516425188025,0.8830900533,0.9456459823000001
0.8131826673,0.8614389513,0.9079237799000001,0.3246016934,0.8131826673,0.8402103581,0.9079237799000001,0.8858115719999999
0.72119700845,2.37612965385,0.8195346210000001,0.5162596419500001,0.72119700845,0.61536865355,0.8195346210000001,0.9083134348
0.8309838305,2.726350156,0.8771574240000001,0.49152827005000005,0.8309838305,0.4415031927,0.8771574240000001,0.7493827186500001
0.7542635601000001,2.2765452074,0.8939770844,0.2084504483,0.7542635601000001,0.5204581825,0.8939770844,0.9408577538
0.7808409764,2.040004414,0.7831506542000001,0.9235950564000001,0.7808409764,0.6089516669,0.7831506542000001,0.7398965667
0.7859033968,1.25966286295,0.861001511075,0.8288224823000001,0.7859033968,0.730530195,0.861001511075,0.37324422339999996
0.750860622,1.749822204,0.7892897228,0.9958228357000001,0.750860622,0.6757547322,0.7892897228,0.6834833996
0.7577318389500001,2.84570646355,0.7373327903,1.8459753329000002,0.7577318389500001,0.44264581985,0.7373327903,0.6214695863
0.7362742539,1.5023879795,0.8037897336000001,4.0688395473,0.7362742539,0.83285986395,0.8037897336000001,0.2348735995
0.7723926938000001,1.25612696285,0.7984245447,0.8001615333,0.7723926938000001,0.810858139,0.7984245447,0.7904351637666666
0.7632936787,1.45372210345,0.7858840051,1.3683261582,0.7632936787,0.7354990241000001,0.7858840051,0.5715202513000001
0.8703531275,0.6842675274000001,0.8173591439000001,0.7685225130000001,0.8703531275,0.6043627596000001,0.8173591439000001,0.9186188273
0.7549338526,4.8694292158,0.87587966555,0.408332652975,0.7549338526,0.27738811780000006,0.87587966555,0.81956175795
0.7948546139,2.19804033,0.7537456566,2.4599003955,0.7948546139,0.26687577960000003,0.7537456566,0.5938184501
0.7704789107000001,1.54612432,0.8442828819,0.6612125156,0.7704789107000001,0.5039635734,0.8442828819,0.6495268511
0.7521587268000001,2.8297887994,0.8145660805750001,0.72095335715,0.7521587268000001,0.4889100109,0.8145660805750001,0.6352473185
0.7961356918,1.7826159174,0.7843797484,1.2494210007,0.7961356918,0.5389242135,0.7843797484,0.4640041049
0.8183528855000001,3.9594179974,0.8144669982,0.5339579349,0.8183528855000001,0.0980964785,0.8144669982,0.9201807278
0.7509505356,1.6354224779000002,0.8385365284250001,0.67120734855,0.7509505356,0.7326464848,0.8385365284250001,0.5449283863000001
0.8737092128,0.6838354377,0.8868408501,0.3605865803,0.8737092128,0.5748885983,0.8868408501,0.8231524902
0.7453585957000001,2.3119285909,0.8509569720000001,0.4217585059,0.7453585957000001,0.5544218127,0.8509569720000001,0.9606375319
0.8090204964000001,2.6679874772,0.8199055992000001,0.5265616877,0.8090204964000001,0.5096445656,0.8199055992000001,0.8641507349
0.7768717025,2.2289244781,0.8784869176000001,0.37372875415,0.7768717025,0.5241915074,0.8784869176000001,0.7511565746250001
0.8108605815000001,1.2907679729,0.86294140328,0.59941204622,0.8108605815000001,0.6460065001,0.86294140328,0.58285767
0.7778255153,1.178048029,0.8291126925000001,0.5432815301,0.7778255153,0.8638402033,0.8291126925000001,0.8444094146000001
0.7718884430333334,2.5340773023333334,0.8930332942,0.3429217107,0.7718884430333334,0.43398254156666666,0.8930332942,1.0977016098
0.7798691445,2.097534824633333,0.7684125799,1.2353649653,0.7798691445,0.42857429503333333,0.7684125799,0.8122996171
0.7970326652499999,1.6092130639,0.8716101405000001,0.358100658,0.7970326652499999,0.47333385075,0.8716101405000001,0.8883193177
0.77314378455,3.30849343995,0.8610693568000001,0.4197811352,0.77314378455,0.35402819195,0.8610693568000001,0.8269816999
0.7671700764,2.1712950591,0.8216586473,0.8405646382,0.7671700764,0.3125458813,0.8216586473,0.9321541061
0.7781331393333334,4.774337412433333,0.9067193037,0.2013600453,0.7781331393333334,0.13714341786666664,0.9067193037,1.2156321645000001
0.8049087584,0.6987976865000001,0.8601332159,0.42565087700000004,0.8049087584,0.5970452708,0.8601332159,1.5392025673
0.8360197477,0.6705250216333334,0.8425134069,0.4967417931,0.8360197477,0.7890823357333333,0.8425134069,1.1243078108
0.85503912475,0.37865631460000004,0.8973883027,0.30796561510000003,0.85503912475,1.0804434756,0.8973883027,1.3942079771
0.8625544256000001,0.8398041433000001,0.8706753998000001,0.400211444,0.8625544256000001,0.6236543615,0.8706753998000001,1.0577692229
0.7992758345000001,0.7360250070000001,0.8395960521,0.7484806890000001,0.7992758345000001,0.8619358508,0.8395960521,1.0386339553
0.8178467261,0.4358334412,0.8017024852,0.5553978993,0.8178467261,0.9818015155,0.8017024852,0.6060630362
0.7669330617500001,1.5325758348,0.8789821302,0.3843133481,0.7669330617500001,0.5559524639,0.8789821302,1.1476773174
0.7573513431000001,2.2066585775,0.8806047139000001,0.42351090300000005,0.7573513431000001,0.35076068260000004,0.8806047139000001,0.9584052054000001
0.8122969429529413,3.0153940405529416,0.8459752893,0.45963158190000003,0.8122969429529413,0.3055268547647059,0.8459752893,1.191181601
0.7918095145999999,3.4565901875250002,0.8069543524,0.4738738609,0.7918095145999999,0.283815657,0.8069543524,0.998685417
0.79842565675,3.7957348145999994,0.8094748783,0.8637469009000001,0.79842565675,0.2531649785,0.8094748783,0.7215799252
0.763055668,3.5240504154875,0.8823312335,0.4157884907,0.763055668,0.3407241424875,0.8823312335,1.087811961
0.788921557025,3.91150737535,0.7918297819,1.021754942,0.788921557025,0.087589371275,0.7918297819,0.871205611
0.75519439865,3.88253090665,0.7800741131000001,0.6846805537,0.75519439865,0.2255730028,0.7800741131000001,1.1048461277
0.7880261446333335,2.9784951658333334,0.8362339866,0.6130173984,0.7880261446333335,0.18836504646666666,0.8362339866,1.1530117717
0.7917106749928571,5.453216957457142,0.8106435471000001,0.6653349590000001,0.7917106749928571,0.20315181975714286,0.8106435471000001,1.0127797899
0.8421319637666667,3.944599359466667,0.8387910938,0.4494875177,0.8421319637666667,0.1695661557,0.8387910938,1.1191610179
0.787383498053846,3.48488481,0.8147804686000001,0.7934373174,0.787383498053846,0.26458978280769235,0.8147804686000001,0.6380477643
0.7631538042599999,2.803040915946667,0.8316043909,0.5002408064,0.7631538042599999,0.5438364297733334,0.8316043909,1.0698484162000002
0.8230361022,2.1053628646,0.7769170185000001,1.244433339,0.8230361022,0.39505233260000006,0.7769170185000001,0.8710719659
0.764032834164706,2.1716211864529416,0.8656620616,0.45663460170000003,0.764032834164706,0.6260154454176471,0.8656620616,1.0656493831
0.7683798143714287,2.474204300235715,0.8708341042000001,0.48760080930000005,0.7683798143714287,0.5974083617357143,0.8708341042000001,1.35072923375
0.8138766834500001,2.1461886140499997,0.8442838154500001,0.39191904795,0.8138766834500001,0.37766845395000004,0.8442838154500001,0.9125263553
0.7877485191300001,2.75991157615,0.8581331990666667,0.31936953846666666,0.7877485191300001,0.45501175153,0.8581331990666667,1.3964680229
0.7815001453571429,3.382110461300001,0.8672259250500001,0.97591214895,0.7815001453571429,0.33722516292857146,0.8672259250500001,0.68043421625
0.8091920867727272,3.682457398490909,0.8699537574,0.48801760215,0.8091920867727272,0.36394227650909095,0.8699537574,1.0190823231500001
0.82353737115,2.613089656616667,0.8917048166,0.5018625558500001,0.82353737115,0.30695806648333335,0.8917048166,1.08275813215
0.7586353084222223,3.5205479873444445,0.7445367905,2.0843075046,0.7586353084222223,0.3206353684666667,0.7445367905,0.47340377320000004
0.7793390667266666,3.43015731496,0.79899601235,1.15899019655,0.7793390667266666,0.30211298573333334,0.79899601235,0.50131403595
0.8137514017333333,2.9848498589,0.7554378783,1.29811820585,0.8137514017333333,0.30541352813333333,0.7554378783,0.6020832993
0.8158533252857142,3.2684211937714287,0.7445367905,2.0843075046,0.8158533252857142,0.1869137232142857,0.7445367905,0.4472573488
0.7435802121,5.191446082433333,0.7919082158,2.0884864321,0.7435802121,0.11164478060000001,0.7919082158,0.3040018011
0.7614683655875001,3.3838564454625004,0.825541874,1.9079770147000001,0.7614683655875001,0.4738486302,0.825541874,0.5362042863
0.79837763042,3.7661691355399993,0.7815722439,1.9685693908,0.79837763042,0.28925646952,0.7815722439,0.3195933858
0.8123113512,3.3940182631333333,0.7630811885000001,1.9291133564,0.8123113512,0.16780555719999998,0.7630811885000001,0.4937106074
0.80473696885,3.3842302464,0.8028930082666667,0.8932997251666667,0.80473696885,0.31512152255000003,0.8028930082666667,0.8746606024333334
0.7640954391333333,2.647941127633333,0.7889901875333334,1.1116970768,0.7640954391333333,0.5464259159,0.7889901875333334,0.7130744560333334
0.8202747355333333,2.0109592986,0.784075332,1.17543453615,0.8202747355333333,0.5298508181,0.784075332,0.8471248811500001
0.7927538563333334,3.3785743739000007,0.7799597711,1.1792365016,0.7927538563333334,0.3415254234333333,0.7799597711,0.8456125175
0.8276040654666668,2.476674174333333,0.8033429112,1.0906504839,0.8276040654666668,0.3219615585666667,0.8033429112,0.7556042755
0.81445938925,4.08329281905,0.8329815197,0.4713485582,0.81445938925,0.15786408125,0.8329815197,1.2257620471
0.80594132054,3.05282867376,0.81673965375,0.5823983642,0.80594132054,0.38710207246,0.81673965375,1.1546113550500001
0.8172212195,2.68986046875,0.8361710655,0.4801364701,0.8172212195,0.31050573965000006,0.8361710655,1.0505503442
0.7920491367,3.3797506112000004,0.8506625611,0.4148416546,0.7920491367,0.45502587305000003,0.8506625611,1.104939122
0.82429621795,1.1282122239499999,0.8976883195,0.4745950022,0.82429621795,0.62444482665,0.8976883195,0.7273959089
0.7556900763666666,2.9128791119333335,0.8271954545,0.5351482214000001,0.7556900763666666,0.5560802449333333,0.8271954545,1.1831490858
0.77263118605,3.47617123485,0.8259352165,0.5317520613,0.77263118605,0.2876738769,0.8259352165,1.1276348731
0.7376964445,3.15638680895,0.8723838305,0.38835002430000004,0.7376964445,0.5400465322,0.8723838305,1.1466885809
0.7802735962666666,3.2130183672,0.8707369667,0.3869021378,0.7802735962666666,0.48321009890000005,0.8707369667,1.5442793003
0.8211040888500001,3.2529475127,0.8581665370000001,0.4004381240333334,0.8211040888500001,0.28448059000000003,0.8581665370000001,1.0055658018000002
0.84627079855,3.4079154948,0.8549082937333333,0.43926530646666667,0.84627079855,0.27199015085,0.8549082937333333,0.8403746931999999
0.79287995455,3.7221413078,0.8240027897333334,0.5714324223333334,0.79287995455,0.1188195776,0.8240027897333334,0.8218453065666668
